Name,Fold,Labels GO:0000054,Score GO:0000054,Labels GO:0000278,Score GO:0000278,Labels GO:0000747,Score GO:0000747,Labels GO:0001403,Score GO:0001403,Labels GO:0002181,Score GO:0002181,Labels GO:0003677,Score GO:0003677,Labels GO:0003682,Score GO:0003682,Labels GO:0003700,Score GO:0003700,Labels GO:0003735,Score GO:0003735,Labels GO:0004386,Score GO:0004386,Labels GO:0004518,Score GO:0004518,Labels GO:0005085,Score GO:0005085,Labels GO:0005576,Score GO:0005576,Labels GO:0005618,Score GO:0005618,Labels GO:0005694,Score GO:0005694,Labels GO:0005730,Score GO:0005730,Labels GO:0005740,Score GO:0005740,Labels GO:0005773,Score GO:0005773,Labels GO:0005777,Score GO:0005777,Labels GO:0005783,Score GO:0005783,Labels GO:0005794,Score GO:0005794,Labels GO:0005840,Score GO:0005840,Labels GO:0005886,Score GO:0005886,Labels GO:0005933,Score GO:0005933,Labels GO:0005938,Score GO:0005938,Labels GO:0006260,Score GO:0006260,Labels GO:0006281,Score GO:0006281,Labels GO:0006310,Score GO:0006310,Labels GO:0006325,Score GO:0006325,Labels GO:0006352,Score GO:0006352,Labels GO:0006353,Score GO:0006353,Labels GO:0006360,Score GO:0006360,Labels GO:0006364,Score GO:0006364,Labels GO:0006366,Score GO:0006366,Labels GO:0006383,Score GO:0006383,Labels GO:0006397,Score GO:0006397,Labels GO:0006401,Score GO:0006401,Labels GO:0006413,Score GO:0006413,Labels GO:0006414,Score GO:0006414,Labels GO:0006418,Score GO:0006418,Labels GO:0006457,Score GO:0006457,Labels GO:0006468,Score GO:0006468,Labels GO:0006470,Score GO:0006470,Labels GO:0006486,Score GO:0006486,Labels GO:0006629,Score GO:0006629,Labels GO:0006811,Score GO:0006811,Labels GO:0006865,Score GO:0006865,Labels GO:0006869,Score GO:0006869,Labels GO:0006873,Score GO:0006873,Labels GO:0006887,Score GO:0006887,Labels GO:0006897,Score GO:0006897,Labels GO:0006970,Score GO:0006970,Labels GO:0006979,Score GO:0006979,Labels GO:0007005,Score GO:0007005,Labels GO:0007010,Score GO:0007010,Labels GO:0007031,Score GO:0007031,Labels GO:0007033,Score GO:0007033,Labels GO:0007059,Score GO:0007059,Labels GO:0007124,Score GO:0007124,Labels GO:0008033,Score GO:0008033,Labels GO:0008168,Score GO:0008168,Labels GO:0008233,Score GO:0008233,Labels GO:0008289,Score GO:0008289,Labels GO:0008380,Score GO:0008380,Labels GO:0008643,Score GO:0008643,Labels GO:0009408,Score GO:0009408,Labels GO:0009451,Score GO:0009451,Labels GO:0016197,Score GO:0016197,Labels GO:0016301,Score GO:0016301,Labels GO:0016491,Score GO:0016491,Labels GO:0016757,Score GO:0016757,Labels GO:0016779,Score GO:0016779,Labels GO:0016791,Score GO:0016791,Labels GO:0016798,Score GO:0016798,Labels GO:0016829,Score GO:0016829,Labels GO:0016853,Score GO:0016853,Labels GO:0016874,Score GO:0016874,Labels GO:0019843,Score GO:0019843,Labels GO:0022857,Score GO:0022857,Labels GO:0030427,Score GO:0030427,Labels GO:0030674,Score GO:0030674,Labels GO:0031410,Score GO:0031410,Labels GO:0032196,Score GO:0032196,Labels GO:0032543,Score GO:0032543,Labels GO:0042273,Score GO:0042273,Labels GO:0042274,Score GO:0042274,Labels GO:0042393,Score GO:0042393,Labels GO:0045333,Score GO:0045333,Labels GO:0051082,Score GO:0051082,Labels GO:0051321,Score GO:0051321,Labels GO:0051603,Score GO:0051603,Labels GO:0051726,Score GO:0051726
YAR035W YHR011W,NA,0.0,-1.9840688,0.0,-1.4170712,0.0,-2.0489476,0.0,-0.24728864,0.0,-1.4050921,0.0,4.0249977,0.0,0.7339524,0.0,1.6971762,0.0,-0.17598438,0.0,-0.7059578,0.0,-0.48916146,0.0,-0.35374594,0.0,3.0076456,0.0,-2.1271677,0.0,2.5049512,0.0,0.24642092,0.0,-1.980935,0.0,3.6045125,0.0,2.220498,0.0,4.253976,0.0,2.7306664,0.0,0.17967413,0.0,6.2061543,0.0,-0.23217998,0.0,0.07191938,0.0,-0.21062724,0.0,2.511698,0.0,-0.45020965,0.0,1.39896,0.0,-1.4854851,0.0,-2.6246004,0.0,-2.470332,0.0,0.20852141,0.0,-1.6492804,0.0,-3.079339,0.0,1.5327237,0.0,-2.7803438,0.0,-1.0711563,0.0,-1.1498587,0.0,-1.880517,0.0,1.3453265,0.0,1.6628911,0.0,-1.5626979,0.0,-0.97209394,0.0,2.0171998,0.0,2.7735665,0.0,0.82519954,0.0,0.49545485,0.0,-1.6765189,0.0,-0.1434582,0.0,2.3452487,0.0,-1.3722062,0.0,-1.7973752,0.0,-1.0154028,0.0,-1.0188564,0.0,-1.3255365,0.0,-2.5296447,0.0,1.222477,0.0,0.50627476,0.0,-0.3380087,0.0,0.21151991,0.0,1.2076273,0.0,0.79529595,0.0,0.33087122,0.0,0.29579362,0.0,-1.6307479,0.0,-2.2859702,0.0,-1.443719,0.0,3.5068777,0.0,6.150263,0.0,0.24661833,0.0,-0.4314676,0.0,-0.15490405,0.0,0.6976528,0.0,3.597175,0.0,1.3546699,0.0,1.5500178,0.0,-2.0342233,0.0,3.1613789,0.0,-1.7980759,0.0,0.49263948,0.0,-0.010221811,0.0,-2.8609776,0.0,1.7167584,0.0,-2.3958733,0.0,-3.0287771,0.0,-1.5122203,0.0,-1.7558897,0.0,0.8452227,0.0,2.966686,0.0,-1.8452613,0.0,-1.7550815
YAR009C YPR030W,NA,0.0,-1.9673268,0.0,-2.139083,0.0,-1.0279741,0.0,-0.42447397,0.0,-0.30433035,0.0,5.4580984,0.0,1.3960642,0.0,1.122485,0.0,-0.57821697,0.0,2.4244645,0.0,3.5975413,0.0,-0.14698617,0.0,2.422056,0.0,-1.4482007,0.0,1.9692942,0.0,3.0328126,0.0,-1.1922562,0.0,2.716884,0.0,0.38249317,0.0,4.112112,0.0,1.6297514,0.0,-0.48208237,0.0,4.250782,0.0,0.13659854,0.0,-0.55814505,0.0,-0.7259774,0.0,2.4868326,0.0,3.451121,0.0,1.0858698,0.0,-1.4790949,0.0,-1.5051675,0.0,-1.1644996,0.0,2.780708,0.0,-0.52820563,0.0,-1.8544033,0.0,0.5412259,0.0,-1.4154534,0.0,-0.8872936,0.0,-1.7796425,0.0,-0.9370964,0.0,-0.85033876,0.0,0.77171415,0.0,-1.8378834,0.0,-1.2670532,0.0,1.1752728,0.0,1.4815364,0.0,0.11800376,0.0,-0.768831,0.0,-2.370888,0.0,-0.56386125,0.0,0.71229976,0.0,-1.8988295,0.0,-2.3560004,0.0,-0.24436496,0.0,-1.949716,0.0,-2.4898543,0.0,-1.0756272,0.0,1.0236778,0.0,-0.47145095,0.0,1.8541284,0.0,0.99887455,0.0,3.1190097,0.0,-1.7157786,0.0,0.10208844,0.0,-1.0194988,0.0,-2.2631202,0.0,-1.6663996,0.0,-2.053486,0.0,2.4835978,0.0,1.5413795,0.0,-0.39251173,0.0,2.963101,0.0,-0.11824851,0.0,-0.45516157,0.0,0.58005524,0.0,0.7395315,0.0,-0.64613134,0.0,-0.41313678,0.0,2.5463436,0.0,-2.1585515,0.0,0.7102195,0.0,-2.036397,0.0,2.1039958,0.0,-1.2073172,0.0,-0.09141329,0.0,-0.299671,0.0,-0.8155293,0.0,-2.0340698,0.0,-0.051224157,0.0,1.8015767,0.0,-1.1523948,0.0,-1.5467223
YGR278W YBR153W,NA,0.0,-1.6995131,0.0,-0.19489111,0.0,-1.2053438,0.0,0.0341897,0.0,-4.1595216,0.0,3.992981,0.0,1.8341483,0.0,0.90997374,0.0,-4.685077,0.0,0.5620383,0.0,0.6910893,0.0,1.5759753,0.0,-0.14547043,0.0,-2.1261623,0.0,2.5810652,0.0,-1.420556,0.0,-1.2707258,0.0,2.6049557,0.0,0.6916876,0.0,5.208002,0.0,5.6400847,0.0,-4.6656923,0.0,4.0997777,0.0,1.1505615,0.0,0.6563046,0.0,1.4590008,0.0,4.058996,0.0,0.7767688,0.0,3.1613355,0.0,-2.362586,0.0,-0.5449054,0.0,-1.3228047,0.0,-1.9480487,0.0,1.4557823,0.0,-0.33377808,0.0,3.7082696,0.0,-0.9115203,0.0,-1.0778773,0.0,-2.4841342,0.0,-1.5528612,0.0,0.32088685,0.0,2.2229679,0.0,0.5221024,0.0,1.3785496,0.0,1.8985703,0.0,-0.1381577,0.0,-0.7396189,0.0,-0.07584828,0.0,-1.4488107,0.0,1.3859711,0.0,3.1010551,0.0,-0.7819358,0.0,-1.4359266,0.0,-0.15387191,0.0,-1.8714427,0.0,-0.9468169,0.0,-0.7350079,0.0,1.6156907,0.0,1.0716562,0.0,0.25461096,0.0,-0.38877696,0.0,1.2529492,0.0,-0.29193208,0.0,2.9251256,0.0,-1.345866,0.0,-1.2220348,0.0,-0.93652326,0.0,-0.92140466,0.0,2.6347034,0.0,-0.07046956,0.0,1.0038275,0.0,0.10778232,0.0,-0.37463325,0.0,-0.6095212,0.0,-0.7369535,0.0,0.5944022,0.0,-0.35865617,0.0,-3.5195282,0.0,-1.1314261,0.0,-1.1300027,0.0,1.3765266,0.0,1.1738012,0.0,-1.1307443,0.0,-3.162415,0.0,-3.6661692,0.0,-1.4396259,0.0,1.2086265,0.0,-1.3323468,0.0,-0.4152798,0.0,2.42066,0.0,-0.85199314,0.0,-0.18736546
YML123C YNL054W,NA,0.0,-1.8362645,0.0,-1.5055176,0.0,-0.54326415,0.0,-0.25360018,0.0,-0.45215672,0.0,4.061329,0.0,-0.060969234,0.0,1.0805373,0.0,0.10186425,0.0,-0.10054519,0.0,1.1006175,0.0,-0.49671692,0.0,3.2467892,0.0,-1.3783764,0.0,-0.09201539,0.0,-0.04328958,0.0,-1.216588,0.0,4.010903,0.0,0.9064536,0.0,5.0851936,0.0,2.2357402,0.0,0.40860558,0.0,6.183177,0.0,0.9808674,0.0,-0.5903268,0.0,-1.3729478,0.0,0.68582964,0.0,0.4803635,0.0,0.052547745,0.0,-1.6935803,0.0,-1.7746844,0.0,-2.1174533,0.0,0.07637665,0.0,-1.523785,0.0,-1.8253782,0.0,-0.39445987,0.0,-1.5227249,0.0,-1.0676852,0.0,-0.4937482,0.0,-0.8448718,0.0,1.4012641,0.0,1.2599039,0.0,-1.2262129,0.0,-0.36805367,0.0,1.9506693,0.0,3.2771974,0.0,1.0348868,0.0,-0.39364493,0.0,-1.7428849,0.0,-0.4244691,0.0,2.2033958,0.0,-1.0672905,0.0,-1.573939,0.0,0.4605499,0.0,-1.2812726,0.0,-1.7853783,0.0,-1.102471,0.0,-0.57587045,0.0,-0.021150835,0.0,-0.816516,0.0,-0.24449371,0.0,2.1439962,0.0,-0.5470367,0.0,-1.4823091,0.0,-0.0386154,0.0,-1.6958133,0.0,-2.1297092,0.0,-2.3991952,0.0,2.9189284,0.0,2.4524553,0.0,1.4504293,0.0,0.39082122,0.0,0.20406929,0.0,0.19933482,0.0,1.877659,0.0,0.56041175,0.0,1.1179808,0.0,-1.0317012,0.0,3.0859773,0.0,-1.7534175,0.0,1.3211837,0.0,-0.6926823,0.0,-0.25231063,0.0,-1.2215545,0.0,-2.3686054,0.0,-1.2957926,0.0,-1.0484322,0.0,-1.9387368,0.0,1.2721602,0.0,-0.117087215,0.0,-1.3954794,0.0,-1.1199882
YHR114W YIL015W,NA,0.0,-1.8658772,0.0,-1.5989084,0.0,-1.5412805,0.0,-0.38902515,0.0,-0.8439351,0.0,5.1240506,0.0,1.2224339,0.0,1.6966206,0.0,-0.22675511,0.0,0.5329449,0.0,1.3386034,0.0,-0.1503403,0.0,2.2540233,0.0,-1.8415636,0.0,2.2088661,0.0,0.8704415,0.0,-1.5712831,0.0,3.0113678,0.0,1.1458232,0.0,3.6342983,0.0,2.109272,0.0,0.026899923,0.0,5.3276873,0.0,0.3379463,0.0,-0.48441514,0.0,-0.028967783,0.0,2.9315207,0.0,1.4808767,0.0,1.9454525,0.0,-1.7295116,0.0,-2.0214217,0.0,-1.9983895,0.0,0.6997561,0.0,-0.6030288,0.0,-1.9344683,0.0,1.2515944,0.0,-1.7438635,0.0,-1.5138322,0.0,-1.39415,0.0,-1.3362087,0.0,0.57011604,0.0,1.7997484,0.0,-1.6318237,0.0,-1.3062421,0.0,0.9850183,0.0,1.9496398,0.0,0.14926144,0.0,-0.27293116,0.0,-1.7399929,0.0,-0.18658017,0.0,1.8735747,0.0,-1.3948342,0.0,-2.0405085,0.0,-0.52622914,0.0,-1.4417073,0.0,-1.7719744,0.0,-1.611273,0.0,1.4676367,0.0,0.21766181,0.0,0.27348515,0.0,-0.11197759,0.0,1.9063298,0.0,-0.32911265,0.0,0.43388093,0.0,-0.24386293,0.0,-1.6100036,0.0,-2.0932055,0.0,-1.7728866,0.0,2.7734787,0.0,2.693755,0.0,-0.3806262,0.0,0.7262801,0.0,-0.6191881,0.0,0.050149515,0.0,1.7143741,0.0,0.40283078,0.0,0.09910242,0.0,-1.3220398,0.0,2.5747871,0.0,-1.6211526,0.0,0.75129825,0.0,-1.1583402,0.0,-0.67532194,0.0,0.45840776,0.0,-1.7258252,0.0,-1.7796719,0.0,-0.84721154,0.0,-1.7726438,0.0,0.27028677,0.0,2.5848083,0.0,-1.3350536,0.0,-1.2869579
YHR081W YDL021W,NA,0.0,-1.4189562,0.0,-2.8949316,0.0,-0.48389593,0.0,-0.63922745,0.0,-0.36250287,0.0,4.2905006,0.0,1.687388,0.0,1.7594562,0.0,-0.95775175,0.0,3.8330657,0.0,0.31272048,0.0,-0.23588227,0.0,2.4717994,0.0,-1.1296936,0.0,0.5805237,0.0,7.769725,0.0,-2.8854125,0.0,2.2466764,0.0,0.97074986,0.0,2.5865123,0.0,-1.0515845,0.0,0.29253936,0.0,3.735805,0.0,0.45638883,0.0,-0.67001724,0.0,-0.23308088,0.0,0.09208521,0.0,-1.5647712,0.0,-1.222531,0.0,-0.596588,0.0,-2.5912323,0.0,-0.51615834,0.0,6.624639,0.0,-0.5828076,0.0,-4.200483,0.0,0.6645364,0.0,-3.0429833,0.0,1.8466046,0.0,-0.71415675,0.0,-1.4164063,0.0,1.498127,0.0,0.98055845,0.0,-2.0630643,0.0,-2.2343035,0.0,2.3615625,0.0,3.304856,0.0,0.69968534,0.0,-1.9214453,0.0,-0.81484723,0.0,-1.1381196,0.0,-0.9405206,0.0,-2.674748,0.0,-1.947016,0.0,-1.4858154,0.0,-1.8530413,0.0,-2.7106516,0.0,-1.788874,0.0,-0.5555402,0.0,-0.29597157,0.0,4.3556275,0.0,2.921491,0.0,-0.011092562,0.0,-0.49932846,0.0,-1.1097207,0.0,-0.55168325,0.0,-3.6976366,0.0,-1.9122295,0.0,-1.6569897,0.0,5.9363875,0.0,5.5493774,0.0,1.7713081,0.0,1.2386379,0.0,-0.18826668,0.0,0.21634804,0.0,2.4766858,0.0,3.3134012,0.0,1.5393264,0.0,0.26638132,0.0,3.9254994,0.0,-1.629636,0.0,0.2121496,0.0,-1.5968599,0.0,-1.5749611,0.0,-1.0221813,0.0,3.1241932,0.0,0.8734388,0.0,-1.8699477,0.0,-1.5762466,0.0,3.6102731,0.0,-2.652367,0.0,-2.0171044,0.0,-1.3462862
YKL214C YKL155C,NA,0.0,-1.3947697,0.0,-1.0621982,0.0,-2.3139791,0.0,-1.0123106,0.0,-0.9695792,0.0,4.743398,0.0,2.08461,0.0,1.2083393,0.0,0.16845262,0.0,0.11081232,0.0,0.4595879,0.0,0.227971,0.0,0.7131835,0.0,-1.7697517,0.0,2.9952347,0.0,1.6496245,0.0,-2.0426443,0.0,1.5027145,0.0,0.93934417,0.0,2.7557833,0.0,2.579539,0.0,0.23174295,0.0,3.890697,0.0,-0.11714544,0.0,-0.2757434,0.0,1.2622498,0.0,3.6011806,0.0,0.09837226,0.0,2.9291027,0.0,-2.0036776,0.0,-1.8483058,0.0,-1.4908794,0.0,1.16833,0.0,0.9653556,0.0,-1.8553894,0.0,3.1292796,0.0,-1.7943014,0.0,-0.61280584,0.0,-1.3595592,0.0,-1.5020227,0.0,1.5046501,0.0,1.7183886,0.0,-1.0120682,0.0,-1.2394003,0.0,0.22589411,0.0,0.8656671,0.0,-0.6174034,0.0,-0.7315941,0.0,-1.2086401,0.0,-0.6887844,0.0,2.043137,0.0,-1.10546,0.0,-1.3989094,0.0,-1.63173,0.0,-1.3908575,0.0,-1.361137,0.0,-1.7340132,0.0,1.6957521,0.0,0.6015359,0.0,1.1189566,0.0,0.3724367,0.0,0.88168633,0.0,-0.0075929463,0.0,1.5803968,0.0,-0.59349996,0.0,-1.1035948,0.0,-1.9024982,0.0,-1.1480957,0.0,2.4758587,0.0,3.174332,0.0,-0.9236071,0.0,0.1220095,0.0,-1.1412058,0.0,-0.43986404,0.0,1.2891426,0.0,0.3338955,0.0,0.43055236,0.0,-0.9278773,0.0,0.79474485,0.0,-0.7550064,0.0,-0.27246654,0.0,-0.32278675,0.0,-2.2710016,0.0,1.942339,0.0,-1.1672472,0.0,-1.7683285,0.0,-0.7354809,0.0,-1.7173812,0.0,1.0801702,0.0,1.5618082,0.0,-1.7779012,0.0,-1.1747055
YHR142W YLR117C,NA,0.0,-1.9164481,0.0,-0.26381695,0.0,-0.9975418,0.0,0.2349565,0.0,-2.406456,0.0,3.485421,0.0,0.42542827,0.0,0.45423946,0.0,-2.699074,0.0,-1.0167611,0.0,0.6508608,0.0,0.7190789,0.0,1.3697195,0.0,-1.7764409,0.0,1.653372,0.0,-2.569728,0.0,-0.92631423,0.0,3.8407953,0.0,1.1221768,0.0,5.7693334,0.0,5.141392,0.0,-2.5429258,0.0,4.998963,0.0,1.0965035,0.0,0.5318743,0.0,-0.12695546,0.0,2.826376,0.0,1.0976429,0.0,1.664204,0.0,-1.8665746,0.0,-1.1021502,0.0,-1.9910209,0.0,-2.5311553,0.0,-0.6339416,0.0,-0.80802953,0.0,1.6522094,0.0,-1.2498271,0.0,-1.6357644,0.0,-1.6056612,0.0,-1.2007195,0.0,0.4458175,0.0,1.5230811,0.0,-0.032023996,0.0,1.5988353,0.0,2.4639375,0.0,1.3134923,0.0,0.061807267,0.0,0.44477996,0.0,-1.2616366,0.0,0.76531386,0.0,3.1176646,0.0,-0.81409323,0.0,-1.4086055,0.0,-0.013660081,0.0,-1.4065416,0.0,-0.72439444,0.0,-1.0977782,0.0,0.9607042,0.0,0.513776,0.0,-1.2998192,0.0,-0.53120935,0.0,2.219402,0.0,0.16946715,0.0,0.8953655,0.0,-0.71217024,0.0,-1.2144847,0.0,-1.5401089,0.0,-1.5849026,0.0,2.4081936,0.0,1.8811038,0.0,1.4255866,0.0,0.43691748,0.0,0.09675297,0.0,-0.06575547,0.0,0.5845827,0.0,0.3450656,0.0,0.5996025,0.0,-2.9321651,0.0,0.29668754,0.0,-1.3922138,0.0,1.6307974,0.0,1.218077,0.0,-0.77897686,0.0,-2.413825,0.0,-4.239007,0.0,-2.3070025,0.0,0.31190068,0.0,-1.1141181,0.0,-0.47724864,0.0,2.4016852,0.0,-0.900673,0.0,-0.6460548
YNL278W YLL036C,NA,0.0,-1.2572902,0.0,-0.92873913,0.0,-1.6495332,0.0,-0.49932778,0.0,-1.4801688,0.0,3.7847762,0.0,1.6217867,0.0,1.2390528,0.0,-1.2399246,0.0,0.97488725,0.0,0.17304923,0.0,0.4208994,0.0,0.64241505,0.0,-1.7089055,0.0,2.9199648,0.0,1.8415793,0.0,-1.4582515,0.0,1.1953495,0.0,0.63017213,0.0,2.3793972,0.0,2.040928,0.0,-1.0155343,0.0,3.1770606,0.0,-0.51937467,0.0,0.068495095,0.0,0.8876639,0.0,3.1728954,0.0,0.45779663,0.0,2.275341,0.0,-1.3953776,0.0,-1.4454149,0.0,-1.0345356,0.0,1.3351265,0.0,0.51876545,0.0,-1.8666646,0.0,2.545283,0.0,-1.5817657,0.0,-0.39458862,0.0,-1.5087634,0.0,-1.4476337,0.0,0.16079232,0.0,1.3551955,0.0,-0.915604,0.0,-0.95413435,0.0,0.4491461,0.0,0.5328232,0.0,-0.38231707,0.0,-0.05997263,0.0,-1.108044,0.0,-0.0645625,0.0,0.9000214,0.0,-1.1898788,0.0,-1.5455006,0.0,-0.9662409,0.0,-1.2953511,0.0,-1.13689,0.0,-1.4808028,0.0,1.8800865,0.0,0.34935677,0.0,1.548765,0.0,0.5777383,0.0,0.4390754,0.0,0.05926317,0.0,1.8901323,0.0,-0.6389601,0.0,-1.2372007,0.0,-1.1690009,0.0,-0.5891272,0.0,2.5268166,0.0,2.5016246,0.0,-0.85390806,0.0,0.22154696,0.0,-0.7612613,0.0,-0.28056002,0.0,1.1010759,0.0,0.8653652,0.0,0.027879141,0.0,-1.3439534,0.0,0.96970534,0.0,-0.96030116,0.0,-0.08066556,0.0,-0.4733158,0.0,-1.4712204,0.0,0.7671206,0.0,-0.53039116,0.0,-1.1500344,0.0,-0.38632634,0.0,-1.1892723,0.0,0.027418204,0.0,2.8457563,0.0,-1.0068022,0.0,-0.9157584
YGR230W YDR292C,NA,0.0,-1.955845,0.0,-1.768763,0.0,-0.9746531,0.0,-0.16181016,0.0,-1.9693867,0.0,4.2365055,0.0,0.92179716,0.0,1.3999281,0.0,-1.7957215,0.0,1.0723153,0.0,0.6145284,0.0,0.09356354,0.0,2.8102145,0.0,-1.7457213,0.0,0.91819596,0.0,1.653166,0.0,-1.9784487,0.0,3.8805113,0.0,1.4299673,0.0,5.351066,0.0,2.818067,0.0,-1.3263627,0.0,5.9670954,0.0,0.9595922,0.0,-0.16101885,0.0,-0.48456937,0.0,1.372482,0.0,-0.40749413,0.0,0.39929226,0.0,-1.6258324,0.0,-1.9939369,0.0,-1.7515603,0.0,1.3225482,0.0,-0.96458817,0.0,-2.5813267,0.0,1.057433,0.0,-2.2048788,0.0,-0.24503624,0.0,-1.2733328,0.0,-1.5366648,0.0,1.5050955,0.0,1.5978034,0.0,-1.1480399,0.0,-0.33317617,0.0,2.8398867,0.0,2.9585679,0.0,0.79761815,0.0,-0.5704082,0.0,-1.8203552,0.0,-0.014082521,0.0,2.1124682,0.0,-1.5351638,0.0,-1.8222728,0.0,-0.34040195,0.0,-1.6888853,0.0,-2.0226817,0.0,-1.546434,0.0,-0.16091415,0.0,0.3284796,0.0,0.785644,0.0,0.75088215,0.0,1.5031561,0.0,-0.41919902,0.0,-0.28032583,0.0,-0.4597453,0.0,-2.4190006,0.0,-2.0105736,0.0,-1.9985014,0.0,4.217479,0.0,3.898128,0.0,1.9315363,0.0,0.3980658,0.0,0.20605116,0.0,0.24422316,0.0,2.0607793,0.0,1.8547283,0.0,1.2648108,0.0,-1.824137,0.0,2.7890098,0.0,-1.977381,0.0,1.1757283,0.0,-0.17502007,0.0,-1.3675668,0.0,-1.8322608,0.0,-1.6445694,0.0,-1.2515644,0.0,-0.91412747,0.0,-2.0396512,0.0,1.8225359,0.0,-0.152491,0.0,-1.7776345,0.0,-1.2777154
