GO Term,AUC,Average Precision
GO:0000054,1.0,1.0
GO:0000278,1.0,1.0
GO:0000747,1.0,1.0
GO:0001403,1.0,1.0
GO:0002181,0.990475,1.0
GO:0003677,0.6183245901639344,1.0
GO:0003682,1.0,1.0
GO:0003700,1.0,1.0
GO:0003735,0.9979818181818182,1.0
GO:0004386,0.8772,1.0
GO:0004518,0.5973,1.0
GO:0005085,0.7342,1.0
GO:0005576,0.746,1.0
GO:0005618,1.0,1.0
GO:0005694,0.815088888888889,1.0
GO:0005730,0.918784,1.0
GO:0005740,1.0,1.0
GO:0005773,0.8181800000000001,1.0
GO:0005777,0.9164,1.0
GO:0005783,0.6655752066115703,1.0
GO:0005794,0.5445636363636364,1.0
GO:0005840,0.8974666666666666,1.0
GO:0005886,0.60385,1.0
GO:0005933,0.5105333333333333,1.0
GO:0005938,1.0,1.0
GO:0006260,0.7003777777777779,1.0
GO:0006281,0.8374,1.0
GO:0006310,0.88415,1.0
GO:0006325,0.94355,1.0
GO:0006352,1.0,1.0
GO:0006353,1.0,1.0
GO:0006360,0.93,1.0
GO:0006364,0.9439636363636364,1.0
GO:0006366,0.9824,1.0
GO:0006383,1.0,1.0
GO:0006397,0.744825,1.0
GO:0006401,1.0,1.0
GO:0006413,1.0,1.0
GO:0006414,1.0,1.0
GO:0006418,1.0,1.0
GO:0006457,0.7343666666666666,1.0
GO:0006468,0.7856222222222222,1.0
GO:0006470,0.8882,1.0
GO:0006486,0.9794,1.0
GO:0006629,0.6715999999999999,1.0
GO:0006811,0.6675,1.0
GO:0006865,1.0,1.0
GO:0006869,1.0,1.0
GO:0006873,1.0,1.0
GO:0006887,1.0,1.0
GO:0006897,0.4114666666666667,1.0
GO:0006970,1.0,1.0
GO:0006979,1.0,1.0
GO:0007005,1.0,1.0
GO:0007010,1.0,1.0
GO:0007031,1.0,1.0
GO:0007033,1.0,1.0
GO:0007059,1.0,1.0
GO:0007124,1.0,1.0
GO:0008033,0.8367,1.0
GO:0008168,1.0,1.0
GO:0008233,0.6456444444444446,1.0
GO:0008289,1.0,1.0
GO:0008380,0.7696,1.0
GO:0008643,1.0,1.0
GO:0009408,1.0,1.0
GO:0009451,1.0,1.0
GO:0016197,1.0,1.0
GO:0016301,0.5848083333333333,1.0
GO:0016491,0.705224,1.0
GO:0016757,0.9994,1.0
GO:0016779,0.7053,1.0
GO:0016791,1.0,1.0
GO:0016798,1.0,1.0
GO:0016829,0.8574,1.0
GO:0016853,0.3819,1.0
GO:0016874,0.69145,1.0
GO:0019843,1.0,1.0
GO:0022857,1.0,1.0
GO:0030427,1.0,1.0
GO:0030674,0.5142,1.0
GO:0031410,0.7273,1.0
GO:0032196,1.0,1.0
GO:0032543,0.204,1.0
GO:0042273,0.9978,1.0
GO:0042274,1.0,1.0
GO:0042393,1.0,1.0
GO:0045333,1.0,1.0
GO:0051082,0.8616,1.0
GO:0051321,0.7874,1.0
GO:0051603,1.0,1.0
GO:0051726,0.4612,1.0
