Batch,Training Loss,Validation Loss
0,69.05226707458496,69.0954601764679
100,47.16509559750557,10.225441455841064
200,6.0621452778577805,6.220481842756271
300,5.30886946991086,5.057280659675598
400,4.920561771839857,5.5706687271595
500,4.9041896760463715,4.622846432030201
600,4.68207598477602,4.925014972686768
700,4.62012280523777,4.687700271606445
800,4.532899867743254,4.790755622088909
900,4.376749377697706,4.585766047239304
1000,4.338453844189644,4.110686518251896
1100,4.371516611427069,4.176184274256229
1200,4.333852086216211,4.464181587100029
1300,4.220497649163008,4.352469518780708
1400,4.254136011004448,4.01158656924963
1500,4.302490223199129,3.66456039249897
1600,4.225021440535784,3.9728379249572754
1700,4.120958134531975,3.8154802843928337
1800,4.127372553572059,4.091440215706825
1900,4.179568890482187,4.914334900677204
2000,4.069404507055879,3.5571464896202087
2100,4.079122725874186,4.758479371666908
2200,4.104887759312987,4.079207852482796
2300,4.069840017706156,3.8642743974924088
2400,4.009478408843279,4.486086294054985
2500,3.9734923765063286,4.544525407254696
2600,3.9086032062768936,3.9836715161800385
2700,3.8957347068935633,4.054229333996773
2800,3.9720809534192085,4.045366607606411
2900,3.951969549059868,3.845038041472435
3000,3.897068977355957,3.512954004108906
3100,3.92864821664989,3.6703964695334435
3200,3.9076281674206257,3.921658806502819
3300,3.8945226334035397,4.157257117331028
3400,3.9258682765066624,4.177180603146553
3500,3.890096439048648,4.0083615109324455
3600,3.875400610268116,4.211155995726585
3700,3.8687315955758095,4.17369969189167
3800,3.8763997554779053,4.066802375018597
3900,3.856026381254196,3.4211811795830727
4000,3.8294038139283657,3.9670876413583755
4100,3.8029668256640434,3.530387729406357
4200,3.846487119793892,4.221391938626766
4300,3.799323931336403,4.182903096079826
4400,3.80563136190176,3.428853265941143
4500,3.831308390945196,3.9267199859023094
4600,3.8537312522530556,3.5529162362217903
4700,3.83633029460907,4.035140052437782
4800,3.8470173589885235,3.9293766394257545
4900,3.753081602975726,4.035220108926296
5000,3.7770929597318172,4.31887574493885
5100,3.8041391111910343,3.6611726135015488
5200,3.768845956772566,3.6288756877183914
5300,3.7614828925579786,3.6330493167042732
5400,3.762008225545287,3.441140316426754
5500,3.7574959602206945,3.966659866273403
5600,3.699609288945794,3.7565210461616516
5700,3.776994813233614,3.7084977701306343
5800,3.7464353535324335,3.854292705655098
5900,3.7268537059426308,3.10036588460207
6000,3.7585264705121517,3.7607529759407043
6100,3.694667112082243,3.645591586828232
6200,3.712627185508609,4.3020134046673775
6300,3.692513896152377,3.6707137897610664
6400,3.7028177808970213,3.9333970472216606
6500,3.6892547979950905,3.7637026980519295
6600,3.7142979074269533,4.134584479033947
6700,3.704149993136525,3.848930262029171
6800,3.726667359471321,3.8548317924141884
6900,3.713761854916811,3.508271872997284
7000,3.6827205903828144,3.5780588909983635
7100,3.7398292850703,3.173022083938122
7200,3.6880339551717043,3.340505361557007
7300,3.6697563882917166,3.462071977555752
7400,3.7708637937903404,4.0319522097706795
7500,3.731650209054351,3.784530460834503
7600,3.680993340909481,3.7771111354231834
7700,3.684563633054495,3.722461499273777
7800,3.7637981101870537,3.641817718744278
7900,3.655394323170185,3.368423953652382
8000,3.73019315302372,4.187445417046547
8100,3.6964486222714186,3.7035465240478516
8200,3.6806413754820824,3.4449419006705284
8300,3.6560301017016172,3.792005218565464
8400,3.6343541759997606,4.137433357536793
8500,3.6425385400652885,3.2213547825813293
8600,3.6543693728744984,4.072305336594582
8700,3.667765010148287,3.7399930506944656
8800,3.6049712114036083,3.8574521616101265
8900,3.6621741354465485,4.2696428298950195
9000,3.6908365711569786,3.8827941566705704
9100,3.6161858532577753,3.828974813222885
9200,3.6604334637522697,3.7051954120397568
9300,3.6382523626089096,3.8974038884043694
9400,3.6655880846083164,3.7956907972693443
9500,3.6908315513283014,4.205411411821842
9600,3.6175334118306637,3.4132466837763786
9700,3.602000130340457,4.0144116804003716
9800,3.6412959303706884,3.414091281592846
9900,3.704463016241789,3.7559188157320023
10000,3.6196172162890434,3.627486601471901
10100,3.6346596125513315,3.857787363231182
10200,3.626757822930813,3.585572987794876
10300,3.6231697648763657,3.864932805299759
10400,3.6216871719807386,3.6495745927095413
10500,3.6408980935811996,3.6424054205417633
10600,3.6125252041965723,4.441983103752136
10700,3.6678490061312914,3.478481061756611
10800,3.6542843878269196,4.256475642323494
10900,3.584610667079687,4.029199481010437
11000,3.6173723712563515,3.6748310178518295
11100,3.6019026562571526,3.24141725897789
11200,3.625667344778776,3.413739614188671
11300,3.596584415063262,3.6976800486445427
11400,3.626129502430558,3.425833284854889
11500,3.587384531274438,3.8380005583167076
11600,3.6169962491840124,3.765660524368286
11700,3.611327150836587,3.400103487074375
11800,3.6570889931172132,3.428705967962742
11900,3.6391795072704554,3.5793517157435417
12000,3.659942401573062,3.4041977301239967
12100,3.618406804278493,3.7968192249536514
12200,3.6156504433602095,3.235706053674221
12300,3.5879823938012123,3.479255996644497
12400,3.610382394865155,3.300654925405979
12500,3.608011284843087,4.013442695140839
12600,3.593451552093029,3.4587444365024567
12700,3.618502290919423,3.980835936963558
12800,3.591022113338113,3.6273909732699394
12900,3.5848277900367975,3.536604195833206
13000,3.5241356659680605,4.08523079007864
13100,3.575120335444808,3.6170442029833794
13200,3.6368910167366266,4.163246713578701
13300,3.6234865821897984,3.5593031346797943
13400,3.5756782721728086,3.760768286883831
13500,3.601793624460697,4.130234979093075
13600,3.575195174664259,3.502240367233753
13700,3.581552093848586,4.103569388389587
13800,3.589997159317136,3.9563916996121407
13900,3.5907350312918425,4.013235904276371
14000,3.587491163983941,3.3812469244003296
14100,3.611605651676655,3.1768670305609703
14200,3.593991719186306,3.6648817360401154
14300,3.525361619889736,3.4811969101428986
14400,3.6241617891937494,3.5137340798974037
14500,3.5796618051826954,3.3888423815369606
14600,3.6223236322402954,3.811708129942417
14700,3.591089677065611,3.706163428723812
14800,3.6224106941372156,4.041595682501793
14900,3.576586190611124,3.758513815701008
15000,3.5917245894670486,3.706703595817089
