Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Struct_OnlyPos/Original_x_b_113x50x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Struct_OnlyPos/Original_x_b_113x50x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 431.6800117492676
Time for 100 Batches: 0.041420332590738934
100 Batch Cumulative Loss: 390.3878216743469
Time for 100 Batches: 0.4020628889401754
100 Batch Cumulative Loss: 351.0518674850464
Time for 100 Batches: 0.402779213587443
100 Batch Cumulative Loss: 334.6342604160309
Time for 100 Batches: 0.405697230497996
100 Batch Cumulative Loss: 330.8587143421173
Time for 100 Batches: 0.4052935560544332
100 Batch Cumulative Loss: 325.248752117157
Time for 100 Batches: 0.40336428085962933
100 Batch Cumulative Loss: 322.2998445034027
Time for 100 Batches: 0.3967700242996216
100 Batch Cumulative Loss: 314.694429397583
Time for 100 Batches: 0.40108665625254314
100 Batch Cumulative Loss: 313.2514138221741
Time for 100 Batches: 0.4002126892407735
100 Batch Cumulative Loss: 310.56893157958984
Time for 100 Batches: 0.4009583115577698
100 Batch Cumulative Loss: 311.9308750629425
Time for 100 Batches: 0.39995909929275514
100 Batch Cumulative Loss: 309.93385219573975
Time for 100 Batches: 0.3977312167485555
100 Batch Cumulative Loss: 310.5327627658844
Time for 100 Batches: 0.3987605492273966
100 Batch Cumulative Loss: 304.5225293636322
Time for 100 Batches: 0.4064682404200236
100 Batch Cumulative Loss: 305.9132058620453
Time for 100 Batches: 0.400615938504537
100 Batch Cumulative Loss: 300.20707511901855
Time for 100 Batches: 0.3998055338859558
100 Batch Cumulative Loss: 304.6086196899414
Time for 100 Batches: 0.39912499984105426
100 Batch Cumulative Loss: 303.5167787075043
Time for 100 Batches: 0.40082082748413084
100 Batch Cumulative Loss: 303.9920291900635
Time for 100 Batches: 0.40150631666183473
100 Batch Cumulative Loss: 299.3230836391449
Time for 100 Batches: 0.398283843199412
100 Batch Cumulative Loss: 303.0805115699768
Time for 100 Batches: 0.4014622330665588
100 Batch Cumulative Loss: 296.9603683948517
Time for 100 Batches: 0.40287923415501914
100 Batch Cumulative Loss: 295.83905506134033
Time for 100 Batches: 0.3996601104736328
100 Batch Cumulative Loss: 294.83292531967163
Time for 100 Batches: 0.40341918071111044
100 Batch Cumulative Loss: 292.67588996887207
Time for 100 Batches: 0.3968274474143982
100 Batch Cumulative Loss: 292.3490972518921
Time for 100 Batches: 0.4018151799837748
100 Batch Cumulative Loss: 292.01941871643066
Time for 100 Batches: 0.40051552454630535
100 Batch Cumulative Loss: 295.09749364852905
Time for 100 Batches: 0.40164621273676554
100 Batch Cumulative Loss: 291.5073206424713
Time for 100 Batches: 0.40145208438237506
100 Batch Cumulative Loss: 292.66382789611816
Time for 100 Batches: 0.4013270020484924
100 Batch Cumulative Loss: 289.3487157821655
Time for 100 Batches: 0.40022250413894656
100 Batch Cumulative Loss: 289.79568791389465
Time for 100 Batches: 0.4018200357755025
100 Batch Cumulative Loss: 285.77056074142456
Time for 100 Batches: 0.39853173891703286
100 Batch Cumulative Loss: 288.5767240524292
Time for 100 Batches: 0.398138697942098
100 Batch Cumulative Loss: 290.0405285358429
Time for 100 Batches: 0.39828104972839357
100 Batch Cumulative Loss: 284.5305600166321
Time for 100 Batches: 0.39790013631184895
100 Batch Cumulative Loss: 289.00342416763306
Time for 100 Batches: 0.39963184197743734
100 Batch Cumulative Loss: 293.5067346096039
Time for 100 Batches: 0.39544925689697263
100 Batch Cumulative Loss: 287.06068325042725
Time for 100 Batches: 0.39874087969462074
100 Batch Cumulative Loss: 284.5428845882416
Time for 100 Batches: 0.4000999252001444
100 Batch Cumulative Loss: 287.9963958263397
Time for 100 Batches: 0.4009932478268941
100 Batch Cumulative Loss: 285.99718618392944
Time for 100 Batches: 0.40186773935953773
100 Batch Cumulative Loss: 286.45634174346924
Time for 100 Batches: 0.40155165990193686
100 Batch Cumulative Loss: 292.43634939193726
Time for 100 Batches: 0.40431708097457886
100 Batch Cumulative Loss: 285.711012840271
Time for 100 Batches: 0.3968049963315328
100 Batch Cumulative Loss: 286.50227212905884
Time for 100 Batches: 0.39709439675013225
100 Batch Cumulative Loss: 284.0325436592102
Time for 100 Batches: 0.4038619756698608
100 Batch Cumulative Loss: 285.5818929672241
Time for 100 Batches: 0.399324361483256
100 Batch Cumulative Loss: 284.58152985572815
Time for 100 Batches: 0.3980340441068014
100 Batch Cumulative Loss: 284.6835322380066
Time for 100 Batches: 0.40020110209782916
100 Batch Cumulative Loss: 284.734356880188
Time for 100 Batches: 0.40037344296773275
100 Batch Cumulative Loss: 283.0921428203583
Time for 100 Batches: 0.39996069272359214
100 Batch Cumulative Loss: 285.8331296443939
Time for 100 Batches: 0.4023408850034078
100 Batch Cumulative Loss: 291.44599080085754
Time for 100 Batches: 0.40297513008117675
100 Batch Cumulative Loss: 284.07730436325073
Time for 100 Batches: 0.40110954840977986
100 Batch Cumulative Loss: 279.27411246299744
Time for 100 Batches: 0.40012680292129515
100 Batch Cumulative Loss: 287.98560070991516
Time for 100 Batches: 0.40203033288319906
100 Batch Cumulative Loss: 284.8447353839874
Time for 100 Batches: 0.4036251982053121
100 Batch Cumulative Loss: 284.49842071533203
Time for 100 Batches: 0.39870144923528034
100 Batch Cumulative Loss: 282.30471873283386
Time for 100 Batches: 0.39972612460454304
100 Batch Cumulative Loss: 284.7584273815155
Time for 100 Batches: 0.40141656001408893
100 Batch Cumulative Loss: 285.5582695007324
Time for 100 Batches: 0.40150771538416546
100 Batch Cumulative Loss: 279.0823450088501
Time for 100 Batches: 0.40102082093556723
100 Batch Cumulative Loss: 286.90671014785767
Time for 100 Batches: 0.4005918423334757
100 Batch Cumulative Loss: 279.96969771385193
Time for 100 Batches: 0.39830620686213175
100 Batch Cumulative Loss: 285.5126988887787
Time for 100 Batches: 0.3993898431460063
100 Batch Cumulative Loss: 285.9351313114166
Time for 100 Batches: 0.40014213720957437
100 Batch Cumulative Loss: 282.5866632461548
Time for 100 Batches: 0.3999512791633606
100 Batch Cumulative Loss: 282.86814856529236
Time for 100 Batches: 0.39790619214375816
100 Batch Cumulative Loss: 281.3213713169098
Time for 100 Batches: 0.40240346590677895
100 Batch Cumulative Loss: 281.9541997909546
Time for 100 Batches: 0.4033905069033305
100 Batch Cumulative Loss: 281.72997522354126
Time for 100 Batches: 0.39739651679992677
100 Batch Cumulative Loss: 282.94661116600037
Time for 100 Batches: 0.4017039895057678
100 Batch Cumulative Loss: 279.55452966690063
Time for 100 Batches: 0.4012938976287842
100 Batch Cumulative Loss: 279.0363574028015
Time for 100 Batches: 0.4014831304550171
100 Batch Cumulative Loss: 283.67186188697815
Time for 100 Batches: 0.4008769234021505
100 Batch Cumulative Loss: 279.52829575538635
Time for 100 Batches: 0.397669780254364
100 Batch Cumulative Loss: 279.91043043136597
Time for 100 Batches: 0.39865567286809284
100 Batch Cumulative Loss: 283.4338889122009
Time for 100 Batches: 0.40359676678975426
100 Batch Cumulative Loss: 282.58086347579956
Time for 100 Batches: 0.4010401964187622
100 Batch Cumulative Loss: 281.6361756324768
Time for 100 Batches: 0.39968489011128744
100 Batch Cumulative Loss: 281.00555515289307
Time for 100 Batches: 0.403878911336263
100 Batch Cumulative Loss: 282.71432614326477
Time for 100 Batches: 0.39954569737116497
100 Batch Cumulative Loss: 285.041944026947
Time for 100 Batches: 0.3995291392008464
