Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Struct_OnlyPos/Original_x_b_113x50x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Struct_OnlyPos/Original_x_b_113x50x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 440.32206535339355
Time for 100 Batches: 0.04535530805587769
100 Batch Cumulative Loss: 397.46417355537415
Time for 100 Batches: 0.4179728945096334
100 Batch Cumulative Loss: 360.0776879787445
Time for 100 Batches: 0.4011255661646525
100 Batch Cumulative Loss: 348.9352412223816
Time for 100 Batches: 0.4024149974187215
100 Batch Cumulative Loss: 337.3537492752075
Time for 100 Batches: 0.39722161293029784
100 Batch Cumulative Loss: 333.8190059661865
Time for 100 Batches: 0.3994893352190653
100 Batch Cumulative Loss: 327.517502784729
Time for 100 Batches: 0.4005613644917806
100 Batch Cumulative Loss: 322.4640066623688
Time for 100 Batches: 0.40068860054016114
100 Batch Cumulative Loss: 312.60782408714294
Time for 100 Batches: 0.40022494792938235
100 Batch Cumulative Loss: 316.15869331359863
Time for 100 Batches: 0.39850871165593466
100 Batch Cumulative Loss: 309.81343364715576
Time for 100 Batches: 0.403569765885671
100 Batch Cumulative Loss: 308.22997307777405
Time for 100 Batches: 0.4035688241322835
100 Batch Cumulative Loss: 305.2133457660675
Time for 100 Batches: 0.40027637481689454
100 Batch Cumulative Loss: 310.97070693969727
Time for 100 Batches: 0.40068438053131106
100 Batch Cumulative Loss: 306.13280963897705
Time for 100 Batches: 0.40350943406422934
100 Batch Cumulative Loss: 300.6577823162079
Time for 100 Batches: 0.3999962051709493
100 Batch Cumulative Loss: 301.5507297515869
Time for 100 Batches: 0.40281518300374347
100 Batch Cumulative Loss: 302.8374512195587
Time for 100 Batches: 0.4004584550857544
100 Batch Cumulative Loss: 300.16977190971375
Time for 100 Batches: 0.40262202819188436
100 Batch Cumulative Loss: 300.5074017047882
Time for 100 Batches: 0.40813589890797936
100 Batch Cumulative Loss: 298.3978102207184
Time for 100 Batches: 0.39879335165023805
100 Batch Cumulative Loss: 290.96648263931274
Time for 100 Batches: 0.39931663274765017
100 Batch Cumulative Loss: 298.60880494117737
Time for 100 Batches: 0.40026917060216266
100 Batch Cumulative Loss: 295.1197190284729
Time for 100 Batches: 0.40181401968002317
100 Batch Cumulative Loss: 291.52348923683167
Time for 100 Batches: 0.4010555148124695
100 Batch Cumulative Loss: 295.37572741508484
Time for 100 Batches: 0.399299422899882
100 Batch Cumulative Loss: 300.4518668651581
Time for 100 Batches: 0.3976641615231832
100 Batch Cumulative Loss: 298.68481945991516
Time for 100 Batches: 0.40045405626297
100 Batch Cumulative Loss: 294.9776155948639
Time for 100 Batches: 0.4044218381245931
100 Batch Cumulative Loss: 292.9605031013489
Time for 100 Batches: 0.4067115545272827
100 Batch Cumulative Loss: 288.09535908699036
Time for 100 Batches: 0.3988856315612793
100 Batch Cumulative Loss: 298.741073846817
Time for 100 Batches: 0.40349186658859254
100 Batch Cumulative Loss: 288.48113656044006
Time for 100 Batches: 0.4058956821759542
100 Batch Cumulative Loss: 292.5800166130066
Time for 100 Batches: 0.39829858938852947
100 Batch Cumulative Loss: 290.69741892814636
Time for 100 Batches: 0.4022552808125814
100 Batch Cumulative Loss: 291.5591733455658
Time for 100 Batches: 0.3997797886530558
100 Batch Cumulative Loss: 290.5347843170166
Time for 100 Batches: 0.40074862241744996
100 Batch Cumulative Loss: 287.4711756706238
Time for 100 Batches: 0.40354706048965455
100 Batch Cumulative Loss: 290.6536920070648
Time for 100 Batches: 0.40205698013305663
100 Batch Cumulative Loss: 294.08234882354736
Time for 100 Batches: 0.39774702390034994
100 Batch Cumulative Loss: 288.19744873046875
Time for 100 Batches: 0.40034666856129963
100 Batch Cumulative Loss: 285.45505475997925
Time for 100 Batches: 0.4025985558827718
100 Batch Cumulative Loss: 290.41722774505615
Time for 100 Batches: 0.3981516162554423
100 Batch Cumulative Loss: 288.9959411621094
Time for 100 Batches: 0.4035197178522746
100 Batch Cumulative Loss: 290.213312625885
Time for 100 Batches: 0.39871806701024376
100 Batch Cumulative Loss: 288.2909550666809
Time for 100 Batches: 0.3983274539311727
100 Batch Cumulative Loss: 283.9491317272186
Time for 100 Batches: 0.3991796652475993
100 Batch Cumulative Loss: 290.79103899002075
Time for 100 Batches: 0.39768020311991376
100 Batch Cumulative Loss: 288.73053765296936
Time for 100 Batches: 0.39683696031570437
100 Batch Cumulative Loss: 284.0977272987366
Time for 100 Batches: 0.4063108563423157
100 Batch Cumulative Loss: 290.4603261947632
Time for 100 Batches: 0.4028370022773743
100 Batch Cumulative Loss: 286.26374101638794
Time for 100 Batches: 0.40572026173273723
100 Batch Cumulative Loss: 290.63216519355774
Time for 100 Batches: 0.399833611647288
100 Batch Cumulative Loss: 287.03115224838257
Time for 100 Batches: 0.4041565100351969
100 Batch Cumulative Loss: 287.93180894851685
Time for 100 Batches: 0.39831113815307617
100 Batch Cumulative Loss: 284.42589569091797
Time for 100 Batches: 0.3942194143931071
100 Batch Cumulative Loss: 284.02697253227234
Time for 100 Batches: 0.3979266802469889
100 Batch Cumulative Loss: 283.36310148239136
Time for 100 Batches: 0.3977454741795858
100 Batch Cumulative Loss: 292.81299209594727
Time for 100 Batches: 0.4025089621543884
100 Batch Cumulative Loss: 287.05583822727203
Time for 100 Batches: 0.3990418195724487
100 Batch Cumulative Loss: 287.1286678314209
Time for 100 Batches: 0.3962116281191508
100 Batch Cumulative Loss: 285.56066823005676
Time for 100 Batches: 0.40551607608795165
100 Batch Cumulative Loss: 289.1766731739044
Time for 100 Batches: 0.3973040739695231
100 Batch Cumulative Loss: 286.3203749656677
Time for 100 Batches: 0.3991241534550985
100 Batch Cumulative Loss: 286.13906741142273
Time for 100 Batches: 0.3995407303174337
100 Batch Cumulative Loss: 288.6230511665344
Time for 100 Batches: 0.400580104192098
100 Batch Cumulative Loss: 284.8440525531769
Time for 100 Batches: 0.4006121595700582
100 Batch Cumulative Loss: 289.42055654525757
Time for 100 Batches: 0.40000177224477135
100 Batch Cumulative Loss: 281.1923236846924
Time for 100 Batches: 0.397153635819753
100 Batch Cumulative Loss: 282.8455250263214
Time for 100 Batches: 0.40117518107096356
100 Batch Cumulative Loss: 282.8274383544922
Time for 100 Batches: 0.40080549716949465
100 Batch Cumulative Loss: 288.5751657485962
Time for 100 Batches: 0.3994669278462728
100 Batch Cumulative Loss: 282.5050759315491
Time for 100 Batches: 0.39615752299626666
100 Batch Cumulative Loss: 283.1101658344269
Time for 100 Batches: 0.40209388732910156
100 Batch Cumulative Loss: 291.81743335723877
Time for 100 Batches: 0.40198432207107543
100 Batch Cumulative Loss: 280.7044734954834
Time for 100 Batches: 0.40124945640563964
100 Batch Cumulative Loss: 283.9045457839966
Time for 100 Batches: 0.393778657913208
100 Batch Cumulative Loss: 286.37206411361694
Time for 100 Batches: 0.406328284740448
100 Batch Cumulative Loss: 289.437602519989
Time for 100 Batches: 0.4032420635223389
100 Batch Cumulative Loss: 283.1280212402344
Time for 100 Batches: 0.40096186796824135
100 Batch Cumulative Loss: 288.69819831848145
Time for 100 Batches: 0.4028082529703776
100 Batch Cumulative Loss: 285.46961522102356
Time for 100 Batches: 0.40277891556421913
100 Batch Cumulative Loss: 281.226185798645
Time for 100 Batches: 0.40139774084091184
100 Batch Cumulative Loss: 285.8230254650116
Time for 100 Batches: 0.40044137636820476
