Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YCR028C-A,1,+/+,-337.5225582718849,-15724.809531241655,105,1.0,0.003424657534246575,0.0
YOR150W,-1,-/-,-341.3994297385216,-16178.00949858129,106,0.5,0.003424657534246575,0.00021724961981316532
YKL053C-A,1,+/+,-347.5891334414482,-15744.229628004134,105,0.6666666666666666,0.00684931506849315,0.00021724961981316532
YJR080C,1,0/+,-348.19917181506753,-28082.818552828394,424,0.75,0.010273972602739725,0.00021724961981316532
YDR296W,1,+/+,-348.3516173660755,-16883.060158513486,105,0.8,0.0136986301369863,0.00021724961981316532
YGR220C,-1,-/-,-350.40704879909754,-16653.667966015637,106,0.6666666666666666,0.0136986301369863,0.00043449923962633063
YML081C-A,1,-/+,-351.9402956441045,-15876.968972869217,106,0.7142857142857143,0.017123287671232876,0.00043449923962633063
YLR204W,-1,0/-,-354.147781457752,-27450.816675918177,424,0.625,0.017123287671232876,0.000651748859439496
YOR187W,-1,-/-,-354.6045312285423,-17087.01002293825,106,0.5555555555555556,0.017123287671232876,0.0008689984792526613
YBL099W,-1,-/-,-356.9301029779017,-16415.526575226337,106,0.5,0.017123287671232876,0.0010862480990658267
YDR322C-A,1,-/+,-357.17414666712284,-16818.476080983877,106,0.5454545454545454,0.02054794520547945,0.0010862480990658267
YOR286W,0,0/0,-358.92857517674565,-28447.03963598516,424,0.5454545454545454,0.02054794520547945,0.0010862480990658267
YJL180C,1,0/+,-359.59496459923685,-28360.484087877907,424,0.5833333333333334,0.023972602739726026,0.0010862480990658267
YOR045W,1,-/+,-361.22834930568933,-16828.62949732691,106,0.6153846153846154,0.0273972602739726,0.0010862480990658267
YBR185C,1,+/+,-362.8736075311899,-16720.814159184694,105,0.6428571428571429,0.030821917808219176,0.0010862480990658267
YMR267W,-1,-/-,-363.45391165465117,-16998.780128486454,106,0.6,0.030821917808219176,0.001303497718878992
YPR166C,-1,0/-,-363.70357608422637,-28425.915749803185,424,0.5625,0.030821917808219176,0.0015207473386921572
YLR312W-A,-1,0/-,-364.6128187403083,-27941.550271579064,424,0.5294117647058824,0.030821917808219176,0.0017379969585053225
YPL262W,-1,-/-,-365.76413744688034,-16347.930702328682,106,0.5,0.030821917808219176,0.001955246578318488
YMR157C,0,0/0,-366.6362100020051,-28436.491531866137,424,0.5,0.030821917808219176,0.001955246578318488
YPL098C,1,+/+,-366.78071558475494,-16707.69015941024,105,0.5263157894736842,0.03424657534246575,0.001955246578318488
YJR135W-A,1,+/+,-368.1514493227005,-16664.782872907817,105,0.55,0.03767123287671233,0.001955246578318488
YGR076C,-1,0/-,-370.03140382189304,-28608.55609103013,424,0.5238095238095238,0.03767123287671233,0.0021724961981316533
YBL038W,-1,0/-,-371.4389849063009,-29545.25858038105,424,0.5,0.03767123287671233,0.0023897458179448186
YDR377W,-1,-/-,-371.7547504156828,-17284.685152232647,106,0.4782608695652174,0.03767123287671233,0.002606995437757984
YBR221C,-1,-/-,-373.58836936950684,-17117.019084632397,106,0.4583333333333333,0.03767123287671233,0.002824245057571149
YBR146W,-1,0/-,-376.4899366591126,-28592.879815610126,424,0.44,0.03767123287671233,0.0030414946773843145
YNL177C,-1,-/-,-376.77809834480286,-17317.34237933904,106,0.4230769230769231,0.03767123287671233,0.00325874429719748
