Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YDR322C-A,-1,-/+,-348.58874540030956,-16392.198583960533,106,0.0,0.0,0.0002828854314002829
YOR150W,-1,-/-,-348.624953776598,-16341.387447565794,106,0.0,0.0,0.0005657708628005657
YBL099W,-1,-/-,-350.4823163896799,-16577.333222433925,106,0.0,0.0,0.0008486562942008486
YOR187W,-1,-/-,-353.2830196917057,-16843.932892471552,106,0.0,0.0,0.0011315417256011315
YJR045C,-1,-/+,-359.3928426206112,-16170.449390694499,106,0.0,0.0,0.0014144271570014145
YGR132C,-1,-/+,-359.553120046854,-16755.156009878963,106,0.0,0.0,0.0016973125884016972
YJR080C,0,0/+,-359.5650658607483,-28287.670853910036,424,0.0,0.0,0.0016973125884016972
YEL020W-A,1,+/+,-362.1453361362219,-16391.04066681117,105,0.14285714285714285,0.009433962264150943,0.0016973125884016972
YOR142W,-1,-/-,-362.7834471464157,-17009.11195814237,106,0.125,0.009433962264150943,0.0019801980198019802
YDR337W,-1,-/-,-363.70788952708244,-17366.418080292642,106,0.1111111111111111,0.009433962264150943,0.002263083451202263
YLR204W,0,0/-,-363.8336035832763,-27660.600648198277,424,0.1111111111111111,0.009433962264150943,0.002263083451202263
YMR203W,-1,-/+,-363.96507304906845,-17308.377062022686,106,0.1,0.009433962264150943,0.002545968882602546
YJR104C,-1,-/-,-364.0803804397583,-16316.268242180347,106,0.09090909090909091,0.009433962264150943,0.002828854314002829
YOR286W,0,0/0,-367.46865643933415,-28423.394999690354,424,0.09090909090909091,0.009433962264150943,0.002828854314002829
YLR312W-A,0,0/-,-368.6454726681113,-27938.164095450193,424,0.09090909090909091,0.009433962264150943,0.002828854314002829
YPL262W,-1,-/-,-369.1585951447487,-16692.267220944166,106,0.08333333333333333,0.009433962264150943,0.0031117397454031117
YKL192C,-1,-/-,-370.440107434988,-16733.797532320023,106,0.07692307692307693,0.009433962264150943,0.0033946251768033945
YKR065C,-1,-/+,-370.4792738556862,-17513.175486147404,106,0.07142857142857142,0.009433962264150943,0.0036775106082036777
YKL195W,-1,-/+,-370.6450463235378,-17328.858140408993,106,0.06666666666666667,0.009433962264150943,0.0039603960396039604
YEL050C,-1,-/-,-371.04962488263845,-17037.282407052815,106,0.0625,0.009433962264150943,0.004243281471004243
YBR185C,1,+/+,-371.66398307681084,-16407.706183582544,105,0.11764705882352941,0.018867924528301886,0.004243281471004243
YKL170W,-1,-/-,-371.66463708877563,-16853.63506798446,106,0.1111111111111111,0.018867924528301886,0.004526166902404526
YJR135W-A,1,+/+,-373.58225160837173,-16206.04824155569,105,0.15789473684210525,0.02830188679245283,0.004526166902404526
YML028W,-1,-/-,-374.1237240433693,-16417.796351999044,106,0.15,0.02830188679245283,0.004809052333804809
YMR157C,0,0/0,-375.0654073599726,-28453.414661796764,424,0.15,0.02830188679245283,0.004809052333804809
YKR035W-A,-1,-/-,-377.14091968536377,-16514.039954006672,106,0.14285714285714285,0.02830188679245283,0.005091937765205092
YJL180C,0,0/+,-377.46398857422173,-28526.64120768383,424,0.14285714285714285,0.02830188679245283,0.005091937765205092
YNL138W,-1,-/+,-380.9459564089775,-16715.603272020817,106,0.13636363636363635,0.02830188679245283,0.005374823196605375
YBR146W,0,0/-,-381.511329183355,-28487.67139245756,424,0.13636363636363635,0.02830188679245283,0.005374823196605375
YDL004W,-1,-/-,-381.6167432665825,-17426.670115679502,106,0.13043478260869565,0.02830188679245283,0.005657708628005658
YML078W,-1,-/-,-381.664854824543,-17340.270623743534,106,0.125,0.02830188679245283,0.005940594059405941
YJR034W,0,0/+,-382.8863027896732,-28751.315838623792,424,0.125,0.02830188679245283,0.005940594059405941
YNL055C,1,+/+,-383.0281705260277,-17741.152629226446,105,0.16,0.03773584905660377,0.005940594059405941
YOR045W,-1,-/+,-383.1625771522522,-18024.70209505409,106,0.15384615384615385,0.03773584905660377,0.006223479490806223
YBL038W,0,0/-,-383.2308891862631,-29628.834300754592,424,0.15384615384615385,0.03773584905660377,0.006223479490806223
YBL090W,-1,-/-,-384.0019283294678,-17089.548934608698,106,0.14814814814814814,0.03773584905660377,0.006506364922206506
YDR175C,-1,-/-,-384.50987035036087,-17733.884251713753,106,0.14285714285714285,0.03773584905660377,0.006789250353606789
YCR003W,0,0/-,-384.536362497136,-29339.6087671509,424,0.14285714285714285,0.03773584905660377,0.006789250353606789
YGR076C,0,0/-,-384.67359966412187,-28815.3918356793,424,0.14285714285714285,0.03773584905660377,0.006789250353606789
