Used Modern Datasets
Initialized Expression Datasets
Initialized Localization Data
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Modern_bioPIXIE_Data_new/Modern_glpx_b_466x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Modern_bioPIXIE_Data_new/Modern_glpx_b_466x25000x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 34.269875288009644
Time for 100 Batches: 0.015946368376413982
100 Batch Cumulative Loss: 40.49450774118304
Time for 100 Batches: 1.4922987977663675
100 Batch Cumulative Loss: 35.120306465774775
Time for 100 Batches: 1.4347724556922912
100 Batch Cumulative Loss: 37.649166360963136
Time for 100 Batches: 1.4512689232826232
100 Batch Cumulative Loss: 59.315989688038826
Time for 100 Batches: 1.4419194380442302
100 Batch Cumulative Loss: 45.47112055309117
Time for 100 Batches: 1.463930865128835
100 Batch Cumulative Loss: 45.090605191886425
Time for 100 Batches: 1.4356163541475933
100 Batch Cumulative Loss: 32.476612361148
Time for 100 Batches: 1.4608405868212382
100 Batch Cumulative Loss: 32.46757140266709
Time for 100 Batches: 1.44505136013031
100 Batch Cumulative Loss: 42.675394447054714
Time for 100 Batches: 1.4481749534606934
100 Batch Cumulative Loss: 37.630806671615574
Time for 100 Batches: 1.4263519565264384
100 Batch Cumulative Loss: 41.30362908593088
Time for 100 Batches: 1.4421460668245951
100 Batch Cumulative Loss: 34.347276071086526
Time for 100 Batches: 1.4434087554613748
100 Batch Cumulative Loss: 32.90317283105105
Time for 100 Batches: 1.4295115709304809
100 Batch Cumulative Loss: 29.30699674761854
Time for 100 Batches: 1.426607596874237
100 Batch Cumulative Loss: 28.278191280798637
Time for 100 Batches: 1.43814355134964
100 Batch Cumulative Loss: 30.580055288999574
Time for 100 Batches: 1.4245127399762472
100 Batch Cumulative Loss: 33.73934428393841
Time for 100 Batches: 1.445927361647288
100 Batch Cumulative Loss: 25.631072707185012
Time for 100 Batches: 1.4414839347203572
100 Batch Cumulative Loss: 29.91717692333623
Time for 100 Batches: 1.417763884862264
100 Batch Cumulative Loss: 26.138916980009526
Time for 100 Batches: 1.4334443926811218
100 Batch Cumulative Loss: 28.83256172388792
Time for 100 Batches: 1.4477741479873658
100 Batch Cumulative Loss: 27.815216557093663
Time for 100 Batches: 1.4334577043851218
100 Batch Cumulative Loss: 26.382473837118596
Time for 100 Batches: 1.4333356340726218
100 Batch Cumulative Loss: 28.040862251073122
Time for 100 Batches: 1.4398505449295045
100 Batch Cumulative Loss: 24.57835626398446
Time for 100 Batches: 1.4347460468610127
100 Batch Cumulative Loss: 30.46864817835376
Time for 100 Batches: 1.4478203455607097
100 Batch Cumulative Loss: 26.859662786795525
Time for 100 Batches: 1.4518787026405335
100 Batch Cumulative Loss: 27.485256772488356
Time for 100 Batches: 1.4309836864471435
100 Batch Cumulative Loss: 28.843433870002627
Time for 100 Batches: 1.440106495221456
100 Batch Cumulative Loss: 24.714346430147998
Time for 100 Batches: 1.4545485138893128
100 Batch Cumulative Loss: 27.255637793801725
Time for 100 Batches: 1.4233404596646626
100 Batch Cumulative Loss: 26.216077506076545
Time for 100 Batches: 1.4543816486994425
100 Batch Cumulative Loss: 24.037612221203744
Time for 100 Batches: 1.461575996875763
100 Batch Cumulative Loss: 23.380325552425347
Time for 100 Batches: 1.4368400931358338
100 Batch Cumulative Loss: 25.942391368793324
Time for 100 Batches: 1.45097101132075
100 Batch Cumulative Loss: 20.926381222787313
Time for 100 Batches: 1.4539366483688354
100 Batch Cumulative Loss: 25.22243838032682
Time for 100 Batches: 1.4545644084612528
100 Batch Cumulative Loss: 24.426732005376834
Time for 100 Batches: 1.440146847565969
100 Batch Cumulative Loss: 23.793473546247697
Time for 100 Batches: 1.4459994157155356
100 Batch Cumulative Loss: 24.04825084505137
Time for 100 Batches: 1.4395973722139994
100 Batch Cumulative Loss: 26.35034711798653
Time for 100 Batches: 1.4539786497751872
100 Batch Cumulative Loss: 30.534642846047063
Time for 100 Batches: 1.459909482796987
100 Batch Cumulative Loss: 23.14574468974024
Time for 100 Batches: 1.4613505085309346
100 Batch Cumulative Loss: 22.68937233882025
Time for 100 Batches: 1.4430656870206198
100 Batch Cumulative Loss: 22.7856731096399
Time for 100 Batches: 1.4595795671145122
100 Batch Cumulative Loss: 21.97899150289595
Time for 100 Batches: 1.4487515886624653
100 Batch Cumulative Loss: 24.534473788691685
Time for 100 Batches: 1.4394206245740255
100 Batch Cumulative Loss: 26.4047833038494
Time for 100 Batches: 1.4533461014429727
100 Batch Cumulative Loss: 23.92566609394271
Time for 100 Batches: 1.4627209862073263
100 Batch Cumulative Loss: 27.89903307892382
Time for 100 Batches: 1.4393636385599773
100 Batch Cumulative Loss: 21.504597638268024
Time for 100 Batches: 1.4546098351478576
100 Batch Cumulative Loss: 21.236404090741416
Time for 100 Batches: 1.4519174496332805
100 Batch Cumulative Loss: 21.6997919131245
Time for 100 Batches: 1.4600777586301168
100 Batch Cumulative Loss: 20.529787359866532
Time for 100 Batches: 1.4339625517527261
100 Batch Cumulative Loss: 23.090216714306735
Time for 100 Batches: 1.4374916275342307
100 Batch Cumulative Loss: 21.628311494365335
Time for 100 Batches: 1.4611245274543763
100 Batch Cumulative Loss: 20.983747019883594
Time for 100 Batches: 1.4448243021965026
100 Batch Cumulative Loss: 19.84100645730541
Time for 100 Batches: 1.4806100646654765
100 Batch Cumulative Loss: 16.416108978446573
Time for 100 Batches: 1.4573328216870627
100 Batch Cumulative Loss: 20.405919135082513
Time for 100 Batches: 1.453333854675293
100 Batch Cumulative Loss: 21.330427494831383
Time for 100 Batches: 1.4588900804519653
100 Batch Cumulative Loss: 20.669742717996996
Time for 100 Batches: 1.4460553288459779
100 Batch Cumulative Loss: 21.036148002371192
Time for 100 Batches: 1.4534768104553222
100 Batch Cumulative Loss: 19.46115051840752
Time for 100 Batches: 1.449742583433787
100 Batch Cumulative Loss: 21.990939552430063
Time for 100 Batches: 1.457146958510081
100 Batch Cumulative Loss: 21.31788386462722
Time for 100 Batches: 1.445442513624827
100 Batch Cumulative Loss: 21.68397841253318
Time for 100 Batches: 1.4800841689109803
100 Batch Cumulative Loss: 18.920523270258855
Time for 100 Batches: 1.4624028205871582
100 Batch Cumulative Loss: 18.514714232762344
Time for 100 Batches: 1.466756029923757
100 Batch Cumulative Loss: 18.218078390695155
Time for 100 Batches: 1.450588575998942
100 Batch Cumulative Loss: 19.56847735181509
Time for 100 Batches: 1.4582574605941772
100 Batch Cumulative Loss: 19.394503739196807
Time for 100 Batches: 1.4619439562161765
100 Batch Cumulative Loss: 19.34643804866755
Time for 100 Batches: 1.4564736286799114
100 Batch Cumulative Loss: 18.721011615445605
Time for 100 Batches: 1.443991740544637
100 Batch Cumulative Loss: 22.003054194850847
Time for 100 Batches: 1.4394622047742207
100 Batch Cumulative Loss: 16.802074752515182
Time for 100 Batches: 1.4408803860346475
100 Batch Cumulative Loss: 19.182683916122187
Time for 100 Batches: 1.460587465763092
100 Batch Cumulative Loss: 22.83213627850637
Time for 100 Batches: 1.4515064795811972
100 Batch Cumulative Loss: 19.621491917961976
Time for 100 Batches: 1.4428234497706096
100 Batch Cumulative Loss: 17.723457027677796
Time for 100 Batches: 1.4532113075256348
100 Batch Cumulative Loss: 19.978210373257753
Time for 100 Batches: 1.4421975493431092
100 Batch Cumulative Loss: 20.710660248761997
Time for 100 Batches: 1.4395222187042236
100 Batch Cumulative Loss: 16.69188005232718
Time for 100 Batches: 1.4589904348055522
