Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/CE_unrelatedNode/Original_x_bu_113x25000x54_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/CE_unrelatedNode/Original_x_bu_113x25000x54_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 480.5380344390869
Time for 100 Batches: 0.004985646406809489
100 Batch Cumulative Loss: 1090.4827361106873
Time for 100 Batches: 0.4564606746037801
100 Batch Cumulative Loss: 1135.334327697754
Time for 100 Batches: 0.4417344133059184
100 Batch Cumulative Loss: 931.0521326065063
Time for 100 Batches: 0.43646567265192665
100 Batch Cumulative Loss: 774.6032800674438
Time for 100 Batches: 0.43484398126602175
100 Batch Cumulative Loss: 702.5391268730164
Time for 100 Batches: 0.4352196971575419
100 Batch Cumulative Loss: 647.3440890312195
Time for 100 Batches: 0.43825799226760864
100 Batch Cumulative Loss: 600.7005681991577
Time for 100 Batches: 0.43774381081263225
100 Batch Cumulative Loss: 548.5984954833984
Time for 100 Batches: 0.4382545034090678
100 Batch Cumulative Loss: 499.53268456459045
Time for 100 Batches: 0.4401042143503825
100 Batch Cumulative Loss: 510.4524173736572
Time for 100 Batches: 0.43846142689387
100 Batch Cumulative Loss: 456.37694811820984
Time for 100 Batches: 0.43608105580012
100 Batch Cumulative Loss: 451.72245502471924
Time for 100 Batches: 0.4381574352582296
100 Batch Cumulative Loss: 464.52113914489746
Time for 100 Batches: 0.43552308082580565
100 Batch Cumulative Loss: 451.2335011959076
Time for 100 Batches: 0.43635245561599734
100 Batch Cumulative Loss: 416.3989202976227
Time for 100 Batches: 0.43614561557769777
100 Batch Cumulative Loss: 415.09315061569214
Time for 100 Batches: 0.4382286707560221
100 Batch Cumulative Loss: 393.5979118347168
Time for 100 Batches: 0.4340076247851054
100 Batch Cumulative Loss: 385.47944033145905
Time for 100 Batches: 0.4319037437438965
100 Batch Cumulative Loss: 373.71890115737915
Time for 100 Batches: 0.43420002063115437
100 Batch Cumulative Loss: 399.85761880874634
Time for 100 Batches: 0.43880918820699055
100 Batch Cumulative Loss: 364.34300196170807
Time for 100 Batches: 0.4361774166425069
100 Batch Cumulative Loss: 355.533668756485
Time for 100 Batches: 0.4336642702420553
100 Batch Cumulative Loss: 364.28069829940796
Time for 100 Batches: 0.4365856846173604
100 Batch Cumulative Loss: 383.73212790489197
Time for 100 Batches: 0.4416656176249186
100 Batch Cumulative Loss: 378.88228821754456
Time for 100 Batches: 0.43687764803568524
100 Batch Cumulative Loss: 342.8784228563309
Time for 100 Batches: 0.43734774192174275
100 Batch Cumulative Loss: 330.7047996520996
Time for 100 Batches: 0.43648503224054974
100 Batch Cumulative Loss: 327.84559667110443
Time for 100 Batches: 0.43728721936543785
100 Batch Cumulative Loss: 318.79799234867096
Time for 100 Batches: 0.4410574714342753
100 Batch Cumulative Loss: 324.0531048774719
Time for 100 Batches: 0.43842256466547647
100 Batch Cumulative Loss: 320.8770010471344
Time for 100 Batches: 0.437726104259491
100 Batch Cumulative Loss: 319.31126260757446
Time for 100 Batches: 0.43894099394480385
100 Batch Cumulative Loss: 326.07257521152496
Time for 100 Batches: 0.4386877536773682
100 Batch Cumulative Loss: 318.4314239025116
Time for 100 Batches: 0.4356441537539164
100 Batch Cumulative Loss: 312.2468206882477
Time for 100 Batches: 0.4414543668429057
100 Batch Cumulative Loss: 287.3565146923065
Time for 100 Batches: 0.4353763739267985
100 Batch Cumulative Loss: 305.32012021541595
Time for 100 Batches: 0.43533021211624146
100 Batch Cumulative Loss: 289.80437088012695
Time for 100 Batches: 0.43766262928644817
100 Batch Cumulative Loss: 294.2558696269989
Time for 100 Batches: 0.4361769596735636
100 Batch Cumulative Loss: 304.60900843143463
Time for 100 Batches: 0.4356390078862508
100 Batch Cumulative Loss: 307.6190983057022
Time for 100 Batches: 0.435812238852183
100 Batch Cumulative Loss: 274.9200301170349
Time for 100 Batches: 0.4390896916389465
100 Batch Cumulative Loss: 276.2807425260544
Time for 100 Batches: 0.4420429269472758
100 Batch Cumulative Loss: 281.5771335363388
Time for 100 Batches: 0.4388844847679138
100 Batch Cumulative Loss: 267.6554733514786
Time for 100 Batches: 0.4367730259895325
100 Batch Cumulative Loss: 277.6012338399887
Time for 100 Batches: 0.43640654484430946
100 Batch Cumulative Loss: 291.75965666770935
Time for 100 Batches: 0.43677244981129965
100 Batch Cumulative Loss: 281.38956344127655
Time for 100 Batches: 0.4366142153739929
100 Batch Cumulative Loss: 273.9021176099777
Time for 100 Batches: 0.43651905059814455
100 Batch Cumulative Loss: 264.1087065935135
Time for 100 Batches: 0.43554952144622805
100 Batch Cumulative Loss: 287.0848981142044
Time for 100 Batches: 0.43871809244155885
100 Batch Cumulative Loss: 264.6400662660599
Time for 100 Batches: 0.43672454754511514
100 Batch Cumulative Loss: 260.70211136341095
Time for 100 Batches: 0.4327036619186401
100 Batch Cumulative Loss: 257.2977229356766
Time for 100 Batches: 0.43765270709991455
100 Batch Cumulative Loss: 278.4152445793152
Time for 100 Batches: 0.4380398472150167
100 Batch Cumulative Loss: 243.53558099269867
Time for 100 Batches: 0.4399070342381795
100 Batch Cumulative Loss: 290.7071932554245
Time for 100 Batches: 0.43861678838729856
100 Batch Cumulative Loss: 277.8632084131241
Time for 100 Batches: 0.4374438047409058
100 Batch Cumulative Loss: 264.4773567914963
Time for 100 Batches: 0.43849772214889526
100 Batch Cumulative Loss: 262.3794631958008
Time for 100 Batches: 0.43369054794311523
100 Batch Cumulative Loss: 245.33848869800568
Time for 100 Batches: 0.439389177163442
100 Batch Cumulative Loss: 253.112650513649
Time for 100 Batches: 0.4393719434738159
100 Batch Cumulative Loss: 252.92568862438202
Time for 100 Batches: 0.4368015686670939
100 Batch Cumulative Loss: 262.92963922023773
Time for 100 Batches: 0.4382015705108643
100 Batch Cumulative Loss: 273.45023143291473
Time for 100 Batches: 0.4352242430051168
100 Batch Cumulative Loss: 259.11117458343506
Time for 100 Batches: 0.44053825934727986
100 Batch Cumulative Loss: 250.0697182416916
Time for 100 Batches: 0.4381275733311971
100 Batch Cumulative Loss: 242.3490036725998
Time for 100 Batches: 0.438011376063029
100 Batch Cumulative Loss: 235.45599019527435
Time for 100 Batches: 0.43625119924545286
100 Batch Cumulative Loss: 243.39530229568481
Time for 100 Batches: 0.43904296557108563
100 Batch Cumulative Loss: 252.70718669891357
Time for 100 Batches: 0.43837223450342816
100 Batch Cumulative Loss: 233.9928570985794
Time for 100 Batches: 0.43629366954167687
100 Batch Cumulative Loss: 232.0133808851242
Time for 100 Batches: 0.4395066579182943
100 Batch Cumulative Loss: 241.97989237308502
Time for 100 Batches: 0.43627520799636843
100 Batch Cumulative Loss: 243.92647755146027
Time for 100 Batches: 0.4318958520889282
100 Batch Cumulative Loss: 237.16937386989594
Time for 100 Batches: 0.436177392800649
100 Batch Cumulative Loss: 239.7353059053421
Time for 100 Batches: 0.4339412291844686
100 Batch Cumulative Loss: 229.07043862342834
Time for 100 Batches: 0.43525515794754027
100 Batch Cumulative Loss: 232.03263556957245
Time for 100 Batches: 0.43717480897903443
100 Batch Cumulative Loss: 229.79030108451843
Time for 100 Batches: 0.4397698203722636
100 Batch Cumulative Loss: 230.45188331604004
Time for 100 Batches: 0.43858344554901124
100 Batch Cumulative Loss: 226.3476254940033
Time for 100 Batches: 0.43884347279866537
100 Batch Cumulative Loss: 246.80090069770813
Time for 100 Batches: 0.4371081074078878
