GO:0000054,GO:0000278,GO:0000747,GO:0001403,GO:0002181,GO:0003677,GO:0003682,GO:0003700,GO:0003735,GO:0004386,GO:0004518,GO:0005085,GO:0005576,GO:0005618,GO:0005694,GO:0005730,GO:0005740,GO:0005773,GO:0005777,GO:0005783,GO:0005794,GO:0005840,GO:0005886,GO:0005933,GO:0005938,GO:0006260,GO:0006281,GO:0006310,GO:0006325,GO:0006352,GO:0006353,GO:0006360,GO:0006364,GO:0006366,GO:0006383,GO:0006397,GO:0006401,GO:0006413,GO:0006414,GO:0006418,GO:0006457,GO:0006468,GO:0006470,GO:0006486,GO:0006629,GO:0006811,GO:0006865,GO:0006869,GO:0006873,GO:0006887,GO:0006897,GO:0006970,GO:0006979,GO:0007005,GO:0007010,GO:0007031,GO:0007033,GO:0007059,GO:0007124,GO:0008033,GO:0008168,GO:0008233,GO:0008289,GO:0008380,GO:0008643,GO:0009408,GO:0009451,GO:0016197,GO:0016301,GO:0016491,GO:0016757,GO:0016779,GO:0016791,GO:0016798,GO:0016829,GO:0016853,GO:0016874,GO:0019843,GO:0022857,GO:0030427,GO:0030674,GO:0031410,GO:0032196,GO:0032543,GO:0042273,GO:0042274,GO:0042393,GO:0045333,GO:0051082,GO:0051321,GO:0051603,GO:0051726
0.0,0.8182424970284066,0.41004144790750185,0.46320195120198493,0.0012476128680423137,0.9745026289410323,0.7976863169561561,0.8744431634814,0.03615449880495425,0.7004567141586913,0.8219186317677705,0.14058668283596887,0.753738085719943,0.7880952156727814,0.700712225379304,2.3471224963600434e-12,0.9951988785410666,0.986888815319851,0.6522239143470061,0.9979039850103969,0.8515705206238084,0.006497018443158753,0.8830210971418458,0.8054625363181194,0.6455608288580583,0.8358309255525902,0.8754926325662721,0.9468678197669597,0.44747097927708357,0.6274662972898425,0.3706645115939099,0.5577536817243509,0.0,0.956026512518277,0.40538309792846206,0.9106320421382741,0.28360931735191053,0.03412342065893681,0.0018895126551061736,0.34146392616504284,0.04773317530060661,0.9186637207239546,0.12542860269982348,0.6009811276550654,0.9106571305240233,0.9026041424630116,0.4812197515955582,0.5870541020677119,0.8521598436666444,0.46320195120198493,0.20550989423282884,0.04127982844201161,0.17702391767432213,0.84744025603286,0.8329281347341791,0.450850338698241,0.3700462724877609,0.9242183111530615,0.58230658695598,0.06453461653666792,0.2917142554918648,0.5726501071854555,0.23201229377341748,0.8112792693492304,0.41873790264944966,0.14058668283596887,0.37409342094960274,0.36598955762237995,0.9285613094335983,0.9796242902400715,0.6899450886623221,0.7806103795592516,0.3619235762429345,0.4929004504279364,0.7139297726512328,0.6055202089869098,0.750879499441274,2.9287823250845335e-05,0.9358750627708051,0.6384369606777659,0.5289943895869719,0.6922525548441261,0.745064280890199,0.7754769643591195,4.767075623135497e-12,2.6040105449931517e-05,0.49864360807773456,0.7038822409355185,0.002059518711509889,0.8928844982907842,0.3572424759202568,0.6570470024344368
0.8182424970286402,0.0,3.3289438439165764e-07,0.27450972628529424,0.9999883559690693,2.8614426342166155e-05,1.843794561473544e-09,0.5936415811996347,0.9999999941385346,0.47674978350274655,0.7790096029293697,0.006224342784850845,0.9977882069977935,0.5307340347262366,0.0,0.9929352029649942,0.999999999998999,0.9999999976410299,0.9470852752919695,0.9999999999999242,0.9999744728120984,0.9999999996148577,0.9682503745813776,1.003530591958679e-11,0.0,0.0,0.0,1.6580293571433202e-07,0.0002624848941628066,0.8366832996792601,0.041545588279644496,0.3524775449735772,0.999998707906247,0.5401693698017024,0.8929832423231844,0.9560666677986962,0.45838592338587514,0.9690769186284214,0.9820500205931691,0.9547327260690305,0.999630245845761,0.0,1.6163850710460004e-05,0.9909802061348679,0.999999853520782,0.9999999919918657,0.9922727342209268,0.9554044437963151,0.9635334482326273,0.06881521409739477,0.028883865622188143,0.0009043402007482548,0.8279505842315791,0.9998941276497807,4.8472337255134335e-12,0.8081784650018394,0.039169932405758834,1.2312373343092986e-13,1.450131352886963e-06,0.9874103487351061,0.9859851447834139,0.99842165548297,0.5343426625277212,0.9999395190090046,0.9820500205931691,0.18903134411939937,0.9863811112296695,0.9569958504879152,2.06255844606984e-05,0.9999999999907443,0.9982709231548693,0.9953380740790347,0.5561074328991277,0.9934728714709264,0.9945442331187015,0.7964478433042674,0.9976272071350378,0.9989854868398659,0.9999999999999966,4.1769920855472265e-12,0.4904358072312137,0.9999113465984574,0.9972702581684249,0.9999844603517345,0.981176362869055,0.9793844418457315,0.11058287639394748,0.9987264244138744,0.9653011544449422,0.0,0.008296650557682028,1.0835776720341528e-13
0.41004144790499997,3.328903422916696e-07,0.0,4.037881140561694e-12,0.9944551715754039,0.9997862515673747,0.9759368102148069,0.8549621418834752,0.9974273551762673,0.9398946346583683,0.9821308074153342,0.003916963047821742,7.135398494284573e-08,8.586301958546372e-06,0.9655830193033248,0.9866050512590734,0.9999443600128731,0.6430061515615154,0.9148557496114049,0.010472743420885888,0.23216079221506536,0.9989067170205146,2.440241224532791e-06,9.328393724139517e-09,1.8455422400309729e-06,0.9852192825391564,0.9998005139763871,0.9989365881401663,0.6847109369979303,0.9000420143441258,0.6604179440113938,0.8508638917194594,0.9539526846465739,0.46544839612490674,0.7025153227353023,0.9152892597776754,0.43081774977392084,0.8154854150754993,0.7178659551362336,0.6225277266307421,0.395023823312601,0.0013644441870569457,0.0027412355178032533,0.8826750488408379,0.8983761482595687,0.9989699037306164,0.7835969160645071,4.027686058449831e-06,0.43597656334699986,0.16960208585195058,1.2044510974917877e-05,0.008450516102762262,0.856499582103462,0.9840791699841046,2.2920203051057797e-06,0.7528901678737027,0.17656199711336773,0.36018406119205315,6.18200080015896e-09,0.690652034843806,0.9214238603155591,0.07243131436085659,0.09039571896741605,0.5269383546469009,0.3542911550514094,0.4546823754934961,0.8088286639342244,0.571260028131648,0.03395052548886934,0.999886375796991,0.9348592611077583,0.9709301925917342,0.002420151473459309,0.20239271531831915,0.9460126124482232,0.8857644987858669,0.9608989154337605,0.8857644987858669,0.9996580613325551,0.0,0.0001804780970943165,0.5722092065295479,0.08979681151599794,0.9693187280661753,0.9676186869144328,0.7317881946588879,0.8001711861871312,0.9414857339112607,0.1620191791778529,0.4864426066920742,0.555021056312887,0.00397154315370285
0.46320195120198493,0.27450972628310155,8.127387651768458e-12,0.0,0.6555303350184922,0.7128223054710996,0.21308888245225166,0.1497889676171814,0.9260175690309159,0.34130594579714835,0.8275512850150388,0.144796433790907,0.05050055646384577,0.018554988919155635,0.06404200301500584,0.971243640988358,0.9956534463876668,0.5824925647076096,0.6589987731614403,0.9676016539895155,0.858704927128362,0.7923659795639341,0.00030333318082842453,0.029407607140528258,0.005993193283897025,0.2680639075405852,0.7042280270384755,0.5592949840974986,0.001999474689616365,0.2608631688173848,0.37606936183285145,0.04805468741860042,0.9698038070786419,2.133573815987777e-05,0.41111254440989875,0.9145631839792987,0.2930877750853613,0.5219880216826693,0.10314691892399441,0.3465677876514611,0.7600829151011927,8.110486993118116e-08,0.12924924803188742,0.607751242582647,0.9842504387933073,0.5487800633109285,0.4875224860766215,0.05847189516168971,0.12125430174393681,0.024181501378367387,0.02077294173471267,0.04322666505443795,0.05964256139578028,0.9682932554327675,0.4018460481122368,0.4569468891943639,0.04108329265450206,0.927774050219644,0.0,0.0681408618419701,0.6707465640118423,0.8623236436432687,0.08859494740003937,0.817050787294753,0.42458218013051907,0.00431373339887009,0.04220011911683952,0.37453007579605124,0.00021057830330162286,0.9810498216728561,0.6966345850746132,0.06381591698097133,0.13704261221971747,0.4992737166589829,0.7205212525440968,0.6122959406320567,0.40709947060296525,0.6122959406320567,0.9896688971448829,0.0003370825035381442,0.03212365825184349,0.28578862484103496,0.00037110645221516414,0.7816379441835473,0.7764345247789086,0.8148765853294784,0.0005842313474903049,0.7105191492365881,0.6122959406320567,0.17080532180654273,0.3702060712504025,0.250411334770252
0.0012476128692100463,0.9999883559690693,0.9944551715754039,0.6555303350196156,0.0,0.999999998970631,0.9792622551102325,0.9994833287864471,0.0,0.25257386997242626,0.9860717337240419,0.6931889310912221,0.9620670029320544,0.9760651577966756,0.9999995248926077,0.14802011447159003,0.999999923993652,0.9999997777098828,0.9787562139209146,0.9999999999999661,0.9999962393121591,0.0,0.9999962653099188,0.9999860951419564,0.9997034237324576,0.9986257876398467,0.9999983646623565,0.9999775900560217,0.9999975727553189,0.9727001288365763,0.4953186356005911,0.7927397377251133,0.0,0.9999999990829586,0.5576212944613558,0.9312682939355956,0.6640593054886463,5.644040790286908e-12,7.016942582538377e-12,0.7819965422351398,0.5548935532675887,0.656680742707999,0.8965461596322422,0.964928963141519,0.999999650618466,0.9999994797946516,0.9086575459551123,0.9602543162801986,0.9922628646288838,0.8965461596322422,0.997055246776831,0.9421765415296978,0.9703652201084666,0.9980339048341661,0.9993906605470946,0.8875973273429142,0.9915546557488506,0.9991115055750535,0.9585622683007337,0.8040766595576037,0.5434593420529364,0.9930778960442164,0.985020507244101,0.9383705552796964,0.8617120532913604,0.9123725220740501,0.8525696972919734,0.9481057423014323,0.9849929519066186,0.9999891077477208,0.9860243977011273,0.9960425193819312,0.9908142273885605,0.9159371542239207,0.9895808195965877,0.9663622433496121,0.9607138398854836,0.0,0.9999999229102645,0.9999953206726351,0.9985662394607385,0.9999753102240575,0.9931561216695102,0.9956941389865858,6.8829386634661205e-12,3.29891669537119e-12,0.9193574965216775,0.988182764064687,0.23261441854885323,0.999987163420738,0.9655966727868937,0.9996622763344895
0.974502628941027,2.8614426579309793e-05,0.9997862515673754,0.7128223054717089,0.999999998970631,0.0,4.5102810375396984e-12,0.0,0.9999999999985303,0.0,8.320899524960623e-12,0.9968683551466769,0.9999999529597264,0.999999992307987,1.0805800698676649e-12,0.20616850346881155,1.0,1.0,0.9999555386283286,1.0,1.0,0.9999999999480278,1.0,0.9999999993668028,0.9999999896632483,3.3866243143165775e-12,4.164446565368962e-13,0.0,3.405498105735205e-12,0.0,3.51368146067621e-06,1.7393642082197402e-11,0.9999830838119325,7.157163750548534e-12,0.0,0.9876327345090696,0.8591715351892922,0.9217116975073989,0.8739384500211709,0.9934382878277483,0.9999442275876584,0.9999632383186786,0.9949160162631822,0.9999842454743889,0.9999999998436334,0.9999999999999994,0.9996284832383997,0.9999761855592905,0.9986819489344573,0.9994396149042435,0.9999999955985965,0.7879067795749657,0.378607883249538,0.984559578871071,0.9999999437550353,0.9935334320501605,0.9998607421659131,1.4076118048933495e-09,0.014087212828619466,0.9990707073683941,0.9956987806587433,8.363787440401893e-11,0.9999849831944784,0.9988901426067723,0.9985393758074143,0.11873523395688979,0.9998756966417847,0.9999998357305036,0.9999997797260797,0.9999999999990686,0.9999992452177132,0.0,0.9998253414526483,0.8924665751136143,0.9964543195513275,0.9091982945641315,0.9997049628062868,0.9949299623182806,1.0,0.9999999999959498,0.9845322736178003,1.0,8.764211578693448e-12,0.9999996820745569,0.9998614193431778,0.9998951252058838,0.0003600816986958355,0.7180345632790744,0.9949299623182806,8.658650685333669e-09,0.9999992551200584,0.005246691389940494
0.7976863169561561,1.844351449342696e-09,0.9759368102148069,0.21308888245363222,0.9792622551101879,3.511857471494295e-12,0.0,0.27093613763930957,0.9987557778612494,0.0002162159556676757,0.820974172988467,0.8256725292950842,0.9744380653898765,0.9106050391234407,2.199351811782435e-13,0.5084729772621692,0.9999991466476611,0.9999989680121398,0.9369262701606059,0.9999999292712141,0.9986650505492644,0.9807054410944589,0.9999943930520488,0.9969219767221554,0.9792622551101879,6.57796039860159e-12,0.0,4.1500181069409336e-10,1.7126300377867665e-12,1.6584511541850588e-12,1.7830088315795578e-06,0.001022127387926397,0.6344584473363083,6.2200244954624395e-12,4.206047307886429e-05,0.0074279410377684485,0.002920345773285482,0.11370983392466594,0.40798747291274795,0.6647611471445847,0.9744380653898765,0.7661212404269049,0.8036192695380056,0.9096257843119502,0.9999766472855552,0.9999689315564066,0.8204012882797285,0.9011376506274862,0.9932753502611676,0.8036192695380056,0.9847177453610775,0.32347128464737906,0.17476411602415243,0.998547747572027,0.9904233183064761,0.7915754397983461,0.9674581153218746,2.672706500561617e-11,0.1835681020652392,0.3597244140936142,0.5312740544693545,0.9938634083946187,0.9349333892899616,0.8028299906481124,0.7581612412449654,0.2439601797931441,0.6603547363265221,0.8494642230539032,0.9662001394542203,0.9974158509019098,0.9532934366669203,0.7484613624948051,0.9654357833793701,0.8307901317093496,0.9621660565002685,0.6937328822863019,0.9736543004216779,0.9122911287806744,0.999992099305011,0.9984639992971601,0.9908807908842908,0.9992195231881271,0.26792614639735013,0.9799292498869794,0.3191039327345736,0.7990232857204036,5.097033906054094e-12,0.9585894332788624,0.6937328822863019,0.0535583686053418,0.9973191409355614,0.0003186858141923654
0.8744431634814,0.5936415811990281,0.8549621418842582,0.14978896761789962,0.9994833287864471,0.0,0.27093613763698676,0.0,0.9998312378226033,0.983358933384924,0.9971576548398237,0.6556986388742517,0.991447063864915,0.9948673075384934,0.005043687094201443,0.9993462149615505,0.9999997312312461,0.9999999996356305,0.9723613735278778,0.9999999999997174,0.9999911681527912,0.9999514998393125,0.9999999479534797,0.9996433512323463,0.9954100479169589,0.5472557526229005,0.9981087147767705,0.9999534186434836,0.0009007079639201665,0.22654095038548216,0.06590600901317822,0.5107106554921709,0.9999915208032091,0.0,0.828998777031315,0.9973904075764524,0.9984290315666435,0.914725510009348,0.5427194245633002,0.7580895069415196,0.949366618080845,0.9998019024008128,0.8792034876150988,0.9559083748698738,0.9163584727830723,0.9998371489643311,0.8924340127994284,0.9504567684382265,0.6023076329060428,0.8792034876150988,0.9956148723208447,0.04351302301503823,0.00906276221526392,0.9991410886662387,0.9987950405624103,0.5970432696014399,0.9882974987573311,0.9725662390724434,6.947501975940185e-07,0.9668650119638362,0.9754119184340138,0.9986592260331906,0.9784870044356906,0.9965380074973091,0.8416999814105576,0.0688451201492648,0.9366133138719533,0.9878302248272668,0.9998725559866083,0.9997988793796138,0.981289619606244,0.9942246474551519,0.9873444001015337,0.900443244943183,0.9857681542191615,0.8197324077239769,0.99110494641959,0.95758955964869,0.9999997638033424,0.9999891738014222,0.9392119875958841,0.9999959343642962,0.9442308563275336,0.9937523677142949,0.9932416979037545,0.9963988203265152,0.4023447194243035,0.3733416273133626,0.95758955964869,0.8813125956116544,0.9999756116574043,0.5674502127336616
0.036154498801569956,0.9999999941385346,0.9974273551762673,0.9260175690309159,0.0,0.9999999999985303,0.9987557778612494,0.9998312378226033,0.0,0.9935655162868212,0.9733820944928556,0.9388546327734569,0.9971662196665965,0.9984894766547299,0.999999999993596,0.14615371395911247,0.9999999951265174,0.9999999893882808,0.9879780003332932,0.9999999999999997,0.9999994070880078,0.0,0.9999999999991487,0.999997339658145,0.9999107647259065,0.9953914838772913,0.9999997720718422,0.9999357937162064,0.9999996413333992,0.983967178737001,0.856037990292084,0.9671235173029726,0.0,0.9999999999990529,0.8864752577292306,0.9972664980996233,0.952387432690869,0.3394543677369125,0.02153874805021727,0.8259418385770256,0.9971662196665965,0.9761235379257797,0.9260175690309159,0.978626225624404,0.9999999612513124,0.9999999388035127,0.9358699644515369,0.9753250519036072,0.9996654851366454,0.9260175690309159,0.9987557778612494,0.9620563133119717,0.8566461052018455,0.998139160259696,0.9999988622620885,0.9186262211193658,0.9958300683081264,0.999979636121598,0.9741155490380667,0.9984894766547299,0.9404155287307167,0.9997110520877271,0.993232630242409,0.9923141529359106,0.896772206588696,0.9388546327734569,0.9960264877512531,0.9956239853082134,0.9999840963076724,0.9999155097432194,0.992565925607747,0.9982531672930142,0.995407765574919,0.9417009887230693,0.9946932015650654,0.9796257996520724,0.997025920997109,0.0,0.9999999931644468,0.9999992380003513,0.9994553730851589,0.9999997720718422,0.9967242448180932,0.0,6.4185323722654175e-12,1.1338707750496724e-12,0.9444154141642902,0.9614993852540784,0.9796257996520724,0.99999989842895,0.9988838011989275,0.9999994900209459
0.7004567141586913,0.47674978350213215,0.9398946346583683,0.3413059457977098,0.2525738699702964,0.0,0.00021621595086973588,0.983358933384924,0.9935655162868212,0.0,0.6506840111385055,0.7322798359832194,0.9370917207987487,0.9532382530728123,3.169514650736005e-10,3.2981373188079033e-09,0.998032620831202,0.9999966955461413,0.8756604266663367,0.999999948225081,0.9988399399292371,0.9968809504294742,0.9997668504806687,0.9828174056206594,0.9876764602280049,5.69165414798789e-09,0.0,0.0,2.0270007894396258e-11,0.04147332978106033,2.451534866054761e-05,0.02028263152207943,2.486892913822203e-09,0.03033765755596085,0.6415753662320149,4.408624519380844e-05,0.0032467937618845255,0.012678875047150262,0.28430608215509534,0.5615491126196488,0.9370917207987487,0.865126409082865,0.707107654311733,0.8369054418741046,0.9996791834708351,0.9996021078345054,0.7261952868006891,0.825478101352174,0.9770253467762243,0.707107654311733,0.9573241606158812,0.7862191834870986,0.7854773323058848,0.6267239141809476,0.9878074741572469,0.6936562026343653,0.9245253592105958,0.11753816502091119,0.5079022779911032,0.34943589621142657,0.8838271451447199,0.978557753085293,0.9652694099646313,2.768032180688884e-06,0.6572908874396963,0.7322798359832194,0.2500985158656652,0.922789180408343,0.9945337803256471,0.9958366758061541,0.9008742000127693,0.5639304285447848,0.9210134488228112,0.7382304204669533,0.7017025201434341,0.5419128410540835,0.9356420952346377,0.5419128410540835,0.9998583300916877,0.9896405007618817,0.8657232218501214,0.9992606682188433,0.49392601741434194,0.9475822438275956,2.0588537020804765e-05,0.004270739905503862,0.0020264738074160515,0.909477062045513,0.8405473258328515,0.29840676953707357,0.941819179782862,0.9010443930535313
