Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YOL023W,0,397.8686373020503,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YBR120C,0,340.20217431636127,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YLR069C,0,330.2570699696607,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPL097W,0,309.7064751030619,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YHR091C,0,305.59549306421627,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YNR045W,0,298.7857324161528,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPR047W,0,264.7341206954384,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YOL033W,0,264.6430092380335,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YNL073W,0,264.2169343196309,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGL143C,0,254.04808233576136,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPL104W,0,242.11615165328828,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGR171C,0,221.40129126226475,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGR169C,0,215.2331817832885,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YLR067C,0,196.92571103485702,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YGL236C,0,182.7695649905218,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YPL083C,0,180.6191869122726,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YOR201C,0,179.71348355521994,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YMR023C,0,179.35282472603612,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YMR257C,0,177.71068259978867,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YBR121C,0,158.51623574293384,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YDR120C,0,156.23416292497194,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YCL017C,0,146.89288495507347,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YAR008W,0,141.54817019956778,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YBL057C,0,132.34258184327123,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YLR105C,0,120.44009272946907,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YMR059W,0,105.22790513870045,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YLL018C,0,102.65941102822933,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YOR274W,0,89.78494455305596,0,0,4655,105,0.9779411764705882,1.0,0.0,0.0,1.0
YEL020W-A,1,85.75920233502984,1,0,4655,104,0.9781512605042016,1.0,0.009523809523809525,0.0,1.0
YER048W-A,-1,81.94095008558361,1,1,4654,104,0.9779411764705882,0.5,0.009523809523809525,0.00021482277121374866,0.9997851772287862
YKL053C-A,1,81.51760548655875,2,1,4654,103,0.9781512605042016,0.6666666666666666,0.01904761904761905,0.00021482277121374866,0.9997851772287862
