Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Deep_SmallStruct/Original_x_b_113x15x10x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Deep_SmallStruct/Original_x_b_113x15x10x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 432.5930595397949
Time for 100 Batches: 0.03465986251831055
100 Batch Cumulative Loss: 399.0949721336365
Time for 100 Batches: 0.40399757226308186
100 Batch Cumulative Loss: 359.79220509529114
Time for 100 Batches: 0.4007170081138611
100 Batch Cumulative Loss: 347.7435657978058
Time for 100 Batches: 0.39783194462458293
100 Batch Cumulative Loss: 343.9751262664795
Time for 100 Batches: 0.4052951455116272
100 Batch Cumulative Loss: 336.3739869594574
Time for 100 Batches: 0.40150608619054157
100 Batch Cumulative Loss: 332.3703896999359
Time for 100 Batches: 0.3996638615926107
100 Batch Cumulative Loss: 325.8664107322693
Time for 100 Batches: 0.4052485148111979
100 Batch Cumulative Loss: 322.20400762557983
Time for 100 Batches: 0.4019016623497009
100 Batch Cumulative Loss: 321.43025064468384
Time for 100 Batches: 0.4026269594828288
100 Batch Cumulative Loss: 315.9982533454895
Time for 100 Batches: 0.3984629313151042
100 Batch Cumulative Loss: 318.3203387260437
Time for 100 Batches: 0.40966573158899944
100 Batch Cumulative Loss: 319.5736629962921
Time for 100 Batches: 0.4041121006011963
100 Batch Cumulative Loss: 308.6993134021759
Time for 100 Batches: 0.40887635946273804
100 Batch Cumulative Loss: 313.83792209625244
Time for 100 Batches: 0.4041793664296468
100 Batch Cumulative Loss: 313.510160446167
Time for 100 Batches: 0.4078816493352254
100 Batch Cumulative Loss: 307.193247795105
Time for 100 Batches: 0.40375081698099774
100 Batch Cumulative Loss: 312.2924094200134
Time for 100 Batches: 0.40749439001083376
100 Batch Cumulative Loss: 306.63872170448303
Time for 100 Batches: 0.4055815060933431
100 Batch Cumulative Loss: 305.9521541595459
Time for 100 Batches: 0.4026874224344889
100 Batch Cumulative Loss: 310.0296697616577
Time for 100 Batches: 0.40157694021860757
100 Batch Cumulative Loss: 304.79431200027466
Time for 100 Batches: 0.40623848835627235
100 Batch Cumulative Loss: 312.1985967159271
Time for 100 Batches: 0.40092613697052004
100 Batch Cumulative Loss: 304.0966966152191
Time for 100 Batches: 0.40252386331558226
100 Batch Cumulative Loss: 311.5791561603546
Time for 100 Batches: 0.40228029489517214
100 Batch Cumulative Loss: 307.7057077884674
Time for 100 Batches: 0.40206698576609295
100 Batch Cumulative Loss: 310.62802362442017
Time for 100 Batches: 0.4074860135714213
100 Batch Cumulative Loss: 305.7146420478821
Time for 100 Batches: 0.4015539089838664
100 Batch Cumulative Loss: 307.04540944099426
Time for 100 Batches: 0.39930015007654823
100 Batch Cumulative Loss: 303.0402433872223
Time for 100 Batches: 0.40572652022043865
100 Batch Cumulative Loss: 306.0316529273987
Time for 100 Batches: 0.39335501988728844
100 Batch Cumulative Loss: 302.0188043117523
Time for 100 Batches: 0.4038208166758219
100 Batch Cumulative Loss: 305.5457851886749
Time for 100 Batches: 0.39844341278076173
100 Batch Cumulative Loss: 306.14928793907166
Time for 100 Batches: 0.40623966058095295
100 Batch Cumulative Loss: 304.30977606773376
Time for 100 Batches: 0.402489427725474
100 Batch Cumulative Loss: 306.8302102088928
Time for 100 Batches: 0.40922735929489135
100 Batch Cumulative Loss: 303.90825867652893
Time for 100 Batches: 0.3985962430636088
100 Batch Cumulative Loss: 307.034307718277
Time for 100 Batches: 0.4074601570765177
100 Batch Cumulative Loss: 302.3733215332031
Time for 100 Batches: 0.40488096078236896
100 Batch Cumulative Loss: 306.29384660720825
Time for 100 Batches: 0.40600401163101196
100 Batch Cumulative Loss: 302.5098166465759
Time for 100 Batches: 0.39939241806666054
100 Batch Cumulative Loss: 304.04847288131714
Time for 100 Batches: 0.40725549062093097
100 Batch Cumulative Loss: 302.3454010486603
Time for 100 Batches: 0.40321428775787355
100 Batch Cumulative Loss: 301.8257908821106
Time for 100 Batches: 0.40554213523864746
100 Batch Cumulative Loss: 302.6556239128113
Time for 100 Batches: 0.40032171408335365
100 Batch Cumulative Loss: 300.45614767074585
Time for 100 Batches: 0.40872201522191365
100 Batch Cumulative Loss: 303.1914596557617
Time for 100 Batches: 0.4010921955108643
100 Batch Cumulative Loss: 306.966233253479
Time for 100 Batches: 0.4089871247609456
100 Batch Cumulative Loss: 303.7495367527008
Time for 100 Batches: 0.4042338172594706
100 Batch Cumulative Loss: 302.4960708618164
Time for 100 Batches: 0.4081487496693929
100 Batch Cumulative Loss: 302.9149560928345
Time for 100 Batches: 0.4045308987299601
100 Batch Cumulative Loss: 304.22850608825684
Time for 100 Batches: 0.4075228810310364
100 Batch Cumulative Loss: 297.5576205253601
Time for 100 Batches: 0.4037615656852722
100 Batch Cumulative Loss: 303.1340732574463
Time for 100 Batches: 0.4076424996058146
100 Batch Cumulative Loss: 299.441086769104
Time for 100 Batches: 0.4029388229052226
100 Batch Cumulative Loss: 301.8999333381653
Time for 100 Batches: 0.40822402238845823
100 Batch Cumulative Loss: 295.44731521606445
Time for 100 Batches: 0.4013789931933085
100 Batch Cumulative Loss: 299.95673179626465
Time for 100 Batches: 0.4151651978492737
100 Batch Cumulative Loss: 300.9555003643036
Time for 100 Batches: 0.40336784919102986
100 Batch Cumulative Loss: 299.3706829547882
Time for 100 Batches: 0.4060408115386963
100 Batch Cumulative Loss: 305.22551441192627
Time for 100 Batches: 0.40306589206059773
100 Batch Cumulative Loss: 306.61887788772583
Time for 100 Batches: 0.4054258465766907
100 Batch Cumulative Loss: 305.75312209129333
Time for 100 Batches: 0.39997585614522296
100 Batch Cumulative Loss: 298.06914377212524
Time for 100 Batches: 0.41018394629160565
100 Batch Cumulative Loss: 302.79166078567505
Time for 100 Batches: 0.4058881918589274
100 Batch Cumulative Loss: 301.9055416584015
Time for 100 Batches: 0.408853280544281
100 Batch Cumulative Loss: 303.27745151519775
Time for 100 Batches: 0.40245980421702066
100 Batch Cumulative Loss: 300.1032004356384
Time for 100 Batches: 0.4025905688603719
100 Batch Cumulative Loss: 303.89422631263733
Time for 100 Batches: 0.40434395472208656
100 Batch Cumulative Loss: 296.899272441864
Time for 100 Batches: 0.4036670207977295
100 Batch Cumulative Loss: 296.78688311576843
Time for 100 Batches: 0.40274786154429115
100 Batch Cumulative Loss: 296.8534526824951
Time for 100 Batches: 0.39974839687347413
100 Batch Cumulative Loss: 302.4496593475342
Time for 100 Batches: 0.4001499692598979
100 Batch Cumulative Loss: 299.2823209762573
Time for 100 Batches: 0.4073166529337565
100 Batch Cumulative Loss: 303.9364399909973
Time for 100 Batches: 0.4018532156944275
100 Batch Cumulative Loss: 297.8025939464569
Time for 100 Batches: 0.409699285030365
100 Batch Cumulative Loss: 297.9688684940338
Time for 100 Batches: 0.4019057393074036
100 Batch Cumulative Loss: 294.26402163505554
Time for 100 Batches: 0.41006460587183635
100 Batch Cumulative Loss: 305.7703049182892
Time for 100 Batches: 0.40519936084747316
100 Batch Cumulative Loss: 297.504319190979
Time for 100 Batches: 0.40301812489827477
100 Batch Cumulative Loss: 302.25551080703735
Time for 100 Batches: 0.4065964500109355
100 Batch Cumulative Loss: 296.63989663124084
Time for 100 Batches: 0.4070873141288757
100 Batch Cumulative Loss: 300.8809902667999
Time for 100 Batches: 0.39625559250513714
100 Batch Cumulative Loss: 301.22619009017944
Time for 100 Batches: 0.41015545129776
