Used 2009 Datasets
Initialized Expression Datasets
Intersection: 0
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/Deep_SmallStruct/Original_x_b_113x20x10x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/Deep_SmallStruct/Original_x_b_113x20x10x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 488.56592178344727
Time for 100 Batches: 0.03524250586827596
100 Batch Cumulative Loss: 417.3974142074585
Time for 100 Batches: 0.3990389307339986
100 Batch Cumulative Loss: 365.8130886554718
Time for 100 Batches: 0.39524133602778116
100 Batch Cumulative Loss: 350.8110263347626
Time for 100 Batches: 0.3889877756436666
100 Batch Cumulative Loss: 347.35613489151
Time for 100 Batches: 0.39731343189875284
100 Batch Cumulative Loss: 338.33577394485474
Time for 100 Batches: 0.3966998219490051
100 Batch Cumulative Loss: 329.14106011390686
Time for 100 Batches: 0.3984648505846659
100 Batch Cumulative Loss: 325.2107644081116
Time for 100 Batches: 0.39417738914489747
100 Batch Cumulative Loss: 322.7345790863037
Time for 100 Batches: 0.3973876674969991
100 Batch Cumulative Loss: 324.32230257987976
Time for 100 Batches: 0.39874334732691447
100 Batch Cumulative Loss: 318.8999876976013
Time for 100 Batches: 0.3929301063219706
100 Batch Cumulative Loss: 319.65721559524536
Time for 100 Batches: 0.3955193599065145
100 Batch Cumulative Loss: 315.5630440711975
Time for 100 Batches: 0.39667199850082396
100 Batch Cumulative Loss: 317.0503087043762
Time for 100 Batches: 0.4004796584447225
100 Batch Cumulative Loss: 317.13001012802124
Time for 100 Batches: 0.39804892937342323
100 Batch Cumulative Loss: 314.1000714302063
Time for 100 Batches: 0.3940290451049805
100 Batch Cumulative Loss: 310.12340092658997
Time for 100 Batches: 0.39858934879302976
100 Batch Cumulative Loss: 312.2206447124481
Time for 100 Batches: 0.39765199820200603
100 Batch Cumulative Loss: 308.39421248435974
Time for 100 Batches: 0.3927202304204305
100 Batch Cumulative Loss: 313.4919228553772
Time for 100 Batches: 0.39386462767918906
100 Batch Cumulative Loss: 306.4470202922821
Time for 100 Batches: 0.39266719420750934
100 Batch Cumulative Loss: 305.6773715019226
Time for 100 Batches: 0.3946465452512105
100 Batch Cumulative Loss: 308.01783657073975
Time for 100 Batches: 0.3995274106661479
100 Batch Cumulative Loss: 308.9324085712433
Time for 100 Batches: 0.39892191886901857
100 Batch Cumulative Loss: 302.7461633682251
Time for 100 Batches: 0.394948407014211
100 Batch Cumulative Loss: 307.6109504699707
Time for 100 Batches: 0.39888675610224406
100 Batch Cumulative Loss: 302.16528248786926
Time for 100 Batches: 0.40127842823664345
100 Batch Cumulative Loss: 303.51649236679077
Time for 100 Batches: 0.3969499826431274
100 Batch Cumulative Loss: 298.7873566150665
Time for 100 Batches: 0.389612090587616
100 Batch Cumulative Loss: 297.423775434494
Time for 100 Batches: 0.3960928002993266
100 Batch Cumulative Loss: 302.5272653102875
Time for 100 Batches: 0.3955603162447611
100 Batch Cumulative Loss: 302.49049735069275
Time for 100 Batches: 0.39895118872324625
100 Batch Cumulative Loss: 300.09823870658875
Time for 100 Batches: 0.3986414194107056
100 Batch Cumulative Loss: 303.2264051437378
Time for 100 Batches: 0.39837196667989094
100 Batch Cumulative Loss: 298.43196749687195
Time for 100 Batches: 0.399450675646464
100 Batch Cumulative Loss: 304.6365029811859
Time for 100 Batches: 0.39658183256785073
100 Batch Cumulative Loss: 303.39558696746826
Time for 100 Batches: 0.3925139506657918
100 Batch Cumulative Loss: 302.3531160354614
Time for 100 Batches: 0.39446531534194945
100 Batch Cumulative Loss: 305.15884160995483
Time for 100 Batches: 0.3994563539822896
100 Batch Cumulative Loss: 303.9749176502228
Time for 100 Batches: 0.3943465709686279
100 Batch Cumulative Loss: 300.2111418247223
Time for 100 Batches: 0.39318520625432335
100 Batch Cumulative Loss: 301.0337293148041
Time for 100 Batches: 0.3987799366315206
100 Batch Cumulative Loss: 296.7810080051422
Time for 100 Batches: 0.3953680475552877
100 Batch Cumulative Loss: 301.6053144931793
Time for 100 Batches: 0.3919074734052022
100 Batch Cumulative Loss: 295.2347445487976
Time for 100 Batches: 0.39829052686691285
100 Batch Cumulative Loss: 295.9470670223236
Time for 100 Batches: 0.3936869104703267
100 Batch Cumulative Loss: 296.52796268463135
Time for 100 Batches: 0.3948152184486389
100 Batch Cumulative Loss: 296.0194203853607
Time for 100 Batches: 0.4021337548891703
100 Batch Cumulative Loss: 300.77083802223206
Time for 100 Batches: 0.39368427991867067
100 Batch Cumulative Loss: 299.214631319046
Time for 100 Batches: 0.3936205267906189
100 Batch Cumulative Loss: 293.24294090270996
Time for 100 Batches: 0.399964427947998
100 Batch Cumulative Loss: 297.5819721221924
Time for 100 Batches: 0.39673966566721597
100 Batch Cumulative Loss: 297.0492494106293
Time for 100 Batches: 0.38861422141393026
100 Batch Cumulative Loss: 299.2634906768799
Time for 100 Batches: 0.4008180022239685
100 Batch Cumulative Loss: 306.0291941165924
Time for 100 Batches: 0.39772710800170896
100 Batch Cumulative Loss: 298.2522416114807
Time for 100 Batches: 0.4018852313359578
100 Batch Cumulative Loss: 301.035453081131
Time for 100 Batches: 0.39532695611317953
100 Batch Cumulative Loss: 298.9295222759247
Time for 100 Batches: 0.3952831387519836
100 Batch Cumulative Loss: 303.77890038490295
Time for 100 Batches: 0.3924508929252625
100 Batch Cumulative Loss: 291.4348704814911
Time for 100 Batches: 0.3968911528587341
100 Batch Cumulative Loss: 299.23900604248047
Time for 100 Batches: 0.39844058752059935
100 Batch Cumulative Loss: 299.95397090911865
Time for 100 Batches: 0.39589927991231283
100 Batch Cumulative Loss: 292.8438060283661
Time for 100 Batches: 0.39503998359044395
100 Batch Cumulative Loss: 297.31566858291626
Time for 100 Batches: 0.4016946752866109
100 Batch Cumulative Loss: 297.08025765419006
Time for 100 Batches: 0.39970142443974815
100 Batch Cumulative Loss: 294.8188259601593
Time for 100 Batches: 0.3948564569155375
100 Batch Cumulative Loss: 294.2877106666565
Time for 100 Batches: 0.3959060112635295
100 Batch Cumulative Loss: 294.6379723548889
Time for 100 Batches: 0.3906847635904948
100 Batch Cumulative Loss: 295.20941519737244
Time for 100 Batches: 0.39038699070612587
100 Batch Cumulative Loss: 295.60129499435425
Time for 100 Batches: 0.3984519918759664
100 Batch Cumulative Loss: 301.8155918121338
Time for 100 Batches: 0.39427536725997925
100 Batch Cumulative Loss: 306.3848509788513
Time for 100 Batches: 0.39883925517400104
100 Batch Cumulative Loss: 294.42551612854004
Time for 100 Batches: 0.38834641774495443
100 Batch Cumulative Loss: 293.81601881980896
Time for 100 Batches: 0.39718104203542076
100 Batch Cumulative Loss: 302.10307812690735
Time for 100 Batches: 0.3925132433573405
100 Batch Cumulative Loss: 294.38695645332336
Time for 100 Batches: 0.39844701290130613
100 Batch Cumulative Loss: 293.1725993156433
Time for 100 Batches: 0.3918062369028727
100 Batch Cumulative Loss: 300.54233860969543
Time for 100 Batches: 0.39522236585617065
100 Batch Cumulative Loss: 295.7697846889496
Time for 100 Batches: 0.397593621412913
100 Batch Cumulative Loss: 295.2965738773346
Time for 100 Batches: 0.3965526064236959
100 Batch Cumulative Loss: 296.25250339508057
Time for 100 Batches: 0.39426403045654296
100 Batch Cumulative Loss: 296.177442073822
Time for 100 Batches: 0.3972153266270955
100 Batch Cumulative Loss: 298.1923015117645
Time for 100 Batches: 0.3937347372372945
100 Batch Cumulative Loss: 298.34965538978577
Time for 100 Batches: 0.39993362029393514
