Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/CE_RandomLabels_swapGenes/Original_x_b_113x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/CE_RandomLabels_swapGenes/Original_x_b_113x25000x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 21.94276601076126
Time for 100 Batches: 0.008114059766133627
100 Batch Cumulative Loss: 23.526247154921293
Time for 100 Batches: 0.37413464387257894
100 Batch Cumulative Loss: 30.234845023136586
Time for 100 Batches: 0.37161832650502524
100 Batch Cumulative Loss: 29.122833350673318
Time for 100 Batches: 0.3732292731602987
100 Batch Cumulative Loss: 27.442023309679826
Time for 100 Batches: 0.37152254581451416
100 Batch Cumulative Loss: 28.664887681836262
Time for 100 Batches: 0.371598494052887
100 Batch Cumulative Loss: 31.255364812910557
Time for 100 Batches: 0.3695897420247396
100 Batch Cumulative Loss: 40.24278291873634
Time for 100 Batches: 0.3714266816775004
100 Batch Cumulative Loss: 36.6464311927557
Time for 100 Batches: 0.3714413523674011
100 Batch Cumulative Loss: 34.68741434812546
Time for 100 Batches: 0.3756070137023926
100 Batch Cumulative Loss: 36.81479089707136
Time for 100 Batches: 0.3716994047164917
100 Batch Cumulative Loss: 39.98072098568082
Time for 100 Batches: 0.3700650175412496
100 Batch Cumulative Loss: 34.02523794770241
Time for 100 Batches: 0.3740276098251343
100 Batch Cumulative Loss: 39.668477702885866
Time for 100 Batches: 0.374291729927063
100 Batch Cumulative Loss: 33.82441289583221
Time for 100 Batches: 0.3712476372718811
100 Batch Cumulative Loss: 39.93572346866131
Time for 100 Batches: 0.3701609134674072
100 Batch Cumulative Loss: 31.143358081521
Time for 100 Batches: 0.37276273568471274
100 Batch Cumulative Loss: 34.271688498556614
Time for 100 Batches: 0.3692717393239339
100 Batch Cumulative Loss: 36.478601755574346
Time for 100 Batches: 0.3703461448351542
100 Batch Cumulative Loss: 44.88588991650613
Time for 100 Batches: 0.3707201441129049
100 Batch Cumulative Loss: 36.29881108964037
Time for 100 Batches: 0.3746724168459574
100 Batch Cumulative Loss: 38.10770643129945
Time for 100 Batches: 0.36946741342544553
100 Batch Cumulative Loss: 39.26766013354063
Time for 100 Batches: 0.3697302977244059
100 Batch Cumulative Loss: 36.8433296456933
Time for 100 Batches: 0.3705425262451172
100 Batch Cumulative Loss: 32.67675808817148
Time for 100 Batches: 0.3726723035176595
100 Batch Cumulative Loss: 34.58955786144361
Time for 100 Batches: 0.3749881863594055
100 Batch Cumulative Loss: 31.439319778233767
Time for 100 Batches: 0.3735153079032898
100 Batch Cumulative Loss: 31.343953466042876
Time for 100 Batches: 0.3720296780268351
100 Batch Cumulative Loss: 29.966559098102152
Time for 100 Batches: 0.3743400851885478
100 Batch Cumulative Loss: 34.51784981042147
Time for 100 Batches: 0.3776150941848755
100 Batch Cumulative Loss: 37.23027323652059
Time for 100 Batches: 0.36573410828908287
100 Batch Cumulative Loss: 35.36333357881085
Time for 100 Batches: 0.3686526417732239
100 Batch Cumulative Loss: 32.24504219344817
Time for 100 Batches: 0.38102681636810304
100 Batch Cumulative Loss: 33.04606159962714
Time for 100 Batches: 0.3669068415959676
100 Batch Cumulative Loss: 29.51786495372653
Time for 100 Batches: 0.36709754864374794
100 Batch Cumulative Loss: 35.56299163401127
Time for 100 Batches: 0.36611588795979816
100 Batch Cumulative Loss: 28.73097098188009
Time for 100 Batches: 0.3740955988566081
100 Batch Cumulative Loss: 30.458876580931246
Time for 100 Batches: 0.3736172795295715
100 Batch Cumulative Loss: 32.843675468117
Time for 100 Batches: 0.37434205214182537
100 Batch Cumulative Loss: 28.73125791735947
Time for 100 Batches: 0.37134944200515746
100 Batch Cumulative Loss: 35.65284748189151
Time for 100 Batches: 0.3751545548439026
100 Batch Cumulative Loss: 30.46710696996888
Time for 100 Batches: 0.3732510209083557
100 Batch Cumulative Loss: 29.441367111168802
Time for 100 Batches: 0.3706499377886454
100 Batch Cumulative Loss: 34.22651097178459
Time for 100 Batches: 0.37273277044296266
100 Batch Cumulative Loss: 31.565597143024206
Time for 100 Batches: 0.3710947235425313
100 Batch Cumulative Loss: 32.02017614385113
Time for 100 Batches: 0.37882415850957235
100 Batch Cumulative Loss: 28.790214880369604
Time for 100 Batches: 0.36973433891932167
100 Batch Cumulative Loss: 30.15414884337224
Time for 100 Batches: 0.3734025398890177
100 Batch Cumulative Loss: 34.27230681851506
Time for 100 Batches: 0.37377676169077556
100 Batch Cumulative Loss: 28.077700704336166
Time for 100 Batches: 0.37019050121307373
100 Batch Cumulative Loss: 32.335579007864
Time for 100 Batches: 0.37536538441975914
100 Batch Cumulative Loss: 33.32146503031254
Time for 100 Batches: 0.3755444963773092
100 Batch Cumulative Loss: 22.9633810762316
Time for 100 Batches: 0.37123858531316123
100 Batch Cumulative Loss: 29.418713863939047
Time for 100 Batches: 0.3695858319600423
100 Batch Cumulative Loss: 29.190546880476177
Time for 100 Batches: 0.3741034507751465
100 Batch Cumulative Loss: 29.35240261349827
Time for 100 Batches: 0.3741930365562439
100 Batch Cumulative Loss: 30.552886456251144
Time for 100 Batches: 0.37303974231084186
100 Batch Cumulative Loss: 34.14006314985454
Time for 100 Batches: 0.36855263312657677
100 Batch Cumulative Loss: 29.692082335532177
Time for 100 Batches: 0.3750554919242859
100 Batch Cumulative Loss: 31.070958510041237
Time for 100 Batches: 0.3726568063100179
100 Batch Cumulative Loss: 29.60293434280902
Time for 100 Batches: 0.37508994738260903
100 Batch Cumulative Loss: 28.4258617721498
Time for 100 Batches: 0.3722208778063456
100 Batch Cumulative Loss: 26.213529122752334
Time for 100 Batches: 0.3721319278081258
100 Batch Cumulative Loss: 29.001388185599353
Time for 100 Batches: 0.3733782092730204
100 Batch Cumulative Loss: 29.92300144955516
Time for 100 Batches: 0.37304483652114867
100 Batch Cumulative Loss: 30.460265841335058
Time for 100 Batches: 0.3726125399271647
100 Batch Cumulative Loss: 29.281582798343152
Time for 100 Batches: 0.37313592433929443
100 Batch Cumulative Loss: 26.582480903714895
Time for 100 Batches: 0.3712733825047811
100 Batch Cumulative Loss: 30.14146602153778
Time for 100 Batches: 0.3747898976008097
100 Batch Cumulative Loss: 26.28176513314247
Time for 100 Batches: 0.36969085137049357
100 Batch Cumulative Loss: 26.611190043389797
Time for 100 Batches: 0.3735080162684123
100 Batch Cumulative Loss: 22.32848085090518
Time for 100 Batches: 0.3715366244316101
100 Batch Cumulative Loss: 28.197326159104705
Time for 100 Batches: 0.3708715558052063
100 Batch Cumulative Loss: 27.37024713482242
Time for 100 Batches: 0.3714666724205017
100 Batch Cumulative Loss: 28.221452094614506
Time for 100 Batches: 0.3703359166781108
100 Batch Cumulative Loss: 32.082104640081525
Time for 100 Batches: 0.37331544955571494
100 Batch Cumulative Loss: 30.56751444004476
Time for 100 Batches: 0.3711927175521851
100 Batch Cumulative Loss: 28.341196219436824
Time for 100 Batches: 0.3726924657821655
100 Batch Cumulative Loss: 25.875811360310763
Time for 100 Batches: 0.36961609522501626
100 Batch Cumulative Loss: 31.725817343220115
Time for 100 Batches: 0.36825748682022097
100 Batch Cumulative Loss: 28.245883338153362
Time for 100 Batches: 0.37553622722625735
100 Batch Cumulative Loss: 27.461898087407462
Time for 100 Batches: 0.37310160795847574
100 Batch Cumulative Loss: 26.794529693201184
Time for 100 Batches: 0.37391767104466755
100 Batch Cumulative Loss: 27.569084954448044
Time for 100 Batches: 0.36935024658838905
