Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YOR150W,-1,93.64627419412136,994.405371800065,0.0,0.0,0.0002828854314002829
YGR220C,-1,88.41228230297565,854.188968360424,0.0,0.0,0.0005657708628005657
YOR187W,-1,87.73702347278595,642.7877296060324,0.0,0.0,0.0008486562942008486
YNL177C,-1,82.73969705402851,714.2507909834385,0.0,0.0,0.0011315417256011315
YOR142W,-1,81.2017438262701,735.1600514948368,0.0,0.0,0.0014144271570014145
YBR185C,1,80.50813882052898,758.8221013844013,0.16666666666666666,0.009433962264150943,0.0014144271570014145
YCR071C,-1,77.17138037085533,586.1696839183569,0.14285714285714285,0.009433962264150943,0.0016973125884016972
YGR231C,-1,76.80402195453644,517.4303571730852,0.125,0.009433962264150943,0.0019801980198019802
YKL195W,-1,75.49768330156803,472.070519015193,0.1111111111111111,0.009433962264150943,0.002263083451202263
YDR337W,-1,75.18953864276409,346.4118706882,0.1,0.009433962264150943,0.002545968882602546
YPL078C,-1,74.33813750743866,696.9597526043653,0.09090909090909091,0.009433962264150943,0.002828854314002829
YMR203W,-1,73.85889685153961,726.9807149097323,0.08333333333333333,0.009433962264150943,0.0031117397454031117
YBL099W,-1,73.59405915439129,697.9416317939758,0.07692307692307693,0.009433962264150943,0.0033946251768033945
YDR079W,-1,73.33885149657726,948.3902131617069,0.07142857142857142,0.009433962264150943,0.0036775106082036777
YEL050C,-1,73.27629736065865,294.3055377006531,0.06666666666666667,0.009433962264150943,0.0039603960396039604
YNL055C,1,73.21081300079823,840.8460754752159,0.125,0.018867924528301886,0.0039603960396039604
YDR296W,1,72.52855874598026,437.8412819504738,0.17647058823529413,0.02830188679245283,0.0039603960396039604
YDR377W,-1,72.102413803339,519.7794408351183,0.16666666666666666,0.02830188679245283,0.004243281471004243
YPL262W,-1,71.8402086943388,942.369988873601,0.15789473684210525,0.02830188679245283,0.004526166902404526
YML078W,-1,71.26240627467632,467.9326935559511,0.15,0.02830188679245283,0.004809052333804809
YKL016C,-1,70.62037788331509,738.785671800375,0.14285714285714285,0.02830188679245283,0.005091937765205092
YKL192C,-1,70.51223155856133,412.8359756320715,0.13636363636363635,0.02830188679245283,0.005374823196605375
YDR116C,-1,70.44525447487831,284.59853164851665,0.13043478260869565,0.02830188679245283,0.005657708628005658
YPL059W,-1,70.04483444988728,640.149869531393,0.125,0.02830188679245283,0.005940594059405941
YLL009C,-1,69.94029401242733,442.44323010742664,0.12,0.02830188679245283,0.006223479490806223
YPL098C,1,69.86851370334625,750.085624858737,0.15384615384615385,0.03773584905660377,0.006223479490806223
YDL004W,-1,69.86729142069817,522.2709061354399,0.14814814814814814,0.03773584905660377,0.006506364922206506
YBR221C,-1,69.48858012259007,725.976621478796,0.14285714285714285,0.03773584905660377,0.006789250353606789
YDR322C-A,-1,68.78281609714031,443.44118601083755,0.13793103448275862,0.03773584905660377,0.007072135785007072
YML110C,-1,68.59907396137714,602.1338639706373,0.13333333333333333,0.03773584905660377,0.007355021216407355
YPR108W,-1,68.47569070756435,768.2053532004356,0.12903225806451613,0.03773584905660377,0.007637906647807638
YBL090W,-1,68.44737407565117,252.04881836473942,0.125,0.03773584905660377,0.007920792079207921
YKR065C,-1,67.83902675658464,507.49824149906635,0.12121212121212122,0.03773584905660377,0.008203677510608205
