Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YML073C,-1,-141.33457493782043,-25410.709966659546,0.0,0.0,0.00028653295128939826
YJR145C,-1,-141.4888825416565,-25059.476139068604,0.0,0.0,0.0005730659025787965
YLR048W,-1,-142.03680300712585,-25635.595643520355,0.0,0.0,0.0008595988538681948
YMR142C,-1,-142.09629130363464,-25653.63489460945,0.0,0.0,0.001146131805157593
YLR008C,-1,-142.87030363082886,-26322.548377752304,0.0,0.0,0.0014326647564469914
YOL039W,-1,-143.21069288253784,-25931.40180873871,0.0,0.0,0.0017191977077363897
YLR293C,-1,-145.04000067710876,-25590.015370845795,0.0,0.0,0.0020057306590257878
YKL212W,-1,-146.2778980731964,-24649.33737564087,0.0,0.0,0.002292263610315186
YKL056C,-1,-147.04080414772034,-26071.120897769928,0.0,0.0,0.0025787965616045844
YBR192W,-1,-148.54906249046326,-27051.8126475811,0.0,0.0,0.0028653295128939827
YDL083C,-1,-149.3500418663025,-26145.566457748413,0.0,0.0,0.003151862464183381
YGL068W,-1,-149.65129232406616,-26945.611374139786,0.0,0.0,0.0034383954154727794
YMR012W,-1,-149.75287294387817,-25627.524226665497,0.0,0.0,0.0037249283667621777
YDR116C,-1,-150.4045443534851,-28191.16217136383,0.0,0.0,0.0040114613180515755
YGL030W,-1,-150.5992522239685,-26259.286774158478,0.0,0.0,0.004297994269340974
YNL302C,-1,-150.98628163337708,-26144.294499397278,0.0,0.0,0.004584527220630372
YHR193C,-1,-152.15999484062195,-25731.76553583145,0.0,0.0,0.004871060171919771
YHR019C,1,-152.38755226135254,-26715.056381702423,0.05555555555555555,0.03333333333333333,0.004871060171919771
YGL195W,-1,-152.7315158843994,-26115.90759205818,0.05263157894736842,0.03333333333333333,0.005157593123209169
YGR285C,-1,-153.58832144737244,-26500.449267864227,0.05,0.03333333333333333,0.0054441260744985676
YOL020W,-1,-154.0486545562744,-25546.076149702072,0.047619047619047616,0.03333333333333333,0.0057306590257879654
YDR341C,1,-154.40010929107666,-25720.22335410118,0.09090909090909091,0.06666666666666667,0.0057306590257879654
YDL145C,-1,-155.15165090560913,-26128.093239545822,0.08695652173913043,0.06666666666666667,0.006017191977077364
YPL235W,-1,-155.63835072517395,-26299.618778705597,0.08333333333333333,0.06666666666666667,0.006303724928366762
YGL105W,1,-155.6949851512909,-26060.331618070602,0.12,0.1,0.006303724928366762
YOR206W,-1,-157.552227973938,-26158.622101783752,0.11538461538461539,0.1,0.006590257879656161
YBR185C,-1,-157.56852912902832,-29488.100448846817,0.1111111111111111,0.1,0.006876790830945559
YJL183W,-1,-157.88842844963074,-27835.303090810776,0.10714285714285714,0.1,0.0071633237822349575
YLR355C,-1,-158.15465927124023,-25721.17108130455,0.10344827586206896,0.1,0.007449856733524355
YOR209C,-1,-158.895085811615,-26640.757776737213,0.1,0.1,0.007736389684813753
YNL154C,-1,-158.91728973388672,-26842.031837701797,0.0967741935483871,0.1,0.008022922636103151
YJL208C,-1,-159.03352284431458,-28635.323745965958,0.09375,0.1,0.00830945558739255
YOL127W,-1,-159.1386640071869,-26230.803406715393,0.09090909090909091,0.1,0.008595988538681949
YGL092W,-1,-159.95093989372253,-27240.420464277267,0.08823529411764706,0.1,0.008882521489971347
