Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YKR035W-A,-1,-338.7584193944931,-14443.50381577015,0.0,0.0,0.0002828854314002829
YML110C,-1,-338.79311966896057,-14454.875361442566,0.0,0.0,0.0005657708628005657
YFL038C,-1,-343.5990664958954,-13957.685908794403,0.0,0.0,0.0008486562942008486
YEL020W-A,1,-346.4495085477829,-14659.839114010334,0.25,0.009433962264150943,0.0008486562942008486
YDR079W,-1,-347.89491605758667,-14741.266908407211,0.2,0.009433962264150943,0.0011315417256011315
YDR322C-A,-1,-348.0977141857147,-14582.32255911827,0.16666666666666666,0.009433962264150943,0.0014144271570014145
YNL055C,1,-353.5062770843506,-14744.088340640068,0.2857142857142857,0.018867924528301886,0.0014144271570014145
YJR135W-A,1,-354.2823486328125,-14276.941782355309,0.375,0.02830188679245283,0.0014144271570014145
YMR267W,-1,-354.3060653209686,-15193.82898926735,0.3333333333333333,0.02830188679245283,0.0016973125884016972
YPL078C,-1,-358.9549242258072,-14895.953741073608,0.3,0.02830188679245283,0.0019801980198019802
YER026C,-1,-362.0194603204727,-14746.855976819992,0.2727272727272727,0.02830188679245283,0.002263083451202263
YBL099W,-1,-362.9772185087204,-15128.489105701447,0.25,0.02830188679245283,0.002545968882602546
YOR045W,-1,-363.20341169834137,-14874.501894950867,0.23076923076923078,0.02830188679245283,0.002828854314002829
YOR150W,-1,-363.783896446228,-15203.501866817474,0.21428571428571427,0.02830188679245283,0.0031117397454031117
YOR187W,-1,-364.5587978363037,-15240.043546676636,0.2,0.02830188679245283,0.0033946251768033945
YBL090W,-1,-366.14532113075256,-15522.204912781715,0.1875,0.02830188679245283,0.0036775106082036777
YHL034C,-1,-367.0995284318924,-14909.554312109947,0.17647058823529413,0.02830188679245283,0.0039603960396039604
YBR039W,-1,-367.1209908723831,-15042.166802048683,0.16666666666666666,0.02830188679245283,0.004243281471004243
YKL119C,-1,-367.5195951461792,-15128.522658348083,0.15789473684210525,0.02830188679245283,0.004526166902404526
YJR045C,-1,-369.37694215774536,-14551.820203185081,0.15,0.02830188679245283,0.004809052333804809
YOR020C,-1,-370.20882844924927,-14452.505587220192,0.14285714285714285,0.02830188679245283,0.005091937765205092
YGL191W,-1,-371.84540128707886,-15465.255208849907,0.13636363636363635,0.02830188679245283,0.005374823196605375
YPR108W,-1,-372.0112074613571,-15472.811834216118,0.13043478260869565,0.02830188679245283,0.005657708628005658
