,Gene A,Gene B,Score
0,YOL095C,YDL142C,4.209730164461689e-08
1,YOL095C,YNL149C,8.437062206212431e-06
2,YOL095C,YJL054W,0.05102994665503502
3,YOL095C,YMR012W,0.9973400235176086
4,YOL095C,YKR042W,0.7408264875411987
5,YOL095C,YCR028C-A,0.9966614246368408
6,YOL095C,YHR083W,1.5901036022114567e-05
7,YOL095C,YPR083W,0.0005808524438180029
8,YOL095C,YKL053C-A,0.05533934012055397
9,YOL095C,YHR120W,0.773331880569458
10,YOL095C,YNL055C,3.0859253001835896e-06
11,YOL095C,YGR181W,0.0018860812997445464
12,YOL095C,YBR212W,1.5345829496027363e-08
13,YOL095C,YCL044C,5.690259285984212e-07
14,YOL095C,YKR085C,0.13852611184120178
15,YOL095C,YPR125W,0.9981914162635803
16,YOL095C,YGR101W,7.836720072873504e-08
17,YOL095C,YLR370C,1.1797788829426281e-05
18,YOL095C,YNL121C,0.7027480602264404
19,YOL095C,YLR368W,3.4503692347698234e-08
20,YOL095C,YDR150W,3.635741663288172e-08
21,YOL095C,YMR241W,0.32720279693603516
22,YOL095C,YNL026W,0.5308053493499756
23,YOL095C,YNL310C,0.004468252416700125
24,YOL095C,YOL027C,0.3008309006690979
25,YOL095C,YPR024W,0.0022235179785639048
26,YOL095C,YIL138C,0.16069082915782928
27,YOL095C,YLL013C,0.10853100568056107
28,YOL095C,YFL036W,0.0009870646754279733
29,YOL095C,YML091C,0.00012683133536484092
30,YOL095C,YIL065C,1.820061879698187e-05
31,YOL095C,YOR266W,0.16170737147331238
32,YOL095C,YER154W,0.0014360606437548995
33,YOL095C,YML061C,0.038988467305898666
34,YOL095C,YJR118C,7.487169995101794e-08
35,YOL095C,YDL217C,0.06385330855846405
36,YOL095C,YPL098C,0.00886549986898899
37,YOL095C,YOL076W,1.3395310816122219e-05
38,YOL095C,YNL066W,0.986748456954956
39,YOL095C,YDR219C,4.0524787436879706e-06
40,YOL095C,YNL070W,8.899313252186403e-05
41,YOL095C,YMR072W,0.8853344917297363
42,YOL095C,YJL116C,2.7688493720035012e-09
43,YOL095C,YMR060C,0.0005291543202474713
44,YOL095C,YBR192W,0.00015790382167324424
45,YOL095C,YDL029W,0.01282687671482563
46,YOL095C,YBR179C,0.027104971930384636
47,YOL095C,YMR275C,0.012880422174930573
48,YOL095C,YJR144W,1.8080092559102923e-05
49,YOL095C,YOR060C,0.141696035861969
50,YOL095C,YDL006W,3.292510155006312e-05
51,YOL095C,YGL219C,0.03505045175552368
52,YOL095C,YBR234C,0.0002713633293751627
53,YOL095C,YLR190W,0.051758281886577606
54,YOL095C,YHR194W,3.7635811134251185e-11
55,YOL095C,YML058W,0.12628430128097534
56,YOL095C,YDR258C,8.543897820345592e-07
57,YOL095C,YOR211C,2.9723978514084592e-05
58,YOL095C,YHR031C,8.332916877407115e-06
59,YOL095C,YGR144W,5.492744094226509e-05
60,YOL095C,YFL039C,0.0007239083060994744
61,YOL095C,YDR339C,2.8992886655032635e-05
62,YOL095C,YOL060C,8.217015262657057e-11
63,YOL095C,YLR304C,7.821344479452819e-05
64,YOL095C,YEL020W-A,0.981524646282196
65,YOL095C,YOR326W,0.0016409350791946054
66,YOL095C,YIL062C,0.0705806091427803
67,YOL095C,YJR120W,0.9742712378501892
68,YOL095C,YJL063C,0.03583322837948799
69,YOL095C,YPR140W,4.900868134427583e-06
70,YOL095C,YML104C,0.003619765629991889
71,YOL095C,YOL009C,3.2314392939269965e-08
72,YOL095C,YMR302C,3.775058075916604e-06
73,YOL095C,YKR036C,0.041227247565984726
74,YOL095C,YPR131C,6.986244261497632e-05
75,YOL095C,YLR355C,3.9283986552618444e-05
76,YOL095C,YDR077W,0.0028846559580415487
77,YOL095C,YOR147W,9.39435776672326e-05
78,YOL095C,YOR330C,0.0007536116754636168
79,YOL095C,YKL012W,1.4693893035655492e-06
80,YOL095C,YGL178W,6.9276497924875e-06
81,YOL095C,YLL058W,7.727756212716486e-08
82,YOL095C,tI(AAU)I1,5.376130502554588e-06
83,YOL095C,YMR170C,2.7563206828062903e-08
84,YOL095C,YOR004W,9.226242241311411e-07
85,YOL095C,YMR311C,2.6028050342574716e-05
86,YOL095C,YEL029C,3.529911191435531e-05
87,YOL095C,YMR240C,1.1287905863355263e-06
88,YOL095C,YDR027C,3.182582863914263e-09
89,YOL095C,YDL214C,3.6438102535285566e-11
90,YOL095C,YDR285W,1.9745677315441412e-11
91,YOL095C,YNL166C,3.9178408769657835e-05
92,YOL095C,YDR261C-D,8.423683902947232e-05
93,YOL095C,tG(UCC)O,5.779378170700511e-06
94,YOL095C,YLR150W,0.023737408220767975
95,YOL095C,snR34,6.974717052798951e-07
96,YOL095C,tG(UCC)N,2.982997102662921e-06
97,YOL095C,YKL217W,4.4479367021163507e-13
98,YOL095C,YDL063C,9.142398482708813e-08
99,YOL095C,YNR023W,7.26419166312553e-05
100,YOL095C,YIL015W,3.5821202004626684e-08
101,YOL095C,YLR197W,6.845589086879045e-05
102,YOL095C,YDR273W,1.5034237960467878e-12
103,YOL095C,YLR146C,5.171976624751551e-08
104,YOL095C,YER051W,2.4159225731068545e-09
105,YOL095C,YDL111C,3.6780445952899754e-05
106,YOL095C,YKL096W-A,0.12024363875389099
107,YOL095C,YER141W,2.174235902430155e-09
108,YOL095C,YNL222W,6.818345194004038e-11
109,YOL095C,YOL112W,9.972925818502176e-10
110,YOL095C,YER136W,7.74266809457913e-05
111,YOL095C,YGR129W,0.00024580524768680334
112,YOL095C,YBR034C,3.0277635687525617e-07
113,YOL095C,YKL173W,4.758881289035344e-07
114,YOL095C,YGL181W,4.94326513944543e-07
115,YOL095C,tL(UAA)B1,5.376130502554588e-06
116,YOL095C,YOR115C,0.0010488939005881548
117,YOL095C,GRD4,5.376130502554588e-06
118,YOL095C,tS(AGA)M,4.6541777010133956e-07
119,YOL095C,YDR040C,1.720196451060474e-06
120,YOL095C,YHR070W,0.00011496296792756766
121,YOL095C,YAL040C,0.00011959367111558095
122,YOL095C,tR(UCU)G3,5.376130502554588e-06
123,YOL095C,YPL028W,2.0743119932831178e-07
124,YOL095C,YNL271C,0.00035710950032807887
125,YOL095C,YPL268W,0.026883957907557487
126,YOL095C,YBR161W,3.47125106436863e-10
127,YOL095C,YOL147C,0.000224916118895635
128,YOL095C,YNL192W,2.130667198230185e-08
129,YOL095C,YCL020W,1.5320320017053746e-05
130,YOL095C,tL(UAA)L,5.376130502554588e-06
131,YOL095C,YKL188C,4.746001855404636e-11
132,YOL095C,YER109C,3.260338843347199e-08
133,YOL095C,YPR072W,0.002219026442617178
134,YOL095C,YNL330C,0.00657398346811533
135,YOL095C,YGL078C,4.948244531988166e-05
136,YOL095C,YPL138C,1.6392387891528415e-08
137,YOL095C,YLR133W,2.1397452655946836e-05
138,YOL095C,YLR388W,2.1693065122008193e-09
139,YOL095C,YLL043W,1.8717756233854743e-09
140,YOL095C,YGR074W,2.0821911675739102e-05
141,YOL095C,YCL054W,8.523978976882063e-06
142,YOL095C,YMR213W,0.00039107800694182515
143,YOL095C,YJL165C,3.1874694172984164e-07
144,YOL095C,YCL025C,4.374533091322519e-06
145,YOL095C,YOR294W,2.0099150788155384e-07
146,YOL095C,HIR4,5.376130502554588e-06
147,YOL095C,YMR177W,2.3116838221426406e-08
148,YOL095C,YKL042W,1.0798250968946377e-06
149,YOL095C,YHL028W,3.496793479773608e-11
150,YOL095C,tL(UAA)J,1.480500259276596e-06
151,YOL095C,YPL188W,3.2607333499967694e-10
152,YOL095C,YML046W,0.02424175664782524
153,YOL095C,YDR073W,4.049811180850682e-11
154,YOL095C,YLR389C,9.7470692708157e-06
155,YOL095C,YPL021W,8.666545814328686e-10
156,YOL095C,YGR197C,5.847926309865414e-14
157,YOL095C,YHR053C,0.009760233573615551
158,YOL095C,YIL021W,1.3665968253917526e-05
159,YOL095C,YJR132W,0.001110097742639482
160,YOL095C,tP(UGG)L,5.376130502554588e-06
161,YOL095C,YDL210W,5.352330134655858e-08
162,YOL095C,YDR411C,6.8478853698650255e-09
163,YOL095C,YHL036W,1.215778588914418e-08
164,YOL095C,YDR078C,3.4706189921962505e-08
165,YOL095C,YNR002C,7.37871985734273e-11
166,YOL095C,tG(GCC)O2,3.6910498693032423e-06
167,YOL095C,YPR167C,3.184540560141613e-07
168,YOL095C,YNL245C,1.0645261339092826e-09
169,YOL095C,YBR041W,1.0366756064694727e-10
170,YOL095C,YLR142W,1.4862563402218143e-09
171,YOL095C,YDL138W,4.943450981897968e-09
172,YOL095C,YHR190W,1.2197567400562548e-07
173,YOL095C,YKL056C,0.000941733131185174
174,YOL095C,YNL316C,0.0004890746786259115
175,YOL095C,YOR156C,6.065683351152984e-07
176,YOL095C,YIL038C,0.0011796582257375121
177,YOL095C,YNL191W,4.063601409143303e-06
178,YOL095C,tK(CUU)G2,5.376130502554588e-06
