Gene A,Gene B,Score
YOR037W,YOR037W,0.0
YOR037W,YDR296W,0.4431048333644867
YOR037W,YBR091C,0.0338165089488029
YOR037W,YDR470C,2.643073639774229e-05
YOR037W,YDL198C,9.470855211191063e-10
YOR037W,YGL020C,3.538043191753104e-09
YOR037W,YKL013C,0.978830099105835
YOR037W,YJR135W-A,0.002634952776134
YOR037W,YNL304W,0.1090125367045402
YOR037W,YMR134W,5.378873993322486e-06
YOR037W,YNL079C,0.54189133644104
YOR037W,YLL006W,0.3232650756835937
YOR037W,YNR035C,0.3754179775714874
YOR037W,YHR005C-A,0.9980736970901488
YOR037W,YCR020C,2.2098710417139955e-08
YOR037W,YJR065C,0.0007028576801531
YOR037W,YLL001W,0.3780578076839447
YOR037W,YJL112W,0.0590309128165245
YOR037W,YBR185C,0.9999629259109496
YOR037W,YOL095C,0.9384800791740416
YOR037W,YNL213C,3.611321517382749e-07
YOR037W,YBL080C,7.087795438565081e-06
YOR037W,YIL051C,0.5962231159210205
YOR037W,YMR211W,0.1528697609901428
YOR037W,YDR393W,0.0002204066113336
YOR037W,YGL055W,3.8666854607072316e-08
YOR037W,YMR241W,0.0013460719492286
YOR037W,YNL026W,0.9265883564949036
YOR037W,YKL053C-A,1.0
YOR037W,YLR368W,0.0045849280431866
YOR037W,YPR125W,0.9999115467071532
YOR037W,YMR012W,0.999963641166687
YOR037W,YJL054W,0.9950569868087769
YOR037W,YKR085C,0.7685222625732422
YOR037W,YDR150W,0.5054800510406494
YOR037W,YNL149C,0.0009135284926742
YOR037W,YHR120W,0.9981010556221008
YOR037W,YPR083W,0.7449790239334106
YOR037W,YGR101W,0.9997604489326476
YOR037W,YKR042W,0.9999465942382812
YOR037W,YNL310C,0.8218684792518616
YOR037W,YCL044C,0.99969744682312
YOR037W,YGR181W,0.0767211839556694
YOR037W,YNL121C,0.9892557859420776
YOR037W,YNL055C,0.972791075706482
YOR037W,YCR028C-A,0.9999734163284302
YOR037W,YHR083W,0.418061763048172
YOR037W,YDL142C,0.9997716546058656
YOR037W,YLR370C,0.7631203532218933
YOR037W,YOL027C,0.930574893951416
YOR037W,YBR212W,0.9967027306556702
YOR037W,YPR024W,0.9995980858802797
YOR037W,YML091C,0.037229549139738
YOR037W,YML061C,0.9830152988433838
YOR037W,YDR219C,0.9027479887008668
YOR037W,YIL138C,0.1209373846650123
YOR037W,YLL013C,0.977367341518402
YOR037W,YPL098C,0.982192873954773
YOR037W,YNL070W,0.9999827146530152
YOR037W,YDL006W,0.9932008385658264
YOR037W,YJR144W,0.1628995239734649
YOR037W,YER154W,0.2978034615516662
YOR037W,YOR266W,0.3653931319713592
YOR037W,YGL219C,0.9970241189002992
YOR037W,YMR060C,0.9996824264526368
YOR037W,YBR192W,0.0032690134830772
YOR037W,YFL036W,0.9329239726066588
YOR037W,YDL029W,0.3379028439521789
YOR037W,YDL217C,0.993594229221344
YOR037W,YBR179C,0.1380272209644317
YOR037W,YJR118C,0.9584859609603882
YOR037W,YMR072W,0.2823425233364105
YOR037W,YIL065C,0.9192718267440796
YOR037W,YOL076W,0.9798830151557922
YOR037W,YOR060C,0.5332072973251343
YOR037W,YNL066W,0.3990606665611267
YOR037W,YJL116C,0.9121583104133606
YOR037W,YMR275C,0.9998018145561218
YOR037W,YLR355C,0.0002473292988725
YOR037W,YOR326W,0.9994714856147766
YOR037W,YKR036C,0.375748336315155
YOR037W,YOR330C,0.999996542930603
YOR037W,YOR147W,0.132744014263153
YOR037W,YIL062C,0.8563107252120972
YOR037W,YPR140W,0.9997292160987854
YOR037W,YEL020W-A,0.9992772936820984
YOR037W,YFL039C,0.0824466347694397
YOR037W,YOL009C,0.0429802574217319
YOR037W,YOL060C,0.9561639428138732
YOR037W,YGR144W,0.9969125986099244
YOR037W,YML058W,0.9950588941574096
YOR037W,YML104C,0.9022946357727052
YOR037W,YHR031C,0.0007093322928994
YOR037W,YLR304C,0.0258850026875734
YOR037W,YLR190W,0.993581771850586
YOR037W,YBR234C,0.0859367474913597
YOR037W,YJL063C,0.9995999932289124
YOR037W,YPR131C,0.9999839067459106
YOR037W,YHR194W,0.99337500333786
YOR037W,YDR339C,0.0001244073209818
YOR037W,YJR120W,0.995391607284546
YOR037W,YDR077W,0.9999997615814208
YOR037W,YMR302C,0.9916622638702391
YOR037W,YDR258C,0.8495216369628906
YOR037W,YOR211C,0.9678250551223756
YDR296W,YOR037W,0.4431048333644867
YDR296W,YDR296W,0.0
YDR296W,YBR091C,2.0869783838861625e-05
YDR296W,YDR470C,2.481436422385741e-05
YDR296W,YDL198C,9.961437924532746e-11
YDR296W,YGL020C,0.9673148989677428
YDR296W,YKL013C,0.8757399320602417
YDR296W,YJR135W-A,0.9205813407897948
YDR296W,YNL304W,0.1052310317754745
YDR296W,YMR134W,6.469146001109038e-07
YDR296W,YNL079C,0.0092810876667499
YDR296W,YLL006W,0.0323064848780632
YDR296W,YNR035C,0.994998812675476
YDR296W,YHR005C-A,0.8516218662261963
YDR296W,YCR020C,8.91940580913797e-05
YDR296W,YJR065C,0.9944250583648682
YDR296W,YLL001W,0.9993509650230408
YDR296W,YJL112W,0.5715348720550537
YDR296W,YBR185C,0.9999905824661256
YDR296W,YOL095C,0.7079282999038696
YDR296W,YNL213C,2.453192848861363e-07
YDR296W,YBL080C,1.6020118209780776e-06
YDR296W,YIL051C,0.9859780073165894
YDR296W,YMR211W,2.1809213649248704e-05
YDR296W,YDR393W,0.9999994039535522
YDR296W,YGL055W,2.473951099091209e-05
YDR296W,YMR241W,0.0262658596038818
YDR296W,YNL026W,0.9957736134529114
YDR296W,YKL053C-A,0.9675647020339966
YDR296W,YLR368W,0.9997591376304626
YDR296W,YPR125W,0.0034301513805985
YDR296W,YMR012W,0.9999943971633912
YDR296W,YJL054W,0.9700939655303956
YDR296W,YKR085C,0.691466748714447
YDR296W,YDR150W,0.9723395705223083
YDR296W,YNL149C,0.8432666063308716
YDR296W,YHR120W,0.9999997615814208
YDR296W,YPR083W,0.8898811340332031
YDR296W,YGR101W,1.0
YDR296W,YKR042W,0.9746034741401672
YDR296W,YNL310C,0.0020114474464207
YDR296W,YCL044C,0.9990283250808716
YDR296W,YGR181W,0.9996907711029052
YDR296W,YNL121C,0.9999628067016602
YDR296W,YNL055C,0.9999998807907104
YDR296W,YCR028C-A,0.999977707862854
YDR296W,YHR083W,0.9990731477737428
YDR296W,YDL142C,0.9996367692947388
YDR296W,YLR370C,0.9929319620132446
YDR296W,YOL027C,0.9999985694885254
YDR296W,YBR212W,0.9999878406524658
YDR296W,YPR024W,0.8288714289665222
YDR296W,YML091C,0.9999065399169922
YDR296W,YML061C,0.9999970197677612
YDR296W,YDR219C,0.998873770236969
YDR296W,YIL138C,0.9645904302597046
YDR296W,YLL013C,0.99992835521698
YDR296W,YPL098C,0.0028958194889128
YDR296W,YNL070W,0.994761288166046
YDR296W,YDL006W,0.1931460797786712
YDR296W,YJR144W,0.9992311000823976
YDR296W,YER154W,0.9237715601921082
YDR296W,YOR266W,0.999796450138092
YDR296W,YGL219C,0.9999997615814208
YDR296W,YMR060C,0.9997187256813048
YDR296W,YBR192W,0.1120315864682197
YDR296W,YFL036W,0.9999790191650392
YDR296W,YDL029W,0.9925304055213928
YDR296W,YDL217C,0.7536366581916809
YDR296W,YBR179C,0.9967437982559204
YDR296W,YJR118C,0.995859682559967
YDR296W,YMR072W,0.9930563569068908
YDR296W,YIL065C,0.9949350953102112
YDR296W,YOL076W,0.9999265670776368
YDR296W,YOR060C,0.9960439205169678
YDR296W,YNL066W,0.9986976385116576
YDR296W,YJL116C,0.9999831914901732
YDR296W,YMR275C,0.986622989177704
YDR296W,YLR355C,0.3098998367786407
YDR296W,YOR326W,0.4583894312381744
YDR296W,YKR036C,0.9999908208847046
YDR296W,YOR330C,0.9999943971633912
YDR296W,YOR147W,0.9999998807907104
YDR296W,YIL062C,0.997442364692688
YDR296W,YPR140W,0.9999637603759766
YDR296W,YEL020W-A,0.9983140230178832
YDR296W,YFL039C,0.999970555305481
YDR296W,YOL009C,0.6544172167778015
YDR296W,YOL060C,0.9999775886535645
YDR296W,YGR144W,0.9999548196792604
YDR296W,YML058W,0.9962968230247498
YDR296W,YML104C,0.9908474683761596
YDR296W,YHR031C,0.9997536540031432
YDR296W,YLR304C,0.999997854232788
YDR296W,YLR190W,0.9999961853027344
YDR296W,YBR234C,0.9999258518218994
YDR296W,YJL063C,0.9989163875579834
YDR296W,YPR131C,0.9957271814346312
YDR296W,YHR194W,0.9934056997299194
YDR296W,YDR339C,0.9673348665237428
YDR296W,YJR120W,0.9999483823776244
YDR296W,YDR077W,0.999984860420227
YDR296W,YMR302C,0.9998692274093628
YDR296W,YDR258C,0.9999998807907104
YDR296W,YOR211C,0.9999369382858276
YBR091C,YOR037W,0.0338165089488029
YBR091C,YDR296W,2.0869783838861625e-05
YBR091C,YBR091C,6.2821696755921745e-22
YBR091C,YDR470C,5.235566641204059e-05
YBR091C,YDL198C,1.87657951755682e-06
YBR091C,YGL020C,3.690994843097428e-09
YBR091C,YKL013C,7.851295231375843e-05
YBR091C,YJR135W-A,0.0110164852812886
YBR091C,YNL304W,0.0025087126996368
YBR091C,YMR134W,3.288438620074885e-06
YBR091C,YNL079C,0.0061777364462614
YBR091C,YLL006W,2.9822945180058014e-06
YBR091C,YNR035C,0.0178242791444063
YBR091C,YHR005C-A,0.0055226869881153
YBR091C,YCR020C,0.0002781208313535
YBR091C,YJR065C,6.852748128949315e-07
YBR091C,YLL001W,1.3796027076296016e-07
YBR091C,YJL112W,5.929843973717652e-05
YBR091C,YBR185C,0.3905740082263946
YBR091C,YOL095C,0.0116634275764226
YBR091C,YNL213C,4.746617682238608e-11
YBR091C,YBL080C,0.0025554031599313
YBR091C,YIL051C,0.0176438838243484
YBR091C,YMR211W,2.2210388124221936e-06
YBR091C,YDR393W,0.0176400337368249
YBR091C,YGL055W,0.0224635694175958
YBR091C,YMR241W,0.0024199225008487
YBR091C,YNL026W,0.0010455437004566
YBR091C,YKL053C-A,0.3325983881950378
YBR091C,YLR368W,0.9829463958740234
YBR091C,YPR125W,0.0479162670671939
YBR091C,YMR012W,0.1192942410707473
YBR091C,YJL054W,0.0028379678260535
YBR091C,YKR085C,0.0007875260198488
YBR091C,YDR150W,9.091771789826451e-05
YBR091C,YNL149C,0.0004680944257415
YBR091C,YHR120W,0.9980984330177308
YBR091C,YPR083W,6.328741437755525e-05
YBR091C,YGR101W,0.1313619166612625
YBR091C,YKR042W,0.1188500002026557
YBR091C,YNL310C,0.252348780632019
YBR091C,YCL044C,0.8317090272903442
YBR091C,YGR181W,0.3011557459831238
YBR091C,YNL121C,0.9245005249977112
YBR091C,YNL055C,0.0001072588056558
YBR091C,YCR028C-A,0.998439371585846
YBR091C,YHR083W,0.3290406465530395
YBR091C,YDL142C,0.0008318166364915
YBR091C,YLR370C,0.5758912563323975
YBR091C,YOL027C,0.9999961853027344
YBR091C,YBR212W,0.999044954776764
YBR091C,YPR024W,0.0020670206286013
YBR091C,YML091C,0.423135757446289
YBR091C,YML061C,0.9994603991508484
YBR091C,YDR219C,0.826252281665802
YBR091C,YIL138C,0.048196967691183
YBR091C,YLL013C,0.0001878833863884
YBR091C,YPL098C,0.0139138819649815
YBR091C,YNL070W,0.1217025741934776
YBR091C,YDL006W,0.0021496713161468
YBR091C,YJR144W,0.2448766529560089
YBR091C,YER154W,0.0089330226182937
YBR091C,YOR266W,0.624504029750824
YBR091C,YGL219C,0.0066780629567801
YBR091C,YMR060C,0.0209963023662567
YBR091C,YBR192W,0.033204972743988
YBR091C,YFL036W,0.1466374397277832
YBR091C,YDL029W,0.0869962126016616
YBR091C,YDL217C,0.9998658895492554
YBR091C,YBR179C,0.5872687697410583
YBR091C,YJR118C,6.084756387281232e-05
YBR091C,YMR072W,0.0340192355215549
YBR091C,YIL065C,6.063665932742879e-05
YBR091C,YOL076W,0.0786842480301857
YBR091C,YOR060C,0.6013879776000977
YBR091C,YNL066W,0.0190040785819292
YBR091C,YJL116C,0.9539371728897096
YBR091C,YMR275C,0.0083273313939571
YBR091C,YLR355C,0.918788194656372
YBR091C,YOR326W,0.0001358413865091
YBR091C,YKR036C,0.9999995231628418
YBR091C,YOR330C,0.0711462050676345
YBR091C,YOR147W,4.917920159641653e-05
YBR091C,YIL062C,0.3531553447246551
YBR091C,YPR140W,0.1639423072338104
YBR091C,YEL020W-A,0.999983549118042
YBR091C,YFL039C,0.5159549713134766
YBR091C,YOL009C,0.0277499873191118
YBR091C,YOL060C,0.0002963055158033
YBR091C,YGR144W,0.012232226319611
YBR091C,YML058W,1.7864197161543416e-06
YBR091C,YML104C,0.1368915885686874
YBR091C,YHR031C,0.9999651908874512
YBR091C,YLR304C,0.0017902718391269
YBR091C,YLR190W,0.0297727286815643
YBR091C,YBR234C,0.3896473944187164
YBR091C,YJL063C,0.8897423148155212
YBR091C,YPR131C,0.5158711075782776
YBR091C,YHR194W,8.285255717055406e-07
YBR091C,YDR339C,0.1656147688627243
YBR091C,YJR120W,0.0016557847848162
YBR091C,YDR077W,0.0041133170016109
YBR091C,YMR302C,1.1713427738868631e-05
YBR091C,YDR258C,0.0014290743274614
YBR091C,YOR211C,0.0091073308140039
YDR470C,YOR037W,2.643073639774229e-05
