Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/OnlyPos_Unreasonable_nonRandom/Original_x_b_113x25000x5000x5000x5000x5000x53_batch50_Train_/
./Yeast Resources/Pairwise/Spell/OnlyPos_Unreasonable_nonRandom/Original_x_b_113x25000x5000x5000x5000x5000x53_batch50_Test_/
100 Batch Cumulative Loss: 452.68354415893555
Time for 100 Batches: 0.010549588998158773
100 Batch Cumulative Loss: 399.58596086502075
Time for 100 Batches: 0.7959745486577352
100 Batch Cumulative Loss: 366.56889367103577
Time for 100 Batches: 0.7522320508956909
100 Batch Cumulative Loss: 356.86448073387146
Time for 100 Batches: 0.7588757157325745
100 Batch Cumulative Loss: 350.81793117523193
Time for 100 Batches: 0.7575408458709717
100 Batch Cumulative Loss: 343.4285361766815
Time for 100 Batches: 0.7581527233123779
100 Batch Cumulative Loss: 337.90547800064087
Time for 100 Batches: 0.7533796985944112
100 Batch Cumulative Loss: 337.2057466506958
Time for 100 Batches: 0.7429396828015645
100 Batch Cumulative Loss: 325.14383029937744
Time for 100 Batches: 0.7468631903330485
100 Batch Cumulative Loss: 325.4508502483368
Time for 100 Batches: 0.7445489128430685
100 Batch Cumulative Loss: 322.2044153213501
Time for 100 Batches: 0.7423806269963582
100 Batch Cumulative Loss: 316.07709193229675
Time for 100 Batches: 0.7483811259269715
100 Batch Cumulative Loss: 318.6159579753876
Time for 100 Batches: 0.7601940870285034
100 Batch Cumulative Loss: 317.6853244304657
Time for 100 Batches: 0.7633739550908406
100 Batch Cumulative Loss: 316.7297899723053
Time for 100 Batches: 0.7514060020446778
100 Batch Cumulative Loss: 313.0566146373749
Time for 100 Batches: 0.7505444606145223
100 Batch Cumulative Loss: 306.7835638523102
Time for 100 Batches: 0.7605724533398946
100 Batch Cumulative Loss: 307.95633363723755
Time for 100 Batches: 0.7613157709439595
100 Batch Cumulative Loss: 310.94260835647583
Time for 100 Batches: 0.7540400902430217
100 Batch Cumulative Loss: 307.22110748291016
Time for 100 Batches: 0.7558415770530701
100 Batch Cumulative Loss: 307.05155086517334
Time for 100 Batches: 0.7622865120569865
100 Batch Cumulative Loss: 309.5908102989197
Time for 100 Batches: 0.7642964482307434
100 Batch Cumulative Loss: 297.6554641723633
Time for 100 Batches: 0.7591530839602153
100 Batch Cumulative Loss: 300.25321197509766
Time for 100 Batches: 0.751047154267629
100 Batch Cumulative Loss: 300.46920442581177
Time for 100 Batches: 0.7587134798367818
100 Batch Cumulative Loss: 297.2245910167694
Time for 100 Batches: 0.753242293993632
100 Batch Cumulative Loss: 297.6288032531738
Time for 100 Batches: 0.7572006026903788
100 Batch Cumulative Loss: 298.2196569442749
Time for 100 Batches: 0.7553085486094157
100 Batch Cumulative Loss: 297.1561510562897
Time for 100 Batches: 0.7493068456649781
100 Batch Cumulative Loss: 296.00336933135986
Time for 100 Batches: 0.744457487265269
100 Batch Cumulative Loss: 289.07447052001953
Time for 100 Batches: 0.7416143298149109
100 Batch Cumulative Loss: 297.0472640991211
Time for 100 Batches: 0.7377300143241883
100 Batch Cumulative Loss: 291.1106355190277
Time for 100 Batches: 0.7412686745325724
100 Batch Cumulative Loss: 294.89830446243286
Time for 100 Batches: 0.7460576891899109
100 Batch Cumulative Loss: 290.7834939956665
Time for 100 Batches: 0.7479009389877319
100 Batch Cumulative Loss: 289.51061964035034
Time for 100 Batches: 0.7488021731376648
100 Batch Cumulative Loss: 285.477712392807
Time for 100 Batches: 0.7455028414726257
100 Batch Cumulative Loss: 291.69874453544617
Time for 100 Batches: 0.7432920535405477
100 Batch Cumulative Loss: 286.0143370628357
Time for 100 Batches: 0.7444845159848531
100 Batch Cumulative Loss: 287.23126554489136
Time for 100 Batches: 0.7553467154502869
100 Batch Cumulative Loss: 289.12715339660645
Time for 100 Batches: 0.7645728905995687
100 Batch Cumulative Loss: 285.6019399166107
Time for 100 Batches: 0.7569377024968466
100 Batch Cumulative Loss: 282.19803166389465
Time for 100 Batches: 0.7645704428354899
100 Batch Cumulative Loss: 285.8137140274048
Time for 100 Batches: 0.7573407371838887
100 Batch Cumulative Loss: 287.2613003253937
Time for 100 Batches: 0.7532984733581543
100 Batch Cumulative Loss: 284.42325234413147
Time for 100 Batches: 0.7593122879664104
100 Batch Cumulative Loss: 282.4632797241211
Time for 100 Batches: 0.7583662947018941
100 Batch Cumulative Loss: 287.6280403137207
Time for 100 Batches: 0.7394700884819031
100 Batch Cumulative Loss: 285.1316776275635
Time for 100 Batches: 0.7433452685674031
100 Batch Cumulative Loss: 282.60092306137085
Time for 100 Batches: 0.7430235505104065
100 Batch Cumulative Loss: 284.4033234119415
Time for 100 Batches: 0.7453982909520467
100 Batch Cumulative Loss: 284.2723045349121
Time for 100 Batches: 0.7434822599093119
100 Batch Cumulative Loss: 278.1028733253479
Time for 100 Batches: 0.7490897019704182
100 Batch Cumulative Loss: 283.94638681411743
Time for 100 Batches: 0.7429612795511882
100 Batch Cumulative Loss: 283.7594690322876
Time for 100 Batches: 0.7432297587394714
100 Batch Cumulative Loss: 274.525493144989
Time for 100 Batches: 0.7444143692652384
100 Batch Cumulative Loss: 272.0683653354645
Time for 100 Batches: 0.7458635528882345
100 Batch Cumulative Loss: 281.70735573768616
Time for 100 Batches: 0.7428546945254008
100 Batch Cumulative Loss: 274.33342146873474
Time for 100 Batches: 0.7467994809150695
100 Batch Cumulative Loss: 270.02542090415955
Time for 100 Batches: 0.7495968580245972
100 Batch Cumulative Loss: 273.41022300720215
Time for 100 Batches: 0.7470952669779459
100 Batch Cumulative Loss: 270.9665503501892
Time for 100 Batches: 0.7506819486618042
100 Batch Cumulative Loss: 275.5441246032715
Time for 100 Batches: 0.7572404861450195
100 Batch Cumulative Loss: 271.8964457511902
Time for 100 Batches: 0.7601240714391072
100 Batch Cumulative Loss: 273.86289620399475
Time for 100 Batches: 0.7419839461644491
100 Batch Cumulative Loss: 273.4899380207062
Time for 100 Batches: 0.7366125464439393
100 Batch Cumulative Loss: 272.86033940315247
Time for 100 Batches: 0.7353100419044495
100 Batch Cumulative Loss: 270.7356553077698
Time for 100 Batches: 0.7392358899116516
100 Batch Cumulative Loss: 267.1947588920593
Time for 100 Batches: 0.7364995916684468
100 Batch Cumulative Loss: 264.9629120826721
Time for 100 Batches: 0.742065155506134
100 Batch Cumulative Loss: 269.8365763425827
Time for 100 Batches: 0.7389349500338237
100 Batch Cumulative Loss: 269.2699785232544
Time for 100 Batches: 0.7467935681343079
100 Batch Cumulative Loss: 265.21511673927307
Time for 100 Batches: 0.7420669953028362
100 Batch Cumulative Loss: 263.14899230003357
Time for 100 Batches: 0.7471498211224874
100 Batch Cumulative Loss: 265.4925494194031
Time for 100 Batches: 0.7456836899121603
100 Batch Cumulative Loss: 263.7500765323639
Time for 100 Batches: 0.7485572536786397
100 Batch Cumulative Loss: 267.0940442085266
Time for 100 Batches: 0.7470312118530273
100 Batch Cumulative Loss: 262.08758866786957
Time for 100 Batches: 0.7469432473182678
100 Batch Cumulative Loss: 265.6796087026596
Time for 100 Batches: 0.7492772022883097
100 Batch Cumulative Loss: 263.28160333633423
Time for 100 Batches: 0.752415680885315
100 Batch Cumulative Loss: 261.1571457386017
Time for 100 Batches: 0.7532146294911702
100 Batch Cumulative Loss: 264.2728705406189
Time for 100 Batches: 0.7554733117421468
100 Batch Cumulative Loss: 263.8851146697998
Time for 100 Batches: 0.7551270405451457
100 Batch Cumulative Loss: 262.1490615606308
