Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/OnlyPos_Unreasonable_nonRandom/Original_x_b_113x500000x53_batch50_Train_/
./Yeast Resources/Pairwise/Spell/OnlyPos_Unreasonable_nonRandom/Original_x_b_113x500000x53_batch50_Test_/
100 Batch Cumulative Loss: 438.0661964416504
Time for 100 Batches: 0.00840462843577067
100 Batch Cumulative Loss: 1557.6354098320007
Time for 100 Batches: 0.6028859138488769
100 Batch Cumulative Loss: 1581.9280099868774
Time for 100 Batches: 0.5707692901293436
100 Batch Cumulative Loss: 1649.4102973937988
Time for 100 Batches: 0.5676462570826213
100 Batch Cumulative Loss: 1770.7032384872437
Time for 100 Batches: 0.575894566377004
100 Batch Cumulative Loss: 1637.367052078247
Time for 100 Batches: 0.5683037559191386
100 Batch Cumulative Loss: 1508.347276687622
Time for 100 Batches: 0.5739485462506612
100 Batch Cumulative Loss: 1659.0961074829102
Time for 100 Batches: 0.5746688723564148
100 Batch Cumulative Loss: 1538.1241416931152
Time for 100 Batches: 0.5726155877113343
100 Batch Cumulative Loss: 1576.0993967056274
Time for 100 Batches: 0.5731773972511292
100 Batch Cumulative Loss: 1543.0922660827637
Time for 100 Batches: 0.5774925708770752
100 Batch Cumulative Loss: 1605.6167488098145
Time for 100 Batches: 0.5753620227177938
100 Batch Cumulative Loss: 1604.873218536377
Time for 100 Batches: 0.5720738530158996
100 Batch Cumulative Loss: 1473.224841117859
Time for 100 Batches: 0.5746203819910686
100 Batch Cumulative Loss: 1437.413025856018
Time for 100 Batches: 0.5777530670166016
100 Batch Cumulative Loss: 1459.9531059265137
Time for 100 Batches: 0.5781627456347148
100 Batch Cumulative Loss: 1338.9111080169678
Time for 100 Batches: 0.5754685044288635
100 Batch Cumulative Loss: 1586.1378946304321
Time for 100 Batches: 0.5779466986656189
100 Batch Cumulative Loss: 1429.1128878593445
Time for 100 Batches: 0.572072966893514
100 Batch Cumulative Loss: 1457.552622795105
Time for 100 Batches: 0.5786130706469218
100 Batch Cumulative Loss: 1503.8617639541626
Time for 100 Batches: 0.5751497069994609
100 Batch Cumulative Loss: 1350.852910041809
Time for 100 Batches: 0.5698410511016846
100 Batch Cumulative Loss: 1311.0684022903442
Time for 100 Batches: 0.57185218334198
100 Batch Cumulative Loss: 1379.6992120742798
Time for 100 Batches: 0.5727434595425923
100 Batch Cumulative Loss: 1433.8452138900757
Time for 100 Batches: 0.5759653925895691
100 Batch Cumulative Loss: 1343.3673238754272
Time for 100 Batches: 0.5765225768089295
100 Batch Cumulative Loss: 1330.4758458137512
Time for 100 Batches: 0.5774828235308329
100 Batch Cumulative Loss: 1734.8226833343506
Time for 100 Batches: 0.584979780515035
100 Batch Cumulative Loss: 1362.1326794624329
Time for 100 Batches: 0.582045578956604
100 Batch Cumulative Loss: 1384.5631017684937
Time for 100 Batches: 0.579925274848938
100 Batch Cumulative Loss: 1560.4112243652344
Time for 100 Batches: 0.5748841802279154
100 Batch Cumulative Loss: 1510.1971635818481
Time for 100 Batches: 0.5740903973579407
100 Batch Cumulative Loss: 1529.7793312072754
Time for 100 Batches: 0.5746459523836772
100 Batch Cumulative Loss: 1329.47132396698
Time for 100 Batches: 0.5718964219093323
100 Batch Cumulative Loss: 1392.3140416145325
Time for 100 Batches: 0.5771472136179606
100 Batch Cumulative Loss: 1269.2299437522888
Time for 100 Batches: 0.5747469703356425
100 Batch Cumulative Loss: 1216.5243668556213
Time for 100 Batches: 0.575334099928538
100 Batch Cumulative Loss: 1343.9352598190308
Time for 100 Batches: 0.578752319018046
100 Batch Cumulative Loss: 1237.5120778083801
Time for 100 Batches: 0.5685693581899007
100 Batch Cumulative Loss: 1269.7497582435608
Time for 100 Batches: 0.5800314466158549
100 Batch Cumulative Loss: 1295.7254338264465
Time for 100 Batches: 0.573675537109375
100 Batch Cumulative Loss: 1232.9977130889893
Time for 100 Batches: 0.5734455943107605
100 Batch Cumulative Loss: 1247.3939852714539
Time for 100 Batches: 0.5806276082992554
100 Batch Cumulative Loss: 1304.6897249221802
Time for 100 Batches: 0.5858431220054626
100 Batch Cumulative Loss: 1151.6769309043884
Time for 100 Batches: 0.5779210686683655
100 Batch Cumulative Loss: 1249.4880514144897
Time for 100 Batches: 0.576465121905009
100 Batch Cumulative Loss: 1273.924349308014
Time for 100 Batches: 0.5769802570343018
100 Batch Cumulative Loss: 1147.3849487304688
Time for 100 Batches: 0.5746685783068339
100 Batch Cumulative Loss: 1213.0122957229614
Time for 100 Batches: 0.5737699588139852
100 Batch Cumulative Loss: 1443.1767902374268
Time for 100 Batches: 0.5756592154502869
100 Batch Cumulative Loss: 1238.3219709396362
Time for 100 Batches: 0.581577467918396
100 Batch Cumulative Loss: 1257.944492816925
Time for 100 Batches: 0.5846619844436646
100 Batch Cumulative Loss: 1289.7101211547852
Time for 100 Batches: 0.5778982718785604
100 Batch Cumulative Loss: 1173.3049049377441
Time for 100 Batches: 0.5803259412447611
100 Batch Cumulative Loss: 1194.5509791374207
Time for 100 Batches: 0.5801457564036051
100 Batch Cumulative Loss: 1175.941668510437
Time for 100 Batches: 0.5833383202552795
100 Batch Cumulative Loss: 1182.7617211341858
Time for 100 Batches: 0.5766915559768677
100 Batch Cumulative Loss: 1286.1486339569092
Time for 100 Batches: 0.5798050165176392
100 Batch Cumulative Loss: 1298.4475135803223
Time for 100 Batches: 0.5812655329704285
100 Batch Cumulative Loss: 1223.2381253242493
Time for 100 Batches: 0.5821207404136658
100 Batch Cumulative Loss: 1193.7953028678894
Time for 100 Batches: 0.5816002329190572
100 Batch Cumulative Loss: 1069.309154510498
Time for 100 Batches: 0.5777848720550537
100 Batch Cumulative Loss: 1222.50856924057
Time for 100 Batches: 0.583606477578481
100 Batch Cumulative Loss: 1232.2880382537842
Time for 100 Batches: 0.5819867253303528
100 Batch Cumulative Loss: 1154.1105327606201
Time for 100 Batches: 0.577340320746104
100 Batch Cumulative Loss: 1263.4527254104614
Time for 100 Batches: 0.5821633378664652
100 Batch Cumulative Loss: 1168.1886386871338
Time for 100 Batches: 0.5797576189041138
100 Batch Cumulative Loss: 1094.0573616027832
Time for 100 Batches: 0.5831965804100037
100 Batch Cumulative Loss: 1135.8957676887512
Time for 100 Batches: 0.5834079424540202
100 Batch Cumulative Loss: 1187.481113433838
Time for 100 Batches: 0.5760774572690328
100 Batch Cumulative Loss: 1144.8934950828552
Time for 100 Batches: 0.5784098227818807
100 Batch Cumulative Loss: 1118.7845015525818
Time for 100 Batches: 0.5735226472218832
100 Batch Cumulative Loss: 1154.5005197525024
Time for 100 Batches: 0.5742514808972676
100 Batch Cumulative Loss: 1171.1703963279724
Time for 100 Batches: 0.5790148576100668
100 Batch Cumulative Loss: 1281.3207921981812
Time for 100 Batches: 0.5748727480570476
100 Batch Cumulative Loss: 1218.8541550636292
Time for 100 Batches: 0.5822232604026795
100 Batch Cumulative Loss: 1235.251310825348
Time for 100 Batches: 0.5793583035469055
100 Batch Cumulative Loss: 1153.4456090927124
Time for 100 Batches: 0.5760988314946492
100 Batch Cumulative Loss: 1212.4949579238892
Time for 100 Batches: 0.5813225110371908
100 Batch Cumulative Loss: 1161.02001619339
Time for 100 Batches: 0.5779669761657715
100 Batch Cumulative Loss: 1277.662096977234
Time for 100 Batches: 0.5783349633216858
100 Batch Cumulative Loss: 1094.087167263031
Time for 100 Batches: 0.5812644918759664
100 Batch Cumulative Loss: 1076.4664888381958
