<<<<<<< HEAD
Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/OnlyPos_Unreasonable_nonRandom/Original_x_b_113x1000000x53_batch50_Train_/
./Yeast Resources/Pairwise/Spell/OnlyPos_Unreasonable_nonRandom/Original_x_b_113x1000000x53_batch50_Test_/
100 Batch Cumulative Loss: 451.37834548950195
Time for 100 Batches: 0.009919508298238119
100 Batch Cumulative Loss: 4218.401153564453
Time for 100 Batches: 0.834002939860026
100 Batch Cumulative Loss: 3693.085195541382
Time for 100 Batches: 0.8500438133875529
100 Batch Cumulative Loss: 3500.685766220093
Time for 100 Batches: 0.8370414694150289
100 Batch Cumulative Loss: 3458.0963077545166
Time for 100 Batches: 0.8503880262374878
100 Batch Cumulative Loss: 3404.1775302886963
Time for 100 Batches: 0.8597716569900513
100 Batch Cumulative Loss: 3617.8154430389404
Time for 100 Batches: 0.8665754238764445
100 Batch Cumulative Loss: 3441.8238258361816
Time for 100 Batches: 0.861384638150533
100 Batch Cumulative Loss: 3425.8769454956055
Time for 100 Batches: 0.8736302296320597
100 Batch Cumulative Loss: 3454.2988719940186
Time for 100 Batches: 0.8642155090967815
100 Batch Cumulative Loss: 3207.233501434326
Time for 100 Batches: 0.8600272456804912
100 Batch Cumulative Loss: 3195.825002670288
Time for 100 Batches: 0.8748977025349934
100 Batch Cumulative Loss: 3407.200298309326
Time for 100 Batches: 0.8761653423309326
100 Batch Cumulative Loss: 3013.247890472412
Time for 100 Batches: 0.8819269220034281
100 Batch Cumulative Loss: 3139.160388946533
Time for 100 Batches: 0.881087597211202
100 Batch Cumulative Loss: 2961.366968154907
Time for 100 Batches: 0.8707617521286011
100 Batch Cumulative Loss: 3082.0551776885986
Time for 100 Batches: 0.8768025875091553
100 Batch Cumulative Loss: 2995.8299350738525
Time for 100 Batches: 0.88600252866745
100 Batch Cumulative Loss: 2948.750551223755
Time for 100 Batches: 0.8867733875910441
100 Batch Cumulative Loss: 3163.2784004211426
Time for 100 Batches: 0.8916305184364319
100 Batch Cumulative Loss: 2933.724489212036
Time for 100 Batches: 0.9016774853070577
100 Batch Cumulative Loss: 3029.2509365081787
Time for 100 Batches: 0.9094876766204834
100 Batch Cumulative Loss: 3178.581600189209
Time for 100 Batches: 0.9095975716908773
100 Batch Cumulative Loss: 2990.330123901367
Time for 100 Batches: 0.9041019399960836
100 Batch Cumulative Loss: 2893.5557889938354
Time for 100 Batches: 0.9039296785990397
100 Batch Cumulative Loss: 2888.1615142822266
Time for 100 Batches: 0.89167906443278
100 Batch Cumulative Loss: 2733.4772357940674
Time for 100 Batches: 0.9011626044909159
100 Batch Cumulative Loss: 2842.039541244507
Time for 100 Batches: 0.8855480432510376
100 Batch Cumulative Loss: 2897.8098888397217
Time for 100 Batches: 0.9006616075833639
100 Batch Cumulative Loss: 2625.8639211654663
Time for 100 Batches: 0.9003167668978374
100 Batch Cumulative Loss: 2831.2357425689697
Time for 100 Batches: 0.9002004384994506
100 Batch Cumulative Loss: 2714.844247817993
Time for 100 Batches: 0.9050209005673726
100 Batch Cumulative Loss: 2681.487091064453
Time for 100 Batches: 0.9002841869990031
100 Batch Cumulative Loss: 2839.340045928955
Time for 100 Batches: 0.9017086386680603
100 Batch Cumulative Loss: 2787.2967262268066
Time for 100 Batches: 0.9195229927698771
100 Batch Cumulative Loss: 2585.6644592285156
Time for 100 Batches: 0.8974799672762553
100 Batch Cumulative Loss: 2547.808183670044
Time for 100 Batches: 0.8983672817548116
100 Batch Cumulative Loss: 2669.614944458008
Time for 100 Batches: 0.8941295663515727
100 Batch Cumulative Loss: 2595.1156902313232
Time for 100 Batches: 0.8972517967224121
100 Batch Cumulative Loss: 2625.5348987579346
Time for 100 Batches: 0.8922807971636454
100 Batch Cumulative Loss: 2570.475257873535
Time for 100 Batches: 0.8979556719462077
100 Batch Cumulative Loss: 2511.896357536316
Time for 100 Batches: 0.904850701491038
100 Batch Cumulative Loss: 2582.1171731948853
Time for 100 Batches: 0.9029700994491577
100 Batch Cumulative Loss: 2754.164764404297
Time for 100 Batches: 0.9013622601826986
100 Batch Cumulative Loss: 2638.686068534851
Time for 100 Batches: 0.9204083124796549
100 Batch Cumulative Loss: 2660.1738805770874
Time for 100 Batches: 0.9084933439890543
100 Batch Cumulative Loss: 2568.0835132598877
Time for 100 Batches: 0.9209761182467143
100 Batch Cumulative Loss: 2495.857822418213
Time for 100 Batches: 0.9026415228843689
100 Batch Cumulative Loss: 2785.5002403259277
Time for 100 Batches: 0.9166169325510661
100 Batch Cumulative Loss: 2650.583471298218
Time for 100 Batches: 0.9063486059506735
100 Batch Cumulative Loss: 2545.009259223938
Time for 100 Batches: 0.9193586031595866
100 Batch Cumulative Loss: 2547.6544761657715
Time for 100 Batches: 0.9110196391741435
100 Batch Cumulative Loss: 2555.2804260253906
Time for 100 Batches: 0.91048291126887
100 Batch Cumulative Loss: 2593.566819190979
Time for 100 Batches: 0.9096484541893005
100 Batch Cumulative Loss: 2382.8224906921387
Time for 100 Batches: 0.9002434134483337
100 Batch Cumulative Loss: 2543.419906616211
Time for 100 Batches: 0.9110431949297587
100 Batch Cumulative Loss: 2373.367335319519
Time for 100 Batches: 0.9042034149169922
100 Batch Cumulative Loss: 2573.171109199524
Time for 100 Batches: 0.9279982209205627
100 Batch Cumulative Loss: 2359.7187480926514
Time for 100 Batches: 0.9169117530186971
100 Batch Cumulative Loss: 2599.5265827178955
Time for 100 Batches: 0.9143533070882162
100 Batch Cumulative Loss: 2658.5600185394287
Time for 100 Batches: 0.9212602496147155
100 Batch Cumulative Loss: 2479.585669517517
Time for 100 Batches: 0.9117880026499431
100 Batch Cumulative Loss: 2692.8933057785034
Time for 100 Batches: 0.9269926985104878
100 Batch Cumulative Loss: 2416.4485845565796
Time for 100 Batches: 0.9262165387471517
100 Batch Cumulative Loss: 2513.638310432434
Time for 100 Batches: 0.9104366978009542
100 Batch Cumulative Loss: 2516.672261238098
Time for 100 Batches: 0.9151852289835612
100 Batch Cumulative Loss: 2210.872152328491
Time for 100 Batches: 0.8979362368583679
100 Batch Cumulative Loss: 2423.135696411133
Time for 100 Batches: 0.9134098450342815
100 Batch Cumulative Loss: 2379.903781890869
Time for 100 Batches: 0.9189435442288717
100 Batch Cumulative Loss: 2408.364586830139
Time for 100 Batches: 0.9130873759587605
100 Batch Cumulative Loss: 2429.720350265503
Time for 100 Batches: 0.9220273812611898
100 Batch Cumulative Loss: 2232.7781505584717
Time for 100 Batches: 0.9209065198898315
100 Batch Cumulative Loss: 2254.2415924072266
Time for 100 Batches: 0.9345221360524495
100 Batch Cumulative Loss: 2313.318160057068
Time for 100 Batches: 0.9309452970822653
100 Batch Cumulative Loss: 2492.1840314865112
Time for 100 Batches: 0.9336140751838684
100 Batch Cumulative Loss: 2312.096652030945
Time for 100 Batches: 0.9199456493059794
100 Batch Cumulative Loss: 2322.68461894989
Time for 100 Batches: 0.9237749536832174
100 Batch Cumulative Loss: 2462.709490776062
Time for 100 Batches: 0.9325176397959392
100 Batch Cumulative Loss: 2209.7069988250732
Time for 100 Batches: 0.9277780572573344
100 Batch Cumulative Loss: 2294.0544147491455
Time for 100 Batches: 0.9268148342768351
100 Batch Cumulative Loss: 2142.718888282776
Time for 100 Batches: 0.9262667417526245
100 Batch Cumulative Loss: 2341.0338640213013
Time for 100 Batches: 0.9196484963099162
100 Batch Cumulative Loss: 2302.909665107727
Time for 100 Batches: 0.9181873122851054
