Gene A,Gene B,Label,Score,Precision,Recall,False Positive Rate
YDR178W,YKL141W,1,15.714767,1.0,0.0009910803055390716,0.0
YLR312W-A,YDR178W,1,14.957044,1.0,0.001982160611078143,0.0
YNR001C,YHR092C,1,13.9515295,1.0,0.002973240800201893,0.0
YGL068W,YLL041C,1,13.867844,1.0,0.003964321222156286,0.0
YHR001W-A,YDR148C,1,13.168509,1.0,0.004955401178449392,0.0
YLL041C,YBR085W,1,13.007418,1.0,0.005946481600403786,0.0
YJR077C,YLL041C,1,12.974738,1.0,0.006937562022358179,0.0
YLR312W-A,YOL126C,1,12.960771,1.0,0.007928642444312572,0.0
YML025C,YGR183C,1,12.817093,1.0,0.008919722400605679,0.0
YLL041C,YPL061W,1,12.784454,1.0,0.009910802356898785,0.0
YPR100W,YOR065W,1,12.753236,1.0,0.010901883244514465,0.0
YML120C,YHR092C,1,12.607983,1.0,0.011892963200807571,0.0
YNL037C,YDR175C,1,12.551237,1.0,0.012884043157100677,0.0
YPR100W,YNR001C,1,12.390713,1.0,0.013875124044716358,0.0
YNL081C,YPR155C,0,12.124252,0.9333333373069763,0.013875124044716358,0.00010009008110500872
YHR001W-A,YLL041C,1,12.029348,0.9375,0.014866204001009464,0.00010009008110500872
YGL107C,YLL041C,1,12.028177,0.9411764740943909,0.015857284888625145,0.00010009008110500872
YJL096W,YIL070C,1,11.950075,0.9444444179534912,0.01684836484491825,0.00010009008110500872
YGR165W,YBL045C,1,11.887503,0.9473684430122375,0.017839444801211357,0.00010009008110500872
YLL041C,YDR148C,1,11.882315,0.949999988079071,0.018830524757504463,0.00010009008110500872
YMR256C,YNR001C,1,11.778431,0.9523809552192688,0.01982160471379757,0.00010009008110500872
YKL085W,YER065C,1,11.751171,0.9545454382896423,0.020812686532735825,0.00010009008110500872
YDR529C,YDR178W,1,11.719191,0.95652174949646,0.02180376648902893,0.00010009008110500872
YOR147W,YNR001C,1,11.64517,0.9583333134651184,0.022794846445322037,0.00010009008110500872
YPR100W,YFL036W,1,11.63769,0.9599999785423279,0.023785926401615143,0.00010009008110500872
YLL041C,YKL141W,1,11.632071,0.9615384340286255,0.02477700635790825,0.00010009008110500872
YNL037C,YJR048W,1,11.604374,0.9629629850387573,0.025768086314201355,0.00010009008110500872
YBR185C,YDR148C,1,11.572468,0.9642857313156128,0.02675916813313961,0.00010009008110500872
YLR312W-A,YEL024W,1,11.57226,0.9655172228813171,0.027750248089432716,0.00010009008110500872
YCR005C,YML120C,1,11.552456,0.9666666388511658,0.028741328045725822,0.00010009008110500872
YIL070C,YKL148C,1,11.4781475,0.9677419066429138,0.02973240800201893,0.00010009008110500872
YGL187C,YDR375C,1,11.473171,0.96875,0.030723487958312035,0.00010009008110500872
YDR148C,YPL061W,1,11.456118,0.9696969985961914,0.03171456977725029,0.00010009008110500872
YDR148C,YGL191W,1,11.364996,0.970588207244873,0.032705649733543396,0.00010009008110500872
YBR185C,YGL191W,1,11.3217125,0.9714285731315613,0.0336967296898365,0.00010009008110500872
YDR116C,YPL270W,1,11.252737,0.9722222089767456,0.03468780964612961,0.00010009008110500872
YKR006C,YML120C,1,11.23964,0.9729729890823364,0.035678889602422714,0.00010009008110500872
YNR001C,YJL063C,1,11.195017,0.9736841917037964,0.03666996955871582,0.00010009008110500872
YIL125W,YNL009W,1,11.115593,0.9743589758872986,0.037661049515008926,0.00010009008110500872
YNR001C,YJR048W,1,11.094513,0.9750000238418579,0.03865212947130203,0.00010009008110500872
YGL187C,YPL132W,1,11.061085,0.9756097793579102,0.03964320942759514,0.00010009008110500872
YDR115W,YDR178W,1,11.031448,0.976190447807312,0.04063429310917854,0.00010009008110500872
YGL187C,YLR312W-A,1,11.014635,0.9767441749572754,0.04162537306547165,0.00010009008110500872
YOR221C,YDR178W,1,10.939922,0.9772727489471436,0.042616453021764755,0.00010009008110500872
YDR178W,YDR175C,1,10.919529,0.9777777791023254,0.04360753297805786,0.00010009008110500872
YDR116C,YKR046C,1,10.774913,0.97826087474823,0.04459861293435097,0.00010009008110500872
YHR011W,YPR155C,1,10.743096,0.978723406791687,0.045589692890644073,0.00010009008110500872
YKL085W,YLR256W,1,10.725726,0.9791666865348816,0.04658077284693718,0.00010009008110500872
YMR056C,YDR529C,1,10.69858,0.9795918464660645,0.047571852803230286,0.00010009008110500872
