Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YJR135W-A,1,195.8529179058969,1,0,4655,104,0.9781512605042016,1.0,0.009523809523809525,0.0,1.0
YKL053C-A,1,186.31799070257694,2,0,4655,103,0.9783613445378151,1.0,0.01904761904761905,0.0,1.0
YJL112W,1,184.0426717074588,3,0,4655,102,0.9785714285714285,1.0,0.02857142857142857,0.0,1.0
YLR304C,1,182.93541013915092,4,0,4655,101,0.978781512605042,1.0,0.0380952380952381,0.0,1.0
YML091C,1,181.454560461214,5,0,4655,100,0.9789915966386554,1.0,0.047619047619047616,0.0,1.0
YJL063C,1,180.0026782064815,6,0,4655,99,0.9792016806722689,1.0,0.05714285714285714,0.0,1.0
YIL062C,1,179.890127812032,7,0,4655,98,0.9794117647058823,1.0,0.06666666666666667,0.0,1.0
YBR185C,1,179.6620679839507,8,0,4655,97,0.9796218487394958,1.0,0.0761904761904762,0.0,1.0
YOL095C,1,177.4424981871598,9,0,4655,96,0.9798319327731092,1.0,0.08571428571428572,0.0,1.0
YPR083W,1,177.26107957423665,10,0,4655,95,0.9800420168067226,1.0,0.09523809523809523,0.0,1.0
YER154W,1,177.01161146726827,11,0,4655,94,0.9802521008403361,1.0,0.10476190476190476,0.0,1.0
YLL001W,1,176.53541489405325,12,0,4655,93,0.9804621848739495,1.0,0.11428571428571428,0.0,1.0
YOL027C,1,176.39186385233188,13,0,4655,92,0.980672268907563,1.0,0.12380952380952381,0.0,1.0
YDL217C,1,175.8320867095681,14,0,4655,91,0.9808823529411764,1.0,0.13333333333333333,0.0,1.0
YKL013C,1,175.355633815052,15,0,4655,90,0.9810924369747899,1.0,0.14285714285714285,0.0,1.0
YPR140W,1,174.88809142448008,16,0,4655,89,0.9813025210084033,1.0,0.1523809523809524,0.0,1.0
YLR370C,1,174.53513682266203,17,0,4655,88,0.9815126050420168,1.0,0.1619047619047619,0.0,1.0
YNL121C,1,174.18903977533046,18,0,4655,87,0.9817226890756302,1.0,0.17142857142857143,0.0,1.0
YNL079C,1,174.13463875945308,19,0,4655,86,0.9819327731092437,1.0,0.18095238095238095,0.0,1.0
YCR028C-A,1,173.86390259932887,20,0,4655,85,0.9821428571428571,1.0,0.19047619047619047,0.0,1.0
YOR037W,1,173.7517758423055,21,0,4655,84,0.9823529411764705,1.0,0.2,0.0,1.0
YKR085C,1,173.0761811935663,22,0,4655,83,0.982563025210084,1.0,0.20952380952380953,0.0,1.0
YHR031C,1,172.99168187551186,23,0,4655,82,0.9827731092436974,1.0,0.21904761904761905,0.0,1.0
YNL026W,1,172.6907043366009,24,0,4655,81,0.9829831932773109,1.0,0.22857142857142856,0.0,1.0
YMR012W,1,172.32093973488918,25,0,4655,80,0.9831932773109243,1.0,0.23809523809523808,0.0,1.0
YNL055C,1,172.00167023111135,26,0,4655,79,0.9834033613445378,1.0,0.24761904761904763,0.0,1.0
YDL142C,1,171.38559195501355,27,0,4655,78,0.9836134453781512,1.0,0.2571428571428571,0.0,1.0
YBR234C,1,171.34698120388202,28,0,4655,77,0.9838235294117647,1.0,0.26666666666666666,0.0,1.0
YMR060C,1,171.19335468965585,29,0,4655,76,0.9840336134453781,1.0,0.2761904761904762,0.0,1.0
YIL051C,1,170.73583683843447,30,0,4655,75,0.9842436974789915,1.0,0.2857142857142857,0.0,1.0
YGR181W,1,170.20474904115068,31,0,4655,74,0.9844537815126051,1.0,0.29523809523809524,0.0,1.0
YGR101W,1,169.71650221930236,32,0,4655,73,0.9846638655462185,1.0,0.3047619047619048,0.0,1.0
YPR024W,1,169.35447810576397,33,0,4655,72,0.984873949579832,1.0,0.3142857142857143,0.0,1.0
YMR241W,1,169.192186033114,34,0,4655,71,0.9850840336134454,1.0,0.3238095238095238,0.0,1.0
YOL009C,1,168.56904298097652,35,0,4655,70,0.9852941176470589,1.0,0.3333333333333333,0.0,1.0
YFL039C,1,168.3092719145934,36,0,4655,69,0.9855042016806723,1.0,0.34285714285714286,0.0,1.0
YFL036W,1,168.3083694685762,37,0,4655,68,0.9857142857142858,1.0,0.3523809523809524,0.0,1.0
YNL310C,1,168.10208404023433,38,0,4655,67,0.9859243697478992,1.0,0.3619047619047619,0.0,1.0
YBR179C,1,167.73705383110791,39,0,4655,66,0.9861344537815127,1.0,0.37142857142857144,0.0,1.0
YDL029W,1,167.6368499237483,40,0,4655,65,0.9863445378151261,1.0,0.38095238095238093,0.0,1.0
YGL055W,1,166.87950094813567,41,0,4655,64,0.9865546218487395,1.0,0.3904761904761905,0.0,1.0
YIL065C,1,166.7291589831002,42,0,4655,63,0.986764705882353,1.0,0.4,0.0,1.0
YLL013C,1,166.4804810033338,43,0,4655,62,0.9869747899159664,1.0,0.4095238095238095,0.0,1.0
YLR355C,1,166.3143259852385,44,0,4655,61,0.9871848739495799,1.0,0.41904761904761906,0.0,1.0
YOR211C,1,166.27445759520197,45,0,4655,60,0.9873949579831933,1.0,0.42857142857142855,0.0,1.0
YPR125W,1,166.14989517057256,46,0,4655,59,0.9876050420168068,1.0,0.4380952380952381,0.0,1.0
YGL219C,1,165.80788285694007,47,0,4655,58,0.9878151260504202,1.0,0.44761904761904764,0.0,1.0
YIL138C,1,165.8078303572256,48,0,4655,57,0.9880252100840337,1.0,0.45714285714285713,0.0,1.0
YOR330C,1,165.30435938347796,49,0,4655,56,0.9882352941176471,1.0,0.4666666666666667,0.0,1.0
YDR339C,1,165.1242358663767,50,0,4655,55,0.9884453781512605,1.0,0.47619047619047616,0.0,1.0
YML104C,1,165.01726098684776,51,0,4655,54,0.988655462184874,1.0,0.4857142857142857,0.0,1.0
YDR219C,1,164.9806108908878,52,0,4655,53,0.9888655462184874,1.0,0.49523809523809526,0.0,1.0
YGR144W,1,164.89934408548015,53,0,4655,52,0.9890756302521009,1.0,0.5047619047619047,0.0,1.0
YMR134W,1,164.83102933217197,54,0,4655,51,0.9892857142857143,1.0,0.5142857142857142,0.0,1.0
YDL198C,1,164.5604169859871,55,0,4655,50,0.9894957983193278,1.0,0.5238095238095238,0.0,1.0
YBR192W,1,164.3193844456748,56,0,4655,49,0.9897058823529412,1.0,0.5333333333333333,0.0,1.0
YKR036C,1,164.28232236216743,57,0,4655,48,0.9899159663865547,1.0,0.5428571428571428,0.0,1.0
YLR368W,1,164.18608551094076,58,0,4655,47,0.9901260504201681,1.0,0.5523809523809524,0.0,1.0
YMR275C,1,164.10807902489614,59,0,4655,46,0.9903361344537815,1.0,0.5619047619047619,0.0,1.0
YNR035C,1,163.978701825798,60,0,4655,45,0.990546218487395,1.0,0.5714285714285714,0.0,1.0
YMR211W,1,163.5951676937636,61,0,4655,44,0.9907563025210084,1.0,0.580952380952381,0.0,1.0
YJR144W,1,163.39903186794297,62,0,4655,43,0.9909663865546219,1.0,0.5904761904761905,0.0,1.0
YOR060C,1,163.10272430562873,63,0,4655,42,0.9911764705882353,1.0,0.6,0.0,1.0
YDL006W,1,162.6428686914453,64,0,4655,41,0.9913865546218488,1.0,0.6095238095238096,0.0,1.0
YBR091C,1,162.63147731137906,65,0,4655,40,0.9915966386554622,1.0,0.6190476190476191,0.0,1.0
YMR302C,1,162.26109823917693,66,0,4655,39,0.9918067226890757,1.0,0.6285714285714286,0.0,1.0
YDR393W,1,162.06862406554865,67,0,4655,38,0.9920168067226891,1.0,0.638095238095238,0.0,1.0
YOR326W,1,161.25142032891063,68,0,4655,37,0.9922268907563025,1.0,0.6476190476190476,0.0,1.0
YKR042W,1,161.12469713961764,69,0,4655,36,0.992436974789916,1.0,0.6571428571428571,0.0,1.0
YNL213C,1,160.83273308212205,70,0,4655,35,0.9926470588235294,1.0,0.6666666666666666,0.0,1.0
YGL020C,1,160.61292498674112,71,0,4655,34,0.9928571428571429,1.0,0.6761904761904762,0.0,1.0
YCR020C,1,159.4627307360779,72,0,4655,33,0.9930672268907563,1.0,0.6857142857142857,0.0,1.0
YJR120W,1,159.42537743046165,73,0,4655,32,0.9932773109243698,1.0,0.6952380952380952,0.0,1.0
YHR120W,1,156.39169602865388,74,0,4655,31,0.9934873949579832,1.0,0.7047619047619048,0.0,1.0
YDR470C,1,155.1657334077172,75,0,4655,30,0.9936974789915967,1.0,0.7142857142857143,0.0,1.0
YDR258C,1,153.59087230355306,76,0,4655,29,0.9939075630252101,1.0,0.7238095238095238,0.0,1.0
YBR212W,1,152.4704765076121,77,0,4655,28,0.9941176470588236,1.0,0.7333333333333333,0.0,1.0
YHR194W,1,151.61790629306188,78,0,4655,27,0.994327731092437,1.0,0.7428571428571429,0.0,1.0
YLR190W,1,150.61014910778613,79,0,4655,26,0.9945378151260504,1.0,0.7523809523809524,0.0,1.0
YEL020W-A,1,142.24789887257884,80,0,4655,25,0.9947478991596639,1.0,0.7619047619047619,0.0,1.0
YPL098C,1,129.97847099734275,81,0,4655,24,0.9949579831932773,1.0,0.7714285714285715,0.0,1.0
YNL070W,1,125.41101295975136,82,0,4655,23,0.9951680672268908,1.0,0.780952380952381,0.0,1.0
YJR065C,1,116.93596272991272,83,0,4655,22,0.9953781512605042,1.0,0.7904761904761904,0.0,1.0
YOR266W,1,105.48132238249391,84,0,4655,21,0.9955882352941177,1.0,0.8,0.0,1.0
YDR296W,1,102.97584418982797,85,0,4655,20,0.9957983193277311,1.0,0.8095238095238095,0.0,1.0
YJR118C,1,88.43706405204043,86,0,4655,19,0.9960084033613446,1.0,0.819047619047619,0.0,1.0
YER048W-A,-1,82.05215006800154,86,1,4654,19,0.9957983193277311,0.9885057471264368,0.819047619047619,0.00021482277121374866,0.9997851772287862
YJL054W,1,80.9322132926809,87,1,4654,18,0.9960084033613446,0.9886363636363636,0.8285714285714286,0.00021482277121374866,0.9997851772287862
YOL023W,0,80.16527927466996,87,1,4654,18,0.9960084033613446,0.9886363636363636,0.8285714285714286,0.00021482277121374866,0.9997851772287862
YOR147W,1,78.71697323329579,88,1,4654,17,0.996218487394958,0.9887640449438202,0.8380952380952381,0.00021482277121374866,0.9997851772287862
