Gene A,Gene B,Score
YFL039C,YFL039C,0.0
YFL039C,YGL020C,4.115736478840434e-15
YFL039C,YGL055W,1.3368553486436952e-10
YFL039C,YPR179C,1.3435149412543979e-05
YFL039C,YPR180W,2.663829512528082e-08
YFL039C,YPR181C,1.8543894384492887e-06
YFL039C,YLR105C,2.3370290591628873e-08
YFL039C,YMR023C,1.531501766294241e-05
YGL020C,YFL039C,4.115736478840434e-15
YGL020C,YGL020C,0.0
YGL020C,YGL055W,1.393692361517651e-08
YGL020C,YPR179C,7.926804528324283e-07
YGL020C,YPR180W,4.719360532657582e-16
YGL020C,YPR181C,2.2429559945469357e-11
YGL020C,YLR105C,0.00034872174728661776
YGL020C,YMR023C,7.929005542417489e-12
YGL055W,YFL039C,1.3368553486436952e-10
YGL055W,YGL020C,1.393692361517651e-08
YGL055W,YGL055W,0.0
YGL055W,YPR179C,3.889731203798874e-07
YGL055W,YPR180W,4.729454516905207e-08
YGL055W,YPR181C,2.8368162929837126e-08
YGL055W,YLR105C,6.339690491324879e-12
YGL055W,YMR023C,1.4412636417659996e-08
