Gene A,Gene B,Score
YBL080C,YBL080C,0.0
YBL080C,YBR091C,0.9999302625656128
YBL080C,YBR179C,0.013545917347073555
YBL080C,YBR185C,0.9986631870269775
YBL080C,YBR192W,0.7878021597862244
YBL080C,YBR212W,0.8771563172340393
YBL080C,YBR234C,7.663406336178014e-07
YBL080C,YCL044C,2.9395238278001265e-14
YBL080C,YCR020C,0.02952919714152813
YBL080C,YCR028C-A,0.9926009774208069
YBL080C,YDL006W,0.9999949932098389
YBL080C,YDL029W,4.458052593747652e-09
YBL080C,YDL142C,5.559390410780907e-05
YBL080C,YDL198C,0.00119662971701473
YBL080C,YDL217C,0.4736831784248352
YBL080C,YDR077W,1.3781893812847557e-06
YBL080C,YDR150W,4.370055830804631e-05
YBL080C,YDR219C,0.6668578386306763
YBL080C,YDR258C,2.5717914908796047e-08
YBL080C,YDR296W,7.580167249443548e-08
YBL080C,YDR339C,0.013455546461045742
YBL080C,YDR393W,0.9994354844093323
YBL080C,YDR470C,0.29830628633499146
YBL080C,YEL020W-A,0.9999569654464722
YBL080C,YER154W,0.5930070877075195
YBL080C,YFL036W,0.9853426218032837
YBL080C,YFL039C,5.23744456586428e-05
YBL080C,YGL020C,0.011337465606629848
YBL080C,YGL055W,0.054006289690732956
YBL080C,YGL219C,0.0006389870541170239
YBL080C,YGR101W,0.14118346571922302
YBL080C,YGR144W,0.7900563478469849
YBL080C,YGR181W,0.0126195652410388
YBL080C,YHR005C-A,1.0
YBL080C,YHR031C,0.8604821562767029
YBL080C,YHR083W,5.312434950610623e-05
YBL080C,YHR120W,0.9981166124343872
YBL080C,YHR194W,0.006161509081721306
YBL080C,YIL051C,0.045029737055301666
YBL080C,YIL062C,8.793080041868961e-08
YBL080C,YIL065C,0.0008061270345933735
YBL080C,YIL138C,0.00031966649112291634
YBL080C,YJL054W,0.011722908355295658
YBL080C,YJL063C,0.3961375057697296
YBL080C,YJL112W,0.045053571462631226
YBL080C,YJL116C,5.220636748425045e-13
YBL080C,YJR065C,3.9541364627027065e-10
YBL080C,YJR118C,2.039237614326339e-07
YBL080C,YJR120W,0.018983595073223114
YBL080C,YJR135W-A,0.9994812607765198
YBL080C,YJR144W,0.2200503945350647
YBL080C,YKL013C,0.012790285050868988
YBL080C,YKL053C-A,0.807110071182251
YBL080C,YKR036C,0.9970983266830444
YBL080C,YKR042W,0.012667352333664894
YBL080C,YKR085C,0.9993196725845337
YBL080C,YLL001W,1.9795143302303586e-08
YBL080C,YLL006W,6.676274324490805e-07
YBL080C,YLL013C,0.9973575472831726
YBL080C,YLR190W,0.015498948283493519
YBL080C,YLR304C,3.590456344682025e-06
YBL080C,YLR355C,0.006997510325163603
YBL080C,YLR368W,0.9984340071678162
YBL080C,YLR370C,5.6461512940586545e-06
YBL080C,YML058W,5.585487201642536e-07
YBL080C,YML061C,0.008447367697954178
YBL080C,YML091C,0.8383875489234924
YBL080C,YML104C,0.02888248674571514
YBL080C,YMR012W,0.8481581211090088
YBL080C,YMR060C,0.5764527320861816
YBL080C,YMR072W,3.5124724035995314e-06
YBL080C,YMR134W,0.242076575756073
YBL080C,YMR211W,0.7995436191558838
YBL080C,YMR241W,0.2262216955423355
YBL080C,YMR275C,0.003720831824466586
YBL080C,YMR302C,0.13356538116931915
YBL080C,YNL026W,0.31366321444511414
