Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YLL009C,YKL053C-A,1,12.69699,1.0,1039.0,9960.0,0.0,0.9055454730987549,1.0,0.000961538462433964,0.0,1.0
YBR262C,YBR120C,1,11.259165,2.0,1038.0,9960.0,0.0,0.9056363701820374,1.0,0.001923076924867928,0.0,1.0
YNL315C,YKL053C-A,1,11.033248,3.0,1037.0,9960.0,0.0,0.9057272672653198,1.0,0.002884615445509553,0.0,1.0
YJR080C,YKL053C-A,1,10.456223,4.0,1036.0,9960.0,0.0,0.9058181643486023,1.0,0.003846153849735856,0.0,1.0
YDR322C-A,YPR100W,1,10.237042,5.0,1035.0,9960.0,0.0,0.9059090614318848,1.0,0.004807692486792803,0.0,1.0
YPR166C,YGL037C,0,9.482796,5.0,1035.0,9959.0,1.0,0.9058181643486023,0.8333333134651184,0.004807692486792803,0.0001004016085062176,0.9998996257781982
YCR046C,YKL195W,0,9.424777,5.0,1035.0,9958.0,2.0,0.9057272672653198,0.7142857313156128,0.004807692486792803,0.0002008032170124352,0.9997991919517517
YJL180C,YCR004C,0,9.2969885,5.0,1035.0,9957.0,3.0,0.9056363701820374,0.625,0.004807692486792803,0.0003012048255186528,0.99969881772995
YGR183C,YBR230C,1,9.280198,6.0,1034.0,9957.0,3.0,0.9057272672653198,0.6666666865348816,0.005769230891019106,0.0003012048255186528,0.99969881772995
YNL242W,YKL053C-A,1,9.080773,7.0,1033.0,9957.0,3.0,0.9058181643486023,0.699999988079071,0.006730769295245409,0.0003012048255186528,0.99969881772995
YKL103C,YGR220C,0,9.065434,7.0,1033.0,9956.0,4.0,0.9057272672653198,0.6363636255264282,0.006730769295245409,0.0004016064340248704,0.9995983839035034
YML025C,YJR080C,0,8.797699,7.0,1033.0,9955.0,5.0,0.9056363701820374,0.5833333134651184,0.006730769295245409,0.0005020080134272575,0.9994980096817017
YDL107W,YJL180C,1,8.746824,8.0,1032.0,9955.0,5.0,0.9057272672653198,0.6153846383094788,0.007692307699471712,0.0005020080134272575,0.9994980096817017
YLR304C,YJR080C,1,8.653567,9.0,1031.0,9955.0,5.0,0.9058181643486023,0.6428571343421936,0.008653846569359303,0.0005020080134272575,0.9994980096817017
YDR074W,YKL138C,0,8.607911,9.0,1031.0,9954.0,6.0,0.9057272672653198,0.6000000238418579,0.008653846569359303,0.0006024096510373056,0.9993975758552551
YDR322C-A,YBR120C,1,8.589192,10.0,1030.0,9954.0,6.0,0.9058181643486023,0.625,0.009615384973585606,0.0006024096510373056,0.9993975758552551
YDR322C-A,YDR231C,1,8.525298,11.0,1029.0,9954.0,6.0,0.9059090614318848,0.6470588445663452,0.010576923377811909,0.0006024096510373056,0.9993975758552551
YBL078C,YGR174C,1,8.492858,12.0,1028.0,9954.0,6.0,0.906000018119812,0.6666666865348816,0.011538461782038212,0.0006024096510373056,0.9993975758552551
YLL009C,YJR045C,1,8.443112,13.0,1027.0,9954.0,6.0,0.9060909152030945,0.6842105388641357,0.012500000186264515,0.0006024096510373056,0.9993975758552551
YDR529C,YGR165W,0,8.417267,13.0,1027.0,9953.0,7.0,0.906000018119812,0.6499999761581421,0.012500000186264515,0.0007028112304396927,0.9992972016334534
YNL315C,YDR204W,0,8.389361,13.0,1027.0,9952.0,8.0,0.9059090614318848,0.6190476417541504,0.012500000186264515,0.0008032128680497408,0.9991967678070068
YDR322C-A,YFL016C,1,8.387086,14.0,1026.0,9952.0,8.0,0.906000018119812,0.6363636255264282,0.013461538590490818,0.0008032128680497408,0.9991967678070068
YLR312W-A,YFR033C,0,8.33341,14.0,1026.0,9951.0,9.0,0.9059090614318848,0.6086956262588501,0.013461538590490818,0.0009036144474521279,0.9990963935852051
YOR211C,YLL009C,1,8.31424,15.0,1025.0,9951.0,9.0,0.906000018119812,0.625,0.014423076994717121,0.0009036144474521279,0.9990963935852051
YGR028W,YGR174C,1,8.302913,16.0,1024.0,9951.0,9.0,0.9060909152030945,0.6399999856948853,0.015384615398943424,0.0009036144474521279,0.9990963935852051
YDR231C,YLR038C,1,8.289071,17.0,1023.0,9951.0,9.0,0.906181812286377,0.6538461446762085,0.016346154734492302,0.0009036144474521279,0.9990963935852051
YJR101W,YOL096C,0,8.241311,17.0,1023.0,9950.0,10.0,0.9060909152030945,0.6296296119689941,0.016346154734492302,0.001004016026854515,0.9989959597587585
YBL045C,YKL053C-A,1,8.239688,18.0,1022.0,9950.0,10.0,0.906181812286377,0.6428571343421936,0.017307693138718605,0.001004016026854515,0.9989959597587585
YLR038C,YBR230C,1,8.17993,19.0,1021.0,9950.0,10.0,0.9062727093696594,0.6551724076271057,0.018269231542944908,0.001004016026854515,0.9989959597587585
YDR322C-A,YIL065C,1,8.133826,20.0,1020.0,9950.0,10.0,0.9063636660575867,0.6666666865348816,0.01923076994717121,0.001004016026854515,0.9989959597587585
YKL003C,YBL015W,0,8.074389,20.0,1020.0,9949.0,11.0,0.9062727093696594,0.6451612710952759,0.01923076994717121,0.001104417722672224,0.9988955855369568
