Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YDR493W,YER058W,1,9.972447,1.0,1040.0,9959.0,0.0,0.9054545164108276,1.0,0.0009606147650629282,0.0,1.0
YBR185C,YML042W,0,8.661418,1.0,1040.0,9958.0,1.0,0.9053636193275452,0.5,0.0009606147650629282,0.00010041168570751324,0.9998995661735535
YJR080C,YML129C,1,8.48201,2.0,1039.0,9958.0,1.0,0.9054545164108276,0.6666666865348816,0.0019212295301258564,0.00010041168570751324,0.9998995661735535
YKL053C-A,YKL192C,0,8.280798,2.0,1039.0,9957.0,2.0,0.9053636193275452,0.5,0.0019212295301258564,0.00020082337141502649,0.9997991919517517
YCR046C,YMR041C,0,8.204212,2.0,1039.0,9956.0,3.0,0.9052727222442627,0.4000000059604645,0.0019212295301258564,0.00030123506439849734,0.9996987581253052
YDR031W,YDR405W,0,8.171291,2.0,1039.0,9955.0,4.0,0.9051818251609802,0.3333333432674408,0.0019212295301258564,0.00040164674283005297,0.9995983242988586
YNL315C,YKL053C-A,1,8.024371,3.0,1038.0,9955.0,4.0,0.9052727222442627,0.4285714328289032,0.0028818442951887846,0.00040164674283005297,0.9995983242988586
YKR009C,YDR493W,0,7.9429297,3.0,1038.0,9954.0,5.0,0.9051818251609802,0.375,0.0028818442951887846,0.0005020584212616086,0.9994979500770569
YNL081C,YKL148C,0,7.9396687,3.0,1038.0,9953.0,6.0,0.9050909280776978,0.3333333432674408,0.0028818442951887846,0.0006024701287969947,0.9993975162506104
YBR037C,YBR269C,1,7.8978634,4.0,1037.0,9953.0,6.0,0.9051818251609802,0.4000000059604645,0.003842459060251713,0.0006024701287969947,0.9993975162506104
YOR173W,YKL087C,0,7.7961407,4.0,1037.0,9952.0,7.0,0.9050909280776978,0.3636363744735718,0.003842459060251713,0.0007028818363323808,0.9992971420288086
YMR302C,YML129C,1,7.58224,5.0,1036.0,9952.0,7.0,0.9051818251609802,0.4166666567325592,0.004803074058145285,0.0007028818363323808,0.9992971420288086
YBR037C,YML081C-A,1,7.568381,6.0,1035.0,9952.0,7.0,0.9052727222442627,0.4615384638309479,0.005763688590377569,0.0007028818363323808,0.9992971420288086
YDR322W,YIL098C,1,7.5186195,7.0,1034.0,9952.0,7.0,0.9053636193275452,0.5,0.006724303588271141,0.0007028818363323808,0.9992971420288086
YKL053C-A,YBL045C,1,7.491329,8.0,1033.0,9952.0,7.0,0.9054545164108276,0.5333333611488342,0.007684918120503426,0.0007028818363323808,0.9992971420288086
YFL016C,YJL180C,1,7.477919,9.0,1032.0,9952.0,7.0,0.9055454730987549,0.5625,0.008645533584058285,0.0007028818363323808,0.9992971420288086
YDL239C,YKR065C,1,7.47764,10.0,1031.0,9952.0,7.0,0.9056363701820374,0.5882353186607361,0.00960614811629057,0.0007028818363323808,0.9992971420288086
YPR049C,YNL315C,1,7.457663,11.0,1030.0,9952.0,7.0,0.9057272672653198,0.6111111044883728,0.010566762648522854,0.0007028818363323808,0.9992971420288086
YBR037C,YBR120C,1,7.4036407,12.0,1029.0,9952.0,7.0,0.9058181643486023,0.6315789222717285,0.011527377180755138,0.0007028818363323808,0.9992971420288086
YHR116W,YJL102W,1,7.2999535,13.0,1028.0,9952.0,7.0,0.9059090614318848,0.6499999761581421,0.012487992644309998,0.0007028818363323808,0.9992971420288086
YPR100W,YHR005C-A,1,7.263855,14.0,1027.0,9952.0,7.0,0.906000018119812,0.6666666865348816,0.013448607176542282,0.0007028818363323808,0.9992971420288086
YAL008W,YER058W,1,7.2238455,15.0,1026.0,9952.0,7.0,0.9060909152030945,0.6818181872367859,0.014409221708774567,0.0007028818363323808,0.9992971420288086
YDR493W,YKL137W,1,7.2167935,16.0,1025.0,9952.0,7.0,0.906181812286377,0.695652186870575,0.015369836241006851,0.0007028818363323808,0.9992971420288086
YBR046C,YDR079W,0,7.112261,16.0,1025.0,9951.0,8.0,0.9060909152030945,0.6666666865348816,0.015369836241006851,0.0008032934856601059,0.9991967082023621
YNL121C,YDR231C,1,7.0961356,17.0,1024.0,9951.0,8.0,0.906181812286377,0.6800000071525574,0.016330450773239136,0.0008032934856601059,0.9991967082023621
YML081C-A,YDR511W,1,7.0431194,18.0,1023.0,9951.0,8.0,0.9062727093696594,0.692307710647583,0.01729106716811657,0.0008032934856601059,0.9991967082023621
YOL071W,YIL098C,1,6.974193,19.0,1022.0,9951.0,8.0,0.9063636660575867,0.7037037014961243,0.018251681700348854,0.0008032934856601059,0.9991967082023621
YIL042C,YBR120C,1,6.920802,20.0,1021.0,9951.0,8.0,0.9064545631408691,0.7142857313156128,0.01921229623258114,0.0008032934856601059,0.9991967082023621
YDR194C,YOL052C-A,0,6.8494167,20.0,1021.0,9950.0,9.0,0.9063636660575867,0.6896551847457886,0.01921229623258114,0.000903705193195492,0.9990962743759155
YPR020W,YJL180C,1,6.837705,21.0,1020.0,9950.0,9.0,0.9064545631408691,0.699999988079071,0.020172910764813423,0.000903705193195492,0.9990962743759155
YDR511W,YGR183C,1,6.832054,22.0,1019.0,9950.0,9.0,0.9065454602241516,0.7096773982048035,0.021133525297045708,0.000903705193195492,0.9990962743759155
YNL005C,YPL222W,0,6.806363,22.0,1019.0,9949.0,10.0,0.9064545631408691,0.6875,0.021133525297045708,0.0010041168425232172,0.9989959001541138
YBR037C,YBL038W,0,6.800397,22.0,1019.0,9948.0,11.0,0.9063636660575867,0.6666666865348816,0.021133525297045708,0.0011045285500586033,0.9988954663276672
YGR231C,YOR045W,1,6.7699003,23.0,1018.0,9948.0,11.0,0.9064545631408691,0.6764705777168274,0.022094139829277992,0.0011045285500586033,0.9988954663276672
YEL020W-A,YDR150W,1,6.75698,24.0,1017.0,9948.0,11.0,0.9065454602241516,0.6857143044471741,0.023054754361510277,0.0011045285500586033,0.9988954663276672
YDR322C-A,YOR211C,1,6.7421107,25.0,1016.0,9948.0,11.0,0.9066363573074341,0.6944444179534912,0.02401537075638771,0.0011045285500586033,0.9988954663276672
YBR262C,YLR259C,1,6.7243137,26.0,1015.0,9948.0,11.0,0.9067272543907166,0.7027027010917664,0.024975985288619995,0.0011045285500586033,0.9988954663276672
