2007,2022
0.7764,-0.00981
0.3345,0.3215
0.9663,-0.0166
0.4507,0.184
0.4148,0.0937
0.3196,0.3335
0.3264,0.0412
0.5024,0.247
0.764,0.475
-0.1076,-0.012146
0.2961,0.3157
0.2546,-0.1526
0.5063,0.433
-0.003006,0.1804
0.4346,0.675
0.0834,0.1164
-0.149,0.1345
0.371,0.287
0.1556,-0.01207
0.3647,0.3157
0.0646,0.6084
0.4448,-0.06235
0.01017,0.5215
0.4226,0.04886
0.2764,-0.00524
0.02779,0.678
0.3582,0.332
0.361,-0.0337
0.3967,0.681
0.272,-0.03296
0.1593,0.3154
0.332,0.04153
0.091,0.3125
0.604,-0.06323
0.01392,0.9917
0.2019,-0.05392
0.3591,0.0887
0.1881,0.1829
0.4304,0.46
0.1283,0.4421
-0.1708,0.281
0.329,0.09753
0.5713,-0.034
0.3032,0.3997
0.1782,0.422
0.0851,0.2003
-0.0827,0.6675
0.529,-0.2944
0.336,-0.1158
0.5264,0.2258
0.1131,0.0833
-0.0827,0.831
0.2239,0.475
0.5166,0.1265
0.3667,0.4705
0.1605,0.3335
0.668,-0.1522
0.02309,0.5054
0.2367,0.1632
0.3994,0.2656
0.216,0.349
0.07227,1.033
0.5293,0.2091
-0.07495,0.4338
0.1461,0.2507
0.736,0.7256
0.3313,0.664
0.764,0.1918
0.492,0.1749
0.4148,-0.1774
0.649,0.2524
0.1804,0.316
0.1823,0.443
-0.207,0.5264
0.3345,0.2306
0.2303,-0.01333
0.4973,-0.079
0.4788,0.5713
0.3184,-0.02052
0.03094,0.1647
0.547,-0.03558
-0.1304,0.209
0.3594,0.5137
0.3396,0.502
0.36,0.4795
0.7114,0.649
0.4673,-0.012146
0.003733,-0.2284
0.06726,-0.01631
0.4001,0.0674
0.332,0.4849
0.5054,0.2372
0.567,0.1121
0.1897,-0.1791
0.591,0.2179
0.369,0.544
0.2837,0.13
0.2615,0.01814
0.3975,0.5264
0.411,0.091
0.1584,0.2925
0.395,0.2983
0.3997,-0.05655
0.73,0.10645
0.1584,0.458
0.1584,0.623
0.0937,0.7314
0.2482,-0.09894
-0.0337,0.4756
0.3706,0.4014
0.769,0.2356
-0.1897,-0.0222
-0.1791,0.06714
0.6113,0.3765
0.7437,0.003582
0.03745,0.6284
-0.2078,0.1556
-0.3342,0.04886
0.2343,0.3425
0.3403,0.254
0.4702,-0.1626
-0.1897,0.5635
0.521,-0.2047
0.0887,0.64
0.8604,0.05573
0.3765,-0.1614
0.534,0.3271
0.629,0.2512
0.2101,0.3044
0.4666,0.3247
0.00879,0.005905
0.354,0.4958
0.4268,0.504
0.3645,0.01306
0.5044,1.08
0.2913,-0.1561
0.0276,0.7476
0.1157,-0.05356
0.01968,0.775
0.193,-0.1519
0.1428,0.0717
0.05728,-0.1342
-0.09894,-0.06384
0.7114,0.2703
-0.2205,0.0276
-0.01776,0.169
0.3184,0.2717
0.2913,0.3523
0.2656,-0.0958
0.06366,-0.2214
0.1967,0.7827
