2007,2022
0.397,0.0844
-0.1158,0.0
1.183,-0.05182
1.41,0.747
1.393,0.541
0.3142,0.0619
0.112,0.657
1.374,-0.1387
-0.219,-0.3477
0.724,0.279
1.061,0.2505
0.3171,0.079
0.3718,0.4072
0.5366,0.265
0.3875,0.723
0.574,0.469
0.7817,0.414
0.3047,0.0926
0.2058,0.5923
0.6675,-0.3672
0.749,0.2117
0.2983,0.1477
0.2725,0.8633
-0.11084,0.3506
1.161,0.1461
1.455,0.2368
1.051,0.9575
0.00717,1.057
1.551,0.6025
0.2192,0.6064
1.204,0.4717
1.287,0.794
0.367,0.641
1.282,0.0
1.054,-0.335
1.101,0.2583
0.2023,0.8726
1.135,0.0808
0.3438,0.1251
0.9146,0.227
1.45,0.224
0.3706,0.0708
0.4314,0.05792
0.6147,1.029
0.8555,0.434
0.603,0.05417
0.841,1.046
1.12,0.4158
1.054,0.06604
1.141,-0.004612
0.363,1.074
0.286,-0.01468
0.4688,0.2179
1.4375,0.1653
0.61,0.1923
0.0668,0.1562
0.399,0.1148
0.1228,0.2461
0.2478,1.212
1.009,0.071
0.7188,1.099
0.733,0.0696
0.2915,0.9346
1.112,1.167
0.839,0.381
0.945,0.6753
0.423,0.1013
0.2296,0.1439
0.3547,-0.245
0.5327,0.666
0.576,0.0817
1.1045,1.143
0.09094,0.0691
0.1142,0.258
0.3887,0.2717
0.6694,-0.03217
1.634,-0.03088
0.8047,0.199
-0.015495,0.01434
0.736,-0.1088
1.156,-0.1248
0.663,0.2986
1.059,0.6353
1.313,1.145
0.2944,0.9556
-0.1643,-0.00792
1.363,1.167
0.38,0.4072
0.4111,0.2236
0.326,0.1597
-0.05325,0.9097
0.1229,0.6406
0.3477,0.3945
1.343,-0.02464
1.353,0.2986
0.4514,0.216
1.182,0.2734
1.287,0.2646
0.4695,0.8022
1.457,-0.3882
0.934,0.2013
0.526,0.8755
0.2367,0.858
1.084,0.162
0.6235,0.0253
0.546,0.6626
0.945,0.279
0.06726,-0.07684
1.496,-0.3635
0.8916,-0.264
0.9497,1.355
0.2059,0.2986
0.839,0.01392
0.312,0.1923
0.4478,-0.05276
1.063,0.697
0.8286,0.4543
0.9146,0.0831
0.1338,1.592
-0.305,0.06116
0.3794,0.12476
0.4297,0.4387
1.145,0.4626
0.1311,0.09546
0.1731,0.3496
0.1141,0.0798
0.423,0.3
0.2498,-0.069
0.2001,0.7764
0.2864,1.39
0.6445,0.936
0.5747,-0.04572
0.3943,0.3066
0.0552,0.4675
0.696,0.658
1.023,0.02914
0.3496,0.7954
-0.3333,0.6055
0.721,0.4634
0.002985,0.0331
0.603,-0.0649
1.248,0.3591
1.092,1.303
-0.587,0.6235
0.4736,0.0664
-0.02304,0.794
0.4382,0.2179
0.4148,0.139
0.696,-0.3816
0.1531,0.2532
