2007,2022
0.171,0.2722
0.1357,0.158
-0.09314,0.1172
0.3125,0.1962
-0.02602,0.0664
0.3125,0.2423
0.1263,0.2399
0.5234,0.000332
0.3723,0.571
0.265,0.05255
0.4116,0.1637
0.269,0.3745
-0.006657,0.3687
0.265,0.149
0.2615,0.2598
0.4377,-0.183
0.01005,0.309
0.3313,0.3118
0.1436,0.1771
-0.1605,-0.4058
0.493,0.3303
0.374,0.4011
-0.02075,-0.0543
0.04178,0.02034
0.6533,0.399
0.2952,0.1786
-0.674,0.393
0.2717,0.001286
0.4207,-0.02902
0.4307,0.395
0.0949,0.1146
0.0182,0.1367
0.569,0.1631
0.1394,-0.1846
0.3005,-0.2253
0.0809,-0.069
-0.02602,-0.571
-0.03732,-0.1058
0.221,-0.0666
0.004692,0.1349
-0.3362,0.227
0.5146,0.02654
0.3616,-0.03683
-0.1975,0.3015
0.2588,0.10443
0.1818,-0.3853
0.5146,0.0912
-0.002928,0.3816
0.263,0.03778
-0.00643,0.0362
0.5615,0.3574
-0.01011,0.1458
-0.2122,0.1543
-0.05017,-0.1641
0.2556,0.66
0.4307,0.1857
0.3313,0.249
-0.3862,0.7046
0.5244,0.352
0.387,-0.1254
-0.272,0.1007
0.04782,0.2222
0.1537,0.00483
-0.2382,0.2947
-0.00978,0.4736
0.02225,0.1881
0.006516,0.2395
0.3965,0.1256
0.424,0.2325
0.1865,0.2349
0.4238,0.1411
0.29,0.1957
0.3965,0.09674
0.762,0.1826
0.4883,-0.01756
0.538,0.578
0.4175,0.242
0.3313,0.3342
0.4834,0.316
0.11285,-0.01631
0.1508,0.04807
0.5264,0.1282
0.2427,0.2017
0.1887,-0.1252
0.5933,0.3992
0.0368,0.11346
0.5435,0.0449
0.09106,0.2091
0.5713,0.3381
0.6396,-0.01325
1.017,1.145
0.347,0.3257
-0.009834,0.2339
0.1053,0.3262
0.1048,0.4043
0.4321,0.4448
0.1473,0.3203
0.6147,0.3801
0.627,-0.08276
-0.2052,0.1185
-0.0931,0.4465
0.1818,0.3335
0.1985,-0.07214
