2007,2022
0.524,0.4495
0.817,0.2163
1.119,0.587
1.387,0.075
0.846,1.193
0.6313,0.6304
0.5986,-0.1941
0.5835,1.879
0.01459,0.541
-0.5576,0.05515
0.8623,0.1992
1.162,0.9424
1.497,0.4429
0.552,1.242
0.3337,0.672
1.103,0.03473
0.897,0.801
1.087,1.531
1.703,0.8022
1.087,-0.3892
0.552,0.797
0.8057,1.141
1.523,0.06537
1.164,0.619
0.3508,-0.2035
1.262,0.9395
0.367,0.277
1.044,1.028
0.4272,1.228
1.094,1.689
1.176,-0.1705
0.914,0.564
1.42,1.294
1.361,1.292
0.9004,0.263
1.454,0.854
1.285,0.589
0.07904,0.644
0.413,0.01059
0.495,0.606
0.8687,1.33
-0.4844,0.1792
0.4985,1.346
1.227,0.2812
1.197,-0.05548
-0.06244,0.674
1.194,-0.0539
0.6167,1.049
1.131,0.6133
0.7583,1.505
0.9414,0.0586
1.042,0.72
0.588,0.4338
1.507,1.541
1.009,-0.325
1.361,1.704
0.974,0.2297
1.197,0.1176
0.775,0.4856
1.165,0.578
1.157,0.01485
1.312,0.526
0.5825,0.4375
-0.7437,-0.03177
0.2045,0.69
1.587,0.632
1.467,1.551
0.581,1.317
1.298,0.1483
0.0447,1.181
0.4775,0.0378
0.2896,0.1257
1.044,0.468
1.469,0.468
0.2015,0.423
0.8784,-0.103
1.337,0.8853
0.7915,1.237
1.487,0.741
1.365,0.11346
1.509,0.6733
1.138,1.123
0.648,0.4727
1.017,1.25
-0.598,0.2932
0.05435,0.06854
0.809,1.529
0.3484,1.177
0.7026,1.095
0.768,1.138
-0.613,0.289
0.5176,0.1226
1.827,0.575
1.562,1.254
0.869,1.558
1.401,0.6265
1.541,0.6445
-0.0965,0.10803
-0.2795,0.1566
1.625,0.796
1.494,-0.6074
1.419,0.4097
0.716,0.4
0.4675,1.994
0.8726,0.83
0.642,0.1048
0.883,0.781
0.09753,1.216
1.41,2.14
1.566,1.167
1.353,0.533
1.276,1.372
1.374,1.68
1.337,0.88
1.189,1.66
0.8545,1.63
1.735,1.416
0.331,0.06396
0.577,0.898
0.864,0.675
-0.0477,0.6416
1.303,0.858
1.742,0.4016
1.126,0.67
1.071,0.3
1.512,0.6206
0.8623,0.2925
1.443,1.551
1.709,0.5884
1.549,1.657
0.6294,-0.004646
0.07904,0.849
-0.2319,0.8604
1.297,0.4343
0.6523,0.3188
1.658,1.133
0.8,1.77
1.311,-0.1482
1.751,1.065
1.496,0.535
1.362,1.544
0.1566,0.42
0.409,0.846
1.415,1.488
1.003,1.247
0.7993,1.462
0.972,0.2471
1.002,0.2107
1.658,0.3022
1.039,0.94
0.9175,1.369
0.761,0.3743
1.31,0.68
1.406,-0.06573
1.6455,1.455
1.169,0.919
1.403,0.626
0.8604,1.385
1.127,0.02484
1.099,-0.1348
1.294,0.756
-0.05557,0.4856
1.413,-0.03738
0.3828,1.371
1.568,0.8535
1.229,1.275
0.0741,0.7866
1.57,0.10474
-0.5615,0.591
1.559,0.214
1.045,0.887
1.029,1.571
0.2367,1.475
1.042,0.6274
-0.1779,0.6
0.00899,0.4858
1.554,1.593
0.1382,0.9985
0.1062,1.519
1.381,0.8486
0.4019,0.2148
0.2399,0.6567
1.399,0.5127
1.716,2.23
1.514,0.1855
0.88,0.1982
1.309,1.005
0.6953,0.551
1.513,0.8687
0.8877,0.227
0.4277,0.5977
1.22,0.1494
0.4644,0.8105
-0.5806,0.676
0.741,0.6836
1.563,0.2603
0.8413,0.5347
0.4048,1.304
0.7124,0.6694
1.325,1.055
1.374,0.4763
0.3804,0.291
-0.00779,0.56
0.8247,0.52
1.816,0.9272
0.1682,1.194
-0.01894,0.758
0.4182,0.4363
0.2522,0.00842
0.675,1.0
0.8496,1.389
1.167,0.4321
0.9497,0.2832
1.563,1.79
0.0442,-0.544
1.174,0.2954
1.155,0.01564
1.707,0.6553
1.638,0.985
1.205,1.1045
1.304,0.933
-0.761,1.194
1.137,1.512
0.6484,0.4075
0.7876,0.486
0.1473,1.531
1.835,0.3545
1.714,1.546
0.02615,-0.1395
1.472,1.167
1.559,0.5435
1.137,1.099
1.709,0.9873
1.702,1.216
1.29,0.834
1.242,0.3057
-0.2382,0.607
0.4016,0.7095
1.433,0.04788
0.921,1.243
0.481,0.2374
1.072,0.2915
1.868,0.3303
1.077,0.04926
1.192,-0.1403
1.442,1.419
0.57,1.513
1.441,-0.013275
1.621,1.261
0.6455,0.2207
1.623,1.506
1.102,0.02124
0.567,-0.04074
0.602,1.192
0.6504,0.8013
1.248,1.625
1.366,1.087
1.593,0.2986
1.623,0.752
0.6465,2.098
1.628,0.2974
1.119,1.477
1.279,1.021
1.412,0.4453
0.693,1.055
1.519,0.1635
1.574,0.4397
1.009,-0.047
0.4915,0.9585
0.6797,1.408
1.729,1.416
1.065,0.2119
0.6094,0.1884
1.542,0.8
-0.1465,0.7456
0.4153,0.266
0.2905,0.952
1.239,-0.2388
0.1887,0.7876
1.026,0.8066
1.167,0.7964
0.9507,0.1827
1.626,0.902
0.8706,0.64
0.878,0.4827
0.618,0.2394
0.2286,0.101
0.1294,1.012
0.6265,-0.1302
1.719,0.05334
1.475,0.8213
1.437,0.237
0.825,0.3118
1.691,0.6025
1.628,-0.00823
1.747,1.086
1.563,1.157
1.726,1.591
0.4612,1.766
0.6826,0.4773
0.886,0.6177
1.544,0.3875
0.7524,0.5576
0.2947,0.0986
0.5903,1.301
1.153,0.246
0.608,0.792
1.208,1.2705
1.758,1.615
1.287,1.316
0.771,-0.02885
0.6836,0.4167
0.00438,1.735
1.241,1.089
0.9473,0.3298
0.8125,0.1606
1.338,0.9194
1.337,0.4917
0.556,0.6704
1.5,1.063
0.4727,0.537
1.131,0.406
1.603,0.8306
0.535,0.7705
0.2423,1.522
1.024,0.502
1.041,1.404
0.2336,0.664
0.9336,0.1703
1.295,0.546
0.2917,0.753
0.0231,0.935
0.669,0.89
0.6846,1.17
1.338,0.7764
1.802,0.544
0.4705,0.8164
1.277,0.9097
1.582,1.8125
1.254,0.57
0.166,0.3484
1.018,1.1
0.487,0.572
0.3018,0.2676
0.2344,0.4163
1.3,1.371
0.23,0.5073
1.145,0.2593
0.723,1.029
1.077,0.9297
1.208,0.428
1.163,0.3137
1.12,0.563
1.059,1.128
0.6567,0.9727
1.806,1.112
0.10944,0.872
1.155,0.10974
0.68,-0.0731
0.2986,1.335
0.903,0.6553
0.10944,0.7812
0.4011,1.53
0.3435,0.9673
1.453,1.865
0.7046,0.4321
0.882,1.378
1.492,0.782
0.832,0.1982
0.999,1.095
0.776,0.845
1.312,0.374
1.311,0.7354
1.344,1.376
1.106,0.487
1.023,1.307
0.6904,0.7583
0.8706,0.3828
1.485,1.197
1.294,0.1909
0.8696,1.762
1.452,0.688
1.648,0.3372
0.969,1.197
1.474,0.506
1.653,2.111
0.367,1.178
1.783,0.628
0.02615,0.88
1.712,0.3274
0.631,0.1294
1.674,-0.1148
1.284,0.2405
0.879,0.2795
1.449,0.6846
1.571,0.2104
0.0531,0.973
0.49,0.4324
0.667,1.637
1.561,1.165
-0.8735,0.9565
1.442,0.8955
1.601,-0.01467
0.8105,0.637
0.654,0.655
0.755,1.083
0.3179,0.04367
1.469,0.1339
0.8574,0.6147
1.946,0.747
0.4463,1.6455
0.8364,0.818
1.016,0.4111
0.5894,2.03
1.735,0.5054
1.486,1.227
1.159,0.8857
1.301,0.148
1.527,0.767
1.5205,-0.3628
0.04486,0.02432
0.1957,0.954
1.837,1.598
0.1543,1.432
0.4473,0.605
1.849,0.2927
0.8364,1.356
0.1547,0.2197
1.795,0.07367
0.6904,1.206
1.038,-0.3337
1.5,0.7715
1.433,-0.087
1.477,0.936
0.523,1.475
1.558,-0.09406
1.343,-0.1437
1.377,0.174
1.384,1.538
0.465,1.192
0.907,0.6553
0.9917,0.798
1.283,1.599
-0.1465,-0.024
0.0829,0.1898
1.418,0.7363
0.5127,-1.156
0.457,0.1107
0.02982,0.861
1.397,0.6655
1.019,1.409
1.495,0.0422
1.183,0.08093
1.089,0.9204
1.202,1.206
0.151,1.476
0.5024,0.6484
1.426,0.4143
1.531,0.1711
0.1863,0.695
1.098,1.674
0.6924,0.7383
0.707,1.109
0.9917,0.2988
0.716,0.6353
1.576,2.072
1.489,-1.044
1.311,0.524
0.59,1.543
0.09015,1.255
0.7363,0.5493
1.2705,1.24
0.6455,0.411
1.02,0.7046
0.0705,0.2056
1.489,0.4175
0.6694,1.457
-0.10425,1.122
0.9463,1.649
1.174,0.8384
1.761,0.2385
1.087,1.316
1.625,1.54
1.027,1.459
1.742,1.589
0.7,1.188
1.773,0.8555
-0.09924,0.1324
1.263,1.463
1.376,1.694
1.289,1.09
1.325,0.768
1.542,0.2651
0.9224,0.77
0.6387,0.594
0.761,0.609
0.991,0.002607
1.298,0.266
0.8335,1.1875
1.645,1.35
1.255,1.254
1.704,0.2693
0.4558,0.1317
1.044,1.19
0.4421,0.4067
1.39,0.4514
1.592,0.717
1.404,1.28
0.8564,1.418
0.9624,1.212
1.76,-0.1499
0.9053,0.01567
0.687,0.685
1.322,0.1978
0.2449,0.742
0.635,0.317
1.181,-0.09064
0.718,0.0804
0.0381,0.4163
1.025,0.0551
1.467,1.156
0.776,0.0904
1.5625,0.897
0.04984,1.61
1.086,0.4426
1.292,0.0268
1.219,1.091
1.084,0.3987
0.953,1.275
-0.02539,0.834
0.9766,0.11346
1.303,-0.00931
1.31,0.684
1.412,0.8296
1.6,0.7837
0.8438,0.2627
1.09,0.799
1.003,0.3596
1.207,0.7925
1.5625,1.06
0.7485,0.2996
1.849,0.807
1.197,1.37
1.176,0.11316
1.839,0.3003
1.064,0.2438
0.63,1.22
0.3481,1.121
1.018,0.731
0.3628,0.9927
0.8315,0.3635
0.813,1.231
0.909,0.464
0.6914,0.601
0.192,0.249
0.853,0.9326
0.499,0.5166
0.972,-0.07495
0.484,0.3672
0.7646,-0.422
0.508,-0.04974
0.856,0.494
-0.8154,0.885
1.568,0.10394
1.373,0.4932
1.3545,0.5996
0.1691,1.166
0.2542,0.1678
1.071,0.925
0.2893,1.027
0.3567,0.3105
0.903,0.4678
1.345,0.9937
1.648,-0.2162
1.276,0.4285
1.011,0.08435
1.18,0.9404
