Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
./Yeast Resources/Pairwise/Spell/FocalLoss_ps/Original_x_b_113x25000x53_lr0.01_batch50_lfFL_Train_/
./Yeast Resources/Pairwise/Spell/FocalLoss_ps/Original_x_b_113x25000x53_lr0.01_batch50_lfFL_Test_/
100 Batch Cumulative Loss: 30.443845462966014
Time for 100 Batches: 0.006837105751037598
100 Batch Cumulative Loss: 21.49123763443205
Time for 100 Batches: 0.6091673056284587
100 Batch Cumulative Loss: 28.15582975237607
Time for 100 Batches: 0.6232934951782226
100 Batch Cumulative Loss: 26.750614741470745
Time for 100 Batches: 0.626769498984019
100 Batch Cumulative Loss: 39.91461644666864
Time for 100 Batches: 0.6237262845039367
100 Batch Cumulative Loss: 31.847321561036132
Time for 100 Batches: 0.6174511512120565
100 Batch Cumulative Loss: 31.6888655825084
Time for 100 Batches: 0.6234314441680908
100 Batch Cumulative Loss: 30.539019444986263
Time for 100 Batches: 0.6261745055516561
100 Batch Cumulative Loss: 28.921901198992316
Time for 100 Batches: 0.623611855506897
100 Batch Cumulative Loss: 25.334331192571774
Time for 100 Batches: 0.6304194331169128
100 Batch Cumulative Loss: 30.403452493454086
Time for 100 Batches: 0.6273274739583333
100 Batch Cumulative Loss: 26.633211471576637
Time for 100 Batches: 0.6258368968963623
100 Batch Cumulative Loss: 29.54456415809268
Time for 100 Batches: 0.6302083690961202
100 Batch Cumulative Loss: 40.94849031572484
Time for 100 Batches: 0.6281933426856995
100 Batch Cumulative Loss: 33.62735785807818
Time for 100 Batches: 0.6282800594965617
100 Batch Cumulative Loss: 34.43971432721477
Time for 100 Batches: 0.6286972482999166
100 Batch Cumulative Loss: 29.88369124323334
Time for 100 Batches: 0.6300892512003581
100 Batch Cumulative Loss: 30.262245989742166
Time for 100 Batches: 0.6303769906361898
100 Batch Cumulative Loss: 29.95831654453034
Time for 100 Batches: 0.6276666084925334
100 Batch Cumulative Loss: 31.55315221067323
Time for 100 Batches: 0.6213899850845337
100 Batch Cumulative Loss: 28.62398138321812
Time for 100 Batches: 0.6313941995302836
100 Batch Cumulative Loss: 28.727811029507272
Time for 100 Batches: 0.6247015436490376
100 Batch Cumulative Loss: 28.00210639670451
Time for 100 Batches: 0.6273311456044515
100 Batch Cumulative Loss: 27.425818429364845
