GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=None)),Leading-edge subset
GO:0048308,organelle inheritance,-2.037037037037033,0.841,-0.9603303075390927,
GO:0048311,mitochondrion distribution,-0.6724137931034484,0.5063694267515924,-0.9380197379961139,YDL239C;YAL048C
GO:0000001,mitochondrion inheritance,-0.6500000000000004,0.5417376490630323,-0.9307659187661761,YDL239C;YAL048C
GO:0007005,mitochondrion organization,1.0,0.0,1.0,YDL107W;YHL021C;YDR381C-A;YLR422W;YLR038C;YFR011C;YEL059C-A;YHR117W;YPL215W;YDR185C;YLR218C;YMR257C;YGR223C;YNL295W;YLR050C;YER153C;YIL146C;YPL166W;YJL127C-B;YDR322W;YDR493W;YNR018W;YBR044C;YKL137W;YBR230C;YJL197W;YBL059C-A;YNR020C;YLR099W-A;YCL057C-A;YJL062W-A;YGL059W;YLL007C;YER058W;YLR253W;YGR150C;YPL099C;YPL189C-A;YMR098C;YIL157C;YKL037W;YGR062C;YML030W;YLR203C;YCR079W;YPL250C;YAL008W;YJR080C;YAL048C;YDR379C-A;YBR120C;YJR034W;YNL005C;YGR049W;YNL315C;YBR163W;YLR393W;YLR168C;YDR332W;YJR100C;YNL100W;YMR244C-A;YLR077W;YKR016W;YJL185C;YNR040W;YLR356W;YOR124C;YBR262C;YGR174C;YIL165C;YFL046W;YOR228C;YLR091W;YIR024C;YGR235C;YDL239C;YMR002W;YBR227C;YBR269C;YJL180C;YPR116W;YOR019W
GO:0000002,mitochondrial genome maintenance,-1.2941176470588225,0.808,-0.9654213045627158,
GO:0000003,reproduction,1.192129629629631,0.692,0.9999999999999951,YDL239C
GO:0007033,vacuole organization,3.5806451612903203,0.559,1.0000000000000129,YGR223C;YPL250C;YPL166W
GO:0006281,DNA repair,1.3608695652173894,0.855,0.9999999999999937,YBR163W
GO:0051052,regulation of DNA metabolic process,2.9761904761904736,0.0,1.0000000000000224,YNL295W
GO:0030001,metal ion transport,5.88235294117646,0.0,0.9999999999999903,YAL048C
GO:0000041,transition metal ion transport,-3.1499999999999977,0.225,-0.9647631736114183,
GO:0070925,organelle assembly,1.6585365853658536,0.048,0.9999999999999896,YGR223C;YPL250C;YPL166W
GO:1905037,autophagosome organization,-1.8439434061449926,0.0,-1.6639388931657624,YGR223C;YPL250C;YMR159C
GO:0000045,autophagosome assembly,-1.708438546281844,0.006,-1.5527136222603621,YGR223C;YPL250C
GO:0043604,amide biosynthetic process,1.1624472573839684,0.102,0.9999999999999963,YLR203C;YPL215W;YBR120C;YER153C;YJL062W-A;YNL005C;YMR257C
GO:1901566,organonitrogen compound biosynthetic process,1.077167019027485,0.025,1.0000000000000202,YLR203C;YGR223C;YPL215W;YHL021C;YLR168C;YBR120C;YER153C;YJL062W-A;YNL005C;YMR257C
GO:1901605,alpha-amino acid metabolic process,1.8829787234042574,0.633,1.0000000000000129,YFL046W
GO:0006575,cellular modified amino acid metabolic process,-3.1499999999999972,0.43,-0.961802693047529,
GO:0033750,ribosome localization,-1.8620689655172435,0.409,-0.9164813903362178,
GO:0042254,ribosome biogenesis,1.25856697819314,0.687,1.0000000000000069,YGR150C
GO:0035556,intracellular signal transduction,1.325203252032522,0.498,1.0000000000000024,YAL048C;YDR322W;YLL007C;YLR422W
GO:0006082,organic acid metabolic process,1.2351274787535391,0.342,1.0000000000000027,YFL046W
GO:1901564,organonitrogen compound metabolic process,1.031496062992126,0.702,1.0000000000000064,YDR322W;YLR203C;YCR079W;YHL021C;YOR124C;YBR120C;YJL197W;YFL046W;YNL005C;YNR020C;YEL059C-A;YPL215W;YJL062W-A;YGL059W;YLR168C;YMR257C;YGR223C;YBR227C;YER153C
GO:1901565,organonitrogen compound catabolic process,1.241071428571428,0.312,1.000000000000006,YOR124C;YBR227C;YJL197W
GO:0022607,cellular component assembly,1.0472972972972983,0.521,1.0000000000000064,YGR062C;YDR322W;YML030W;YDR493W;YLR203C;YPL250C;YNR018W;YBR044C;YKL137W;YDR381C-A;YDR379C-A;YBR262C;YGR174C;YBR120C;YBL059C-A;YLR038C;YJR034W;YNL005C;YNR020C;YFL046W;YEL059C-A;YNL315C;YLR099W-A;YPL215W;YIR024C;YJL062W-A;YLR393W;YLR218C;YER058W;YMR257C;YDL239C;YPL099C;YGR223C;YMR244C-A;YLR077W;YBR269C;YMR098C;YIL157C;YER153C;YJL180C;YPL189C-A;YPL166W
GO:0006364,rRNA processing,1.3915094339622673,0.279,1.0000000000000075,YGR150C
GO:0071554,cell wall organization or biogenesis,1.384259259259257,0.287,0.9999999999999892,YDL239C
GO:1903046,meiotic cell cycle process,1.4213197969543123,0.271,0.9999999999999943,YDL239C
GO:0007010,cytoskeleton organization,1.419191919191917,0.33,1.0000000000000002,YLL007C
GO:0043603,cellular amide metabolic process,1.1420664206642088,0.096,0.9999999999999912,YLR203C;YPL215W;YBR120C;YER153C;YJL062W-A;YNL005C;YMR257C
GO:0046483,heterocycle metabolic process,1.0392259414225937,0.212,0.999999999999987,YGR150C;YDR332W;YLR203C;YBR163W;YLR091W;YNL295W;YBR120C;YMR098C;YPR116W
GO:1901360,organic cyclic compound metabolic process,1.0380904012188932,0.056,0.9999999999999841,YGR150C;YDR332W;YLR203C;YBR163W;YLR091W;YNL295W;YBR120C;YMR098C;YPR116W
GO:0046700,heterocycle catabolic process,1.6194029850746194,0.97,0.9999999999999856,YMR098C
GO:1901361,organic cyclic compound catabolic process,1.5804195804195884,0.0,0.999999999999985,YMR098C
GO:0009059,macromolecule biosynthetic process,1.0543872371283511,0.884,0.9999999999999901,YLR203C;YGR223C;YPL215W;YBR120C;YER153C;YJL062W-A;YNL005C;YMR257C
GO:0009057,macromolecule catabolic process,1.2015113350125932,0.921,1.0000000000000073,YOR124C;YBR227C;YMR098C;YJL197W
GO:0007049,cell cycle,1.1137309292649098,0.012,1.000000000000013,YDL239C;YOR019W
GO:0006401,RNA catabolic process,2.0121951219512204,0.0,1.0000000000000056,YMR098C
GO:0006812,cation transport,1.5298013245033129,0.656,1.0000000000000087,YAL048C;YNR018W;YML030W;YLR038C
GO:0006979,response to oxidative stress,2.8043478260869596,0.513,0.99999999999999,YJR100C
GO:0022402,cell cycle process,1.143598615916953,0.25,0.9999999999999893,YDL239C
GO:0070646,protein modification by small protein removal,-1.8499999999999974,0.018,-1.580917098202254,YOR124C;YJL197W
GO:0008380,RNA splicing,2.322580645161289,0.338,1.0,YGR150C;YLR203C
GO:0016070,RNA metabolic process,1.0602316602316622,0.105,0.9999999999999906,YGR150C;YLR203C;YLR091W;YBR120C;YMR098C;YPR116W
GO:0034470,ncRNA processing,1.241071428571428,0.293,1.000000000000006,YGR150C;YLR091W;YPR116W
