GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = 1.7083473281182253;NES*_neg=-1.7607345782218502)),Leading-edge subset
GO:0048308,organelle inheritance,0.3723775155605347,0.0912280701754386,1.3695145106770468,YMR163C;YML001W;YDR329C;YPR055W;YNL298W;YML097C;YER008C;YLR043C;YBR130C;YEL013W;YGL095C;YFR051C;YOR089C
GO:0000003,reproduction,-0.2684420867752298,0.001949317738791423,-1.590844706647894,YIL122W;YMR133W;YPL016W;YIL008W;YLR234W;YPL018W;YDL223C;YBR267W;YIL072W;YBR009C;YDR218C;YLR135W;YCR040W;YCL066W;YGL183C;YHL024W;YBR136W;YDR446W;YEL061C;YIL073C;YPL209C;YHR157W;YNL145W;YPR036W-A;YPL200W;YGL032C;YNL250W;YNL210W;YMR162C;YDR461W;YGR225W;YIL017C;YGL089C;YGL075C;YPL192C;YGL033W;YER044C-A;YMR190C;YHR139C;YFL031W;YDR369C;YGL249W;YFL003C;YBR186W;YOR195W;YCR091W;YGL175C;YDR184C;YFR027W;YPL187W;YPL130W;YGL158W;YGR272C;YPR054W;YCL027W;YCR089W;YNL279W;YHL022C;YER179W;YBR250W;YLR313C;YNR044W;YPR007C;YNL012W;YLR035C;YDR440W;YMR232W;YIL132C;YBR040W;YDR273W;YDR076W;YNL128W;YHR164C;YDR285W;YOL091W;YLR263W;YER106W;YOL069W;YGR188C;YDL227C;YIL037C;YDR179C;YIR026C;YGL045W;YDR439W;YLR337C;YFL034C-B;YGR109C;YHR079C-A;YGR059W;YOR338W;YJL106W;YKL178C;YNL202W;YMR106C;YHR172W;YGL194C;YDR523C;YJR094C;YAL068C;YDL216C;YHR039C;YLR329W;YPL121C;YDL154W;YOL104C;YOR298W;YCR010C;YNR032C-A;YOR351C;YHR014W
GO:0007033,vacuole organization,0.40824688260330155,0.0,1.9188914324762294,YMR197C;YML001W;YNL323W;YNL326C;YDR456W;YFL038C;YOR014W;YBL058W;YEL013W;YBR164C;YNL294C;YLR240W;YOR089C;YLR396C;YJL178C;YNL267W;YDL134C;YGL095C;YPL120W;YGL190C;YKL196C;YBL050W;YBR080C;YBR109C;YPR165W;YKR007W;YLR148W;YDL135C;YLR262C;YDL188C;YPR173C
GO:0000011,vacuole inheritance,0.41728923940325047,0.15441176470588236,1.2933682232094434,YML001W;YOR089C;YEL013W;YGL095C
GO:0006281,DNA repair,-0.11561409738881093,1.0,-0.698512504279084,YBR114W;YDR439W;YDR363W-A;YPR007C;YJL127C;YPR164W;YDR314C;YHR079C-A;YKL108W;YLR035C;YDR440W;YOL034W;YHR099W;YDR263C;YGL090W;YMR190C;YIL132C;YPL167C;YDR217C;YBL088C;YIL150C;YML058W-A;YBR089C-A;YDR079C-A;YDR076W;YMR106C;YDR369C;YBR098W;YLR135W;YLR032W;YGL175C;YNL139C;YFR027W;YBR136W;YNL218W;YHR164C;YDR446W;YER038C;YDR317W;YDL105W;YJR035W;YBR223C;YHR154W;YER162C;YEL019C;YPL121C;YBR275C;YDL154W;YER116C;YNL250W;YCL061C;YHL022C;YER179W;YHR056C
GO:0051052,regulation of DNA metabolic process,-0.1622600221702606,0.7857142857142857,-0.8602748154015069,YNL201C;YJL194W;YNL250W;YGR109C;YPL157W;YLR234W;YOR001W;YNL182C;YMR190C;YDR217C;YDR110W;YBR098W;YLR135W;YGR280C;YER129W;YOR279C;YBR136W;YNL218W;YDR285W;YHR154W;YLL034C;YDL220C;YJR046W;YBR275C;YOL104C;YHR085W;YOR359W;YPL200W;YCL061C;YHR197W;YIL009C-A
GO:0006310,DNA recombination,-0.3263923894201805,0.0,-1.8317809840817425,YDR439W;YDR363W-A;YLR467W;YPR007C;YNL210W;YMR133W;YER190W;YNL250W;YPR164W;YHR079C-A;YKL108W;YLR035C;YLR234W;YDR440W;YDR545W;YLR035C-A;YDR263C;YGL033W;YER044C-A;YMR190C;YIL132C;YPL167C;YIL150C;YDR076W;YMR106C;YDR369C;YLR135W;YGL249W;YFL003C;YBR186W;YPL283C;YGL183C;YGL175C;YNL139C;YHL024W;YBR136W;YDR446W;YDR285W;YER038C;YDL105W;YHR039C;YLR263W;YKR095W-A;YEL019C;YLR329W;YPL121C;YGR296W;YHR157W;YGR159C;YDL154W;YDL227C;YOL104C;YPL200W;YHL022C;YER179W
GO:0000018,regulation of DNA recombination,0.2560767045809876,0.6359223300970874,0.886051761358308,YPL127C;YOL068C;YNL330C;YLR418C
GO:0006312,mitotic recombination,-0.2764284323651192,0.20194647201946472,-1.196348489365755,YLR234W;YDR545W;YLR467W;YKR095W-A;YER190W;YGR296W;YPL283C;YGL175C;YDL227C;YBR136W
GO:0051231,spindle elongation,0.2633619254197649,0.5576271186440678,0.9337324906806198,YFL037W;YGR108W;YGL216W;YBR160W;YDL064W;YMR001C
GO:1903047,mitotic cell cycle process,0.17449744192543196,0.40713224368499257,1.0126838656101036,YLR079W;YDL008W;YLR319C;YOR014W;YPR141C;YCR002C;YPL031C;YOR372C;YMR032W;YJL187C;YIR006C;YMR001C;YFL037W;YMR153W;YDL225W;YLR113W;YPR165W;YML085C;YBR017C;YHR107C;YDL188C;YNL127W;YGR108W;YJR076C;YGL106W;YBR160W;YGR262C;YMR055C;YOR299W;YER133W;YPL116W;YML124C;YDL047W;YGL216W;YLR371W;YDL074C;YLR361C;YPL020C;YOR026W;YNL084C;YBL105C;YML064C;YDR195W;YGL058W;YHR158C;YDR318W;YLR314C;YOR198C;YMR109W;YKR028W;YPR019W;YGL054C;YLR353W;YOR249C;YPR188C;YDL134C;YLR229C;YJL074C;YGL190C;YLR330W;YLR182W;YDL064W;YGL093W;YLR045C;YHR152W;YNL298W;YOR144C;YER177W;YCR008W;YDR146C;YGL173C;YHR191C;YFR040W;YFR003C;YFL009W;YDR260C;YLL003W;YOL072W;YDR451C;YCR086W;YNL330C;YOL133W;YHR115C;YDR328C;YNL307C;YAL016W;YKL022C;YDR477W;YJL030W;YJR059W;YDR054C;YNL225C;YNL258C;YNL243W;YPL152W;YDL132W;YIL106W;YBR133C;YOL004W;YBL023C;YMR168C;YKL048C;YBR170C;YCL016C
GO:0000070,mitotic sister chromatid segregation,0.11059912664203811,1.0,0.5537856982235936,YDR318W;YGR108W;YDL008W;YPR141C;YCR086W;YBR160W;YHR115C;YOR249C;YJL187C;YER133W;YJL074C;YGL190C;YNL307C;YKL022C;YAL016W;YDL064W;YML124C;YMR001C;YGL093W;YFL037W;YOR144C;YGL216W;YJL030W;YNL258C;YML085C;YHR191C;YOR026W;YFR003C;YMR168C;YDR260C;YCL016C
GO:0007052,mitotic spindle organization,0.19264440669432104,0.8414839797639123,0.7583685346655686,YFL037W;YLR045C;YGR108W;YPL152W;YJL187C;YGL216W;YPR141C;YBR160W;YDL064W;YBR170C;YMR001C
GO:0000022,mitotic spindle elongation,0.2759997284328546,0.541038525963149,0.9483458027261416,YFL037W;YGR108W;YGL216W;YBR160W;YDL064W;YMR001C
GO:0005984,disaccharide metabolic process,-0.4638886938860419,0.10392609699769054,-1.405486599748529,YLR377C;YLL026W;YBR297W;YJR160C;YDL247W;YGR288W;YBR298C;YGR289C
