GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = 1.602238729290334;NES*_neg=-1.7214971343556729)),Leading-edge subset
GO:0048308,organelle inheritance,0.48375001062853684,0.0,2.220499721318181,YPR083W;YLL001W;YDL029W;YGR209C;YLR190W;YIL062C;YBR097W;YFL039C;YFR051C;YOR036W;YOR089C;YGL095C;YMR072W;YOR147W;YLR043C;YML001W;YGR231C;YIL138C;YNL079C;YOR326W;YGR132C;YDR150W;YPR028W;YER120W;YEL013W
GO:0048311,mitochondrion distribution,0.6038572222665669,0.0,2.2964262507100877,YOR147W;YPR083W;YLL001W;YOR326W;YGR132C;YDR150W;YDL029W;YLR190W;YIL062C;YMR012W;YGR231C;YMR072W;YIL138C;YNL079C
GO:0000001,mitochondrion inheritance,0.5971387398277915,0.0,2.203042330135064,YOR147W;YPR083W;YLL001W;YOR326W;YGR132C;YDR150W;YDL029W;YLR190W;YIL062C;YGR231C;YMR072W;YIL138C;YNL079C
GO:0007005,mitochondrion organization,0.5526190695619102,0.0,3.410094557938797,YCR028C-A;YDL198C;YLR423C;YPR100W;YJR135W-A;YGR181W;YBR230C;YDR322C-A;YDR079W;YLR163C;YNL005C;YIL062C;YKL053C-A;YGR174C;YLR203C;YBL022C;YOR232W;YPL218W;YNL242W;YEL059C-A;YMR072W;YHR116W;YMR002W;YJR144W;YNL070W;YER125W;YLR259C;YMR098C;YAL010C;YOR326W;YGR132C;YDR150W;YPL215W;YJR034W;YLR077W;YIR024C;YOR266W;YPL029W;YDR512C;YDL029W;YML081C-A;YER058W;YBR185C;YGL191W;YOR211C;YJL180C;YMR203W;YMR150C;YDR296W;YHR024C;YIL098C;YOL071W;YKR065C;YNR017W;YDL126C;YDR393W;YLR295C;YDR322W;YPL099C;YLL006W;YIL157C;YNL315C;YOL026C;YDR529C;YGR062C;YLL001W;YLL009C;YNL138W;YKL137W;YKL141W;YNL131W;YMR012W;YBR037C;YNR020C;YGR029W;YKR016W;YMR302C;YBR120C;YDR077W;YGR112W;YBR179C;YBR269C;YJL143W;YPL098C;YKR087C;YMR035W;YGR101W;YOR147W;YBR212W;YDL217C;YNL121C;YAL005C;YPR024W;YFL046W;YJR080C;YHR083W;YML091C;YGR231C;YAL008W;YIL138C;YFL036W;YNL079C;YJR118C;YER095W;YFL016C;YKL134C;YJR045C;YLR038C;YOR020C;YDR375C;YPL063W;YGR028W;YKL195W;YOL027C;YLR190W;YBR024W;YIL022W;YNL055C;YEL020W-A;YPR133W-A;YIL065C;YPR140W;YDR493W;YDR511W;YDR231C;YGL219C;YBR044C;YJL104W;YHR117W;YHR005C-A;YCR079W;YNL169C;YPR020W;YGR183C;YFR004W;YOR045W;YIR004W;YER017C;YGR082W;YLR304C;YJL003W;YDL107W;YDL142C;YIL042C;YLR059C;YDR470C;YBR262C;YBL045C;YER154W;YML129C
GO:0000002,mitochondrial genome maintenance,0.46801263541799165,0.0,2.0801400740976894,YCR028C-A;YDL198C;YPL029W;YPR100W;YOR211C;YMR302C;YBL022C;YDR077W;YDR296W;YJL143W;YMR072W;YGL219C;YJR144W;YLR259C;YJR118C;YFL036W;YER095W;YLR304C;YAL010C;YLL006W;YLR059C
GO:0000003,reproduction,-0.1653414100824559,0.21264367816091953,-1.0777139168736454,YPL192C;YDL222C;YDR402C;YOL115W;YFL026W;YGL163C;YOR190W;YDR523C;YLR213C;YOR255W;YNL196C;YIL037C;YMR017W;YJL090C;YCL058W-A;YGL194C;YPL130W;YLR307W;YER149C;YNL279W;YGL089C;YJL018W;YPL027W;YIL132C;YBR045C;YHR079C-B;YHR084W;YEL072W;YOR313C;YLR337W;YDL154W;YPR054W;YAL018C;YLR263W;YBL016W;YGR059W;YBR148W;YFL035C;YCL048W;YIL072W;YER096W;YOL104C;YCL055W;YMR065W;YKL089W;YPR075C;YFL035C-A;YPL055C;YDR403W;YDR075W;YCR097WB;YIL017W;YOR353C;YBR267W;YGL216W;YCR089W;YPR036W-A;YBR180W;YHR079C-A;YGL046W;YOL091W;YNR049C;YIR026C;YLR312C-B;YOR229W;YDR285W;YDR273W;YDR446W;YER075C;YCR091W;YGL158W;YPL138C;YFL003C;YDL074C;YDR184C;YJL106W;YDR108W;YLR343W;YJR090C;YGL045W;YER106W;YBR023C;YBR100W;YGL175C;YMR232W;YHR124W;YGL170C;YDL223C;YJR084W;YLR452C;YOR242C;YLR054C;YOL086W-A;YDL160C-A;YNL201C;YNL145W;YJR092W;YCL024W;YKL189W;YPL017C;YGR271C-A;YFR048W;YJL038C;YDR014W-A;YML066C;YCR045C;YGR108W;YDR522C;YNL210W;YAL068C;YBR250W;YBR040W;YOR033C;YJR004C;YGL075C;YPR122W;YOL132W;YLR234W;YDR103W;YOR368W;YLR227C;YGL183C;YGR188C;YOR212W;YNL126W;YLR084C;YER179W;YHR157W;YNL204C;YFR022W;YDR113C;YLR288C;YIL008W;YCR040W;YOR298W;YCL029C;YGL192W;YER173W
GO:0007033,vacuole organization,0.33743962849216746,0.0,1.8109227796386282,YLR229C;YBR080C;YDL134C;YKR007W;YLR423C;YLR148W;YDL135C;YJL178C;YNL267W;YBL050W;YGR209C;YDR229W;YNL054W;YEL027W;YBR097W;YBR109C;YER072W;YDR135C;YFL039C;YPR165W;YKL196C;YLR262C;YBR164C;YPR149W;YOR036W;YOR089C;YGL095C;YNL242W;YLR093C;YBL058W;YJL012C;YIL041W;YDR080W;YLR043C;YML001W;YDL188C;YNL015W;YBR200W;YIL138C;YNL294C;YNL079C;YGR254W;YOR326W;YMR197C;YDL077C;YDR456W;YHR174W;YFL038C;YGL190C;YEL013W
GO:0000011,vacuole inheritance,0.48678157436704833,0.006134969325153374,1.6926181129692996,YEL013W;YFL039C;YOR326W;YLR043C;YML001W;YGR209C;YOR036W;YOR089C;YIL138C;YBR097W;YNL079C
GO:0006281,DNA repair,0.15228514263955173,0.5841784989858012,0.9490123961532673,YLL002W;YGL048C;YDL084W;YJL173C;YPR164W;YDL003W;YNL262W;YGR056W;YDR097C;YBL019W;YDR092W;YKL054C;YOL145C;YPL046C;YML010W;YDR182W;YBR089C-A;YJR144W;YMR190C;YDR224C;YPL022W;YKR095W;YOR244W;YBR223C;YBL088C;YOL034W;YGL168W;YBR272C;YBR087W;YLR394W;YML069W;YDR079C-A;YIL126W;YKL017C;YGL207W;YNL139C;YKL025C;YNL307C;YHR134W;YDL182W;YER142C;YOR141C;YMR156C;YGR063C;YLR274W;YKL057C;YNL290W;YMR106C;YML021C;YIR002C;YJL081C;YKL045W;YGL150C;YKL067W;YER116C;YMR173W;YOL146W;YEL037C;YPR052C;YNL031C;YJL074C;YMR076C;YDR363W-A;YFR027W;YNL250W;YLR418C;YKL112W;YOR290C;YMR167W;YJR035W;YNL102W;YLR035C;YMR039C;YNL312W;YBR289W;YNL133C;YAL027W;YPR023C;YBR278W;YGL127C;YER095W;YOR259C;YDL017W;YPL127C;YML095C;YBR160W;YOR386W;YNL072W;YHR164C;YNL246W;YHR099W;YOR258W;YPL001W;YFL024C;YFL039C;YDR381W;YDL200C;YDR225W;YGL087C;YPL262W;YPR135W;YDR030C;YLR151C;YJL047C;YIL153W;YLR442C;YFL007W;YJR006W;YDR334W;YMR284W;YBL003C;YOR025W;YAR007C;YPL194W;YPR019W;YDL140C;YMR224C
GO:0051052,regulation of DNA metabolic process,-0.188913980461511,0.4031620553359684,-1.0211160862097015,YDR014W-A;YDL074C;YOL115W;YDR110W;YCL060C;YGL163C;YIL143C;YHR085W;YOL104C;YBR100W;YDR075W;YGR280C;YFR038W;YPL240C;YDR082W;YLR234W;YHR197W;YNL182C;YOR001W;YJR046W;YJL194W;YMR075W;YDL059C;YOL068C;YLL034C;YHR031C;YNL201C;YDR291W;YDR285W
