GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = 1.9260416912741842;NES*_neg=-1.8484668223075897)),Leading-edge subset
GO:0048308,organelle inheritance,-0.28614164963608635,0.9779005524861878,-0.5342623911055415,YPR028W;YDL204W
GO:0000003,reproduction,-0.6738502559057331,0.329,-1.0313563757156148,YLR307W;YJL038C;YLR120C;YDR522C;YAL018C;YOR177C;YOL070C;YDL222C;YIL015W;YJL037W;YHR185C;YDR402C;YBR180W;YPR192W;YDR155C;YDR403W;YGL170C;YLR040C;YHR153C;YOL048C;YDR383C;YHR184W
GO:0007033,vacuole organization,-0.34383950127567586,0.5529595015576324,-0.9377441859244062,YPR194C;YLR173W;YDR229W;YPR149W
GO:0006281,DNA repair,-0.5991441837103265,0.14587737843551796,-1.243562950590853,YDR540C;YNL215W;YLR151C;YDL182W;YLR247C;YFR038W;YDL070W;YOR141C;YHR134W;YAL019W
GO:0051052,regulation of DNA metabolic process,-0.6724550002063573,0.18818040435458788,-1.3007375977569813,YHR153C;YFR038W
GO:0006310,DNA recombination,-0.4524936988868269,0.48398576512455516,-0.9971298683353289,YOR189W;YHR153C;YFR038W;YOR141C;YER092W;YHR134W
GO:0000018,regulation of DNA recombination,-0.8574879227053174,0.29120879120879123,-1.1383885309543238,YHR153C
GO:0006312,mitotic recombination,-0.4312356454549183,0.37822878228782286,-1.0640832711165968,YOR189W;YOR141C;YFR038W;YER092W
GO:0051231,spindle elongation,-0.5083936147655157,0.6226053639846744,-0.8931593551320688,YKR088C
GO:1903047,mitotic cell cycle process,-0.429513328701473,0.7993981945837513,-0.8489421633626177,YKR088C
GO:0000070,mitotic sister chromatid segregation,-0.2941425486816962,0.799410029498525,-0.7519844128177177,YKR088C
GO:0007052,mitotic spindle organization,0.4205947085416405,0.5488069414316703,0.9184166926409572,YBL031W
GO:0000022,mitotic spindle elongation,-0.5075871787485778,0.6458333333333334,-0.8907494965290493,YKR088C
GO:0005984,disaccharide metabolic process,-0.5671270059244026,0.011278195488721804,-1.7366855152436391,YIL162W;YMR105C;YGR292W;YGR287C;YJL221C;YBR299W;YML100W
GO:0000023,maltose metabolic process,-0.7922258997049206,0.0,-1.9109253135632192,YBR299W;YGR292W;YGR287C;YJL221C
GO:0046352,disaccharide catabolic process,-0.6243226670833996,0.012048192771084338,-1.7337870054181475,YIL162W;YGR292W;YGR287C;YJL221C;YBR299W
GO:0022618,ribonucleoprotein complex assembly,-0.5996649909006212,0.003826530612244898,-1.6931246513036429,YKR094C;YIL148W;YKL006W;YEL055C;YLR325C;YHR040W;YNL175C;YKL156W;YJR123W;YHL001W;YPL143W;YNL124W
GO:0042255,ribosome assembly,-0.5776987541165881,0.004885993485342019,-1.683104066513212,YKR094C;YIL148W;YGL189C;YKL006W;YEL055C;YKL156W;YJR123W;YHL001W;YER131W;YPL143W
GO:0042273,ribosomal large subunit biogenesis,-0.8434286411272113,0.0,-2.819364265339062,YKR094C;YIL148W;YKL006W;YOL041C;YDL136W;YHL033C;YNL069C;YEL055C;YIL133C;YDL191W;YDR496C;YGL076C;YGR034W;YGL189C;YOR234C;YKL180W;YDL063C;YHL001W;YER131W;YJL177W;YDR500C;YFR031C-A;YPL220W;YLR344W;YPL143W
GO:0000027,ribosomal large subunit assembly,-0.7667008210578885,0.001834862385321101,-1.794741137787027,YKR094C;YIL148W;YKL006W;YEL055C;YHL001W;YPL143W
GO:0042274,ribosomal small subunit biogenesis,-0.7150432832965395,0.0,-2.3155138806489393,YBR189W;YNL096C;YER102W;YHL015W;YBR181C;YNL308C;YPL081W;YER074W;YBL072C;YIL069C;YPL090C;YJL136C;YKL078W;YNL132W;YLR441C;YOR096W;YJR123W;YML026C;YKL156W;YDR064W
GO:0000028,ribosomal small subunit assembly,0.4105342844269769,0.4809322033898305,0.9552783799368639,YJR113C
GO:0006057,mannoprotein biosynthetic process,0.9640287769784173,0.10843373493975904,1.2595353090075594,
GO:0031506,cell wall glycoprotein biosynthetic process,0.9640287769784173,0.07210626185958255,1.2801980437339915,
GO:0000032,cell wall mannoprotein biosynthetic process,0.9640287769784173,0.10766045548654245,1.289394170811561,
GO:0006631,fatty acid metabolic process,0.43299398034100556,0.3078817733990148,1.123212154907943,YOR196C
GO:0000038,very long-chain fatty acid metabolic process,-0.8959491660047743,0.208984375,-1.1918279747410134,YJL097W
GO:0030001,metal ion transport,-0.3262379467453964,0.42036124794745483,-1.0129223235612856,YOR382W;YLL051C;YKR106W;YOR383C;YDR534C;YCL073C
GO:0000041,transition metal ion transport,-0.5299754731484022,0.07508532423208192,-1.4346659771390986,YOR382W;YLL051C;YKR106W;YOR383C;YDR534C;YCL073C
GO:0070925,organelle assembly,-0.5167881555683814,0.034360189573459717,-1.4498575690757056,YKR094C;YIL148W;YGL189C;YKL006W;YEL055C;YLR173W;YKL156W;YJR123W;YHL001W;YER131W;YPL143W
GO:1905037,autophagosome organization,-0.39698212067750216,0.7751371115173674,-0.7563588294224006,YLL014W;YLR173W
GO:0000045,autophagosome assembly,-0.3963528967203817,0.7912713472485768,-0.7374747944249348,YLL014W;YLR173W
GO:0043604,amide biosynthetic process,-0.760217971002402,0.0,-1.3955606408263266,YKR094C;YIL148W;YKL006W;YNL178W;YBR189W;YER056C-A;YDL136W;YNL096C;YHL033C;YER102W;YGL103W;YNL069C;YPL079W;YOR369C;YHL015W;YBR181C;YGL031C;YJR094W-A;YBR191W;YIL133C;YDL191W;YOR312C;YGL147C;YPL081W;YBL087C;YDR496C;YER074W;YNL301C;YNL162W;YLR061W;YGR034W;YGL076C;YDR471W;YGL189C;YIL069C;YBL072C;YOR234C;YPL090C;YKL180W;YLR325C;YHR010W;YJL136C;YLR029C;YMR242C;YLR333C;YGL123W;YHL001W;YER131W;YOL120C;YLR441C;YGR148C;YJL177W;YOR096W;YDR500C;YLR406C;YFR031C-A;YMR230W;YHR141C;YPL220W;YGR027C;YPL143W;YJR123W;YDL082W;YML026C;YLR388W;YLR367W;YBR084C-A;YDL061C;YLR344W;YDR064W
GO:1901566,organonitrogen compound biosynthetic process,-3.111882419061424,0.0,-1.0410975514445888,YKR094C;YKL006W;YNL178W;YBR189W;YER056C-A;YNL141W;YDL136W;YNL096C;YHL033C;YER102W;YGL103W;YPL079W;YHL015W;YBR181C;YGL031C;YJR094W-A;YBR191W;YIL133C;YDL191W;YOR312C;YBL087C;YDR496C;YNL162W;YLR061W;YGR034W;YGL076C;YOR234C;YPL090C;YKL180W;YHR010W;YLR029C;YGR149W;YLR333C;YHL001W;YER131W;YOL120C;YLR441C;YGR148C;YJL177W;YOR096W;YDR500C;YLR406C;YFR031C-A;YMR230W;YHR141C;YPL220W;YPL143W;YJR123W;YDL082W;YML026C;YDL061C;YLR344W;YDR064W
GO:1901605,alpha-amino acid metabolic process,-0.1843530264858381,0.9936061381074168,-0.5181398191883969,YGR061C;YLR058C;YMR110C
GO:0006575,cellular modified amino acid metabolic process,-0.23754616215777125,0.812807881773399,-0.7724178646258198,YIL145C;YMR170C;YER043C;YIR038C;YLR058C;YPL273W;YGR154C;YKR080W;YKL218C
GO:0031503,protein-containing complex localization,-0.6948895608651673,0.0033277870216306157,-1.7280153573033474,YKR094C;YIL148W;YNL178W;YPL220W;YLL023C;YPL105C
GO:0033750,ribosome localization,-0.9563786008230214,0.0,-1.849558828278815,YKR094C;YNL178W;YIL148W;YPL220W
GO:0051168,nuclear export,-0.8733499539766157,0.0,-2.315828576699102,YKR094C;YIL148W;YGL189C;YNL178W;YPL220W;YMR230W;YJR123W;YML026C;YGL123W;YER131W
GO:0051656,establishment of organelle localization,-0.5657479819396476,0.1563517915309446,-1.3005625024748213,YKR094C;YNL178W;YIL148W;YPL220W
GO:0042254,ribosome biogenesis,-0.9559467075968073,0.0,-2.0442347862358456,YMR131C;YKR094C;YIL148W;YKL006W;YOL041C;YNL178W;YBR189W;YER056C-A;YDL136W;YNL096C;YHL033C;YER102W;YNL069C;YHL015W;YBR181C;YNL124W;YNL308C;YEL055C;YIL133C;YDL191W;YPL081W;YER074W;YDR496C;YGL076C;YGR034W;YIL069C;YGL189C;YBL072C;YOR234C;YPL090C;YKL180W;YJL136C;YKL078W;YGL123W;YDL063C;YHL001W;YER131W;YNL132W;YLR441C;YJL177W;YOR096W;YDR500C;YFR031C-A;YMR230W;YPL220W;YPL143W;YJR123W;YML026C;YKL156W;YLR344W;YDR064W
GO:0000054,ribosomal subunit export from nucleus,-0.955592105263177,0.005415162454873646,-1.8565665519936938,YKR094C;YNL178W;YIL148W;YPL220W
GO:0000055,ribosomal large subunit export from nucleus,-0.9393694421988863,0.003861003861003861,-1.6817453509873506,YKR094C;YIL148W;YPL220W
GO:0000056,ribosomal small subunit export from nucleus,-0.9848605577689427,0.08644400785854617,-1.2932511352260312,YNL178W
GO:0000819,sister chromatid segregation,-0.31455227699019855,0.794682422451994,-0.7676836780079543,YKR088C
GO:0140014,mitotic nuclear division,-0.3191077050200167,0.7535612535612536,-0.7903535353134069,YKR088C
GO:0035556,intracellular signal transduction,-0.3482500433061627,0.8663316582914573,-0.8091858744815512,YFL047W
GO:1901988,negative regulation of cell cycle phase transition,0.5119633236590851,0.6560364464692483,0.8965158944154455,YGR250C
GO:0000075,cell cycle checkpoint signaling,0.39965694682675823,0.9277899343544858,0.6212514800565716,YDL156W
GO:0031570,DNA integrity checkpoint signaling,0.4229183841714764,0.8856502242152466,0.6631630267469474,YDL156W
GO:0042770,signal transduction in response to DNA damage,0.43043124491456797,0.8961864406779662,0.6751456613789609,YDL156W
GO:0000077,DNA damage checkpoint signaling,0.43043124491456797,0.8893360160965795,0.6657529558604244,YDL156W
GO:0071900,regulation of protein serine/threonine kinase activity,-0.5183091011432247,0.06785714285714285,-1.4796183926387954,YHR136C;YDL073W;YPL014W;YGL215W;YNL289W;YDL127W;YGR233C;YHR071W
GO:1904029,regulation of cyclin-dependent protein kinase activity,-0.486525545097674,0.12059369202226346,-1.3538704045334202,YHR136C;YPL014W;YGL215W;YNL289W;YDL127W;YGR233C;YHR071W
