GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = 1.7170316888610502;NES*_neg=-1.6787502066813202)),Leading-edge subset
GO:0048308,organelle inheritance,0.28494187636326584,0.2297979797979798,1.1757994388010953,YAL029C;YFR051C;YEL013W;YML001W;YOR089C;YCL063W;YER120W;YNL298W;YDR329C;YER008C;YDR495C;YNL054W;YBR097W;YMR163C
GO:0000003,reproduction,-0.21240600592935918,0.0975609756097561,-1.1961478747472576,YBL016W;YDR108W;YJL168C;YFL003C;YNL102W;YCR038C;YMR079W;YLR362W;YBR009C;YDL028C;YPL055C;YCL066W;YLR182W;YOR229W;YCL055W;YGR225W;YOR290C;YNL145W;YHR102W;YMR043W;YNR044W;YGL058W;YDR076W;YNL088W;YBR040W;YHL022C;YMR232W;YDR461W;YLR329W;YPR007C;YNL273W;YGL163C;YGL183C;YDL074C;YDR439W;YMR076C;YGR230W;YMR025W;YNR047W;YDR507C;YDR523C;YIL126W;YDL042C;YGL032C;YDR052C;YNL330C;YGR188C;YHR084W;YJL106W;YNL030W;YOR178C;YDR099W;YKL113C;YHL007C;YBR098W;YDR318W;YCR092C;YGL071W;YJR084W;YOR014W;YGL213C;YPL016W;YKL178C;YER106W;YCR091W;YGL089C;YHR005C;YNL272C;YCR040W;YLR263W;YGR152C;YKL189W;YPR122W;YPR075C;YIL131C;YLR084C;YBR267W;YFL033C;YJL170C;YHR158C;YJL157C;YER114C;YFL026W;YGR179C;YIR002C;YMR167W;YGL244W;YPL194W;YNL161W;YDL159W;YDL216C;YHR014W;YMR065W;YPL256C;YAR007C;YMR001C;YLR229C;YIL035C;YLR248W;YOR061W;YPL138C;YKR048C;YCL027W;YBR010W;YER133W;YDL017W;YIL140W;YBR250W;YGR040W;YPL187W;YGL158W;YER173W;YOL090W;YKL089W;YNL082W;YMR039C;YNL201C;YGL116W;YNL025C;YOL115W;YGL194C;YDL194W;YLR313C;YDR218C;YNL279W;YJL090C;YDL155W;YDR264C;YPL232W;YGR109C;YBR130C;YIR026C;YOR351C;YAL041W;YDR184C;YDR113C;YPL157W;YFR027W;YCL024W;YGL190C;YOL104C;YOR033C;YJL013C;YDR093W;YCR093W;YNL312W;YDR440W;YJL173C;YPL209C
GO:0007033,vacuole organization,0.20121343723778293,0.23666666666666666,1.1091952255985957,YBR164C;YBL050W;YFL038C;YNL054W;YBR097W;YJL178C;YBR200W;YHR174W;YCL063W;YBL058W;YLR262C;YDR495C;YBR109C;YBR080C;YNL323W;YPL204W;YDL077C;YDR126W;YNL294C;YDR170C;YMR197C;YGR254W;YNL267W;YEL013W;YML001W;YOR089C;YNL298W;YEL062W;YGL212W
GO:0000011,vacuole inheritance,0.30682404192838647,0.36658354114713215,1.076570515973564,YML001W;YEL013W;YOR089C;YCL063W;YNL298W;YNL054W;YBR097W
GO:0006281,DNA repair,-0.27469474901549273,0.0,-1.6553434371416698,YMR078C;YNL262W;YER116C;YJL168C;YLL036C;YNL102W;YNL133C;YDL047W;YNL136W;YDR121W;YOR290C;YGL058W;YDR076W;YJR082C;YIL150C;YGL090W;YDL102W;YPR007C;YNL273W;YGL163C;YJR043C;YPR135W;YLR321C;YEL018W;YKL112W;YGR002C;YDL084W;YDL074C;YDR439W;YMR076C;YEL037C;YIL126W;YDL042C;YPL122C;YDR448W;YKL113C;YBR098W;YDR182W;YEL032W;YOR014W;YPL167C;YLR032W;YDR225W;YER171W;YDL200C;YOR217W;YDL140C;YJR068W;YDR381W;YML060W;YLR442C;YDR317W;YDR363W-A;YDR190C;YPR023C;YML010W;YFR037C;YOL034W;YGL244W;YBR114W;YPL194W;YGL207W;YAR007C;YLR399C;YDR138W;YBR010W;YDR224C;YDL017W;YER173W;YGR063C;YOL090W;YGL092W;YJR006W;YNL082W;YDR013W;YMR039C;YNL201C;YPR175W;YLR430W;YDR363W;YOL115W;YLR274W;YBR278W;YJL090C;YJR035W;YGL070C;YOR123C;YJL164C;YDR311W;YKL045W;YNL290W;YOR259C;YDR113C;YKL057C;YBL003C;YPR052C;YDL003W;YER162C;YOR033C;YGL048C;YNL312W;YDR440W;YJL173C
GO:0051052,regulation of DNA metabolic process,-0.32266423986589254,0.0028694404591104736,-1.6938974502638244,YDL042C;YNL201C;YJL168C;YNL068C;YIL131C;YLR442C;YNL039W;YAL021C;YOL115W;YKL022C;YDR052C;YNL330C;YLR274W;YJL194W;YMR075W;YLR182W;YDR082W;YOR123C;YPR023C;YIR002C;YML010W;YER129W;YGL244W;YNL182C;YBR098W;YGR109C;YLR113W;YCR092C;YHR197W;YDL020C;YNL088W;YGR280C;YPL181W;YAR007C;YHR085W;YPL157W;YOL068C;YNL273W;YER164W;YGL163C;YLR399C;YLL034C;YLR321C;YOL104C;YER171W;YDL074C;YDR303C;YGL173C;YOR001W;YGL037C;YGR063C;YOL090W
GO:0006310,DNA recombination,-0.23358767828171456,0.07512315270935961,-1.2778095722512,YMR078C;YNL262W;YJL168C;YFL003C;YLR035C-A;YLR182W;YML023C;YER190W;YMR080C;YOR290C;YHR077C;YGL058W;YDR076W;YNL088W;YIL150C;YKL108W;YDR206W;YOR191W;YLR467W;YHL022C;YPR135W;YPR007C;YLR329W;YGL163C;YJR043C;YGL183C;YER038C;YDL074C;YDR439W;YGR072W;YML036W;YGR262C;YNL139C;YJL184W;YDL042C;YHL024W;YLR376C;YNL330C;YGR296W;YDR448W;YKL113C;YBR098W;YJR021C;YDR318W;YEL032W;YCR092C;YGL213C;YLR383W;YPL167C;YOL146W;YLR466W;YNL339C;YPL283C;YER171W;YLR263W;YLR052W;YLL002W;YDR446W;YLR265C;YDR363W-A;YMR167W;YIR002C;YOL034W;YPL194W;YAR007C;YMR001C;YOL068C;YLR399C;YDR138W;YDL017W;YIR025W;YER173W;YOL090W;YDR180W;YGR159C;YDR013W;YDR363W;YOL115W;YDR545W;YLR274W;YJL090C;YML062C;YDR113C;YDL003W;YOR328W;YOL104C;YOR033C;YLR007W;YNL312W;YDR440W;YJL173C
GO:0000018,regulation of DNA recombination,-0.3298621571228229,0.14666666666666667,-1.273307886405387,YNL330C;YBR098W;YER171W;YLR182W;YDL042C;YJL168C;YNL088W;YOL115W;YOL068C
GO:0006312,mitotic recombination,-0.24295707450406293,0.361198738170347,-1.0642889876970605,YJL184W;YLR052W;YOL090W;YDR545W;YGR296W;YER190W;YKL113C;YCR092C;YGL058W;YNL088W;YAR007C;YLR467W;YOL068C;YLR466W;YNL339C;YGL163C;YPL283C;YER171W;YOR033C;YDL074C;YNL312W;YML036W;YGR262C;YJL173C
GO:0051231,spindle elongation,0.2895263562616909,0.24688279301745636,1.1790263035101047,YDR356W;YEL061C;YCL029C;YBR160W;YFL037W;YBL063W;YJL187C;YGL003C;YGL216W;YOR058C
