GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=None)),Leading-edge subset
GO:0048308,organelle inheritance,-1.12121212121212,0.951,-0.9512496645646579,
GO:0048311,mitochondrion distribution,0.2677044355556916,0.625170998632011,0.8826968190755563,YMR072W;YIL062C;YDL029W;YNL304W;YHR194W;YML104C;YOR147W;YMR012W;YOL009C;YPR131C;YOR326W;YLL001W;YMR275C
GO:0000001,mitochondrion inheritance,0.2645892199528378,0.6535859269282814,0.8627342271932009,YMR072W;YIL062C;YDL029W;YNL304W;YHR194W;YML104C;YOR147W;YOL009C;YPR131C;YOR326W;YLL001W;YMR275C
GO:0007005,mitochondrion organization,0.9999999999999996,0.0,0.9999999999999997,YNL026W;YML104C;YOR147W;YLR355C;YBR091C;YBR192W;YML058W;YNL121C;YAL010C;YEL020W-A;YML091C;YGR101W;YNL055C;YHR083W;YMR060C;YMR302C;YNL079C;YOL095C;YJL112W;YOR211C;YMR241W;YLL006W;YJR144W;YMR072W;YLR190W;YDR470C;YPR125W;YNL066W;YBR185C;YLR304C;YDR296W;YNL304W;YLR368W;YHR120W;YDR150W;YPR083W;YNL310C;YMR012W;YDR219C;YOL009C;YCR028C-A;YKR036C;YML061C;YER154W;YOL076W;YNL070W;YJR120W;YDL006W;YPR140W;YPL098C;YOL027C;YOR326W;YMR275C;YOR037W;YDR393W;YGL219C;YKR042W;YDR077W;YBR212W;YGR144W;YPR024W;YIL138C;YDL198C;YKL053C-A;YPR131C;YMR211W;YGR181W;YDR258C;YMR134W;YFL036W;YDL142C;YIL062C;YHR031C;YNL213C;YHR194W;YIL065C;YOL060C;YJL054W;YGL020C;YBR179C;YLL013C;YJR118C;YHR005C-A;YOR330C;YOR266W;YDL029W;YGL055W;YLL001W;YDL217C
GO:0000002,mitochondrial genome maintenance,-0.6171718193690123,0.306,-1.043236209835737,YGR144W;YAL010C;YLR355C;YCR028C-A;YDR077W;YHR120W;YOL095C
GO:0000003,reproduction,1.1971830985915464,0.876,1.000000000000023,YDL029W;YIL138C;YDR150W;YNL079C;YOR326W;YDL006W
GO:0007033,vacuole organization,4.440000000000002,0.219,0.9999999999999976,YNL304W;YNL079C;YIL138C;YOR326W
GO:0000011,vacuole inheritance,-0.6714285714285709,0.30246913580246915,-1.1182380411539852,YOR326W;YIL138C;YNL079C
GO:0006281,DNA repair,1.3794642857142856,0.866,1.0000000000000002,YML061C;YJR144W;YHR031C;YHR120W;YOL095C
GO:0051052,regulation of DNA metabolic process,3.361111111111105,0.533,0.9999999999999787,YML061C;YML058W;YDR296W;YHR031C;YCR028C-A
