GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = 2.148401988667756;NES*_neg=-1.778563304516599)),Leading-edge subset
GO:0048308,organelle inheritance,-0.262459584581599,0.9872262773722628,-0.49865823676141724,YDR233C;YDL204W
GO:0000003,reproduction,-1.0587047315659601,0.0,-1.65999355372669,YDR522C;YCL048W;YLR054C;YPL027W;YBR148W;YLR341W;YCL058W-A;YCR097W;YGL170C;YOL047C;YDR402C;YNL204C;YHR185C;YML066C;YOL132W;YBR180W;YBR045C;YHR184W;YGR032W;YAL018C;YLR445W;YNL194C;YOL086W-A;YOR177C;YMR306W;YLR307W;YDR403W;YLR308W;YDR014W;YDL222C;YGR271C-A;YMR017W;YCR045C;YLR343W;YJL038C;YOR255W;YNL196C;YPR192W;YDL160C-A;YDL214C
GO:0007033,vacuole organization,0.3840134119401747,0.21176470588235294,1.180144277911218,YPL236C;YJR138W;YGR071C;YOR246C;YHL023C;YIL041W;YDR229W;YLR093C
GO:0006281,DNA repair,-0.4998531098039093,0.3663157894736842,-1.0637390765355106,YOL086W-A;YDL160C-A
GO:0051052,regulation of DNA metabolic process,0.2717878186482274,0.958656330749354,0.5852857335850317,YKL010C
GO:0006310,DNA recombination,-0.534533579343512,0.15869311551925322,-1.2392354257223874,YOL086W-A;YDL160C-A;YLR445W
GO:0000018,regulation of DNA recombination,-0.7334943639291494,0.5770750988142292,-0.9604478809206809,YHR153C
GO:0006312,mitotic recombination,0.31611341493745543,0.7195121951219512,0.8261677865074565,YOR141C;YER092W
GO:0051231,spindle elongation,0.58152982109138,0.40717299578059074,1.0593550819723314,YKR088C
GO:1903047,mitotic cell cycle process,-0.5113797489267314,0.3777555110220441,-1.0362580611138459,YHR132W-A;YOR339C;YDR161W;YDR014W;YKL161C;YPL017C;YLR053C
GO:0000070,mitotic sister chromatid segregation,-0.5115735038470028,0.1436950146627566,-1.3185985618741842,YPL017C;YOR339C;YDR014W;YDR161W
GO:0007052,mitotic spindle organization,0.6113736052251632,0.16166281755196305,1.354857646809635,YGL060W;YMR294W;YKR088C
GO:0000022,mitotic spindle elongation,0.581785740434879,0.3870967741935484,1.0805056837508875,YKR088C
GO:0005984,disaccharide metabolic process,-0.3509188726442807,0.3284132841328413,-1.1075413518767088,YJL216C;YIL172C;YGR292W;YOL157C
GO:0000023,maltose metabolic process,-0.6841370093433522,0.010948905109489052,-1.6982783505667782,YJL216C;YIL172C;YGR292W;YOL157C;YGR287C;YBR299W
GO:0046352,disaccharide catabolic process,-0.4760892399504293,0.09631147540983606,-1.3785919167999667,YJL216C;YIL172C;YGR292W;YOL157C;YGR287C;YBR299W
GO:0022618,ribonucleoprotein complex assembly,-0.4054492781906176,0.2503176620076239,-1.1564079886911987,YJR123W;YKL156W;YER007C-A;YLR325C;YHR040W;YNL124W;YKL006W;YOR167C;YHL001W;YEL055C;YNL138W-A;YIL148W;YKR094C;YNL175C;YPL143W
GO:0042255,ribosome assembly,-0.37375599346065497,0.27993527508090615,-1.1332480088818575,YJR123W;YKL156W;YKL006W;YOR167C;YHL001W;YER131W;YGL189C;YIL148W;YKR094C;YEL055C;YPL143W
GO:0042273,ribosomal large subunit biogenesis,-0.6609351176721916,0.0,-2.283250230772498,YPL198W;YHL001W;YNL069C;YKR094C;YEL055C;YIL133C;YJL177W;YLL045C;YLR185W;YDR496C;YOR234C;YKL180W;YDL191W;YER131W;YDR500C;YDR161W;YIL148W;YGR034W;YHL033C;YOL041C;YPL220W;YHR040W;YDL136W;YKL006W;YGL076C;YFR031C-A;YLR344W;YGL189C;YDL063C;YPL143W
GO:0000027,ribosomal large subunit assembly,-0.5961895861320792,0.07836456558773425,-1.438253009009716,YKL006W;YHL001W;YIL148W;YKR094C;YEL055C;YPL143W
GO:0042274,ribosomal small subunit biogenesis,-0.5869899032978166,0.0,-1.970520761822013,YBR181C;YOR167C;YER074W;YJR123W;YMR269W;YBL072C;YML026C;YIL091C;YPL090C;YNL308C;YPL226W;YER102W;YML063W;YOR096W;YNL096C;YGR271C-A;YJL136C;YKL078W;YIL069C;YBR189W;YLR441C;YHL015W;YLR336C
GO:0000028,ribosomal small subunit assembly,0.5770904753499252,0.09482758620689655,1.4285665664554756,YNR037C;YNL306W
GO:0006057,mannoprotein biosynthetic process,0.8377298161470818,0.2905263157894737,1.1271521859235074,
GO:0031506,cell wall glycoprotein biosynthetic process,0.8377298161470818,0.3243801652892562,1.1249448319453548,
GO:0000032,cell wall mannoprotein biosynthetic process,0.8377298161470818,0.32298136645962733,1.1120157295225166,
GO:0006631,fatty acid metabolic process,0.6304306138140432,0.01951219512195122,1.7032817995077554,YOR196C;YLR118C;YEL020C;YPR004C;YDL110C
GO:0000038,very long-chain fatty acid metabolic process,0.7386814932486088,0.572289156626506,0.9700973574408898,
GO:0030001,metal ion transport,-0.2810052154580357,0.6502976190476191,-0.8785730480964284,YLL051C;YKR106W;YOR383C;YOL152W;YMR034C;YOR382W;YBR187W;YCL073C;YDR506C;YDR534C;YOR384W;YER185W;YJR054W
GO:0000041,transition metal ion transport,-0.48482427498591735,0.10726072607260725,-1.367431854923032,YLL051C;YKR106W;YOR383C;YOL152W;YOR382W;YBR187W;YCL073C;YDR506C;YDR534C;YOR384W;YER185W
GO:0070925,organelle assembly,-0.39403055397182296,0.25406032482598606,-1.1475394664227763,YJR123W;YKL156W;YMR094W;YKL006W;YOR167C;YHL001W;YDL139C;YER131W;YGL189C;YDL160C-A;YIL148W;YKR094C;YEL055C;YLR173W;YLR180W;YPL143W
GO:1905037,autophagosome organization,0.3895173471545221,0.668918918918919,0.8140847919015625,YJR138W;YHL023C
GO:0000045,autophagosome assembly,0.3897896779465457,0.701098901098901,0.7947994142381789,YJR138W;YHL023C
