GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=None)),Leading-edge subset
GO:0000003,reproduction,-11.444444444444406,0.22,-0.9959080747839831,
GO:0022618,ribonucleoprotein complex assembly,-0.7584415584415586,0.7065217391304348,-0.7858023375831077,YIL104C
GO:0043604,amide biosynthetic process,-183.3333333333342,0.107,-0.9999865600454514,
GO:1901566,organonitrogen compound biosynthetic process,2.0362473347547962,0.307,1.0000000000000115,YJR024C;YDR047W;YOR375C;YPL252C;YLR438W;YPR035W;YMR321C;YER141W;YBR166C;YNL040W;YIL116W;YPR118W;YGR124W;YFL030W;YER086W;YNL316C;YNL277W;YGL154C;YHR208W;YFR025C;YOR176W;YPL111W;YJR130C;YPR145W;YLR289W;YER081W;YGR208W;YJR085C;YPL172C;YEL038W;YAL062W;YGL009C;YJR016C;YDR007W;YML082W;YGL040C;YLR089C;YDR044W;YIL074C;YGR012W;YHR025W;YDL171C;YNL104C;YCL064C;YBR115C;YLR027C;YKR069W;YJR148W;YPL023C;YLR142W;YOL058W;YMR009W;YMR108W;YER023W;YPR060C;YIL020C;YER014W;YBR249C;YIL094C;YOR108W;YHR037W;YLL062C;YPL074W;YIR034C;YOR278W;YER091C;YMR064W;YCL009C;YML096W;YHR033W;YCR054C;YNR050C;YDR035W;YOR323C;YDR234W
GO:1901605,alpha-amino acid metabolic process,-0.6178144636596453,0.001001001001001001,-1.4649913362800053,YMR189W;YDR380W;YLR438W;YGR124W;YPR035W;YDR019C;YNL277W;YGL154C;YHR208W;YJR130C;YHR112C;YPR145W;YER081W;YJR016C;YIL074C;YDL171C;YNL104C;YBR115C;YDL215C;YOL058W;YLR142W;YMR108W;YOR108W;YIR034C;YCL009C;YDR234W
GO:0006575,cellular modified amino acid metabolic process,-0.26391655315303536,0.9729344729344729,-0.5346977471118196,YOL058W
GO:0031503,protein-containing complex localization,-0.65730426322641,0.4984520123839009,-0.9947575437624847,YIR014W
GO:0006082,organic acid metabolic process,-2.9223595765583124,0.149,-1.0069427301425056,YHR208W;YDR035W;YJR016C
GO:0006790,sulfur compound metabolic process,-0.3919094042945545,0.8060301507537688,-0.8173085505014813,YHR208W
GO:1901564,organonitrogen compound metabolic process,1.2919614147909873,0.065,1.000000000000017,YMR189W;YJR024C;YDR380W;YDR047W;YOR375C;YMR321C;YER141W;YGL203C;YNL316C;YBR281C;YJR010W;YPL172C;YDR502C;YEL038W;YAL062W;YDR007W;YDR044W;YJR062C;YCL064C;YER057C;YMR108W;YDR321W;YLL062C;YMR064W;YCL009C;YHR033W;YGL196W;YPL252C;YPR035W;YGR124W;YBR166C;YPR118W;YFL030W;YER086W;YNL277W;YOR176W;YHR112C;YPR145W;YPL246C;YLR289W;YLR283W;YCL057W;YMR174C;YGL009C;YDL171C;YDR111C;YLR142W;YMR009W;YIR034C;YOR278W;YER091C;YHR047C;YDR035W;YFR044C;YLR438W;YIL116W;YER163C;YPL111W;YER081W;YML082W;YHR025W;YOL057W;YKL157W;YDL215C;YKR069W;YBR208C;YPL023C;YOL058W;YLR351C;YER023W;YPR060C;YOR108W;YML096W;YAL039C;YCR054C;YNR050C;YOR323C;YDR234W;YNL040W;YDR019C;YPR151C;YGL154C;YHR208W;YFR025C;YJR130C;YGR208W;YJR085C;YJR016C;YDL219W;YGL040C;YLR089C;YIL074C;YGR012W;YMR178W;YNL104C;YDR415C;YBR115C;YLR027C;YJR148W;YKL087C;YIL020C;YER014W;YBR249C;YIL094C;YHR037W;YPL074W;YHR113W
