GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=None)),Leading-edge subset
GO:0048308,organelle inheritance,1.302325581395349,0.589,1.0000000000000004,YFL039C
GO:0000003,reproduction,1.0258964143426295,0.0,1.000000000000019,YFL039C
GO:0007033,vacuole organization,1.1287128712871288,0.0,0.9999999999999967,YFL039C
GO:0000011,vacuole inheritance,3.1666666666666665,0.0,1.0000000000000109,YFL039C
GO:0006281,DNA repair,1.0433333333333337,0.567,1.0000000000000167,YFL039C
GO:0051052,regulation of DNA metabolic process,1.1160714285714286,0.0,0.9999999999999984,YOR060C
GO:1903047,mitotic cell cycle process,1.0367231638418077,0.078,1.0000000000000142,YFL039C
GO:0042274,ribosomal small subunit biogenesis,1.0992366412213732,0.551,0.9999999999999931,YDR339C
GO:0043604,amide biosynthetic process,1.0183823529411775,0.0,0.9999999999999843,YKR085C;YIL051C;YJL063C;YBL080C
GO:1901566,organonitrogen compound biosynthetic process,1.0098425196850394,0.017,0.9999999999999745,YKR085C;YIL051C;YJL063C;YBL080C
GO:1901605,alpha-amino acid metabolic process,1.079268292682927,0.0,0.9999999999999872,YIL051C
GO:0051656,establishment of organelle localization,1.1101694915254237,0.0,1.0000000000000062,YLR370C
GO:0042254,ribosome biogenesis,1.0332480818414316,0.622,1.0000000000000164,YDR339C
GO:0006082,organic acid metabolic process,1.02836879432624,0.858,0.9999999999999717,YIL051C;YBL080C
GO:0006790,sulfur compound metabolic process,1.0928571428571427,0.062,0.9999999999999897,YCR020C
GO:1901564,organonitrogen compound metabolic process,1.003330161750714,0.009,1.00000000000001,YCR020C;YKR085C;YFL039C;YJL063C;YBL080C;YIL051C
GO:0016053,organic acid biosynthetic process,1.0710382513661203,0.0,1.0000000000000129,YIL051C
GO:1901565,organonitrogen compound catabolic process,1.0295566502463054,0.84,1.000000000000018,YIL051C
GO:0008652,cellular amino acid biosynthetic process,1.1130434782608691,0.503,0.9999999999999858,YIL051C
GO:0022607,cellular component assembly,1.0093945720250523,0.0,1.0000000000000149,YFL039C;YLR370C;YNR035C;YKL013C;YBR234C
GO:0030866,cortical actin cytoskeleton organization,1.1777777777777778,0.245,0.9999999999999943,YFL039C;YLR370C;YNR035C;YKL013C;YJR065C;YBR234C
GO:0044396,actin cortical patch organization,1.8181818181818181,0.066,1.0000000000000075,YLR370C;YNR035C;YKL013C;YJR065C;YBR234C
GO:0006364,rRNA processing,1.0460992907801414,0.504,0.9999999999999939,YDR339C
GO:1901607,alpha-amino acid biosynthetic process,1.1300000000000001,0.0,0.9999999999999944,YIL051C
GO:0071554,cell wall organization or biogenesis,1.0454545454545456,0.506,1.000000000000018,YFL039C
GO:1903046,meiotic cell cycle process,1.0486891385767791,0.0,0.9999999999999774,YFL039C
GO:0007010,cytoskeleton organization,1.0298507462686568,0.041,1.000000000000021,YFL039C;YLR370C;YNR035C;YKL013C;YJR065C;YBR234C
GO:0007017,microtubule-based process,1.1287128712871288,0.0,0.9999999999999967,YNR035C
GO:0000226,microtubule cytoskeleton organization,1.139784946236559,0.264,1.0000000000000002,YNR035C
GO:0043603,cellular amide metabolic process,1.0163398692810457,0.013,0.9999999999999838,YKR085C;YIL051C;YJL063C;YBL080C
GO:0046483,heterocycle metabolic process,1.0045408678102925,0.361,0.9999999999999885,YFL039C;YCR020C;YBL080C;YDR339C;YOR060C
GO:1901360,organic cyclic compound metabolic process,1.0044139283962725,0.384,0.9999999999999978,YFL039C;YCR020C;YBL080C;YDR339C;YOR060C
GO:0009059,macromolecule biosynthetic process,1.0069013112491367,0.982,0.9999999999999837,YKR085C;YIL051C;YJL063C;YBL080C
GO:0009057,macromolecule catabolic process,1.0278372591006424,0.573,0.9999999999999784,
GO:0007049,cell cycle,1.0151706700379266,0.296,0.9999999999999862,YFL039C;YOR060C
GO:0000278,mitotic cell cycle,1.0349462365591398,0.0,1.0000000000000102,YFL039C
GO:0061640,cytoskeleton-dependent cytokinesis,1.1780821917808222,0.428,0.9999999999999979,YFL039C
GO:0000281,mitotic cytokinesis,1.1805555555555554,0.196,0.9999999999999964,YFL039C
GO:0030010,establishment of cell polarity,1.203125,0.0,1.0,YFL039C
GO:0006979,response to oxidative stress,1.1120689655172413,0.0,1.0000000000000104,YFL039C
GO:0022402,cell cycle process,1.0200617283950615,0.148,1.0000000000000189,YFL039C
GO:0016070,RNA metabolic process,1.0087912087912088,0.011,1.0000000000000124,YDR339C;YBL080C
GO:0034470,ncRNA processing,1.032019704433498,0.2,0.9999999999999847,YDR339C
GO:0016570,histone modification,1.104,0.0,0.9999999999999815,YFL039C
GO:0000479,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1.2765957446808502,0.652,0.9999999999999835,YDR339C
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1.139784946236559,0.27,1.0000000000000002,YDR339C
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1.1624999999999996,0.451,0.9999999999999969,YDR339C
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1.40625,0.0,1.0,YDR339C
GO:0000478,endonucleolytic cleavage involved in rRNA processing,1.2765957446808502,0.642,0.9999999999999835,YDR339C
GO:0000469,cleavage involved in rRNA processing,1.1805555555555551,0.492,0.9999999999999962,YDR339C
GO:0000460,maturation of 5.8S rRNA,1.1624999999999996,0.446,0.9999999999999969,YDR339C
GO:0030490,maturation of SSU-rRNA,1.1226415094339632,0.268,1.0000000000000009,YDR339C
GO:0000967,rRNA 5'-end processing,1.5200000000000002,0.268,1.0000000000000095,YDR339C
GO:0090501,RNA phosphodiester bond hydrolysis,1.0706521739130428,0.509,1.000000000000016,YDR339C
GO:0000472,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1.5909090909090906,0.491,1.0000000000000144,YDR339C
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",1.0999999999999996,0.616,0.9999999999999917,YDR339C
GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)",1.6190476190476195,0.192,0.9999999999999883,YDR339C
GO:0006259,DNA metabolic process,1.0224719101123594,0.222,1.000000000000001,YFL039C;YOR060C
GO:0022414,reproductive process,1.0311750599520384,0.0,1.0000000000000036,YFL039C
GO:0019953,sexual reproduction,1.0567685589519646,0.204,1.0000000000000138,YFL039C
GO:0003006,developmental process involved in reproduction,1.087837837837838,0.563,1.0000000000000133,YFL039C
GO:0022413,reproductive process in single-celled organism,1.0948905109489053,0.724,1.0000000000000138,YFL039C
GO:0009653,anatomical structure morphogenesis,1.0649999999999997,0.137,0.9999999999999741,YFL039C
GO:0048468,cell development,1.1287128712871288,0.0,0.9999999999999967,YFL039C
GO:0051301,cell division,1.0446735395189004,0.0,0.9999999999999758,YFL039C
GO:0000910,cytokinesis,1.136842105263158,0.28,0.9999999999999745,YFL039C
GO:0032506,cytokinetic process,1.361111111111111,0.132,1.0000000000000144,YFL039C
GO:0044837,actomyosin contractile ring organization,1.9285714285714282,0.339,1.0000000000000207,YFL039C
GO:0009987,cellular process,1.0001940240589833,0.146,1.0000000000000178,YCR020C;YKR085C;YFL039C;YJL063C;YBL080C;YLR370C;YDR339C;YOR060C;YNR035C;YKL013C;YIL051C;YJR065C;YBR234C
GO:0065003,protein-containing complex assembly,1.018518518518518,0.941,1.000000000000018,YNR035C;YLR370C;YBR234C;YKL013C
GO:0046394,carboxylic acid biosynthetic process,1.0714285714285712,0.561,1.0000000000000053,YIL051C
GO:0006396,RNA processing,1.0226086956521747,0.157,1.0000000000000142,YDR339C
GO:0140053,mitochondrial gene expression,1.069930069930071,0.0,1.00000000000002,YKR085C;YIL051C;YJL063C;YBL080C
GO:0000966,RNA 5'-end processing,1.3513513513513509,0.542,1.000000000000018,YDR339C
GO:0034471,ncRNA 5'-end processing,1.5200000000000002,0.314,1.0000000000000095,YDR339C
GO:0042221,response to chemical,1.0254403131115457,0.221,1.0000000000000073,YFL039C
GO:0043933,protein-containing complex organization,1.0156249999999996,0.866,0.9999999999999996,YNR035C;YLR370C;YBR234C;YKL013C
GO:0051128,regulation of cellular component organization,1.025575447570332,0.946,1.00000000000002,YNR035C;YLR370C;YBR234C;YKL013C
GO:0006261,DNA-templated DNA replication,1.1074380165289257,0.0,0.9999999999999953,YOR060C
GO:0065008,regulation of biological quality,1.022522522522523,0.048,0.9999999999999891,YNR035C;YLR370C;YBR234C;YKL013C
GO:0048646,anatomical structure formation involved in morphogenesis,1.080246913580247,0.358,0.9999999999999996,YFL039C
GO:0048856,anatomical structure development,1.0649999999999997,0.129,0.9999999999999741,YFL039C
GO:0030154,cell differentiation,1.07027027027027,0.21,1.000000000000004,YFL039C
GO:0006950,response to stress,1.0164141414141414,0.711,1.0000000000000242,YFL039C
GO:0010927,cellular component assembly involved in morphogenesis,1.2096774193548385,0.0,0.9999999999999855,YFL039C
GO:0048869,cellular developmental process,1.0666666666666667,0.0,0.99999999999998,YFL039C
GO:0010467,gene expression,1.005142857142858,0.0,1.000000000000016,YKR085C;YJL063C;YBL080C;YDR339C;YIL051C
GO:0046903,secretion,1.2166666666666666,0.0,0.9999999999999898,YFL039C
GO:0044237,cellular metabolic process,1.0016882386043895,0.51,0.9999999999999896,YCR020C;YKR085C;YFL039C;YJL063C;YBL080C;YDR339C;YOR060C;YIL051C
GO:0048518,positive regulation of biological process,1.0165816326530608,0.352,1.0000000000000189,YBR234C
GO:0031323,regulation of cellular metabolic process,1.0126829268292683,0.0,1.0000000000000095,YOR060C
GO:0060255,regulation of macromolecule metabolic process,1.011818181818182,0.711,1.000000000000009,YOR060C
GO:0043254,regulation of protein-containing complex assembly,1.1470588235294117,0.009,1.0000000000000022,YNR035C;YLR370C;YBR234C;YKL013C
GO:0009306,protein secretion,2.625,0.0,1.0,YFL039C
GO:0070887,cellular response to chemical stimulus,1.03485254691689,0.0,0.9999999999999873,YFL039C
GO:0044271,cellular nitrogen compound biosynthetic process,1.0067294751009417,0.62,0.999999999999974,YKR085C;YIL051C;YJL063C;YBL080C
GO:0051603,proteolysis involved in protein catabolic process,1.05078125,0.0,1.0,
