GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = None;NES*_neg=None)),Leading-edge subset
GO:0048308,organelle inheritance,-1.1212121212121198,0.947,-0.9742642367933881,
GO:0048311,mitochondrion distribution,0.20823994746935556,0.8147268408551069,0.7391500601871617,YMR012W;YPR083W;YIL138C;YOR326W;YNL079C;YOR147W;YLR190W;YDR150W;YMR072W;YLL001W;YDL029W;YIL062C
GO:0000001,mitochondrion inheritance,0.20469353354444073,0.8370986920332937,0.7107508707100318,YPR083W;YIL138C;YOR326W;YNL079C;YOR147W;YLR190W;YDR150W;YMR072W;YLL001W;YDL029W;YIL062C
GO:0007005,mitochondrion organization,1.0,0.0,1.0,YDR470C;YLL006W;YML091C;YJR135W-A;YOR330C;YBR192W;YHR031C;YDR219C;YBR179C;YIL138C;YOL060C;YHR005C-A;YML058W;YCR028C-A;YOR037W;YLL013C;YOR326W;YMR241W;YMR072W;YHR083W;YNL066W;YAL010C;YLR355C;YOL076W;YFL036W;YDR393W;YEL020W-A;YDL198C;YGR101W;YGR181W;YDR150W;YDL217C;YNL055C;YNL121C;YPR140W;YDL006W;YLR304C;YDL142C;YPR024W;YKL053C-A;YNL213C;YOL009C;YJL112W;YOR211C;YMR302C;YMR211W;YBR185C;YDR077W;YOR147W;YLR190W;YJR120W;YOL095C;YGL020C;YPL098C;YGL055W;YJL054W;YIL062C;YJR118C;YPR131C;YLL001W;YNL026W;YDR258C;YNL310C;YBR091C;YGL219C;YJR144W;YMR012W;YMR060C;YHR120W;YPR125W;YHR194W;YMR275C;YNL304W;YML061C;YOL027C;YOR266W;YER154W;YKR042W;YLR368W;YNL079C;YIL065C;YNL070W;YML104C;YDL029W;YPR083W;YGR144W;YBR212W;YDR296W;YMR134W
GO:0000002,mitochondrial genome maintenance,-0.5486297152874233,0.428,-0.9904650654751945,YHR120W;YHR031C
GO:0000003,reproduction,1.1971830985915464,0.885,1.000000000000023,YIL138C;YOR326W;YNL079C;YDL006W;YDR150W;YDL029W
GO:0007033,vacuole organization,4.440000000000002,0.194,0.9999999999999976,YNL304W;YOR326W;YNL079C;YIL138C
GO:0000011,vacuole inheritance,0.4428571428571427,0.6361867704280155,0.8847524034205648,YNL079C;YIL138C
GO:0006281,DNA repair,1.379464285714285,0.989,0.9999999999999999,YHR120W;YML061C;YHR031C;YJR144W;YOL095C
GO:0051052,regulation of DNA metabolic process,3.3611111111111045,0.777,0.9999999999999786,YML061C;YML058W;YCR028C-A;YHR031C;YDR296W
GO:0006310,DNA recombination,1.5243902439024395,0.027,1.000000000000012,YJR144W;YDR296W;YML061C;YOL095C
GO:0006312,mitotic recombination,-2.242424242424241,0.173,-1.18418947031524,YML061C
GO:1903047,mitotic cell cycle process,1.3129496402877683,0.383,0.9999999999999903,YOR326W;YNL079C;YIL138C
GO:0006631,fatty acid metabolic process,-3.1249999999999973,0.148,-1.096924224474579,YGL055W
GO:0030001,metal ion transport,8.727272727272728,0.009,0.9999999999999966,YOL027C;YBR192W;YPR125W;YOR211C;YLL001W
GO:0000041,transition metal ion transport,-2.3846153846153846,0.732,-0.9676335043984201,
GO:0070925,organelle assembly,1.7606837606837604,0.0,0.999999999999989,YNL304W
GO:1905037,autophagosome organization,-1.5111111111111097,0.23030303030303031,-1.2310955872940426,YNL304W
GO:0000045,autophagosome assembly,-1.4782608695652188,0.2518363064008394,-1.2262337269149322,YNL304W
GO:0043604,amide biosynthetic process,1.1794871794871788,0.426,1.0000000000000098,YBR185C;YML091C;YBR212W;YOL027C;YDR296W;YLL013C
GO:1901566,organonitrogen compound biosynthetic process,1.0872340425531932,0.152,1.0000000000000038,YLR355C;YBR185C;YML091C;YGR144W;YBR212W;YOL027C;YDR296W;YLL013C
GO:1901605,alpha-amino acid metabolic process,2.011363636363637,0.777,0.9999999999999775,YLR355C
GO:0051168,nuclear export,2.893617021276597,0.758,1.0000000000000093,YLR368W
GO:0051656,establishment of organelle localization,3.0476190476190435,0.164,0.9999999999999777,YAL010C;YOR326W;YDR150W;YDL029W
GO:0035556,intracellular signal transduction,1.3708333333333331,0.159,1.0000000000000022,YDL006W
GO:0071900,regulation of protein serine/threonine kinase activity,-0.9777777777777786,0.5095669687814703,-0.7957455333564059,
GO:0006355,regulation of DNA-templated transcription,1.1827731092436968,0.573,0.9999999999999908,YDR296W;YML091C
GO:0006082,organic acid metabolic process,1.2536023054755048,0.966,1.0000000000000124,YLR355C;YGL055W
GO:0006790,sulfur compound metabolic process,2.390625,0.0,1.0,YGR144W
GO:1901564,organonitrogen compound metabolic process,1.0355380059230017,0.001,1.0000000000000218,YLR355C;YDR219C;YBR185C;YML091C;YOL076W;YGR144W;YPR024W;YOL027C;YBR212W;YLR368W;YPR131C;YMR275C;YDR296W;YNL055C;YOR037W;YGR101W;YDL006W;YLL013C
GO:0016053,organic acid biosynthetic process,1.8224299065420544,0.041,0.9999999999999909,YLR355C;YGL055W
GO:0044272,sulfur compound biosynthetic process,-10.125,0.092,-0.9954895719394841,
GO:1901565,organonitrogen compound catabolic process,1.2606060606060583,0.55,1.0000000000000056,YPR131C;YDR219C;YLR368W;YPR024W
GO:0072348,sulfur compound transport,-0.609375,0.8980891719745223,-0.6325086514126336,YDR470C
GO:0008652,cellular amino acid biosynthetic process,3.282051282051278,0.0,1.0000000000000022,YLR355C
GO:0006357,regulation of transcription by RNA polymerase II,1.2273901808785506,0.981,1.000000000000021,YML091C
GO:0006366,transcription by RNA polymerase II,1.1900647948164156,0.006,1.0000000000000064,YML091C
GO:0040001,establishment of mitotic spindle localization,-0.5540540540540535,0.9171171171171171,-0.6426695286242831,YOR326W
GO:0051294,establishment of spindle orientation,-0.5324675324675325,0.9385964912280702,-0.6372361891258109,YOR326W
GO:0000132,establishment of mitotic spindle orientation,-0.5324675324675325,0.969147005444646,-0.6262752273231311,YOR326W
GO:0022607,cellular component assembly,1.082766439909295,0.778,1.000000000000005,YNL026W;YMR060C;YIL138C;YLL006W;YNL304W;YNL079C;YKL053C-A;YER154W;YKR042W;YOL009C;YAL010C;YNL066W;YHR083W;YOR037W;YPR140W;YDL029W;YIL062C
GO:0030866,cortical actin cytoskeleton organization,-1.7741935483870954,0.255,-0.9741898585130385,
GO:0044396,actin cortical patch organization,0.5846153846153845,0.4308390022675737,1.0068020001067977,YDL029W
GO:1901607,alpha-amino acid biosynthetic process,4.708333333333336,0.0,0.9999999999999978,YLR355C
GO:0000165,MAPK cascade,-1.5882352941176456,0.10939357907253269,-1.4740338425585304,YDL006W
GO:0000956,nuclear-transcribed mRNA catabolic process,3.696969696969695,0.0,1.000000000000016,YLL013C
GO:0071554,cell wall organization or biogenesis,1.4095238095238085,0.172,1.0000000000000193,YKR042W;YNL066W;YDR077W;YDL029W
GO:0016567,protein ubiquitination,2.4666666666666663,0.002,0.9999999999999912,YLR368W;YMR275C
GO:0000209,protein polyubiquitination,-1.5652173913043497,0.20758693361433087,-1.2941889537086215,YMR275C
GO:1903046,meiotic cell cycle process,1.4607329842931898,0.727,1.000000000000018,YDR150W;YDL029W
GO:0007010,cytoskeleton organization,1.4270833333333304,0.839,1.0000000000000056,YIL138C;YOR326W;YNL079C;YOL076W;YDR150W;YPR131C;YDL029W;YIL062C
GO:0007017,microtubule-based process,4.520000000000002,0.094,0.9999999999999949,YOR326W;YDR150W
GO:0000226,microtubule cytoskeleton organization,6.176470588235283,0.038,1.0000000000000144,YOR326W;YDR150W
GO:0043603,cellular amide metabolic process,1.1548507462686588,0.143,1.0000000000000118,YBR185C;YML091C;YBR212W;YOL027C;YDR296W;YGR101W;YLL013C
GO:0046483,heterocycle metabolic process,1.038300104931795,0.001,1.000000000000018,YML091C;YML061C;YFL036W;YBR212W;YGR144W;YOR330C;YHR120W;YML058W;YCR028C-A;YHR031C;YJR144W;YDR296W;YOL095C;YMR302C;YDL006W;YLL013C
GO:1901360,organic cyclic compound metabolic process,1.0361691288843609,0.168,1.0000000000000049,YML091C;YML061C;YFL036W;YBR212W;YGR144W;YOR330C;YMR134W;YHR120W;YML058W;YCR028C-A;YOL095C;YHR031C;YJR144W;YDR296W;YOR037W;YMR302C;YDL006W;YLL013C
GO:0046700,heterocycle catabolic process,1.6796875,0.061,1.0,YOR330C;YBR212W;YLL013C
GO:1901361,organic cyclic compound catabolic process,1.6350364963503672,0.884,1.0000000000000184,YOR330C;YBR212W;YLL013C
GO:0048285,organelle fission,1.4540540540540505,0.578,1.0000000000000062,YDR150W;YJL112W;YLL001W;YIL065C;YPR083W
GO:0005976,polysaccharide metabolic process,-4.473477190473379,0.073,-1.059704658173406,YNL066W
GO:0009059,macromolecule biosynthetic process,1.0575382374362696,0.823,1.00000000000001,YBR185C;YML091C;YML061C;YFL036W;YBR212W;YOL027C;YOR330C;YHR031C;YDR296W;YLL013C
GO:0009057,macromolecule catabolic process,1.207161125319693,0.324,0.9999999999999994,YDR219C;YBR212W;YPR024W;YOR330C;YKR042W;YPR131C;YNL066W;YLR368W;YLL013C
GO:0016052,carbohydrate catabolic process,-87.0,0.073,-0.9998378616950271,
GO:0000272,polysaccharide catabolic process,-0.8857142857142845,0.16443594646271512,-1.310047052277318,YNL066W;YKR042W
GO:0007049,cell cycle,1.1132867132867117,0.294,1.0000000000000109,YIL138C;YOR326W;YNL079C;YLR190W;YML058W;YDR150W;YKR042W;YNL066W;YDL029W
GO:0000278,mitotic cell cycle,1.2939189189189149,0.827,0.9999999999999801,YOR326W;YNL079C;YIL138C
GO:0000280,nuclear division,1.511494252873565,0.496,1.000000000000009,YDR150W
GO:0061640,cytoskeleton-dependent cytokinesis,-28.333333333333297,0.706,-0.9992812314176566,
GO:0000281,mitotic cytokinesis,-21.0,0.085,-0.9991123836138238,
GO:0030010,establishment of cell polarity,-6.249999999999995,0.339,-0.9953164271163655,
GO:0061157,mRNA destabilization,-2.034482758620692,0.3,-0.9637936809781928,
GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",-1.5000000000000016,0.23983315954118875,-1.2349944008958624,YLL013C
GO:0006401,RNA catabolic process,2.1578947368421018,0.377,1.0000000000000082,YBR212W;YLL013C
GO:0006812,cation transport,1.5793103448275871,0.374,1.0000000000000167,YDR470C;YOL027C;YBR192W;YPR125W;YOR211C;YLL001W
GO:0006979,response to oxidative stress,3.2249999999999925,0.923,1.0000000000000167,YDR296W
GO:1901700,response to oxygen-containing compound,-28.66666666666663,0.496,-0.9989197728038156,
GO:0015698,inorganic anion transport,0.9090909090909091,0.1782608695652174,1.122279691617058,
GO:0022402,cell cycle process,1.1451048951048937,0.66,1.000000000000019,YIL138C;YOR326W;YNL079C;YDR150W;YKR042W;YNL066W;YDL029W
GO:0008380,RNA splicing,2.5892857142857135,0.0,0.999999999999988,YDL006W
GO:0016070,RNA metabolic process,1.0620636152055882,0.159,0.9999999999999956,YML091C;YML061C;YFL036W;YBR212W;YHR031C;YDR296W;YMR302C;YDL006W;YLL013C
GO:0000394,"RNA splicing, via endonucleolytic cleavage and ligation",-1.0253164556962013,0.19337016574585636,-1.239271928094445,YDL006W
GO:0034470,ncRNA processing,1.266666666666663,0.667,1.0000000000000082,YML091C;YDL006W
GO:0006397,mRNA processing,1.7333333333333312,0.624,0.9999999999999919,YML091C;YMR302C
GO:0006914,autophagy,1.5704697986577203,0.892,0.9999999999999807,YGL020C;YNL304W;YKR042W;YLL001W;YIL065C
GO:0061726,mitochondrion disassembly,-1.1219512195121961,0.561,-0.9379750347865174,
GO:0000422,autophagy of mitochondrion,-1.1219512195121961,0.577,-0.9431635430821432,
GO:0061912,selective autophagy,-1.7368421052631593,0.271,-1.1062132309806694,YGL020C
GO:0000423,mitophagy,-0.8461538461538451,0.47202797202797203,-1.0208761492698735,YGL020C
GO:0045944,positive regulation of transcription by RNA polymerase II,1.4238095238095225,0.762,1.000000000000015,YML091C
GO:0090501,RNA phosphodiester bond hydrolysis,1.8240740740740768,0.2,0.9999999999999954,YML091C
GO:0090502,"RNA phosphodiester bond hydrolysis, endonucleolytic",2.6481481481481537,0.218,0.9999999999999938,YML091C
GO:0007127,meiosis I,13.7142857142857,0.769,0.9999999999999912,YDR150W
GO:0061982,meiosis I cell cycle process,4.296296296296302,0.483,0.9999999999999859,YDR150W
GO:0006298,mismatch repair,-1.2835820895522407,0.0379746835443038,-1.3980143011471777,YHR120W
GO:0000731,DNA synthesis involved in DNA repair,-1.088235294117645,0.26782884310618066,-1.2066880297705207,YML061C
GO:0051276,chromosome organization,1.1799163179916303,0.25,0.9999999999999761,YML061C;YOL095C;YHR031C;YMR072W
GO:0032508,DNA duplex unwinding,-2.470499999805726,0.002,-1.3923129059039911,YOL095C;YHR031C
GO:0000723,telomere maintenance,-21.567677512229977,0.011,-1.0258981612088236,YHR031C
GO:0000722,telomere maintenance via recombination,-1.3214285714285714,0.23427041499330656,-1.2909086663085867,YML061C
GO:0006259,DNA metabolic process,1.1746724890829667,0.456,1.0000000000000178,YML061C;YHR120W;YFL036W;YOR330C;YML058W;YCR028C-A;YHR031C;YJR144W;YDR296W;YOL095C
GO:0032200,telomere organization,2.8723404255319127,0.991,0.9999999999999822,YML061C;YHR031C
GO:0000725,recombinational repair,29.999999999999964,0.013,0.9999999999999989,YJR144W;YML061C;YOL095C
GO:0006302,double-strand break repair,2.561403508771933,0.482,0.9999999999999953,YML061C
GO:0000724,double-strand break repair via homologous recombination,-13.833333333333314,0.668,-0.9978600110606053,
GO:0000727,double-strand break repair via break-induced replication,-1.1384615384615362,0.25241157556270094,-1.2286583738188064,YML061C
GO:0071897,DNA biosynthetic process,4.826086956521746,0.709,0.9999999999999726,YOR330C;YML061C
GO:0048284,organelle fusion,4.739130434782616,0.817,1.0000000000000042,YOR211C;YDR470C;YLR368W;YBR179C
GO:0022414,reproductive process,1.2492668621700878,0.225,0.9999999999999994,YIL138C;YOR326W;YNL079C;YDR150W;YDL029W
GO:0000747,conjugation with cellular fusion,3.542857142857138,0.0,1.0000000000000162,YDL006W
GO:0030473,nuclear migration along microtubule,-0.6521739130434779,0.7947019867549668,-0.7266796781006867,YDR150W
GO:0007097,nuclear migration,-0.6923076923076916,0.7584615384615384,-0.7504618226601018,YDR150W
GO:0019953,sexual reproduction,1.5751633986928089,0.56,0.9999999999999842,YDL006W;YDL029W
GO:0071444,cellular response to pheromone,-4.263157894736845,0.08,-1.1262983717340738,YDL006W
GO:0000749,response to pheromone triggering conjugation with cellular fusion,-4.263157894736845,0.09,-1.1220235209375047,YDL006W
GO:0032005,signal transduction involved in positive regulation of conjugation with cellular fusion,-1.3728813559322013,0.12957317073170732,-1.3792602206359468,YDL006W
GO:0000750,pheromone-dependent signal transduction involved in conjugation with cellular fusion,-1.3728813559322013,0.13828238719068414,-1.3678531045671287,YDL006W
GO:0000902,cell morphogenesis,-0.9777777777777785,0.6070707070707071,-0.7815415530357427,
GO:0003006,developmental process involved in reproduction,2.236111111111107,0.877,0.9999999999999996,YDL029W
GO:0022413,reproductive process in single-celled organism,2.459016393442618,0.273,0.9999999999999896,YDL029W
GO:0007154,cell communication,1.1889596602972399,0.0,1.000000000000003,YDL006W
GO:0019236,response to pheromone,-28.66666666666663,0.504,-0.9990474199019411,
GO:0009653,anatomical structure morphogenesis,1.709677419354838,0.263,0.9999999999999861,YOR326W;YDL029W
GO:0048468,cell development,4.560000000000002,0.038,1.0000000000000009,YDL029W
GO:0019954,asexual reproduction,-2.000000000000001,0.876,-0.969159478892411,
GO:0051301,cell division,1.3906976744186081,0.29,1.0000000000000195,YIL138C;YOR326W;YNL079C;YLR190W;YKR042W;YNL066W
GO:0000910,cytokinesis,5.473684210526312,0.41,0.9999999999999887,YIL138C;YOR326W;YNL079C;YKR042W;YNL066W
GO:0032506,cytokinetic process,-1.1626379808489582,0.28,-0.9881086189239473,YNL066W
GO:0000912,assembly of actomyosin apparatus involved in cytokinesis,0.6323529411764706,0.3204868154158215,1.08862848618488,YIL138C
GO:1902407,assembly of actomyosin apparatus involved in mitotic cytokinesis,0.6428571428571428,0.3306930693069307,1.0882386104524497,YIL138C
GO:0044837,actomyosin contractile ring organization,0.5967741935483873,0.47368421052631576,0.9776876006731638,YIL138C
GO:0000915,actomyosin contractile ring assembly,0.6323529411764706,0.3739130434782609,1.074006887696446,YIL138C
GO:0090529,cell septum assembly,-0.9393939393939387,0.15942028985507245,-1.3065603505819219,YNL066W;YKR042W
GO:0000917,division septum assembly,-0.9393939393939387,0.15026833631484796,-1.3443437310278559,YNL066W;YKR042W
