GO Term ID,GO Term Name,ES,p-value,NES (NES*_pos = 1.86287075760854;NES*_neg=-1.8485105583347399)),Leading-edge subset
GO:0048308,organelle inheritance,0.6529814678187141,0.2021505376344086,1.2446683345921596,
GO:0000003,reproduction,-0.8907111608323963,0.0,-1.40153939264177,YDR522C;YML066C;YBR148W;YNL204C;YOL132W;YPL027W;YPL017C;YGR271C-A;YER096W;YCR045C;YLR307W;YOR242C;YLR445W;YDL222C;YCL058W-A;YDR383C;YLR343W;YAL018C;YOL086W-A;YDL160C-A;YDR402C;YLR213C;YBR180W;YGL170C;YFR022W;YCR097WB;YEL072W;YLR054C;YOR255W;YLR227C;YMR017W;YCL048W;YNL196C;YJL038C;YOR190W;YBR045C;YDR403W
GO:0007033,vacuole organization,0.3403117008893799,0.46113989637305697,1.0018562354859364,YPR149W;YIL041W
GO:0006281,DNA repair,-0.5561733894431791,0.2131324004305705,-1.1719414256459944,YFR038W;YDR540C;YOL086W-A;YFL006W;YDL160C-A;YAL019W;YDR291W
GO:0051052,regulation of DNA metabolic process,-0.42256411006186834,0.6612903225806451,-0.8264317438853794,YFR038W;YDR291W
GO:0006310,DNA recombination,-0.48064944456255504,0.3031400966183575,-1.0989160923866936,YPL017C;YFR038W;YDR540C;YOL086W-A;YDL160C-A;YLR445W
GO:0000018,regulation of DNA recombination,-0.6798732171156783,0.625,-0.9035052538702174,YHR153C
GO:0006312,mitotic recombination,-0.3142585010683264,0.7713178294573644,-0.7602506266150939,YFR038W;YDR540C;YPL017C
GO:0051231,spindle elongation,0.6602039679243987,0.2651356993736952,1.193194647352419,YHR127W
GO:1903047,mitotic cell cycle process,-0.45496677176840755,0.6468213925327951,-0.9212730520041614,YPL017C;YHR149C;YKR091W;YDL139C;YHR132W-A
GO:0000070,mitotic sister chromatid segregation,-0.2144702842377265,0.9806138933764136,-0.53713024834987,YJR072C;YLR243W;YPL017C;YPL024W;YBL031W;YKR088C;YDR014W;YGL056C;YDR161W;YHR127W;YOR339C;YOR262W
GO:0007052,mitotic spindle organization,0.5729166666666681,0.2277432712215321,1.2077301355304748,YKR088C;YBL031W;YHR127W;YMR294W
GO:0000022,mitotic spindle elongation,0.6603706876666382,0.32172131147540983,1.1649933274443312,YHR127W
GO:0005984,disaccharide metabolic process,-0.3664984990774699,0.2591093117408907,-1.1562096004892217,YDR001C;YPR026W;YMR105C
