Batch,Avg Loss,GO:0007005
0,70.05487084388733,70.05487823486328
100,66.08106303215027,66.08106231689453
200,60.49628835916519,60.49628829956055
300,56.673619508743286,56.67361831665039
400,53.02278411388397,53.02278137207031
500,49.583116203546524,49.58311462402344
600,45.030835658311844,45.03083419799805
700,42.52339830994606,42.52339172363281
800,36.65125584602356,36.6512565612793
900,33.95864436030388,33.958648681640625
1000,32.77093634009361,32.770938873291016
1100,30.24186073243618,30.241857528686523
1200,28.69887626171112,28.698877334594727
1300,25.909243032336235,25.90924644470215
1400,26.246473506093025,26.246475219726562
1500,23.714440174400806,23.714441299438477
1600,21.52690701186657,21.526906967163086
1700,22.475743658840656,22.475744247436523
1800,21.556839898228645,21.556840896606445
1900,21.027804613113403,21.02780532836914
2000,20.300120662897825,20.300121307373047
2100,19.659456592053175,19.659456253051758
2200,17.410544387996197,17.410545349121094
2300,19.35714416950941,19.35714340209961
2400,16.486274387687445,16.48627471923828
2500,16.916869677603245,16.9168701171875
2600,18.351827915757895,18.35182762145996
2700,15.099878214299679,15.099878311157227
2800,14.822021897882223,14.822021484375
2900,14.090664869174361,14.090664863586426
3000,15.202263228595257,15.202261924743652
3100,15.249792821705341,15.249792098999023
3200,14.520175077021122,14.520173072814941
3300,12.905268492177129,12.905267715454102
3400,13.282308645546436,13.282309532165527
3500,13.734971459954977,13.73497200012207
3600,12.286879127845168,12.286879539489746
3700,12.2844792380929,12.284480094909668
3800,11.383817084133625,11.383816719055176
3900,12.39285140670836,12.392852783203125
4000,13.067849783226848,13.067850112915039
4100,11.511821095831692,11.511821746826172
4200,13.673702733591199,13.67370319366455
4300,12.3115203846246,12.31152057647705
4400,9.248663797974586,9.248664855957031
4500,8.960959628224373,8.960960388183594
4600,11.649701427668333,11.649702072143555
4700,9.088713090866804,9.088712692260742
4800,8.580637782812119,8.58063793182373
4900,12.071382638067007,12.071383476257324
5000,9.538701712153852,9.538701057434082
5100,10.320649219676852,10.320651054382324
5200,10.404785138554871,10.40478515625
5300,9.579448920674622,9.579448699951172
5400,11.757301280274987,11.757302284240723
5500,9.511144684627652,9.511144638061523
5600,10.189319676719606,10.189319610595703
5700,9.27715674135834,9.277156829833984
5800,8.702464518137276,8.702466011047363
5900,10.358792331069708,10.358792304992676
6000,10.901958058588207,10.901958465576172
6100,7.804818296339363,7.804818153381348
6200,8.596071368083358,8.59607219696045
6300,8.22980594355613,8.229805946350098
6400,8.982309554703534,8.982309341430664
6500,8.74346211925149,8.743462562561035
6600,8.912153671495616,8.912154197692871
6700,8.824087040498853,8.824088096618652
6800,7.648408618755639,7.648408889770508
6900,8.087137962225825,8.087139129638672
7000,7.63451081328094,7.634511947631836
7100,8.623731477186084,8.623732566833496
7200,7.24727547634393,7.24727725982666
7300,7.77074255887419,7.770743370056152
7400,7.977610933128744,7.977611541748047
7500,7.337897438555956,7.337897300720215
7600,8.250600664876401,8.250600814819336
7700,6.281908066011965,6.281908988952637
7800,7.120676897000521,7.120677471160889
7900,9.135192449204624,9.135191917419434
8000,7.623221029993147,7.623222827911377
8100,7.072313983924687,7.072314262390137
8200,7.343010251875967,7.343011856079102
8300,5.097133846953511,5.097134590148926
8400,6.9768541366793215,6.9768548011779785
8500,5.855938955675811,5.855939865112305
8600,7.016216866206378,7.016217231750488
8700,7.101521925069392,7.101522445678711
8800,6.062774415593594,6.062775135040283
8900,7.726276756264269,7.726278305053711
9000,7.07619911339134,7.076200008392334
9100,6.649108911398798,6.64910888671875
9200,7.839650912210345,7.839651584625244
9300,7.206926845945418,7.2069268226623535
9400,7.423165045678616,7.423165798187256
9500,6.608376627787948,6.608376979827881
9600,5.558562564663589,5.558563232421875
9700,6.533518654294312,6.533519744873047
9800,5.634491283679381,5.63449239730835
9900,5.838788757100701,5.838788986206055
10000,6.762841795571148,6.762841701507568
10100,5.785980031825602,5.785980224609375
10200,4.987008115276694,4.987008571624756
10300,4.789029479026794,4.789030075073242
10400,5.033617132343352,5.033617973327637
10500,6.6267929268069565,6.62679386138916
10600,5.891515250084922,5.891515731811523
10700,5.712170714512467,5.7121710777282715
10800,5.524240858387202,5.5242414474487305
10900,5.543191997800022,5.5431928634643555
11000,4.835559531813487,4.835559844970703
11100,5.362262970069423,5.3622636795043945
11200,5.996328457025811,5.996329307556152
11300,5.748485348885879,5.748486518859863
11400,5.289840795099735,5.289842128753662
11500,5.930777223780751,5.930777549743652
11600,5.664467322872952,5.664468288421631
11700,5.288330177310854,5.288331508636475
11800,7.003459956496954,7.003459930419922
11900,5.838392122415826,5.83839225769043
12000,5.346506951376796,5.346507549285889
12100,5.61644557164982,5.616446018218994
12200,5.365233010146767,5.365234375
12300,5.697022852022201,5.697023391723633
12400,4.9219593338202685,4.921960353851318
12500,5.0975414828862995,5.0975422859191895
12600,6.312828579684719,6.312829494476318
12700,5.975374460918829,5.975374698638916
12800,5.4555098679848015,5.455510139465332
12900,5.529478044714779,5.529478549957275
13000,4.679434913210571,4.679435729980469
13100,5.448880906915292,5.44888162612915
13200,4.7007201401283965,4.700721263885498
13300,4.340531313093379,4.340532302856445
13400,4.514905811054632,4.514906883239746
13500,5.198486701585352,5.198487758636475
13600,3.8875478338450193,3.8875491619110107
13700,4.873836484039202,4.873837471008301
13800,5.33988775475882,5.339888095855713
13900,4.110405917977914,4.110406875610352
14000,5.212996147107333,5.212996959686279
14100,5.668395437533036,5.66839599609375
14200,5.021337480749935,5.021337985992432
14300,5.0933088744059205,5.09330940246582
14400,5.169109938200563,5.1691107749938965
14500,5.134426841512322,5.134427547454834
14600,4.5939702806063,4.593970775604248
14700,3.7318209828808904,3.7318215370178223
14800,3.764128857292235,3.764129877090454
14900,3.8523579840548337,3.852358818054199
15000,4.167177374241874,4.167178630828857
15100,5.574924272601493,5.574925422668457
15200,5.646349907154217,5.646350860595703
15300,4.357236120617017,4.357236862182617
15400,3.79567717097234,3.7956783771514893
15500,3.9624965209513903,3.9624974727630615
15600,4.37255768745672,4.372558116912842
15700,3.274634755915031,3.2746353149414062
15800,4.43874201469589,4.438742637634277
15900,3.5181199706858024,3.5181212425231934
16000,3.705685107735917,3.705686330795288
16100,4.112356660421938,4.1123576164245605
16200,5.037893294589594,5.037893772125244
16300,5.202721503679641,5.20272159576416
16400,4.167911056545563,4.167912006378174
16500,5.4347692877054214,5.434770107269287
16600,4.045297789853066,4.045299053192139
16700,4.798642362933606,4.798643112182617
16800,4.401512462645769,4.40151309967041
16900,4.993069230346009,4.993069648742676
17000,4.849081622669473,4.8490824699401855
17100,3.8218913454329595,3.8218917846679688
17200,2.808503916254267,2.808505058288574
17300,4.257364928605966,4.2573652267456055
17400,4.311999741010368,4.312000751495361
17500,3.8726726948516443,3.872673273086548
17600,4.110816866159439,4.1108174324035645
17700,3.5682358788326383,3.5682365894317627
17800,4.368423339212313,4.368424415588379
17900,4.516589603037573,4.516590595245361
18000,5.190096704638563,5.190097808837891
18100,3.957012637751177,3.9570136070251465
18200,3.9776227395050228,3.97762393951416
18300,4.117334726732224,4.117335319519043
18400,2.943476387881674,2.9434773921966553
18500,4.249601630726829,4.249602794647217
18600,3.8705606593284756,3.870561122894287
18700,3.9370028655976057,3.9370033740997314
18800,3.463204102125019,3.4632046222686768
18900,2.9496391584398225,2.9496397972106934
19000,3.4480401871260256,3.448040723800659
19100,4.171422849060036,4.171423435211182
19200,4.040401121368632,4.040401935577393
19300,3.3467906466685236,3.346791982650757
19400,4.805173151893541,4.805173873901367
19500,3.715898044174537,3.7158985137939453
19600,3.9707971380557865,3.9707977771759033
19700,3.3103669279953465,3.310368061065674
19800,5.533462411316577,5.5334625244140625
19900,3.978383488720283,3.978384494781494
20000,3.646961154881865,3.6469621658325195
20100,3.246301419218071,3.246302604675293
20200,3.381189245264977,3.381190299987793
20300,5.110641845036298,5.110642433166504
20400,3.543230695882812,3.543231725692749
20500,3.695875058299862,3.695875883102417
20600,3.260005410062149,3.2600064277648926
20700,3.5355427796021104,3.535543918609619
20800,2.9429423636756837,2.942943811416626
20900,3.714990897104144,3.714991569519043
21000,3.385449443710968,3.3854501247406006
21100,3.4905993075226434,3.490600347518921
21200,3.5695989687228575,3.5695998668670654
21300,2.7213050916907378,2.721306085586548
21400,2.854390954831615,2.8543920516967773
21500,3.19576513604261,3.195765972137451
21600,3.672474035178311,3.6724748611450195
21700,2.852094159577973,2.8520946502685547
21800,2.802222092403099,2.802222490310669
21900,3.1278879642486572,3.1278884410858154
22000,2.7783954886253923,2.7783963680267334
22100,2.3817759425146505,2.381777048110962
22200,3.1532868118956685,3.153287649154663
22300,2.8645329680875875,2.8645336627960205
22400,4.499773276154883,4.499773979187012
22500,3.3909226444084197,3.390923261642456
22600,4.213917854242027,4.213918685913086
22700,4.164789936388843,4.164790153503418
22800,3.7385038507636636,3.738504409790039
22900,3.457753707712982,3.4577548503875732
23000,3.23128654982429,3.2312870025634766
23100,3.3820803442504257,3.3820812702178955
23200,3.8153753253864124,3.8153762817382812
23300,2.41720334708225,2.4172043800354004
23400,4.294432745082304,4.294433116912842
23500,2.618425711756572,2.61842679977417
23600,3.999512394424528,3.9995131492614746
23700,3.335577761172317,3.335578203201294
23800,3.827331376611255,3.8273322582244873
23900,3.730119229760021,3.7301201820373535
24000,3.2730143760563806,3.2730154991149902
24100,3.098718759138137,3.098719835281372
24200,3.9496328567620367,3.9496331214904785
24300,3.8509902061196044,3.8509905338287354
24400,3.155805327813141,3.155806303024292
24500,3.2806980969617143,3.280698776245117
24600,2.677489280467853,2.677490234375
24700,1.9126135079422966,1.9126147031784058
24800,2.2663374660769477,2.266338586807251
24900,2.438934415578842,2.4389355182647705
25000,2.5619232991011813,2.561924457550049
25100,3.3058121498906985,3.3058130741119385
25200,2.7796492787310854,2.7796502113342285
