Batch 0 Loss:	0.6824078559875488
Batch 0 Time:	0.13988006909688314 minutes
Batch 100 Loss:	64.77555763721466
Batch 100 Time:	0.7441690007845561 minutes
Batch 200 Loss:	58.363593965768814
Batch 200 Time:	0.7381098151206971 minutes
Batch 300 Loss:	55.10580801963806
Batch 300 Time:	0.7348950743675232 minutes
Batch 400 Loss:	51.63030847907066
Batch 400 Time:	0.740579883257548 minutes
Batch 500 Loss:	51.15962229669094
Batch 500 Time:	0.7414724032084147 minutes
Batch 600 Loss:	48.18242606520653
Batch 600 Time:	0.7393588344256083 minutes
Batch 700 Loss:	46.08736874163151
Batch 700 Time:	0.7373573780059814 minutes
Batch 800 Loss:	44.07491338253021
Batch 800 Time:	0.7346397280693054 minutes
Batch 900 Loss:	43.316335275769234
Batch 900 Time:	0.7324085116386414 minutes
Batch 1000 Loss:	43.65229061245918
Batch 1000 Time:	0.742181928952535 minutes
Batch 1100 Loss:	41.41498684883118
Batch 1100 Time:	0.7442766507466634 minutes
Batch 1200 Loss:	39.55352519452572
Batch 1200 Time:	0.7405603130658468 minutes
Batch 1300 Loss:	39.52625595033169
Batch 1300 Time:	0.7362830996513366 minutes
Batch 1400 Loss:	38.72390565276146
Batch 1400 Time:	0.7462283452351888 minutes
Batch 1500 Loss:	36.57964649796486
Batch 1500 Time:	0.7483716328938802 minutes
Batch 1600 Loss:	34.11888839304447
Batch 1600 Time:	0.7404978434244792 minutes
Batch 1700 Loss:	34.838279232382774
Batch 1700 Time:	0.7468037883440654 minutes
Batch 1800 Loss:	33.13547736406326
Batch 1800 Time:	0.7440131425857544 minutes
Batch 1900 Loss:	32.463136583566666
Batch 1900 Time:	0.7430352608362834 minutes
Batch 2000 Loss:	32.8655811548233
Batch 2000 Time:	0.743902051448822 minutes
Batch 2100 Loss:	31.54593249410391
Batch 2100 Time:	0.7469897707303365 minutes
Batch 2200 Loss:	30.290400378406048
Batch 2200 Time:	0.7454834659894307 minutes
Batch 2300 Loss:	30.540459245443344
Batch 2300 Time:	0.7469553232192994 minutes
Batch 2400 Loss:	30.407467111945152
Batch 2400 Time:	0.7439597884813944 minutes
Batch 2500 Loss:	28.241032734513283
Batch 2500 Time:	0.7419655958811442 minutes
Batch 2600 Loss:	29.418067544698715
Batch 2600 Time:	0.7447073300679524 minutes
Batch 2700 Loss:	28.681663133203983
Batch 2700 Time:	0.7448647618293762 minutes
Batch 2800 Loss:	26.771948091685772
Batch 2800 Time:	0.74182315270106 minutes
Batch 2900 Loss:	27.346681639552116
Batch 2900 Time:	0.7449546058972677 minutes
Batch 3000 Loss:	24.75612923875451
Batch 3000 Time:	0.7446839253107707 minutes
Batch 3100 Loss:	25.953567162156105
Batch 3100 Time:	0.7429953813552856 minutes
Batch 3200 Loss:	24.513830740004778
Batch 3200 Time:	0.7421183983484904 minutes
Batch 3300 Loss:	23.733137492090464
Batch 3300 Time:	0.7475478927294413 minutes
Batch 3400 Loss:	24.421782545745373
Batch 3400 Time:	0.7393176396687825 minutes
Batch 3500 Loss:	22.5266236923635
Batch 3500 Time:	0.7477341214815776 minutes
Batch 3600 Loss:	26.242141395807266
Batch 3600 Time:	0.7525206844011942 minutes
Batch 3700 Loss:	26.252433713525534
Batch 3700 Time:	0.7400939583778381 minutes
Batch 3800 Loss:	22.236629739403725
Batch 3800 Time:	0.7316111524899801 minutes
Batch 3900 Loss:	25.02807267382741
Batch 3900 Time:	0.7364974896113078 minutes
Batch 4000 Loss:	26.140042282640934
Batch 4000 Time:	0.733746059735616 minutes
Batch 4100 Loss:	23.28799196332693
Batch 4100 Time:	0.7395484606424968 minutes
Batch 4200 Loss:	21.896185539662838
Batch 4200 Time:	0.7395676692326864 minutes
Batch 4300 Loss:	24.2760244384408
Batch 4300 Time:	0.7380042552947998 minutes
