Batch 0 Loss:	0.6680501103401184
Batch 0 Time:	0.13716596364974976 minutes
Batch 100 Loss:	65.55959463119507
Batch 100 Time:	0.7420745491981506 minutes
Batch 200 Loss:	57.928120255470276
Batch 200 Time:	0.7435660322507223 minutes
Batch 300 Loss:	58.34971058368683
Batch 300 Time:	0.745615287621816 minutes
Batch 400 Loss:	54.9752237200737
Batch 400 Time:	0.7373227556546529 minutes
Batch 500 Loss:	54.45628800988197
Batch 500 Time:	0.7335748871167501 minutes
Batch 600 Loss:	53.01841062307358
Batch 600 Time:	0.7378050009409587 minutes
Batch 700 Loss:	50.8678634762764
Batch 700 Time:	0.7312675396601359 minutes
Batch 800 Loss:	50.013528406620026
Batch 800 Time:	0.7398865540822347 minutes
Batch 900 Loss:	50.722268521785736
Batch 900 Time:	0.7368293364842733 minutes
Batch 1000 Loss:	49.39848171174526
Batch 1000 Time:	0.7335336327552795 minutes
Batch 1100 Loss:	47.069505751132965
Batch 1100 Time:	0.7404791831970214 minutes
Batch 1200 Loss:	46.78247845172882
Batch 1200 Time:	0.7320682009061178 minutes
Batch 1300 Loss:	45.34479768574238
Batch 1300 Time:	0.7381308118502299 minutes
Batch 1400 Loss:	44.978745847940445
Batch 1400 Time:	0.7404186328252157 minutes
Batch 1500 Loss:	43.49549728631973
Batch 1500 Time:	0.7384323596954345 minutes
Batch 1600 Loss:	43.68862231075764
Batch 1600 Time:	0.7349369645118713 minutes
Batch 1700 Loss:	38.83232969045639
Batch 1700 Time:	0.73716326157252 minutes
Batch 1800 Loss:	43.77426868677139
Batch 1800 Time:	0.7505325158437093 minutes
Batch 1900 Loss:	43.88145127892494
Batch 1900 Time:	0.7406705458958943 minutes
Batch 2000 Loss:	41.957368925213814
Batch 2000 Time:	0.7387181282043457 minutes
Batch 2100 Loss:	38.15786570310593
Batch 2100 Time:	0.7344680984814962 minutes
Batch 2200 Loss:	42.89361181855202
Batch 2200 Time:	0.7395793437957764 minutes
Batch 2300 Loss:	39.00572560727596
Batch 2300 Time:	0.739504067103068 minutes
Batch 2400 Loss:	40.54901450872421
Batch 2400 Time:	0.7406261761983236 minutes
Batch 2500 Loss:	38.7302073687315
Batch 2500 Time:	0.7276435335477193 minutes
Batch 2600 Loss:	40.20154224336147
Batch 2600 Time:	0.7398745695749919 minutes
Batch 2700 Loss:	37.80023707449436
Batch 2700 Time:	0.7407010793685913 minutes
Batch 2800 Loss:	39.750018775463104
Batch 2800 Time:	0.7371892929077148 minutes
Batch 2900 Loss:	35.29656030237675
Batch 2900 Time:	0.7343094666798909 minutes
Batch 3000 Loss:	36.847538605332375
Batch 3000 Time:	0.738595207532247 minutes
Batch 3100 Loss:	36.191328182816505
