Batch 0 Loss:	0.7003662586212158
Batch 0 Time:	0.13658832708994548 minutes
Batch 100 Loss:	66.02310228347778
Batch 100 Time:	0.7294779340426127 minutes
Batch 200 Loss:	59.55030915141106
Batch 200 Time:	0.7289002100626628 minutes
Batch 300 Loss:	53.99437929689884
Batch 300 Time:	0.7288772424062093 minutes
Batch 400 Loss:	53.59370091557503
Batch 400 Time:	0.7277313311894734 minutes
Batch 500 Loss:	50.87578421831131
Batch 500 Time:	0.7304440299669902 minutes
Batch 600 Loss:	51.213443607091904
Batch 600 Time:	0.7356371482213339 minutes
Batch 700 Loss:	47.65429688990116
Batch 700 Time:	0.7256433844566346 minutes
Batch 800 Loss:	45.14740863442421
Batch 800 Time:	0.7208598415056865 minutes
Batch 900 Loss:	43.84996497631073
Batch 900 Time:	0.7233753164609273 minutes
Batch 1000 Loss:	44.56286796927452
Batch 1000 Time:	0.7302595218022664 minutes
Batch 1100 Loss:	43.658861577510834
Batch 1100 Time:	0.7262344757715861 minutes
Batch 1200 Loss:	41.21124678850174
Batch 1200 Time:	0.7278398275375366 minutes
Batch 1300 Loss:	40.26152291893959
Batch 1300 Time:	0.7300327142079671 minutes
Batch 1400 Loss:	39.966018967330456
Batch 1400 Time:	0.7279084920883179 minutes
Batch 1500 Loss:	39.71025823056698
Batch 1500 Time:	0.7323534965515137 minutes
Batch 1600 Loss:	37.39484845101833
Batch 1600 Time:	0.7280089100201924 minutes
Batch 1700 Loss:	37.83061742782593
Batch 1700 Time:	0.7285992463429769 minutes
Batch 1800 Loss:	35.46562744677067
Batch 1800 Time:	0.7286003907521565 minutes
Batch 1900 Loss:	36.849746480584145
Batch 1900 Time:	0.7291975180308025 minutes
Batch 2000 Loss:	31.145550101995468
Batch 2000 Time:	0.7201026638348897 minutes
Batch 2100 Loss:	35.33982755243778
Batch 2100 Time:	0.7286744952201843 minutes
Batch 2200 Loss:	35.2202752456069
Batch 2200 Time:	0.7201047499974569 minutes
Batch 2300 Loss:	33.60835835337639
Batch 2300 Time:	0.719140354792277 minutes
Batch 2400 Loss:	36.443331852555275
Batch 2400 Time:	0.7230765581130981 minutes
Batch 2500 Loss:	34.609496526420116
Batch 2500 Time:	0.7305175264676412 minutes
Batch 2600 Loss:	32.34757545590401
Batch 2600 Time:	0.7275267044703165 minutes
Batch 2700 Loss:	31.23858491331339
Batch 2700 Time:	0.732824730873108 minutes
Batch 2800 Loss:	31.63866912573576
Batch 2800 Time:	0.7293277859687806 minutes
Batch 2900 Loss:	29.000937044620514
Batch 2900 Time:	0.7296363194783528 minutes
Batch 3000 Loss:	28.98435966670513
Batch 3000 Time:	0.7236651420593262 minutes
Batch 3100 Loss:	30.949753880500793
Batch 3100 Time:	0.7227789163589478 minutes
Batch 3200 Loss:	32.750938542187214
Batch 3200 Time:	0.7299751957257589 minutes
Batch 3300 Loss:	31.03621017932892
Batch 3300 Time:	0.7314202467600505 minutes
Batch 3400 Loss:	29.986491844058037
Batch 3400 Time:	0.7313138922055562 minutes
Batch 3500 Loss:	28.4709000736475
Batch 3500 Time:	0.7200284957885742 minutes
Batch 3600 Loss:	29.78644578717649
Batch 3600 Time:	0.7303897579511006 minutes
Batch 3700 Loss:	30.25218726694584
Batch 3700 Time:	0.7247818231582641 minutes
Batch 3800 Loss:	27.258752658963203
Batch 3800 Time:	0.7269530733426411 minutes
Batch 3900 Loss:	29.710178297013044
Batch 3900 Time:	0.7304654081662496 minutes
Batch 4000 Loss:	25.452961556613445
Batch 4000 Time:	0.7293047984441121 minutes
Batch 4100 Loss:	28.76226533576846
Batch 4100 Time:	0.729967466990153 minutes
Batch 4200 Loss:	28.590142987668514
Batch 4200 Time:	0.724532441298167 minutes
Batch 4300 Loss:	27.669721022248268
Batch 4300 Time:	0.7229009985923767 minutes
Batch 4400 Loss:	26.836562730371952
Batch 4400 Time:	0.7240036765734355 minutes
Batch 4500 Loss:	24.67647460475564
Batch 4500 Time:	0.7200863242149353 minutes
Batch 4600 Loss:	24.12638023868203
Batch 4600 Time:	0.7265549023946126 minutes
Batch 4700 Loss:	26.924459405243397
Batch 4700 Time:	0.7328781048456828 minutes
Batch 4800 Loss:	22.383798263967037
Batch 4800 Time:	0.7260828455289204 minutes
Batch 4900 Loss:	24.930041413754225
Batch 4900 Time:	0.7262845555941264 minutes
Batch 5000 Loss:	27.761408422142267
Batch 5000 Time:	0.7345947027206421 minutes
Batch 5100 Loss:	25.334928512573242
Batch 5100 Time:	0.7336120367050171 minutes
Batch 5200 Loss:	24.126977913081646
Batch 5200 Time:	0.728941285610199 minutes
Batch 5300 Loss:	22.417368352413177
Batch 5300 Time:	0.7191055138905843 minutes
Batch 5400 Loss:	24.273446939885616
Batch 5400 Time:	0.730194075902303 minutes
Batch 5500 Loss:	23.901434537023306
Batch 5500 Time:	0.7334293723106384 minutes
Batch 5600 Loss:	24.41035831719637
Batch 5600 Time:	0.7368202527364095 minutes
Batch 5700 Loss:	19.423109836876392
Batch 5700 Time:	0.724312444527944 minutes
Batch 5800 Loss:	24.54606244340539
Batch 5800 Time:	0.7278455138206482 minutes
Batch 5900 Loss:	24.544780377298594
Batch 5900 Time:	0.720957362651825 minutes
Batch 6000 Loss:	21.74618020094931
Batch 6000 Time:	0.7270222942034403 minutes
Batch 6100 Loss:	21.065115179866552
Batch 6100 Time:	0.7341690421104431 minutes
Batch 6200 Loss:	23.014666790142655
Batch 6200 Time:	0.7296554128328959 minutes
Batch 6300 Loss:	20.07325928658247
Batch 6300 Time:	0.7259905974070231 minutes
Batch 6400 Loss:	23.248230680823326
Batch 6400 Time:	0.7356400767962138 minutes
Batch 6500 Loss:	23.60556337982416
Batch 6500 Time:	0.7263463735580444 minutes
Batch 6600 Loss:	21.013648629188538
Batch 6600 Time:	0.7310184518496196 minutes
Batch 6700 Loss:	21.76704839617014
Batch 6700 Time:	0.7327300349871317 minutes
