Batch 0 Loss:	0.7195645570755005
Batch 0 Time:	0.14067992369333904 minutes
Batch 100 Loss:	64.24960786104202
Batch 100 Time:	0.7977961460749309 minutes
Batch 200 Loss:	59.293906569480896
Batch 200 Time:	0.8108822782834371 minutes
Batch 300 Loss:	56.66609072685242
Batch 300 Time:	0.8113523880640666 minutes
Batch 400 Loss:	53.57960465550423
Batch 400 Time:	0.8051101247469584 minutes
Batch 500 Loss:	51.12205731868744
Batch 500 Time:	0.8023596127827962 minutes
Batch 600 Loss:	48.9014156460762
Batch 600 Time:	0.8107942263285319 minutes
Batch 700 Loss:	48.14238464832306
Batch 700 Time:	0.8064138889312744 minutes
Batch 800 Loss:	44.75342284142971
Batch 800 Time:	0.8047556837399801 minutes
Batch 900 Loss:	42.48644991219044
Batch 900 Time:	0.8045939723650615 minutes
Batch 1000 Loss:	44.21709744632244
Batch 1000 Time:	0.8100224773089091 minutes
Batch 1100 Loss:	42.20358991622925
Batch 1100 Time:	0.8070080041885376 minutes
Batch 1200 Loss:	41.20756724476814
Batch 1200 Time:	0.8049218893051148 minutes
Batch 1300 Loss:	40.132826164364815
Batch 1300 Time:	0.8056768218676249 minutes
Batch 1400 Loss:	38.44094571471214
Batch 1400 Time:	0.7993287722269694 minutes
Batch 1500 Loss:	37.299814239144325
Batch 1500 Time:	0.8037742416063944 minutes
Batch 1600 Loss:	37.52111905813217
Batch 1600 Time:	0.8135873834292094 minutes
Batch 1700 Loss:	35.98059266805649
Batch 1700 Time:	0.8040228565533956 minutes
Batch 1800 Loss:	36.01850448548794
Batch 1800 Time:	0.7966578761736552 minutes
Batch 1900 Loss:	33.24319667369127
Batch 1900 Time:	0.8029169758160909 minutes
Batch 2000 Loss:	31.144180700182915
Batch 2000 Time:	0.8084426124890646 minutes
Batch 2100 Loss:	35.324697509408
Batch 2100 Time:	0.8052317897478739 minutes
Batch 2200 Loss:	31.711009204387665
Batch 2200 Time:	0.798283596833547 minutes
Batch 2300 Loss:	31.759630262851715
Batch 2300 Time:	0.8024581472078959 minutes
Batch 2400 Loss:	30.767477072775364
Batch 2400 Time:	0.7979164203008016 minutes
Batch 2500 Loss:	33.21288514137268
Batch 2500 Time:	0.8023931543032329 minutes
Batch 2600 Loss:	33.188643261790276
Batch 2600 Time:	0.8074537992477417 minutes
Batch 2700 Loss:	30.190982282161713
Batch 2700 Time:	0.7997165520985922 minutes
Batch 2800 Loss:	30.557835564017296
Batch 2800 Time:	0.8064596255620321 minutes
Batch 2900 Loss:	30.575859911739826
Batch 2900 Time:	0.8020976742108663 minutes
Batch 3000 Loss:	28.425561286509037
Batch 3000 Time:	0.8034165620803833 minutes
Batch 3100 Loss:	28.581639140844345
Batch 3100 Time:	0.8056375980377197 minutes
Batch 3200 Loss:	27.388317085802555
Batch 3200 Time:	0.8067995786666871 minutes
Batch 3300 Loss:	27.854769214987755
Batch 3300 Time:	0.8018028696378072 minutes
