Batch 0 Loss:	0.6557506918907166
Batch 0 Time:	0.13777077198028564 minutes
Batch 100 Loss:	65.83016949892044
Batch 100 Time:	0.7221281250317891 minutes
Batch 200 Loss:	59.48191860318184
Batch 200 Time:	0.7234413703282674 minutes
Batch 300 Loss:	55.35784003138542
Batch 300 Time:	0.7178845564524333 minutes
Batch 400 Loss:	54.041759967803955
Batch 400 Time:	0.7251677274703979 minutes
Batch 500 Loss:	53.94124546647072
Batch 500 Time:	0.7183879494667054 minutes
Batch 600 Loss:	50.766442239284515
Batch 600 Time:	0.7218077381451925 minutes
Batch 700 Loss:	51.27614143490791
Batch 700 Time:	0.7266422112782797 minutes
Batch 800 Loss:	48.27411508560181
Batch 800 Time:	0.7298555056254069 minutes
Batch 900 Loss:	46.90917748212814
Batch 900 Time:	0.7157923976580302 minutes
Batch 1000 Loss:	46.09396395087242
Batch 1000 Time:	0.7267630616823832 minutes
Batch 1100 Loss:	46.17228652536869
Batch 1100 Time:	0.7213282982508341 minutes
Batch 1200 Loss:	46.05868147313595
Batch 1200 Time:	0.7240349411964416 minutes
Batch 1300 Loss:	44.75199182331562
Batch 1300 Time:	0.721001410484314 minutes
Batch 1400 Loss:	40.73699840903282
Batch 1400 Time:	0.7193164944648742 minutes
Batch 1500 Loss:	42.46525168418884
Batch 1500 Time:	0.721571683883667 minutes
Batch 1600 Loss:	39.92154175043106
Batch 1600 Time:	0.7212811708450317 minutes
Batch 1700 Loss:	40.72147586941719
Batch 1700 Time:	0.7171773433685302 minutes
Batch 1800 Loss:	40.9323545396328
Batch 1800 Time:	0.72204087972641 minutes
Batch 1900 Loss:	40.014093428850174
Batch 1900 Time:	0.7193741917610168 minutes
Batch 2000 Loss:	39.27052143216133
Batch 2000 Time:	0.7244547088940938 minutes
Batch 2100 Loss:	39.354629814624786
Batch 2100 Time:	0.7120247840881347 minutes
Batch 2200 Loss:	36.4782188385725
Batch 2200 Time:	0.7175694147745768 minutes
Batch 2300 Loss:	38.05239683389664
Batch 2300 Time:	0.7136991898218791 minutes
Batch 2400 Loss:	39.52448943257332
Batch 2400 Time:	0.7240879694620769 minutes
Batch 2500 Loss:	36.673201099038124
Batch 2500 Time:	0.7192181666692098 minutes
Batch 2600 Loss:	37.5990442186594
Batch 2600 Time:	0.7219720641771953 minutes
Batch 2700 Loss:	38.20839673280716
Batch 2700 Time:	0.7183459997177124 minutes
Batch 2800 Loss:	36.756352975964546
Batch 2800 Time:	0.7265684048334757 minutes
Batch 2900 Loss:	34.55919428169727
Batch 2900 Time:	0.7210373640060425 minutes
Batch 3000 Loss:	33.911343082785606
Batch 3000 Time:	0.7147606531778972 minutes
Batch 3100 Loss:	36.05273852497339
Batch 3100 Time:	0.7192733446756999 minutes
Batch 3200 Loss:	31.437405198812485
Batch 3200 Time:	0.7220492959022522 minutes
Batch 3300 Loss:	34.00648182630539
Batch 3300 Time:	0.7118913014729817 minutes
Batch 3400 Loss:	34.305708423256874
Batch 3400 Time:	0.7247244318326315 minutes
Batch 3500 Loss:	33.36708007752895
Batch 3500 Time:	0.7192418535550436 minutes
Batch 3600 Loss:	33.53300392627716
Batch 3600 Time:	0.7130581061045329 minutes
Batch 3700 Loss:	33.14117385447025
Batch 3700 Time:	0.7216244141260783 minutes
Batch 3800 Loss:	32.80909705162048
Batch 3800 Time:	0.7146772106488546 minutes
Batch 3900 Loss:	35.42182952910662
Batch 3900 Time:	0.7151235540707906 minutes
Batch 4000 Loss:	35.55128464847803
Batch 4000 Time:	0.7216791272163391 minutes
Batch 4100 Loss:	34.551806911826134
Batch 4100 Time:	0.7245762348175049 minutes
Batch 4200 Loss:	33.511170998215675
Batch 4200 Time:	0.7181025783220927 minutes
Batch 4300 Loss:	33.18926744163036
Batch 4300 Time:	0.7215239882469178 minutes
Batch 4400 Loss:	33.7681789547205
Batch 4400 Time:	0.719833521048228 minutes
Batch 4500 Loss:	30.21459160745144
Batch 4500 Time:	0.7167011499404907 minutes
Batch 4600 Loss:	31.294720396399498
Batch 4600 Time:	0.7233956058820089 minutes
Batch 4700 Loss:	30.732269898056984
Batch 4700 Time:	0.7256752133369446 minutes
Batch 4800 Loss:	31.17216068506241
Batch 4800 Time:	0.7225284814834595 minutes
Batch 4900 Loss:	28.802642852067947
Batch 4900 Time:	0.7227122982343038 minutes
Batch 5000 Loss:	30.610569931566715
Batch 5000 Time:	0.7177735726038615 minutes
Batch 5100 Loss:	31.659167408943176
