Gene A,Gene B,Label,Score,Precision,Recall,False Positive Rate
YOR351C,YHR185C,0,7.3623023,0.0,0.0,0.00010025062510976568
YDR316W-B,YAR009C,1,7.2401605,0.5,0.0009756097570061684,0.00010025062510976568
YDR285W,YLR318W,0,7.109582,0.3333333432674408,0.0009756097570061684,0.00020050125021953136
YDR316W-B,YNL284C-B,1,7.0666013,0.5,0.0019512195140123367,0.00020050125021953136
YLR157C-B,YBR012W-B,1,7.058505,0.6000000238418579,0.002926829271018505,0.00020050125021953136
YDR261W-B,YBL100W-B,1,6.923936,0.6666666865348816,0.0039024390280246735,0.00020050125021953136
YLR288C,YMR078C,1,6.8891683,0.7142857313156128,0.004878048785030842,0.00020050125021953136
YMR045C,YOR142W-B,1,6.862745,0.75,0.00585365854203701,0.00020050125021953136
YHR153C,YMR028W,0,6.79921,0.6666666865348816,0.00585365854203701,0.00030075188260525465
YPR164W,YDL105W,1,6.731838,0.699999988079071,0.0068292682990431786,0.00030075188260525465
YPL257W-B,YLR035C-A,1,6.721452,0.7272727489471436,0.007804878056049347,0.00030075188260525465
YBR136W,YDR446W,1,6.6873775,0.75,0.008780487813055515,0.00030075188260525465
YPR007C,YDR386W,1,6.557399,0.7692307829856873,0.009756097570061684,0.00030075188260525465
YGR038C-B,YBR012W-B,1,6.520893,0.7857142686843872,0.010731707327067852,0.00030075188260525465
YOL006C,YPR135W,1,6.4775143,0.800000011920929,0.01170731708407402,0.00030075188260525465
YGL205W,YMR094W,0,6.4154572,0.75,0.01170731708407402,0.0004010025004390627
YGR161C-C,YDR098C-A,0,6.411503,0.7058823704719543,0.01170731708407402,0.0005012531182728708
YLR234W,YPR164W,1,6.394166,0.7222222089767456,0.012682926841080189,0.0005012531182728708
YGL251C,YDR180W,1,6.369281,0.7368420958518982,0.013658536598086357,0.0005012531182728708
YLR288C,YDR180W,1,6.35873,0.75,0.014634146355092525,0.0005012531182728708
YLR288C,YJL074C,1,6.341039,0.761904776096344,0.015609756112098694,0.0005012531182728708
YDR285W,YLR320W,1,6.3408346,0.7727272510528564,0.016585364937782288,0.0005012531182728708
YGL033W,YDR403W,0,6.322543,0.739130437374115,0.016585364937782288,0.0006015037652105093
YPL194W,YDR285W,1,6.241483,0.75,0.01756097562611103,0.0006015037652105093
YOL034W,YGL249W,1,6.230386,0.7599999904632568,0.018536584451794624,0.0006015037652105093
YOL034W,YIR025W,1,6.228541,0.7692307829856873,0.019512195140123367,0.0006015037652105093
YHR153C,YDR318W,1,6.216343,0.7777777910232544,0.02048780396580696,0.0006015037652105093
YPR137C-B,YLR035C-A,1,6.2139997,0.7857142686843872,0.021463414654135704,0.0006015037652105093
YAR009C,YNL054W-B,1,6.2110767,0.7931034564971924,0.022439023479819298,0.0006015037652105093
YLR234W,YGL183C,1,6.2066784,0.800000011920929,0.02341463416814804,0.0006015037652105093
YLR410W-B,YOR142W-B,1,6.18599,0.8064516186714172,0.024390242993831635,0.0006015037652105093
YDR098C-A,YPL257W-A,0,6.1765146,0.78125,0.024390242993831635,0.0007017544121481478
YPR135W,YPR152C,0,6.139218,0.7575757503509521,0.024390242993831635,0.0008020050008781254
YHR214C-B,YER138C,1,6.136593,0.7647058963775635,0.025365853682160378,0.0008020050008781254
YJL074C,YGL249W,1,6.120182,0.7714285850524902,0.02634146250784397,0.0008020050008781254
