Gene,Correlation
YML028W,0.49379194
YJR104C,0.49362415
YNL055C,0.49295303
YPR100W,0.4805369
YFL018C,0.4761745
YLR109W,0.4739933
YGR029W,0.4728188
YOR087W,0.4645973
YOL122C,0.45872483
YOL027C,0.457047
YGL087C,0.4535235
YBR037C,0.44798657
YPL091W,0.44714764
YBR024W,0.4442953
YIL010W,0.44412753
YLR043C,0.44077182
YKL119C,0.43557048
YPL234C,0.4318792
YDL120W,0.42986578
YGR209C,0.42701343
YNL321W,0.42281878
YOR147W,0.4204698
YER125W,0.4194631
YDR328C,0.41862416
YAL056W,0.4182886
YKL134C,0.417953
YCL017C,0.41526845
YEL031W,0.41275167
YFL041W,0.4125839
YJR099W,0.40922818
YDR456W,0.40855706
YPR124W,0.40553692
YOR316C,0.4043624
YDL198C,0.40134227
YDR376W,0.4011745
YPL135W,0.39697987
YKL040C,0.3964765
YGR257C,0.39379194
YER133W,0.39362416
YDL185W,0.39328858
YBR036C,0.39127517
YJR033C,0.38959733
YGL253W,0.38187918
YHR050W,0.38171142
YDR205W,0.38120806
YDR107C,0.37550336
YGL018C,0.3736577
YDL128W,0.37197986
YMR304W,0.3669463
YOR245C,0.36644295
YDR098C,0.36610737
YBR127C,0.3590604
YNL259C,0.35889262
YHR175W,0.35587248
YDR353W,0.35536912
YOR270C,0.35385907
YHR060W,0.3520134
YLR369W,0.3489933
YLR220W,0.34681207
YDR135C,0.3441275
YER020W,0.3421141
YOR332W,0.3375839
YER174C,0.33489934
YHR039C-A,0.33238256
YJR040W,0.32986578
YHR026W,0.3285235
YDR515W,0.3283557
YPL036W,0.32651007
YMR054W,0.32416108
YEL051W,0.32197988
YGR240C,0.31862417
YPR036W,0.31291947
YHR106W,0.30989933
YDL142C,0.3090604
YKL168C,0.30604026
YLR350W,0.30285236
YKL080W,0.29714766
YKL190W,0.2964765
YKR050W,0.29395974
YBR295W,0.28825504
YGL167C,0.2865772
YNL031C,0.2830537
YKL064W,0.2815436
YGL095C,0.27885905
YGL220W,0.27818793
YHR194W,0.277349
YLR447C,0.2761745
YOL152W,0.2751678
YGL248W,0.27432886
YPR139C,0.27063757
YDL022W,0.2671141
YJR059W,0.2659396
YMR205C,0.26409397
YPR008W,0.2614094
YJR049C,0.25838926
YGR092W,0.25721475
YGL197W,0.2535235
YMR116C,0.25201342
YHR135C,0.25067115
YBL064C,0.23758389
YOR124C,0.23187919
YFR003C,0.2307047
YGL008C,0.22902684
YDR069C,0.2285235
YLR411W,0.22684564
YDL194W,0.22600672
YGL006W,0.22567114
YOL060C,0.22550336
YKR007W,0.22281879
YDR092W,0.22097315
YPR125W,0.21879195
YPL224C,0.21543624
