Gene,Correlation
YNL178W,0.44632205
YER056C-A,0.44588026
YPL090C,0.44345042
YOL127W,0.44168323
YDL136W,0.43903247
YGR148C,0.43483543
YKL180W,0.43417275
YOR167C,0.43284735
YDL061C,0.42842942
YOR293W,0.42776674
YOR369C,0.42710406
YNL067W,0.4222443
YLR367W,0.42025623
YLR388W,0.42003533
YJR094W-A,0.41716367
YOR096W,0.41694278
YJL190C,0.416501
YML024W,0.41495472
YNL244C,0.41362932
YER007C-A,0.41053677
YDR447C,0.40832782
YIL052C,0.40810692
YDR418W,0.40700242
YJL177W,0.40633973
YMR194W,0.40589795
YGR085C,0.40479347
YNL302C,0.40435168
YLR167W,0.40413076
YJL136C,0.40324718
YOL120C,0.4023636
YER131W,0.4019218
YDR471W,0.39971283
YML026C,0.39882925
YMR242C,0.39772475
YLR344W,0.39750385
YGL031C,0.39684117
YGL189C,0.3959576
YDL184C,0.3955158
YKL156W,0.3952949
YBR181C,0.39242324
YPL143W,0.39220235
YPR043W,0.39131877
YDL191W,0.38800532
YGL135W,0.3877844
YDR500C,0.38513365
YKL056C,0.38270378
YEL054C,0.3824829
YOL139C,0.3802739
YBR084C-A,0.37939033
YNL255C,0.37784404
YOR234C,0.37762314
YHL015W,0.37607688
YPR102C,0.3756351
YGR034W,0.37475148
YJL189W,0.37254253
YHR021C,0.37121713
YPL198W,0.37099624
YMR260C,0.36944997
YLR325C,0.36900818
YLR061W,0.36812457
YDR064W,0.3597305
YER117W,0.35884693
YOL121C,0.35575438
YHR141C,0.35420808
YBL087C,0.3535454
YOR182C,0.3531036
YLR441C,0.3528827
YMR143W,0.35244092
YHR010W,0.34802297
YER074W,0.3466976
YDL130W,0.3464767
YKL006W,0.34470952
YPL237W,0.34360504
YBL027W,0.339408
YBR191W,0.3387453
YDL083C,0.33675724
YLR287C-A,0.33565274
YML063W,0.33476916
YDR382W,0.33432737
YPL079W,0.33256018
YPL220W,0.3314557
YGL103W,0.32968855
YBL092W,0.32880494
YLR406C,0.3254915
YGL030W,0.3248288
YNL162W,0.32195714
YDR025W,0.32018998
YOR312C,0.31709743
YDR450W,0.31687653
YDL081C,0.311575
YIL148W,0.31069142
YMR142C,0.30936602
YML073C,0.30826154
YDR429C,0.30605257
YOL040C,0.30163464
YPL081W,0.2972167
YGL147C,0.2967749
YDR152W,0.29478684
YJL191W,0.29324055
YLR029C,0.2897062
YCR031C,0.28727633
YNL096C,0.28683454
YJR145C,0.28595096
YLR333C,0.28506738
YER102W,0.28396288
YLR448W,0.27821958
YJL138C,0.27159268
YLR264W,0.2691628
YBR048W,0.2554672
YGR173W,0.25502542
YOL039W,0.2539209
YML091C,0.24729401
YGR214W,0.24663132
YGR027C,0.240888
YLR172C,0.2342611
YIL133C,0.23315662
YBL072C,0.22962226
YHL001W,0.21791473
YPR041W,0.21592666
YPL131W,0.21526398
YGL076C,0.2132759
YNL301C,0.2064281
YLR340W,0.2059863
YKR094C,0.20399824
YKR059W,0.20068479
YNL069C,0.19560415
