Gene,Correlation
YNL138W,0.48036912
YPR165W,0.43892616
YCR088W,0.42130873
YBR234C,0.41744965
YOR122C,0.41728187
YKL129C,0.41627517
YDR016C,0.40738255
YER133W,0.39362416
YLR006C,0.38557047
YGR080W,0.37114093
YLR429W,0.3555369
YLR319C,0.3478188
YDR320C-A,0.3432886
YOR181W,0.3317114
YMR109W,0.31359062
YLR371W,0.29244965
YMR092C,0.2885906
YDR201W,0.28842282
YBR233W-A,0.2647651
YLR337C,0.26291946
YKR083C,0.25989932
YNR031C,0.25419462
YDR356W,0.25050336
YKR055W,0.24748322
YLL021W,0.24295302
YIR006C,0.24261744
