Gene,Correlation
YPL262W,0.49714765
YKL192C,0.49345636
YBR221C,0.49261746
YDR511W,0.4877517
YPL061W,0.48691276
YER178W,0.48573825
YFR049W,0.48389262
YIL125W,0.4818792
YJR019C,0.47885907
YFL018C,0.4761745
YKL194C,0.4748322
YLR027C,0.47466442
YLR153C,0.4738255
YOR136W,0.47332215
YGR037C,0.47214764
YNR016C,0.4704698
YER023W,0.46946308
YGR171C,0.4691275
YNL071W,0.4669463
YPR067W,0.46577182
YDL178W,0.46409395
YBR222C,0.46073824
YPL104W,0.4592282
YIL051C,0.4588926
YPL040C,0.45738256
YDR272W,0.4557047
YDR148C,0.45402685
YDL078C,0.45184565
YNL104C,0.45
YHR091C,0.44966444
YDL066W,0.44815436
YNL135C,0.4419463
YDR036C,0.44144297
YBR177C,0.44010067
YNR001C,0.43909395
YOL126C,0.4295302
YBL015W,0.42902684
YNL117W,0.42869127
YGR193C,0.42852348
YHR011W,0.4281879
YJR139C,0.4275168
YPR128C,0.427349
YDL174C,0.42432886
YMR293C,0.4216443
YDR268W,0.4214765
YJR148W,0.42063758
YPL028W,0.4196309
YER125W,0.4194631
YGL245W,0.41912752
YKL085W,0.41879195
YPR001W,0.41694632
YNL239W,0.41560403
YNL037C,0.41409397
YLR118C,0.40956375
YMR083W,0.4078859
YPL231W,0.40402684
YOR347C,0.40251678
YLR382C,0.402349
YCR024C,0.40184563
YNL073W,0.40067115
YOL147C,0.40050337
YKL182W,0.3986577
YHR037W,0.39748323
YPR006C,0.39731544
YPR069C,0.39546978
YOR375C,0.39479867
YFR025C,0.39345637
YFL046W,0.39244968
YGL062W,0.3921141
YNL009W,0.39194632
YJL052W,0.39043623
YHR067W,0.38942954
YBR263W,0.38607383
YAR035W,0.38573825
YGL253W,0.38187918
YDR158W,0.38104028
YDR050C,0.38020134
YLR351C,0.3783557
YDR354W,0.37667784
YKL104C,0.375
YFR047C,0.3713087
YGL009C,0.36996645
YDL015C,0.36979866
YPR047W,0.3694631
YGR267C,0.365604
YJR009C,0.3635906
YMR289W,0.36308724
YPL148C,0.36224833
YEL066W,0.36208054
YKL060C,0.36191276
YBR196C,0.36073825
YGR192C,0.3602349
YHR063C,0.3557047
YHR174W,0.35503355
YPL097W,0.3521812
YOR278W,0.35151008
YCR012W,0.35
YHR018C,0.34966442
YOL086C,0.34815437
YBL080C,0.34530202
YER015W,0.34278524
YMR009W,0.34010068
YDR127W,0.33892617
YKL211C,0.3384228
YDL131W,0.33473155
YNL333W,0.33372483
YHR183W,0.33305368
YER090W,0.3328859
YGL026C,0.33003357
YBR176W,0.32902685
YJL196C,0.32751676
YEL046C,0.32718122
YLR231C,0.325
YNR033W,0.3248322
YGR087C,0.3239933
YGR240C,0.31862417
YDR035W,0.31778523
YFL030W,0.31761745
YOR126C,0.31728187
YOR363C,0.31711408
YGR254W,0.3088926
YOL033W,0.30788592
YIL094C,0.30637583
YAL038W,0.30620804
YGL196W,0.30419463
YGR204W,0.3031879
YDL182W,0.302349
YBR041W,0.29748324
YOL064C,0.29580536
YCL030C,0.29513422
YOR317W,0.29412752
YKL184W,0.29345638
YJR024C,0.29177853
YPR002W,0.29161075
YDR421W,0.28775167
YGL202W,0.28590605
YLR044C,0.2840604
YER043C,0.2828859
YLR155C,0.28104028
YMR113W,0.2785235
YML004C,0.27768457
YNL202W,0.26979867
YCL018W,0.2694631
YGR061C,0.26661074
YLR303W,0.26627517
YBR218C,0.26543623
YMR205C,0.26409397
YER055C,0.26392618
YDL219W,0.25956374
YGL105W,0.25822148
YKL015W,0.2578859
YGR286C,0.24714765
YJR103W,0.245302
YGR185C,0.2442953
YDL168W,0.24395972
YOR374W,0.24345638
YMR108W,0.24328859
