Gene,Correlation
YPL180W,-0.4931522
YHR186C,-0.4918268
YBR083W,-0.48851335
YOR030W,-0.4801193
YLR313C,-0.4798984
YNL197C,-0.46929535
YJL058C,-0.46311024
YHR111W,-0.45891318
YER110C,-0.44875193
YDR207C,-0.40346807
YLR319C,-0.39838746
YNL068C,-0.39706206
YLR362W,-0.3804948
YDR251W,-0.3738679
YKL048C,-0.36547384
YHL023C,-0.3652529
YOR127W,-0.36238128
YDL159W,-0.33521095
YDR422C,-0.33256018
YAL056W,-0.32615417
YER093C,-0.3100287
YPL021W,-0.2963331
YDR043C,-0.28815994
YHL007C,-0.28727633
YJL201W,-0.28661364
YPR194C,-0.28197482
YBR066C,-0.28153303
YOR032C,-0.26474488
YDR480W,-0.2545836
YER020W,-0.2481776
YLR083C,-0.24773581
YHR143W,-0.23669097
YJR066W,-0.23558648
YOL078W,-0.23448199
YGR142W,-0.23072675
YNL142W,-0.22100729
