Gene,Correlation
YDR322C-A,0.49932885
YML081C-A,0.49848995
YBL099W,0.49815437
YOR142W,0.49530202
YDL004W,0.4944631
YDR298C,0.49395972
YBR221C,0.49261746
YDR377W,0.49161074
YJR121W,0.4885906
YPL078C,0.4884228
YER178W,0.48573825
YLR295C,0.48540267
YPL271W,0.48238254
YLR193C,0.48104027
YPR020W,0.48087248
YER170W,0.48020133
YJR019C,0.47885907
YKL016C,0.4783557
YJL167W,0.47516778
YLR153C,0.4738255
YER026C,0.4706376
YNR016C,0.4704698
YNL071W,0.4669463
YLR354C,0.46560404
YBR111C,0.46291947
YBR039W,0.45973155
YJR133W,0.45620805
YBR035C,0.45604026
YDR148C,0.45402685
YDR096W,0.4531879
YKL067W,0.45285234
YKR067W,0.44463086
YLR043C,0.44077182
YNR001C,0.43909395
YDL045C,0.4387584
YBL091C-A,0.43607384
YGL084C,0.43573827
YDR319C,0.43439597
YGR157W,0.43288592
YGR193C,0.42852348
YGR209C,0.42701343
YDL125C,0.42684564
YLR133W,0.42667785
YNL241C,0.425
YOR086C,0.42248324
YIL039W,0.42197987
YHR163W,0.420302
YKR031C,0.41761744
YDR434W,0.41677853
YDR182W,0.4137584
YJL145W,0.4124161
YLR070C,0.4102349
YBR109C,0.40939596
YIL124W,0.40721476
YGR010W,0.4045302
YPR140W,0.40419462
YDR226W,0.4035235
YOR347C,0.40251678
YLR209C,0.39832214
YKL126W,0.39681208
YHL032C,0.39412752
YDL185W,0.39328858
YGR244C,0.39060402
YJL052W,0.39043623
YMR008C,0.38842282
YGR046W,0.3842282
YCR073W-A,0.38372484
YGL142C,0.38322148
YGL253W,0.38187918
YOL077W-A,0.38036913
YDR050C,0.38020134
YNL130C,0.3761745
YKL104C,0.375
YJL100W,0.3716443
YFR047C,0.3713087
YER120W,0.37097314
YDR284C,0.36895972
YPL031C,0.36778525
YGR267C,0.365604
YJR009C,0.3635906
YKL060C,0.36191276
YBR196C,0.36073825
YGR192C,0.3602349
YHR190W,0.35989934
YBR127C,0.3590604
YHR174W,0.35503355
YDR236C,0.3535235
YCR012W,0.35
YLR420W,0.34932885
YKL165C,0.34798658
YHR074W,0.34731543
YNL129W,0.34714764
YOL018C,0.34110737
YOL065C,0.33926174
YMR220W,0.33724833
YML035C,0.33708054
YNL333W,0.33372483
YHR183W,0.33305368
YJL091C,0.332047
YLR028C,0.3281879
YNL169C,0.327349
YML072C,0.3260067
YLR231C,0.325
YGR240C,0.31862417
YNL267W,0.31493288
YDR072C,0.3125839
YDL142C,0.3090604
YGR254W,0.3088926
YLR088W,0.30654362
YAL038W,0.30620804
YGR204W,0.3031879
YOL064C,0.29580536
YOR317W,0.29412752
YDL052C,0.29144296
YJR013W,0.29010066
YHL020C,0.2874161
YPL206C,0.2852349
YOR163W,0.28389263
YER043C,0.2828859
YHR194W,0.277349
YJL121C,0.2760067
YGL248W,0.27432886
YLR386W,0.27265102
YNL106C,0.2714765
YNL250W,0.27130872
YNL231C,0.26895973
YMR208W,0.26862416
YNL220W,0.26828858
YML126C,0.2681208
YDL022W,0.2671141
YGR061C,0.26661074
YMR205C,0.26409397
YCR017C,0.2637584
YNL012W,0.25973153
YBR086C,0.25872484
YJR049C,0.25838926
YPL096C-A,0.2557047
YBR042C,0.2545302
YOL108C,0.25402686
YJL062W,0.2533557
YJR156C,0.25285235
YOR074C,0.2521812
YDR481C,0.24832214
YGL234W,0.24765101
YJR103W,0.245302
YML075C,0.24479866
YDR315C,0.24177852
YNL032W,0.24127516
YLR377C,0.2374161
YLL031C,0.23657718
YHR188C,0.23372483
YCR026C,0.23204698
YGL126W,0.23137584
YDR454C,0.23053691
YJR051W,0.22919463
YKL152C,0.22785234
YGL181W,0.22516778
YNL054W,0.225
YKL127W,0.22332215
YCL004W,0.22197987
YCL052C,0.21627517
YJR057W,0.21610738
YOR149C,0.21560402
YGL067W,0.21459731
YFR019W,0.21409395
YEL021W,0.21073826
YLR459W,0.21006711
YMR224C,0.2078859
YLR347C,0.20536913
YLR151C,0.20318791
YPR074C,0.20151007
YAL009W,0.19731544
YOR109W,0.1954698
YJR105W,0.19530201
YER070W,0.19060403
YHR123W,0.18808725
YLR410W,0.18791947
YPL117C,0.18724832
YDR287W,0.18674497
YMR013C,0.18607382
YBR029C,0.18456376
YLR305C,0.1817114
YGR007W,0.18137585
YOR143C,0.17919463
YPR183W,0.17835571
YKL203C,0.17751677
YOL032W,0.17634228
