Gene,Correlation
YBR067C,-0.49558207
YPL180W,-0.4931522
YIL015W,-0.48873428
YHR185C,-0.48409542
YJL038C,-0.48188645
YBR023C,-0.47415507
YDL239C,-0.4642147
YJL058C,-0.46311024
YLR414C,-0.46045947
YBR005W,-0.45692512
YOR336W,-0.45405346
YCR104W,-0.45184448
YLL025W,-0.44190413
YNL128W,-0.44013697
YHR184W,-0.43174288
YGL261C,-0.42158163
YLR443W,-0.42003533
YIL120W,-0.41362932
YDL240W,-0.41142038
YCR017C,-0.41031587
YBL105C,-0.40700242
YGR197C,-0.40523526
YDR528W,-0.40302628
YDR522C,-0.4028054
YLR413W,-0.40103823
YIL085C,-0.40015462
YLR433C,-0.39463222
YPL133C,-0.3937486
YGR023W,-0.39242324
YMR148W,-0.38999337
YNL161W,-0.3882262
YDR144C,-0.38425004
YLR342W,-0.38137838
YLR037C,-0.380053
YBR043C,-0.37475148
YIL011W,-0.3734261
YJL095W,-0.3670201
YEL058W,-0.3537663
YNL066W,-0.34470952
YOL105C,-0.34360504
YNL194C,-0.34095427
YIL123W,-0.34073338
YDR351W,-0.33565274
YNL243W,-0.33410648
YJL160C,-0.3186437
YMR239C,-0.31312126
YLR425W,-0.31245857
YER093C,-0.3100287
YHR021W-A,-0.30848244
YLR341W,-0.30737796
YPR159W,-0.30671525
YOL030W,-0.29920477
YCL048W,-0.2976585
YIR026C,-0.2969958
YPL021W,-0.2963331
YHR132C,-0.29544953
YOR242C,-0.28793904
YJL201W,-0.28661364
YOL013C,-0.2779987
YNL160W,-0.27181357
YER150W,-0.27092996
YIR039C,-0.2678374
YDR055W,-0.26540756
YBL043W,-0.2612105
YKL187C,-0.24795671
YAR020C,-0.24287608
YKR076W,-0.23956263
YHR143W,-0.23669097
YJR066W,-0.23558648
YGL028C,-0.23138945
YGR282C,-0.22829689
YKL165C,-0.22299536
YDR403W,-0.21791473
YFL039C,-0.21725205
YBR078W,-0.21636845
YKL224C,-0.213055
