Gene,Correlation
YHR208W,-0.4927104
YDR035W,-0.49116412
YJR016C,-0.48895517
YIR034C,-0.4779103
YCL009C,-0.47746852
YBR115C,-0.45935497
YIR017C,-0.45272806
YLR355C,-0.44831014
YDR234W,-0.44808924
YDL171C,-0.444334
YPR145W,-0.43351007
YJL071W,-0.43284735
YPL273W,-0.43218467
YGR124W,-0.42113984
YDR034C,-0.42025623
YMR108W,-0.41937265
YIL116W,-0.41782638
YMR170C,-0.41164127
YIL074C,-0.4096532
YOL064C,-0.4087696
YOL058W,-0.39131877
YER081W,-0.38800532
YLR142W,-0.38601723
YNL104C,-0.35685885
YJR130C,-0.35597527
YGL154C,-0.3519991
YOR108W,-0.34934837
YNL277W,-0.34912747
YDR158W,-0.34890655
YPR035W,-0.34581402
