Gene,Correlation
YGL019W,0.47885615
YPR073C,0.4592721
YNL056W,0.43986136
YHR076W,0.43847486
YBR125C,0.4287695
YBL056W,0.42668977
YOR163W,0.42114386
YNL099C,0.40121317
YML072C,0.39982668
YMR028W,0.39445406
YOR090C,0.3864818
YOR039W,0.38422877
YGR186W,0.3812825
YKL193C,0.37746966
YLR361C,0.37573656
YAL016W,0.36343154
YKR028W,0.3590988
YDL236W,0.34159446
YKL190W,0.33986136
YBR276C,0.33327556
YOR086C,0.32616985
YOR109W,0.32547662
YDL230W,0.32443675
YPL228W,0.30277297
YMR277W,0.30138648
YDR372C,0.28197575
YNL222W,0.27348354
YNL108C,0.2729636
YNL032W,0.25996533
YOL065C,0.24558058
YIL002C,0.24038129
YFR040W,0.23916811
YJR017C,0.23622184
YCR079W,0.23604852
YMR311C,0.22772963
YAL009W,0.21785095
YNL325C,0.2171577
YFR003C,0.21438475
YDL006W,0.20953207
