Gene,Correlation
YJL046W,0.49801192
YKL195W,0.49602386
YJR122W,0.49072233
YLR239C,0.49005964
YAL046C,0.48807156
YGL220W,0.4796775
YPL059W,0.4717252
YGR147C,0.4715043
YPR067W,0.4659819
YNR020C,0.46134305
YHR024C,0.44698477
YLR259C,0.43859068
YLL009C,0.43196377
YGR101W,0.42732495
YMR089C,0.4242324
YLR065C,0.4089905
YLR066W,0.40302628
YDR430C,0.4017009
YOR253W,0.4005964
YMR150C,0.39330682
YLR163C,0.38425004
YHR013C,0.38336647
YJR067C,0.3732052
YGL018C,0.36922908
YIR022W,0.35818422
YER078C,0.32814226
YPR131C,0.32593328
YBR106W,0.32350343
YDL040C,0.31908548
YCL052C,0.2961122
YML055W,0.29456595
YOR246C,0.29235697
YNL169C,0.28815994
YJR117W,0.28374198
YJR070C,0.27689418
YNL260C,0.25370002
YMR274C,0.25259554
YKL077W,0.25127015
YCR020C-A,0.24994478
YDR231C,0.24906118
YJR010C-A,0.24420145
YKL040C,0.23779544
