Gene,Correlation
YKL192C,0.49345636
YJR019C,0.47885907
YGR037C,0.47214764
YNR016C,0.4704698
YBR222C,0.46073824
YDL078C,0.45184565
YBR177C,0.44010067
YBL015W,0.42902684
YPR128C,0.427349
YPL028W,0.4196309
YER125W,0.4194631
YPR001W,0.41694632
YLR118C,0.40956375
YPL231W,0.40402684
YOL147C,0.40050337
YKL182W,0.3986577
YPR006C,0.39731544
YNL009W,0.39194632
YHR067W,0.38942954
YAR035W,0.38573825
YDL015C,0.36979866
YPL148C,0.36224833
YER015W,0.34278524
YJL196C,0.32751676
YOR363C,0.31711408
YBR041W,0.29748324
YOR317W,0.29412752
YPR002W,0.29161075
YNL202W,0.26979867
YJL097W,0.23506711
YGL205W,0.21895973
YPL147W,0.21308725
YAL051W,0.20167786
YER024W,0.19261745
YOR196C,0.18959731
YMR210W,0.18439597
