Gene,Correlation
YPL061W,0.48691276
YJL167W,0.47516778
YOR136W,0.47332215
YDL066W,0.44815436
YGL084C,0.43573827
YPL028W,0.4196309
YER125W,0.4194631
YLR100W,0.4157718
YNL037C,0.41409397
YLR070C,0.4102349
YMR083W,0.4078859
YHL032C,0.39412752
YML008C,0.39395973
YNL009W,0.39194632
YDR050C,0.38020134
YKL150W,0.37248322
YOR245C,0.36644295
YGR267C,0.365604
YDR216W,0.36291945
YMR296C,0.3627517
YHR190W,0.35989934
YOL086C,0.34815437
YOL065C,0.33926174
YMR220W,0.33724833
YPL201C,0.33691275
YNL333W,0.33372483
YGR087C,0.3239933
YHR072W,0.30033556
YOR037W,0.3
YOL064C,0.29580536
YMR318C,0.28691274
YLR044C,0.2840604
YOR163W,0.28389263
YMR070W,0.28372484
YOR171C,0.27197987
YNL106C,0.2714765
YMR208W,0.26862416
YML126C,0.2681208
YML070W,0.26191276
YJR156C,0.25285235
YGL001C,0.24899329
YML075C,0.24479866
YDL168W,0.24395972
YOR374W,0.24345638
YDR315C,0.24177852
YNL032W,0.24127516
YPL170W,0.2283557
YHR079C,0.21426174
YNL280C,0.20234899
YLL043W,0.20033558
YHR007C,0.2
YDL193W,0.19815436
YOR109W,0.1954698
YER073W,0.19513422
YER024W,0.19261745
YLR410W,0.18791947
YPL117C,0.18724832
YDR287W,0.18674497
YGR144W,0.18506712
YPR183W,0.17835571
YOL032W,0.17634228
