Gene,Correlation
YOR187W,0.4998322
YOR150W,0.49966443
YLR204W,0.49949664
YGR220C,0.4978188
YLR312W-A,0.497651
YBR185C,0.49731544
YDR296W,0.49697986
YGR076C,0.49681208
YPL183W-A,0.49614093
YCR003W,0.49597314
YPR166C,0.4956376
YBL038W,0.49513423
YGL143C,0.49496645
YNL177C,0.49479866
YNL005C,0.49463087
YBR146W,0.4942953
YNR036C,0.4941275
YNL081C,0.49328858
YNL055C,0.49295303
YNL306W,0.49278525
YML078W,0.49244967
YBL090W,0.49228188
YKL170W,0.4921141
YDR322W,0.4919463
YJR113C,0.4909396
YMR158W,0.4907718
YDR337W,0.490604
YHL004W,0.49043626
YPL059W,0.49026847
YPL215W,0.49010068
YLL009C,0.4897651
YNL284C,0.48942953
YER050C,0.48926175
YGL068W,0.48825502
YHR147C,0.48791945
YMR286W,0.4875839
YNR022C,0.48741612
YEL050C,0.48724833
YEL052W,0.48708054
YKL195W,0.48674497
YGR132C,0.48657718
YLR163C,0.4864094
YPL118W,0.48607382
YCR071C,0.48590603
YML025C,0.4852349
YML009C,0.48473155
YKR006C,0.48456377
YJL063C,0.48439598
YDL126C,0.4840604
YLR259C,0.48372483
YNR037C,0.48355705
YGR231C,0.48338926
YPL173W,0.48322147
YDR041W,0.4828859
YLR069C,0.48255032
YMR193W,0.48221478
YBR122C,0.482047
YNL137C,0.48154363
YDR237W,0.4807047
YPR100W,0.4805369
YFR044C,0.47986576
YGR215W,0.47936243
YMR150C,0.47869128
YLR439W,0.4785235
YMR024W,0.47802013
YKL003C,0.47785234
YJR101W,0.47768456
YLR203C,0.4771812
YMR089C,0.47667786
YOR158W,0.47651008
YKL138C,0.4763423
YPL013C,0.47600672
YKL167C,0.47550336
YDR175C,0.47533557
YKL194C,0.4748322
YPR191W,0.47432885
YLR153C,0.4738255
YCR046C,0.47365773
YDR116C,0.47348994
YHR059W,0.47298658
YDR525W-A,0.47197986
YNR045W,0.47164428
YKR085C,0.4714765
YGR165W,0.47114095
YDL045W-A,0.47080538
YNL252C,0.47030202
YBL045C,0.46996644
YGR171C,0.4691275
YPR149W,0.46879193
YNL185C,0.4684564
YGL129C,0.4682886
YJL096W,0.46778524
YDR347W,0.46728188
YPR067W,0.46577182
YGR086C,0.4649329
YBR120C,0.46442953
YPR108W,0.46392617
YLR239C,0.4634228
YGR084C,0.46224833
YBR251W,0.46174496
YHR038W,0.4614094
YDR435C,0.46107382
YDR427W,0.46090603
YKL002W,0.46006712
YNL048W,0.45989934
YPL104W,0.4592282
YIL051C,0.4588926
YHL034C,0.45822147
YBL022C,0.45771813
YPL040C,0.45738256
YOL027C,0.457047
YHR076W,0.4568792
YKL087C,0.4553691
YFR052W,0.45520133
YDR494W,0.45486578
YBR268W,0.454698
YPL154C,0.4545302
YML129C,0.45419464
YDL202W,0.45369127
YGL087C,0.4535235
YAL016W,0.4533557
YDR096W,0.4531879
YPR176C,0.45302013
YIL050W,0.452349
YML091C,0.45201343
YDL008W,0.45167786
YGR101W,0.4510067
YDR405W,0.4498322
YHR091C,0.44966444
YDR099W,0.4489933
YOR117W,0.44865772
YFR004W,0.4474832
YPL091W,0.44714764
YDR155C,0.4468121
YLR289W,0.44647652
YGR253C,0.44580537
YMR282C,0.445302
YDL097C,0.44496644
YPR023C,0.44479865
YOL023W,0.44362417
YHR024C,0.4431208
YPR073C,0.44295302
YIL093C,0.44278523
YGL226C-A,0.44211408
YNL135C,0.4419463
YDR036C,0.44144297
YDR363W-A,0.4409396
YLR043C,0.44077182
YDL248W,0.43942952
YJL001W,0.43859062
YNR020C,0.43825504
YMR188C,0.43775168
YDR462W,0.4375839
YOL038W,0.43724832
YGL084C,0.43573827
YEL034W,0.4352349
YDR177W,0.43422818
YDR197W,0.4340604
YNL307C,0.43372482
YCR079W,0.43355703
YGL115W,0.4330537
YNR032C-A,0.43255034
YLL019C,0.43204698
YMR225C,0.43154362
YBR282W,0.43137583
YDR466W,0.43036914
YBR118W,0.43020135
YDR059C,0.43003356
YDL120W,0.42986578
YHR057C,0.429698
YMR297W,0.42936242
YBR110W,0.42919463
YIL005W,0.42885906
YOL042W,0.4283557
YHR011W,0.4281879
YNL015W,0.42802012
YKR087C,0.42785236
YGR209C,0.42701343
YNR028W,0.42651007
YKL193C,0.42634228
YAL005C,0.4260067
YMR025W,0.42567113
YMR035W,0.4251678
YGL173C,0.42483222
YER094C,0.42449665
YER003C,0.4239933
YGL107C,0.4238255
YGR199W,0.42332214
YIR022W,0.422651
YEL012W,0.42231545
YIL039W,0.42197987
YKL210W,0.4218121
YMR293C,0.4216443
YDR268W,0.4214765
YIL156W,0.42097315
YJR122W,0.42013422
YER125W,0.4194631
YGL245W,0.41912752
YDR328C,0.41862416
YAL056W,0.4182886
YKL134C,0.417953
YDR434W,0.41677853
YLR079W,0.41661075
YGR135W,0.41644296
YDR430C,0.4161074
YNL239W,0.41560403
YFL062W,0.41543624
YNL278W,0.41493288
YBR286W,0.4145973
YDR182W,0.4137584
YKL157W,0.41308725
YOR042W,0.41291946
YOR197W,0.4122483
YKL145W,0.41191274
YER030W,0.41174495
YOL071W,0.4104027
YML092C,0.4100671
YDR313C,0.40973154
YLR118C,0.40956375
YJR099W,0.40922818
YPL096W,0.4090604
YAL055W,0.40822148
YML013W,0.40771812
YFL039C,0.40755033
YOL013C,0.40604028
YGL038C,0.4058725
YMR311C,0.40536913
YHR027C,0.40520135
YLR128W,0.40503356
YPL231W,0.40402684
YDR304C,0.40369126
YLR382C,0.402349
YDR477W,0.40201342
YCR024C,0.40184563
YFR050C,0.40167785
YGL011C,0.4010067
YNL073W,0.40067115
YDR330W,0.4001678
YMR026C,0.39983222
YBR302C,0.39966443
YPR024W,0.39949664
YMR022W,0.39932886
YPL046C,0.3978188
YDL147W,0.39714766
YKL126W,0.39681208
YKL040C,0.3964765
YPL084W,0.39530203
YDL185W,0.39328858
YER012W,0.3931208
YER021W,0.392953
YJL172W,0.39261746
YDR510W,0.39161074
YBR205W,0.39144295
YLR075W,0.3907718
YCR077C,0.38825503
YMR314W,0.38791946
YGR040W,0.3874161
YGR147C,0.3865772
YGR222W,0.3864094
YLR006C,0.38557047
YDR385W,0.3852349
YBR276C,0.38456374
YHR109W,0.38389263
YJR117W,0.38338926
YGL142C,0.38322148
YLR055C,0.38255033
YBR229C,0.38154364
YDR247W,0.3808725
YBL056W,0.3795302
YBL091C,0.37902686
YEL059C-A,0.3786913
YJL081C,0.37684563
YPL048W,0.37651005
YGL019W,0.3763423
YJR102C,0.37600672
YBR173C,0.37533557
YKL104C,0.375
YLR208W,0.3748322
YOR230W,0.3738255
YGL018C,0.3736577
YBR212W,0.37348995
YER089C,0.37214765
YGL131C,0.3714765
YDL179W,0.37080538
YJL173C,0.37030202
YNL197C,0.37013423
YPR047W,0.3694631
YLR066W,0.3692953
YDL232W,0.36795303
YPL031C,0.36778525
YHR108W,0.3671141
YMR304W,0.3669463
YDL190C,0.36627516
YDR098C,0.36610737
YDL076C,0.3657718
YGL213C,0.36510068
YNL219C,0.36409396
YOR249C,0.3637584
YDR028C,0.3634228
YDR519W,0.36325502
YPR042C,0.36241612
YPL148C,0.36224833
YEL066W,0.36208054
YPL042C,0.36174497
YDR231C,0.36090603
YDL165W,0.35805368
YML068W,0.3577181
YGL004C,0.35654363
YHR175W,0.35587248
YCL043C,0.35486576
